OrderID,ProductID,Quantity,TemporaryPrice
ORD015604,PRD1263,8,24956
ORD045479,PRD1162,9,912966
ORD024906,PRD1339,1,426834
ORD026299,PRD0998,7,757537
ORD071147,PRD0162,7,509075
ORD069418,PRD0967,1,495429
ORD033619,PRD0947,7,965438
ORD016671,PRD1179,2,631082
ORD056530,PRD1112,3,257139
ORD020353,PRD0259,7,894717
ORD074315,PRD0890,9,403697
ORD022227,PRD1338,4,206664
ORD035525,PRD1137,9,30631
ORD034869,PRD0030,2,261572
ORD080719,PRD0380,4,862715
ORD028558,PRD0243,4,272664
ORD030482,PRD0246,3,765050
ORD070568,PRD1491,7,375006
ORD091085,PRD0844,8,902607
ORD076338,PRD0517,10,733790
ORD079212,PRD1227,1,139370
ORD080116,PRD1171,7,329502
ORD077797,PRD1410,8,512391
ORD096899,PRD0427,2,838422
ORD066437,PRD0701,4,330613
ORD052824,PRD1371,7,622081
ORD015322,PRD0784,10,920609
ORD014835,PRD0972,9,718404
ORD087178,PRD1343,6,88929
ORD069089,PRD0172,9,455056
ORD023488,PRD1040,10,239924
ORD055614,PRD0776,9,374364
ORD043525,PRD0446,4,943791
ORD033664,PRD1015,10,226787
ORD046905,PRD0342,8,832683
ORD022828,PRD0982,2,679272
ORD046779,PRD0024,3,333163
ORD081287,PRD1118,10,316280
ORD038249,PRD0898,4,889346
ORD053070,PRD0926,7,53683
ORD086527,PRD0945,1,432909
ORD016167,PRD0242,7,799713
ORD036179,PRD1115,9,565208
ORD022396,PRD0596,1,747843
ORD025449,PRD0733,1,259392
ORD037097,PRD0684,7,372192
ORD067264,PRD1375,9,903144
ORD019953,PRD0773,9,497086
ORD057282,PRD0867,10,241094
ORD033177,PRD1334,2,478103
ORD031668,PRD1396,9,707889
ORD021001,PRD0144,2,973776
ORD034563,PRD0838,1,123208
ORD016266,PRD0674,5,230409
ORD031047,PRD0411,5,322844
ORD033217,PRD1381,5,354566
ORD084481,PRD0810,9,314580
ORD088641,PRD1193,5,984244
ORD066206,PRD0046,10,833760
ORD033171,PRD0321,3,712176
ORD002594,PRD1089,10,487690
ORD080142,PRD0511,6,72349
ORD008938,PRD1142,2,150704
ORD073913,PRD0651,3,249010
ORD051228,PRD0101,5,337185
ORD067437,PRD0759,2,167211
ORD030124,PRD0710,8,149384
ORD002312,PRD1260,4,288626
ORD043138,PRD0969,4,172356
ORD029202,PRD0902,7,477570
ORD096601,PRD1468,6,97292
ORD028578,PRD0662,9,63103
ORD092082,PRD1279,6,555118
ORD013650,PRD0649,2,532839
ORD079267,PRD0140,8,148467
ORD084031,PRD0438,4,251152
ORD001869,PRD0420,7,631650
ORD038981,PRD0963,8,313530
ORD070431,PRD0794,6,440038
ORD087466,PRD0795,5,935290
ORD083580,PRD0726,7,858814
ORD070625,PRD0957,9,819200
ORD034077,PRD0702,10,316021
ORD050505,PRD0988,1,561259
ORD082723,PRD0930,1,705925
ORD026446,PRD1151,10,430052
ORD039888,PRD0310,9,501400
ORD003994,PRD0969,8,372050
ORD080906,PRD1453,2,820168
ORD097727,PRD0257,1,953951
ORD009588,PRD0078,5,807014
ORD009826,PRD0536,4,95005
ORD008880,PRD0750,7,607408
ORD094575,PRD0934,3,925574
ORD008558,PRD0977,6,316802
ORD066260,PRD0631,3,600605
ORD056603,PRD0232,3,400795
ORD054664,PRD1243,1,871973
ORD035239,PRD0140,4,549753
ORD096359,PRD0971,10,51563
ORD073874,PRD1162,3,709489
ORD077280,PRD1069,5,833907
ORD008964,PRD1366,3,575034
ORD094433,PRD0770,6,542297
ORD034300,PRD0868,10,717420
ORD018197,PRD0066,3,668991
ORD031790,PRD1101,5,630503
ORD032296,PRD0475,2,336123
ORD045289,PRD0271,1,985296
ORD035936,PRD1105,4,963457
ORD059662,PRD0394,3,484290
ORD057561,PRD1221,10,847466
ORD038523,PRD1385,4,128481
ORD026396,PRD0919,6,843902
ORD026087,PRD0054,2,92093
ORD053682,PRD1480,7,854709
ORD069386,PRD1030,4,195517
ORD031373,PRD0740,8,194726
ORD000699,PRD0769,4,422479
ORD018177,PRD0221,1,888875
ORD001690,PRD0115,10,348936
ORD009139,PRD0780,5,969112
ORD022551,PRD0522,4,28814
ORD097923,PRD0860,5,135260
ORD023784,PRD1055,7,515551
ORD083620,PRD1417,6,778352
ORD092687,PRD1133,10,778574
ORD045223,PRD0793,7,859554
ORD006338,PRD0366,6,495151
ORD086398,PRD1465,4,440630
ORD062223,PRD0767,9,455289
ORD046282,PRD0886,2,484138
ORD084344,PRD0534,8,200802
ORD029978,PRD1045,6,26209
ORD024029,PRD0877,3,957902
ORD024339,PRD0549,2,575502
ORD020039,PRD0656,10,93260
ORD062060,PRD1232,8,301783
ORD049231,PRD0341,2,112574
ORD057433,PRD1246,6,726832
ORD005132,PRD1416,5,888001
ORD080377,PRD1010,10,392163
ORD075056,PRD0245,1,655136
ORD055542,PRD0109,1,659759
ORD056248,PRD0055,7,469477
ORD060834,PRD0627,9,516372
ORD001994,PRD0258,7,414693
ORD054069,PRD0601,2,837849
ORD023620,PRD1415,4,963774
ORD019221,PRD1047,9,103492
ORD081662,PRD0618,5,384539
ORD082632,PRD1024,10,714231
ORD062826,PRD0062,1,167247
ORD088105,PRD1008,4,151194
ORD054066,PRD0883,7,759486
ORD083213,PRD0835,2,76498
ORD023684,PRD0757,3,885748
ORD097737,PRD1079,9,415563
ORD076063,PRD0024,6,172310
ORD089829,PRD0697,9,240682
ORD019646,PRD0414,5,843763
ORD053313,PRD0608,2,557774
ORD074243,PRD0702,6,959458
ORD020906,PRD1068,3,895731
ORD032245,PRD0189,10,511010
ORD010709,PRD0873,1,528242
ORD077824,PRD0619,7,226300
ORD007132,PRD0696,10,134016
ORD052829,PRD1179,2,390371
ORD049025,PRD0406,3,612582
ORD004877,PRD0937,6,278886
ORD089394,PRD0448,9,361819
ORD006661,PRD0784,2,675967
ORD012133,PRD1443,2,576729
ORD089023,PRD0166,9,979809
ORD004179,PRD1111,1,130553
ORD060507,PRD0370,3,252476
ORD010416,PRD0157,4,963054
ORD055616,PRD0740,10,185843
ORD026968,PRD0830,1,457624
ORD030061,PRD1143,3,121712
ORD027392,PRD0144,7,162700
ORD027595,PRD1159,3,943673
ORD086143,PRD0955,5,760720
ORD078528,PRD1177,5,570171
ORD019238,PRD1372,5,440863
ORD043297,PRD0686,10,192653
ORD014641,PRD1362,10,500938
ORD016310,PRD0791,5,84309
ORD034714,PRD1037,10,879138
ORD002374,PRD0667,9,974337
ORD037977,PRD0580,8,478583
ORD062392,PRD1193,6,330407
ORD057585,PRD1363,10,841544
ORD083940,PRD0912,5,381890
ORD072581,PRD1000,5,447521
ORD079866,PRD0606,2,747625
ORD042929,PRD1014,3,607257
ORD056466,PRD1355,1,209750
ORD087052,PRD0238,7,520251
ORD097837,PRD0698,3,554928
ORD018525,PRD1499,6,947024
ORD092555,PRD1008,1,178136
ORD066926,PRD0847,8,454698
ORD031075,PRD1433,10,834827
ORD079768,PRD0634,10,148801
ORD093856,PRD0247,10,817300
ORD087667,PRD1475,5,907496
ORD079508,PRD1210,8,43016
ORD010516,PRD1167,5,40519
ORD055641,PRD1069,5,402200
ORD011008,PRD0785,3,999141
ORD037431,PRD1459,6,730248
ORD045216,PRD1122,8,449368
ORD010719,PRD0270,8,31135
ORD084180,PRD0372,4,974480
ORD055551,PRD0847,2,480548
ORD041848,PRD0657,5,56206
ORD082005,PRD0708,6,170861
ORD061984,PRD0751,7,699845
ORD032461,PRD0755,6,598923
ORD044924,PRD0937,4,858227
ORD010097,PRD0694,1,127691
ORD034241,PRD0548,10,339588
ORD062639,PRD0977,9,638243
ORD055662,PRD1494,1,673077
ORD059133,PRD1339,2,461911
ORD000584,PRD0948,3,376830
ORD038265,PRD0641,6,954777
ORD075168,PRD1243,8,231418
ORD009251,PRD0250,6,566964
ORD058180,PRD1190,2,602356
ORD008198,PRD0771,3,549976
ORD077442,PRD0778,4,264732
ORD077868,PRD0389,9,723737
ORD049446,PRD0386,9,590390
ORD017665,PRD0177,5,827726
ORD004527,PRD0952,1,727750
ORD053774,PRD0383,2,879695
ORD046901,PRD0064,9,54945
ORD003126,PRD1252,5,747672
ORD007485,PRD1414,5,460941
ORD073308,PRD0446,10,553075
ORD040225,PRD1217,3,41613
ORD063024,PRD0372,9,946383
ORD094755,PRD0333,6,812303
ORD072270,PRD0114,4,731638
ORD045194,PRD0360,4,86859
ORD013695,PRD0413,2,862306
ORD023127,PRD0723,6,778965
ORD032354,PRD0128,3,708256
ORD019828,PRD0511,5,812124
ORD008024,PRD1250,9,462829
ORD006896,PRD1374,1,741944
ORD086612,PRD0702,3,180626
ORD036628,PRD1116,2,277945
ORD049059,PRD0074,3,743769
ORD059848,PRD1261,2,584824
ORD077836,PRD0915,8,28265
ORD000591,PRD0820,6,392232
ORD020593,PRD0353,3,959180
ORD029444,PRD0148,8,297896
ORD080409,PRD1496,3,917478
ORD009094,PRD0941,4,879338
ORD039510,PRD1048,9,207144
ORD059383,PRD0052,8,132567
ORD006874,PRD1373,4,489648
ORD061076,PRD0136,9,847779
ORD065757,PRD0047,6,163188
ORD010311,PRD0093,5,860023
ORD018168,PRD0446,2,629696
ORD023886,PRD1054,9,847247
ORD004943,PRD0827,4,996823
ORD047421,PRD1365,7,628892
ORD054331,PRD0882,2,840104
ORD025734,PRD0468,2,252757
ORD089673,PRD0769,8,111568
ORD024985,PRD0522,7,452935
ORD098936,PRD1040,1,345733
ORD091047,PRD0415,8,495497
ORD017336,PRD0684,7,705071
ORD048016,PRD1085,4,540166
ORD044424,PRD1222,3,482424
ORD041052,PRD0193,10,125100
ORD057130,PRD0613,10,209207
ORD059812,PRD0751,5,792600
ORD072340,PRD0115,10,273352
ORD093866,PRD0802,2,914281
ORD021894,PRD0944,10,885159
ORD049158,PRD0173,7,323795
ORD065609,PRD0268,6,88342
ORD007154,PRD0754,3,229377
ORD076203,PRD0863,1,587088
ORD079425,PRD0241,6,249097
ORD064175,PRD0139,10,713254
ORD078251,PRD1071,2,351458
ORD079463,PRD0408,9,188246
ORD006832,PRD0577,2,922721
ORD037365,PRD0448,4,339795
ORD048667,PRD0831,7,847538
ORD094519,PRD0020,10,612128
ORD072365,PRD0308,4,448716
ORD086051,PRD1219,1,195160
ORD025663,PRD0669,10,285775
ORD002089,PRD1162,10,109945
ORD014122,PRD1161,4,910590
ORD022616,PRD0589,8,46987
ORD047761,PRD0080,10,195958
ORD005704,PRD1427,5,83578
ORD003710,PRD1386,4,950572
ORD065611,PRD0929,4,588374
ORD034584,PRD0605,8,311640
ORD090958,PRD1497,1,622217
ORD029671,PRD1414,5,342874
ORD096553,PRD0568,10,594632
ORD024430,PRD0864,4,350647
ORD083544,PRD1194,8,910304
ORD041152,PRD0611,8,968876
ORD032562,PRD1074,4,616993
ORD090958,PRD0708,9,373749
ORD054336,PRD0729,6,788224
ORD063107,PRD0207,4,889780
ORD054786,PRD0898,8,134047
ORD058265,PRD0557,10,381863
ORD060020,PRD1424,6,153963
ORD072151,PRD1168,4,493169
ORD075565,PRD0031,7,750696
ORD020459,PRD1377,4,916838
ORD063076,PRD0140,2,651163
ORD075833,PRD1008,3,416306
ORD082366,PRD1343,9,323046
ORD044164,PRD0964,5,957271
ORD009742,PRD1088,3,596808
ORD010743,PRD1399,1,834737
ORD019015,PRD0135,9,548989
ORD052121,PRD0343,5,535945
ORD060920,PRD1046,2,229362
ORD080391,PRD1073,4,730094
ORD075929,PRD0388,6,997030
ORD079494,PRD1418,8,584638
ORD008154,PRD1266,6,35283
ORD095029,PRD0697,4,528245
ORD066014,PRD1088,1,98014
ORD087929,PRD0658,5,884303
ORD016935,PRD0626,10,119012
ORD011316,PRD0169,6,514927
ORD016374,PRD1015,10,480127
ORD074051,PRD1117,1,663830
ORD056635,PRD0133,6,769157
ORD014952,PRD0253,1,958904
ORD041947,PRD0898,7,305103
ORD036237,PRD0690,9,106782
ORD095955,PRD1111,3,427372
ORD033160,PRD0150,6,486285
ORD062214,PRD0846,2,711155
ORD032372,PRD0337,6,277795
ORD086142,PRD0487,4,109910
ORD048942,PRD0288,10,368727
ORD053677,PRD0741,5,298955
ORD082515,PRD0601,1,477781
ORD014411,PRD0875,5,730352
ORD044926,PRD1188,2,64323
ORD033797,PRD0448,2,966216
ORD079808,PRD0369,9,153963
ORD022540,PRD0005,8,816847
ORD066336,PRD0540,7,981502
ORD009842,PRD0842,1,953080
ORD076493,PRD1441,8,837096
ORD082825,PRD0749,6,506692
ORD029835,PRD0395,5,744121
ORD070248,PRD0704,2,448653
ORD025305,PRD0519,7,861462
ORD078579,PRD1466,7,220484
ORD008987,PRD0592,1,637745
ORD089549,PRD0055,1,218243
ORD045884,PRD0253,2,559235
ORD031308,PRD1033,1,350077
ORD017449,PRD1112,7,994225
ORD023605,PRD0624,2,112921
ORD020330,PRD0260,10,305289
ORD014263,PRD0510,10,809646
ORD019554,PRD0622,2,622239
ORD008214,PRD0779,8,45422
ORD002701,PRD1314,8,856071
ORD047157,PRD0288,4,59900
ORD025917,PRD0267,3,413009
ORD065630,PRD0079,6,262700
ORD038947,PRD0569,8,266425
ORD040883,PRD1155,10,886646
ORD008155,PRD0501,9,336443
ORD039960,PRD1293,1,160668
ORD004388,PRD0559,5,866011
ORD089856,PRD0931,6,393841
ORD074645,PRD1385,10,415284
ORD067322,PRD1001,10,347686
ORD028847,PRD0753,2,22594
ORD099687,PRD0552,4,590174
ORD096881,PRD1288,6,803121
ORD079651,PRD1404,7,826957
ORD047419,PRD0577,7,290785
ORD098874,PRD0809,10,647498
ORD033336,PRD1152,5,719714
ORD032514,PRD0763,2,575198
ORD095245,PRD1433,8,128300
ORD091348,PRD0821,7,322512
ORD041919,PRD1042,10,649785
ORD023767,PRD0703,4,901391
ORD059115,PRD0311,1,245328
ORD063261,PRD0006,7,80261
ORD087808,PRD1235,7,271139
ORD015208,PRD0044,8,254278
ORD051482,PRD1140,5,179323
ORD041577,PRD1356,4,37314
ORD034294,PRD0874,8,771611
ORD081809,PRD0279,5,938158
ORD076286,PRD1439,4,526369
ORD051337,PRD1168,7,151155
ORD067023,PRD1278,10,709652
ORD062056,PRD1284,1,210815
ORD050268,PRD1201,2,385031
ORD040538,PRD0454,5,388185
ORD022809,PRD0713,2,144945
ORD010812,PRD1393,1,424274
ORD033000,PRD0540,8,915992
ORD070667,PRD0889,4,839671
ORD085505,PRD1326,6,379911
ORD008307,PRD0019,5,408986
ORD074610,PRD0214,3,319529
ORD015420,PRD0779,8,407847
ORD020305,PRD0698,1,538899
ORD023736,PRD0289,9,155693
ORD049079,PRD1245,9,713170
ORD080718,PRD0330,4,324058
ORD051255,PRD0244,7,301997
ORD084496,PRD0873,1,300270
ORD002029,PRD0475,5,593607
ORD070203,PRD0943,2,536889
ORD093727,PRD0047,10,881007
ORD096764,PRD0610,4,22965
ORD035904,PRD1069,7,955832
ORD093016,PRD1102,1,605807
ORD067473,PRD0897,5,906315
ORD020420,PRD0279,8,328215
ORD040177,PRD0873,6,781574
ORD063303,PRD0126,7,554332
ORD092368,PRD1494,7,617461
ORD051882,PRD0722,3,569919
ORD091178,PRD0314,9,528633
ORD045255,PRD0240,9,157431
ORD077326,PRD0815,2,169293
ORD095505,PRD1021,5,675281
ORD044050,PRD1109,10,826736
ORD008354,PRD1485,8,732189
ORD035916,PRD0457,4,615100
ORD043105,PRD0270,3,215747
ORD000681,PRD0616,3,144143
ORD072970,PRD0774,1,61214
ORD085772,PRD0367,7,578696
ORD019391,PRD0617,8,370769
ORD084084,PRD1129,1,326496
ORD027948,PRD1177,4,268249
ORD075423,PRD0657,2,653689
ORD030209,PRD0513,6,331372
ORD001448,PRD1482,1,257021
ORD096611,PRD1391,9,925595
ORD007189,PRD0230,3,287314
ORD043693,PRD0991,8,977811
ORD096583,PRD0565,9,245157
ORD097850,PRD0688,4,881878
ORD025654,PRD0462,4,846806
ORD071629,PRD0360,9,833261
ORD058708,PRD0524,2,778017
ORD022058,PRD0530,7,602713
ORD060771,PRD0965,9,320543
ORD002490,PRD0472,10,159572
ORD062970,PRD0117,5,847346
ORD047545,PRD1359,1,526801
ORD036879,PRD0129,8,961630
ORD087757,PRD1229,9,412954
ORD046519,PRD0626,5,516261
ORD073427,PRD1219,6,922567
ORD068550,PRD1281,5,369788
ORD032986,PRD0748,2,294323
ORD030698,PRD0125,6,668027
ORD004571,PRD0559,5,303002
ORD004622,PRD1035,10,151782
ORD065736,PRD1286,5,140545
ORD096852,PRD0426,3,548082
ORD014238,PRD0122,6,883297
ORD001459,PRD0772,7,721629
ORD063293,PRD0278,9,808851
ORD097620,PRD1112,7,531711
ORD093515,PRD0091,3,507858
ORD033567,PRD0393,1,115596
ORD016762,PRD0334,3,858702
ORD035251,PRD1287,1,235312
ORD067298,PRD0366,9,728011
ORD062737,PRD0309,7,569418
ORD081907,PRD0373,6,816356
ORD079680,PRD0499,2,342502
ORD051083,PRD0674,7,913796
ORD078438,PRD1237,4,599045
ORD074368,PRD0162,1,182321
ORD091688,PRD0430,5,677674
ORD025841,PRD0114,4,389031
ORD068151,PRD0684,4,166446
ORD091024,PRD0034,3,337359
ORD030191,PRD0883,5,440300
ORD053165,PRD0145,3,312609
ORD046984,PRD1209,8,432831
ORD084888,PRD0492,9,74986
ORD026792,PRD0593,1,519026
ORD006517,PRD1378,1,109814
ORD049900,PRD0963,8,38378
ORD005506,PRD1184,10,712066
ORD016295,PRD1087,4,577847
ORD005954,PRD0484,3,295018
ORD091117,PRD0965,6,727702
ORD077226,PRD0743,10,695420
ORD087639,PRD1160,9,591756
ORD028210,PRD0003,9,177371
ORD044254,PRD0787,6,472515
ORD061980,PRD0442,4,770557
ORD087812,PRD1225,1,306936
ORD072864,PRD1475,4,561465
ORD097433,PRD0451,7,561134
ORD014148,PRD0637,5,255444
ORD042692,PRD1474,9,288486
ORD044590,PRD0536,8,692131
ORD068851,PRD0057,3,508716
ORD052405,PRD0218,9,914298
ORD023458,PRD1386,1,983690
ORD028357,PRD0555,9,411826
ORD078527,PRD1082,8,342850
ORD017091,PRD1296,2,940677
ORD042737,PRD0202,2,932494
ORD060683,PRD1354,10,369730
ORD001025,PRD1226,7,463134
ORD013907,PRD0317,3,389327
ORD042911,PRD0504,7,697485
ORD073172,PRD0598,10,964903
ORD066418,PRD0496,4,381646
ORD047145,PRD1416,2,888495
ORD000563,PRD0198,7,192716
ORD084856,PRD0565,6,345024
ORD025464,PRD0961,9,160061
ORD037850,PRD1068,5,728981
ORD089478,PRD0692,3,107136
ORD082762,PRD0409,8,546190
ORD036282,PRD0527,9,497315
ORD084343,PRD0033,4,577675
ORD072850,PRD0420,9,124176
ORD045849,PRD0608,1,812048
ORD030561,PRD1213,4,338190
ORD088585,PRD1105,7,104886
ORD025916,PRD1188,6,530048
ORD006476,PRD1361,4,669953
ORD027998,PRD1328,10,326697
ORD000792,PRD1408,3,976179
ORD042668,PRD0126,6,523381
ORD051919,PRD0625,10,268703
ORD038356,PRD0170,1,87792
ORD021826,PRD1083,6,93789
ORD031383,PRD1287,3,532380
ORD019014,PRD0908,4,966383
ORD051036,PRD0076,7,143028
ORD068386,PRD0166,2,783180
ORD030724,PRD1209,9,282066
ORD086327,PRD1001,8,811961
ORD086273,PRD0799,8,818784
ORD051599,PRD0287,1,761068
ORD092092,PRD0578,10,608954
ORD030536,PRD0351,4,39965
ORD014237,PRD1039,7,154612
ORD074855,PRD0377,1,377251
ORD031834,PRD0209,5,499140
ORD017505,PRD0517,10,665452
ORD040527,PRD0408,10,695322
ORD041792,PRD0877,7,969001
ORD017125,PRD0638,2,890350
ORD043933,PRD0867,9,278034
ORD026530,PRD1258,1,187652
ORD010157,PRD0267,10,354041
ORD076469,PRD0805,5,730153
ORD052299,PRD0698,6,780681
ORD003418,PRD0964,8,245617
ORD055133,PRD1199,8,810127
ORD047807,PRD1023,4,854402
ORD048838,PRD0722,9,171187
ORD076256,PRD1373,7,169374
ORD028958,PRD0477,4,786034
ORD058270,PRD1312,2,651047
ORD075297,PRD1481,7,825369
ORD006303,PRD0473,9,591957
ORD070723,PRD0880,6,527695
ORD068815,PRD0352,6,464165
ORD093023,PRD1290,2,822674
ORD004655,PRD0082,9,36498
ORD004014,PRD0185,9,925530
ORD031321,PRD1475,2,49699
ORD026624,PRD1301,10,404632
ORD044789,PRD0025,6,61246
ORD027310,PRD0814,1,453482
ORD099119,PRD0048,8,919101
ORD024325,PRD1133,2,974189
ORD033963,PRD1018,4,782690
ORD065942,PRD0893,9,208272
ORD090922,PRD0882,4,732132
ORD087560,PRD0320,3,926158
ORD032598,PRD1351,8,195897
ORD040038,PRD0559,7,889222
ORD020731,PRD1021,9,420935
ORD086961,PRD1176,6,752999
ORD015503,PRD0532,2,966077
ORD080483,PRD0573,6,490112
ORD007577,PRD0956,7,931218
ORD094398,PRD0308,9,263850
ORD013360,PRD0922,1,810045
ORD090338,PRD0442,7,606954
ORD040286,PRD0223,8,265947
ORD081570,PRD1175,8,787674
ORD071764,PRD1072,1,28681
ORD080201,PRD0680,6,678021
ORD056157,PRD1045,3,34145
ORD003228,PRD1048,4,27988
ORD046461,PRD0175,8,638374
ORD012233,PRD0143,10,177654
ORD069653,PRD1257,6,145671
ORD004791,PRD1415,2,986620
ORD030942,PRD0065,1,727395
ORD086533,PRD0264,2,426356
ORD044630,PRD0461,10,42065
ORD096968,PRD1032,8,984418
ORD067719,PRD0256,6,933235
ORD055115,PRD0204,4,185217
ORD096628,PRD0498,10,841365
ORD064230,PRD0772,1,334006
ORD009847,PRD0594,3,247166
ORD078701,PRD0187,1,920911
ORD045378,PRD0856,8,142716
ORD053682,PRD1359,3,507320
ORD002452,PRD0394,7,929888
ORD029835,PRD1300,8,620250
ORD067102,PRD0194,5,146316
ORD036413,PRD0154,9,204202
ORD073860,PRD0426,10,418892
ORD013330,PRD1375,10,894658
ORD081047,PRD0938,3,980673
ORD051682,PRD1123,3,21627
ORD044307,PRD0392,4,502111
ORD071641,PRD0677,4,198737
ORD037860,PRD1281,2,319013
ORD068336,PRD0543,1,59141
ORD048577,PRD0494,3,231892
ORD095702,PRD1379,4,878440
ORD026888,PRD0542,1,307577
ORD049919,PRD1173,4,911826
ORD022169,PRD0174,6,281162
ORD063798,PRD1162,7,795916
ORD051330,PRD0846,5,65895
ORD086851,PRD0546,10,701539
ORD015632,PRD0390,10,85018
ORD087887,PRD0882,4,149541
ORD015641,PRD0417,10,902035
ORD033659,PRD1326,9,202090
ORD077112,PRD1221,4,753096
ORD071879,PRD0431,3,445374
ORD007585,PRD0414,10,652992
ORD055011,PRD0490,8,407590
ORD065962,PRD0828,2,307181
ORD074171,PRD1026,2,280180
ORD081851,PRD0993,9,423027
ORD029801,PRD0107,10,616726
ORD009497,PRD1212,5,972103
ORD077382,PRD1289,1,632932
ORD047609,PRD1192,4,412232
ORD040925,PRD1144,3,69077
ORD027376,PRD1077,6,830808
ORD007521,PRD0605,2,765231
ORD072469,PRD0934,3,111838
ORD087510,PRD0543,4,26870
ORD089939,PRD0679,4,734217
ORD034576,PRD0378,1,116941
ORD027826,PRD1231,6,447571
ORD049742,PRD0419,6,241388
ORD079360,PRD0633,8,623162
ORD010267,PRD0548,10,210167
ORD027562,PRD1070,5,986754
ORD083947,PRD1055,7,837074
ORD054885,PRD0840,2,546258
ORD001386,PRD0702,10,164808
ORD004447,PRD0953,10,646469
ORD040938,PRD0246,10,167765
ORD071236,PRD0874,1,247262
ORD029933,PRD0273,2,294912
ORD092353,PRD0212,2,970103
ORD091541,PRD1256,4,542842
ORD004923,PRD0654,7,937419
ORD044815,PRD0098,7,926268
ORD063026,PRD0785,3,438972
ORD045293,PRD1324,8,149257
ORD045484,PRD0760,9,55374
ORD048239,PRD0822,9,974282
ORD090585,PRD0350,3,186155
ORD072472,PRD0835,7,532107
ORD093397,PRD0671,3,690992
ORD009458,PRD1275,3,927981
ORD044766,PRD0905,9,816464
ORD010663,PRD0446,3,127652
ORD067644,PRD1087,1,509886
ORD067831,PRD0563,3,446140
ORD096581,PRD1198,2,147564
ORD059180,PRD1380,8,756089
ORD091468,PRD0354,4,379974
ORD038940,PRD1079,8,153560
ORD062096,PRD1283,7,472412
ORD074934,PRD0013,4,709463
ORD070473,PRD1071,2,471621
ORD001770,PRD1385,3,699856
ORD055865,PRD0123,8,208878
ORD065445,PRD1177,4,824993
ORD056578,PRD0552,4,549623
ORD004138,PRD0105,10,188773
ORD034714,PRD0382,1,318288
ORD097868,PRD1349,2,532869
ORD055404,PRD1184,3,534312
ORD023474,PRD1471,10,838644
ORD000165,PRD0155,1,905490
ORD009989,PRD0454,9,536213
ORD034795,PRD1468,9,795129
ORD009194,PRD0439,3,663155
ORD066776,PRD1409,1,511908
ORD045414,PRD0052,7,334642
ORD096620,PRD0766,7,583349
ORD040710,PRD0627,8,803335
ORD044533,PRD0320,7,41339
ORD053558,PRD0656,6,722388
ORD006913,PRD0578,9,307310
ORD043463,PRD0067,2,128003
ORD051139,PRD0430,8,784441
ORD062130,PRD0912,2,807965
ORD040696,PRD1283,1,774592
ORD051407,PRD0983,9,946604
ORD099017,PRD1357,1,609665
ORD064541,PRD0433,8,616991
ORD044131,PRD1349,4,530126
ORD060959,PRD0529,6,920713
ORD025394,PRD0811,2,337886
ORD060067,PRD0079,4,699819
ORD085269,PRD0957,3,737400
ORD078181,PRD0969,10,961051
ORD049734,PRD0077,9,770121
ORD040447,PRD0584,1,236166
ORD013884,PRD0746,4,482076
ORD096312,PRD0982,6,864417
ORD044862,PRD0844,5,100804
ORD019606,PRD0838,1,965952
ORD096853,PRD0067,5,980290
ORD080984,PRD0751,8,859188
ORD006209,PRD0141,2,204740
ORD025562,PRD0860,5,698185
ORD079187,PRD1106,7,287134
ORD021620,PRD0907,4,251063
ORD038685,PRD0837,2,90216
ORD053035,PRD0181,9,804487
ORD010329,PRD1470,7,23101
ORD059449,PRD0797,5,653172
ORD067165,PRD1390,5,434859
ORD056398,PRD0925,1,179262
ORD079533,PRD0597,7,380939
ORD045866,PRD1286,7,196362
ORD040932,PRD0068,5,701207
ORD088564,PRD1052,9,615700
ORD078688,PRD0791,5,859370
ORD049235,PRD0731,1,555052
ORD065419,PRD0766,2,815285
ORD002839,PRD0153,2,401252
ORD027044,PRD1093,8,822987
ORD049823,PRD0335,10,271324
ORD053124,PRD1162,10,151979
ORD086276,PRD1378,1,571646
ORD036411,PRD0603,8,515849
ORD074120,PRD0673,6,614402
ORD057575,PRD1457,1,483538
ORD063845,PRD1106,5,256377
ORD007621,PRD1377,4,587433
ORD003168,PRD0636,10,420509
ORD015296,PRD1093,1,473568
ORD069428,PRD1394,5,327383
ORD075191,PRD0879,1,373387
ORD053725,PRD0595,7,820044
ORD042829,PRD0434,10,451674
ORD077454,PRD0310,8,523107
ORD067148,PRD0593,1,557581
ORD093415,PRD0198,1,380840
ORD060420,PRD0918,8,58238
ORD010899,PRD1028,10,521900
ORD058293,PRD0617,5,908526
ORD081625,PRD0044,1,112781
ORD069453,PRD1131,2,163911
ORD021475,PRD1458,2,727449
ORD016406,PRD0786,1,275876
ORD060234,PRD1453,6,609858
ORD078297,PRD0330,4,382808
ORD004223,PRD1444,7,493639
ORD044647,PRD0183,7,382005
ORD088016,PRD0813,9,220088
ORD046344,PRD1159,7,892775
ORD009920,PRD0395,3,932349
ORD016987,PRD1184,8,129774
ORD061239,PRD0228,2,56088
ORD094436,PRD1402,4,602846
ORD099477,PRD1098,7,236295
ORD035942,PRD0138,8,129543
ORD058648,PRD1244,7,486534
ORD084886,PRD0498,8,948890
ORD076066,PRD0531,3,405036
ORD074242,PRD1025,10,332606
ORD076225,PRD0310,9,842564
ORD069431,PRD0436,6,230779
ORD089456,PRD1240,2,690584
ORD077601,PRD1433,7,232297
