InvoiceID,DiscountID,AppliedDate
INV001679,DST0077,2023-02-24
INV067850,DST0074,2023-06-10
INV057246,DST0069,2023-07-04
INV035874,DST0020,2024-11-13
INV000853,DST0029,2023-03-14
INV071342,DST0070,2023-12-29
INV070934,DST0047,2024-03-26
INV043864,DST0059,2023-03-28
INV016380,DST0054,2022-01-01
INV063573,DST0030,2024-02-25
INV051767,DST0020,2024-05-14
INV000019,DST0006,2024-06-20
INV044965,DST0073,2022-05-02
INV065697,DST0004,2023-10-20
INV098180,DST0041,2022-03-02
INV056711,DST0045,2024-05-24
INV010698,DST0012,2024-06-20
INV077534,DST0068,2022-02-28
INV030706,DST0009,2024-01-17
INV018279,DST0075,2023-06-06
INV070147,DST0001,2023-08-22
INV077585,DST0036,2023-03-14
INV026620,DST0075,2022-02-06
INV038675,DST0057,2024-09-21
INV014243,DST0034,2024-07-02
INV066531,DST0013,2024-09-23
INV068638,DST0058,2022-10-22
INV013140,DST0010,2024-12-02
INV030331,DST0062,2024-03-29
INV071297,DST0047,2023-04-17
INV096443,DST0056,2023-03-25
INV013128,DST0016,2024-10-06
INV077987,DST0041,2023-10-19
INV080284,DST0001,2023-03-15
INV062541,DST0043,2022-09-15
INV099494,DST0020,2024-08-16
INV091442,DST0075,2023-05-25
INV091129,DST0038,2022-12-16
INV029073,DST0055,2023-03-26
INV033950,DST0074,2023-08-19
INV077673,DST0050,2024-01-22
INV091091,DST0066,2024-03-15
INV008576,DST0054,2024-04-29
INV098554,DST0015,2023-09-27
INV053805,DST0017,2023-01-07
INV023211,DST0077,2023-11-26
INV097958,DST0079,2024-01-23
INV081311,DST0058,2024-08-24
INV034111,DST0059,2023-10-01
INV088773,DST0002,2024-05-12
INV008110,DST0035,2024-11-06
INV032791,DST0003,2023-03-20
INV012292,DST0073,2024-09-06
INV033632,DST0039,2023-03-04
INV040823,DST0077,2022-11-18
INV093344,DST0031,2024-12-18
INV048114,DST0013,2024-02-18
INV041091,DST0014,2023-07-04
INV060236,DST0058,2023-08-26
INV041590,DST0024,2022-08-20
INV034822,DST0066,2023-02-26
INV019216,DST0016,2022-09-19
INV026537,DST0035,2022-04-28
INV088586,DST0053,2024-02-20
INV013198,DST0054,2024-09-26
INV001212,DST0058,2024-05-13
INV031220,DST0061,2023-10-13
INV051219,DST0030,2022-02-15
INV077431,DST0049,2022-01-15
INV005550,DST0009,2022-10-12
INV023276,DST0077,2022-04-24
INV044275,DST0046,2022-02-21
INV086846,DST0078,2024-06-19
INV011939,DST0043,2024-05-04
INV068042,DST0080,2022-04-02
INV079533,DST0064,2022-01-29
INV094388,DST0041,2023-05-26
INV018945,DST0037,2022-06-02
INV004780,DST0011,2023-02-02
INV037378,DST0050,2023-08-28
INV097693,DST0010,2023-06-30
INV004441,DST0048,2024-05-19
INV018880,DST0006,2023-05-11
INV088337,DST0061,2024-03-02
INV092101,DST0080,2023-07-14
INV003026,DST0024,2024-02-05
INV061646,DST0048,2023-02-09
INV044080,DST0068,2022-09-15
INV030452,DST0027,2023-01-03
INV054010,DST0066,2024-12-24
INV091398,DST0043,2023-05-31
INV062204,DST0066,2022-10-09
INV077421,DST0009,2023-01-28
INV088449,DST0062,2024-09-17
INV029339,DST0025,2023-04-13
INV060734,DST0044,2022-04-14
INV059775,DST0015,2024-11-16
INV021671,DST0024,2022-09-20
INV046802,DST0071,2022-07-26
INV047317,DST0075,2022-05-09
INV090615,DST0005,2023-04-12
INV047792,DST0059,2024-08-03
INV086084,DST0078,2023-11-16
INV036096,DST0051,2022-05-20
INV052377,DST0007,2022-12-27
INV098600,DST0034,2024-10-14
INV003870,DST0054,2022-11-15
INV003041,DST0047,2024-04-17
INV036885,DST0059,2024-12-21
INV052884,DST0015,2022-01-16
INV040740,DST0043,2023-09-15
INV054742,DST0040,2022-11-13
INV018143,DST0015,2023-07-19
INV021080,DST0043,2024-05-11
INV000074,DST0054,2022-12-07
INV023493,DST0015,2024-04-10
INV045704,DST0006,2022-11-21
INV010716,DST0064,2023-03-02
INV080330,DST0018,2023-11-28
INV088144,DST0040,2022-12-26
INV033226,DST0040,2022-06-19
INV053002,DST0041,2024-07-02
INV098231,DST0042,2024-03-07
INV063278,DST0034,2024-03-20
INV010413,DST0074,2024-11-11
INV099919,DST0020,2022-02-07
INV051582,DST0052,2023-04-03
INV030180,DST0072,2023-08-19
INV068334,DST0015,2022-03-29
INV034730,DST0017,2024-05-11
INV073909,DST0034,2023-12-22
INV033047,DST0036,2023-01-19
INV031118,DST0029,2024-07-13
INV034248,DST0076,2023-12-30
INV049106,DST0065,2022-05-10
INV084235,DST0035,2023-08-10
INV015931,DST0072,2024-11-28
INV043283,DST0007,2023-11-21
INV062874,DST0007,2022-05-15
INV005557,DST0063,2022-10-16
INV028922,DST0010,2022-05-21
INV019324,DST0070,2022-06-30
INV082812,DST0053,2024-10-31
INV036503,DST0045,2024-02-27
INV039082,DST0040,2024-12-20
INV067969,DST0070,2023-11-08
INV036995,DST0021,2022-04-05
INV016051,DST0036,2023-03-16
INV048219,DST0080,2023-08-01
INV004318,DST0013,2024-01-24
INV081786,DST0008,2024-07-26
INV062944,DST0001,2023-09-13
INV009990,DST0035,2024-01-17
INV032472,DST0059,2022-05-18
INV088734,DST0058,2024-01-11
INV004976,DST0014,2023-05-24
INV000376,DST0023,2024-01-30
INV014314,DST0002,2024-07-26
INV037372,DST0012,2024-09-19
INV019996,DST0014,2024-01-27
INV020139,DST0025,2022-01-25
INV088350,DST0044,2024-06-10
INV095889,DST0041,2023-02-04
INV001551,DST0066,2023-03-08
INV066501,DST0060,2024-08-12
INV013201,DST0034,2024-05-13
INV006982,DST0050,2022-07-14
INV034895,DST0040,2023-04-22
INV029461,DST0057,2022-07-28
INV060121,DST0069,2022-09-18
INV019380,DST0032,2023-10-18
INV021744,DST0037,2023-01-14
INV065721,DST0077,2024-04-14
INV044445,DST0047,2023-09-19
INV022527,DST0038,2022-08-10
INV076174,DST0009,2023-07-06
INV059770,DST0024,2023-02-08
INV005510,DST0018,2024-08-07
INV093403,DST0073,2023-12-10
INV032774,DST0030,2023-02-18
INV042610,DST0020,2023-04-05
INV013241,DST0035,2024-06-22
INV041146,DST0018,2022-07-14
INV014498,DST0005,2023-11-29
INV098542,DST0021,2024-07-03
INV059576,DST0006,2024-12-15
INV050065,DST0029,2022-12-20
INV058329,DST0006,2022-11-06
INV049653,DST0044,2022-12-10
INV012892,DST0067,2024-03-28
INV051395,DST0005,2022-01-22
INV083415,DST0057,2022-05-20
INV066229,DST0033,2022-02-09
INV006373,DST0017,2024-06-28
INV033269,DST0010,2024-12-29
INV007271,DST0047,2022-12-19
INV031037,DST0006,2022-09-26
INV041999,DST0025,2023-11-10
INV052598,DST0003,2022-05-03
INV084763,DST0053,2022-12-08
INV033409,DST0015,2023-08-09
INV082982,DST0074,2024-12-14
INV009408,DST0013,2023-04-19
INV093933,DST0022,2024-08-18
INV099696,DST0041,2024-03-04
INV097746,DST0040,2023-09-20
INV016549,DST0003,2024-05-03
INV022108,DST0002,2023-06-30
INV097138,DST0051,2024-08-28
INV057937,DST0047,2024-02-17
INV023070,DST0062,2024-08-17
INV036772,DST0010,2022-05-13
INV034786,DST0032,2022-05-12
INV012120,DST0047,2022-05-15
INV027377,DST0042,2023-04-24
INV094416,DST0058,2024-07-16
INV054706,DST0041,2022-03-15
INV053315,DST0038,2022-07-02
INV039711,DST0027,2023-05-18
INV005827,DST0019,2022-05-10
INV081904,DST0061,2024-08-12
INV066144,DST0065,2023-01-03
INV003406,DST0057,2023-10-09
INV002752,DST0061,2024-12-16
INV050963,DST0022,2022-01-13
INV023311,DST0054,2022-05-01
INV075973,DST0010,2023-08-29
INV057312,DST0075,2024-09-10
INV084356,DST0047,2022-02-15
INV097297,DST0014,2024-06-02
INV011920,DST0036,2023-03-24
INV023668,DST0075,2022-01-26
INV007127,DST0023,2022-04-07
INV061884,DST0072,2024-10-30
INV005146,DST0049,2022-04-15
INV061728,DST0049,2022-12-02
INV063369,DST0024,2022-01-30
INV087382,DST0028,2022-10-15
INV021257,DST0018,2023-07-12
INV071752,DST0074,2023-09-03
INV028164,DST0023,2022-06-15
INV038824,DST0073,2022-06-03
INV094094,DST0002,2023-02-28
INV059102,DST0015,2023-06-18
INV073589,DST0011,2024-12-09
INV002258,DST0049,2022-01-22
INV011060,DST0014,2023-10-27
INV038497,DST0070,2022-08-31
INV069500,DST0055,2022-09-02
INV094517,DST0064,2024-09-18
INV091050,DST0002,2024-03-05
INV067623,DST0072,2023-10-05
INV068885,DST0042,2023-11-26
INV036826,DST0072,2022-04-04
INV006242,DST0025,2024-01-08
INV027078,DST0030,2022-08-22
INV004107,DST0042,2023-08-22
INV085390,DST0049,2022-07-17
INV092132,DST0036,2024-05-18
INV098651,DST0065,2023-04-17
INV045629,DST0038,2022-05-25
INV052052,DST0007,2024-11-22
INV036180,DST0025,2023-02-09
INV052755,DST0008,2023-06-23
INV085736,DST0014,2023-06-01
INV009525,DST0039,2023-03-26
INV007500,DST0068,2022-03-22
INV033640,DST0020,2022-05-16
INV079505,DST0074,2022-04-18
INV060380,DST0058,2022-10-17
INV016170,DST0023,2023-10-09
INV068364,DST0047,2023-07-25
INV007923,DST0016,2024-05-09
INV060279,DST0001,2023-12-02
INV006949,DST0003,2022-12-29
INV022761,DST0004,2024-06-13
INV044200,DST0012,2023-07-25
INV053664,DST0079,2024-05-10
INV027309,DST0064,2023-08-29
INV014084,DST0073,2023-02-20
INV065833,DST0063,2022-08-23
INV044966,DST0053,2022-05-17
INV018799,DST0067,2023-10-16
INV001488,DST0059,2024-09-06
INV098510,DST0070,2024-04-03
INV092206,DST0065,2022-11-06
INV029524,DST0060,2023-04-07
INV030217,DST0012,2024-11-08
INV045142,DST0047,2023-04-24
INV024129,DST0032,2022-05-21
INV049122,DST0009,2022-05-14
INV075562,DST0070,2024-07-12
INV037504,DST0007,2023-08-18
INV040138,DST0014,2024-09-15
INV025388,DST0054,2022-08-08
INV046687,DST0001,2024-03-15
INV008253,DST0073,2022-10-11
INV025020,DST0080,2024-06-08
INV029424,DST0025,2023-09-07
INV091905,DST0002,2023-06-29
INV069279,DST0040,2023-08-01
INV092700,DST0045,2023-05-15
INV065550,DST0035,2022-06-23
INV035961,DST0046,2024-03-07
INV063345,DST0025,2023-05-21
INV010404,DST0046,2024-08-24
INV043219,DST0023,2023-02-12
INV014988,DST0046,2022-08-06
INV032415,DST0007,2022-02-05
INV083849,DST0063,2022-10-07
INV010486,DST0074,2024-11-29
INV040230,DST0001,2024-03-23
INV080415,DST0012,2022-07-15
INV059183,DST0059,2023-10-09
INV020911,DST0039,2024-03-01
INV048062,DST0061,2023-10-12
INV032830,DST0038,2024-06-09
INV061334,DST0063,2023-02-04
INV088631,DST0024,2023-09-09
INV030026,DST0004,2023-09-03
INV032222,DST0024,2023-08-16
INV075406,DST0041,2024-11-18
INV037396,DST0073,2024-09-07
INV089810,DST0038,2024-02-04
INV090743,DST0046,2024-05-25
INV067771,DST0036,2022-09-21
INV049439,DST0060,2024-01-18
INV050090,DST0032,2023-08-21
INV021758,DST0065,2022-01-11
INV023618,DST0080,2023-09-01
INV004761,DST0079,2023-02-08
INV056883,DST0060,2023-06-22
INV014062,DST0016,2024-07-07
INV086361,DST0008,2022-04-22
INV065253,DST0042,2023-07-05
INV048156,DST0039,2024-10-27
INV085170,DST0054,2023-08-31
INV084678,DST0011,2023-03-08
INV036793,DST0043,2023-10-27
INV017235,DST0073,2023-11-15
INV095994,DST0009,2023-10-26
INV047127,DST0061,2024-06-27
INV085915,DST0017,2023-04-03
INV009456,DST0005,2023-08-11
INV048992,DST0007,2022-03-17
INV003371,DST0071,2024-07-10
INV051216,DST0075,2023-06-04
INV051606,DST0056,2023-01-31
INV016310,DST0036,2022-11-30
INV099942,DST0058,2024-03-11
INV017009,DST0079,2023-09-25
INV024088,DST0065,2023-10-14
INV030358,DST0030,2022-07-25
INV097834,DST0025,2024-04-15
INV027000,DST0077,2023-04-10
INV020701,DST0014,2024-02-28
INV085432,DST0023,2024-08-01
INV027441,DST0060,2024-02-04
INV056261,DST0012,2022-04-17
INV064630,DST0006,2024-06-25
INV000002,DST0006,2023-08-14
INV027514,DST0032,2024-01-31
INV051899,DST0066,2023-09-30
INV050565,DST0052,2023-03-31
INV006851,DST0035,2024-02-07
INV035377,DST0055,2024-02-06
INV086997,DST0075,2024-12-06
INV008524,DST0009,2024-08-06
INV051325,DST0065,2022-08-06
INV091491,DST0009,2024-11-25
INV059037,DST0058,2023-05-17
INV045321,DST0075,2023-07-24
INV015368,DST0039,2024-02-21
INV057175,DST0053,2023-11-28
INV007324,DST0054,2022-01-28
INV022660,DST0048,2023-04-17
INV090650,DST0055,2023-12-24
INV088896,DST0033,2024-05-31
INV065462,DST0043,2024-01-03
INV030440,DST0057,2024-11-16
INV022299,DST0016,2022-02-22
INV030359,DST0024,2022-09-08
INV054832,DST0062,2023-05-29
INV022121,DST0063,2022-12-30
INV024614,DST0080,2022-03-31
INV089552,DST0051,2023-01-30
INV026816,DST0077,2023-08-17
INV041663,DST0036,2023-02-19
INV033504,DST0071,2022-11-14
INV035328,DST0068,2023-03-13
INV078404,DST0030,2024-10-26
INV098427,DST0062,2023-12-16
INV094849,DST0037,2022-02-19
INV072538,DST0061,2023-04-14
INV027689,DST0022,2024-08-15
INV089103,DST0079,2023-10-30
INV057562,DST0013,2024-05-20
INV086768,DST0004,2023-07-04
INV001589,DST0029,2024-11-03
INV025714,DST0018,2023-05-27
INV081874,DST0028,2023-09-11
INV077694,DST0031,2024-12-27
INV077669,DST0031,2023-01-11
INV069251,DST0074,2023-03-03
INV068221,DST0037,2023-02-11
INV065785,DST0053,2023-08-20
INV051229,DST0040,2023-06-24
INV046474,DST0010,2024-05-19
INV095002,DST0047,2022-05-11
INV012675,DST0003,2023-01-21
INV094683,DST0009,2024-10-14
INV037537,DST0067,2022-01-18
INV037454,DST0020,2022-04-15
INV001527,DST0017,2023-08-03
INV054278,DST0077,2023-05-13
INV085099,DST0058,2024-08-31
INV089224,DST0054,2024-01-04
INV043049,DST0007,2024-06-13
INV084864,DST0049,2023-01-28
INV083481,DST0052,2022-05-26
INV099643,DST0036,2024-08-12
INV073348,DST0013,2023-11-28
INV095524,DST0055,2022-07-21
INV070836,DST0052,2022-06-30
INV017966,DST0065,2022-06-27
INV075327,DST0026,2022-08-13
INV046220,DST0018,2024-09-07
INV062809,DST0031,2024-12-02
INV083398,DST0043,2022-08-09
INV045381,DST0042,2022-11-04
INV071463,DST0011,2022-07-05
INV058533,DST0011,2022-06-08
INV078866,DST0036,2024-04-12
INV025758,DST0026,2023-05-08
INV026495,DST0024,2022-10-19
INV038051,DST0078,2022-08-22
INV082161,DST0076,2023-01-13
INV035806,DST0054,2024-07-17
INV002917,DST0055,2022-05-16
INV075387,DST0028,2022-06-08
INV065573,DST0061,2023-09-30
INV000234,DST0007,2024-01-06
INV090292,DST0044,2022-01-24
INV056278,DST0022,2023-03-09
INV076930,DST0021,2024-09-26
INV070164,DST0068,2023-09-07
INV091171,DST0029,2022-06-07
INV071578,DST0013,2022-07-10
INV024499,DST0064,2023-06-16
INV084545,DST0032,2024-02-18
INV045762,DST0023,2023-04-03
INV017819,DST0016,2022-12-20
INV024330,DST0003,2023-10-07
INV088652,DST0073,2022-06-24
INV050382,DST0064,2023-02-23
INV049616,DST0076,2024-04-17
INV089751,DST0026,2022-06-09
INV057709,DST0068,2023-03-18
INV068279,DST0051,2023-12-03
INV090567,DST0041,2022-02-10
INV068736,DST0067,2024-08-09
INV092195,DST0005,2024-03-11
INV062259,DST0061,2023-08-24
INV029104,DST0011,2023-12-25
INV021397,DST0015,2024-01-25
INV014405,DST0009,2022-07-25
INV052589,DST0070,2022-08-26
INV017159,DST0077,2023-07-03
INV048336,DST0029,2023-11-25
INV037225,DST0065,2024-02-03
INV025044,DST0071,2022-04-28
INV025956,DST0020,2022-03-20
INV044527,DST0052,2022-03-12
INV027551,DST0047,2024-08-25
INV079567,DST0002,2023-07-30
INV046392,DST0006,2023-11-06
INV081886,DST0036,2024-02-01
INV008230,DST0032,2024-05-20
INV033649,DST0014,2024-08-06
INV097179,DST0039,2024-09-08
INV076083,DST0080,2022-08-09
INV018307,DST0035,2023-02-19
INV003512,DST0067,2023-01-01
INV097247,DST0041,2024-01-04
INV080704,DST0025,2022-05-29
INV038881,DST0005,2022-01-09
INV099184,DST0071,2023-01-14
INV000068,DST0068,2022-06-10
INV040730,DST0064,2022-04-11
INV061036,DST0053,2022-12-07
INV095272,DST0034,2024-10-15
INV020780,DST0004,2023-01-09
INV086665,DST0025,2022-02-09
INV050845,DST0050,2023-10-31
INV091979,DST0059,2023-11-23
INV065334,DST0034,2023-03-10
INV005604,DST0052,2023-08-07
INV016156,DST0066,2022-09-30
INV072505,DST0055,2023-12-26
INV058603,DST0076,2022-02-14
INV052220,DST0057,2024-01-02
INV040066,DST0066,2023-05-24
INV027345,DST0060,2023-03-22
INV098573,DST0018,2022-09-03
INV070465,DST0036,2022-04-03
INV064181,DST0008,2024-07-17
INV078549,DST0006,2024-07-09
INV075168,DST0005,2023-02-07
INV017240,DST0037,2022-05-20
INV049381,DST0002,2024-09-27
INV021693,DST0009,2023-02-10
INV018494,DST0059,2022-02-20
INV086242,DST0045,2022-04-25
INV028610,DST0020,2023-04-16
INV026818,DST0040,2024-08-20
INV032324,DST0054,2022-09-28
INV016823,DST0040,2023-02-21
INV042990,DST0025,2022-05-14
INV091121,DST0076,2022-06-03
INV039742,DST0025,2022-05-07
INV088163,DST0071,2023-01-15
INV077761,DST0009,2023-05-03
INV094838,DST0032,2024-08-02
INV019239,DST0014,2024-10-11
INV097037,DST0010,2023-07-31
INV086252,DST0039,2022-09-25
INV085868,DST0034,2022-11-07
INV013514,DST0072,2024-09-12
INV070517,DST0017,2024-11-14
INV054213,DST0010,2023-02-18
INV063482,DST0040,2023-04-20
INV016033,DST0022,2024-11-26
INV080575,DST0001,2023-04-03
INV083038,DST0015,2024-04-07
INV037301,DST0006,2024-05-31
INV057109,DST0050,2024-03-31
INV010292,DST0057,2022-04-01
INV079136,DST0045,2024-10-28
INV003339,DST0019,2024-08-18
INV055273,DST0080,2024-04-18
INV092465,DST0059,2022-08-30
INV076673,DST0034,2023-05-06
INV031150,DST0051,2024-12-24
INV068704,DST0065,2023-12-27
INV089490,DST0016,2023-11-14
INV074773,DST0080,2023-12-02
INV097171,DST0008,2022-03-28
INV040800,DST0050,2023-02-24
INV047497,DST0072,2024-07-12
INV063421,DST0060,2023-08-13
INV004464,DST0012,2023-06-12
INV087133,DST0044,2023-04-22
INV030016,DST0051,2023-02-21
INV010737,DST0066,2022-04-14
INV042505,DST0008,2024-03-30
INV096267,DST0014,2022-05-04
INV095473,DST0073,2022-10-02
INV094942,DST0055,2024-07-13
INV089787,DST0046,2022-07-25
INV079074,DST0061,2022-09-27
INV009835,DST0068,2023-10-02
INV026724,DST0054,2023-11-29
INV091658,DST0024,2023-05-26
INV098185,DST0010,2024-10-12
INV031125,DST0042,2022-02-27
INV039184,DST0003,2022-06-24
INV063408,DST0058,2023-12-18
INV095118,DST0063,2022-01-25
INV032752,DST0033,2024-06-11
INV075544,DST0077,2023-03-13
INV022396,DST0068,2022-12-13
INV061358,DST0001,2022-01-29
INV071894,DST0010,2022-07-01
INV034944,DST0012,2023-06-25
INV022095,DST0031,2023-11-26
INV096451,DST0038,2022-12-02
INV085087,DST0043,2024-09-14
INV038583,DST0017,2022-04-19
INV095270,DST0042,2023-11-27
INV088845,DST0012,2023-07-30
INV092768,DST0073,2023-07-16
INV033714,DST0070,2022-01-27
INV087710,DST0029,2024-07-03
INV056328,DST0013,2023-11-28
INV056645,DST0051,2023-05-05
INV030255,DST0029,2023-04-14
INV079182,DST0021,2024-06-01
INV023422,DST0066,2024-05-28
INV049775,DST0045,2023-04-15
INV054700,DST0033,2024-10-01
INV056971,DST0037,2023-01-14
INV065169,DST0005,2024-10-09
INV029069,DST0045,2024-09-08
INV046240,DST0019,2024-01-31
INV011302,DST0064,2023-12-31
INV031068,DST0069,2022-04-07
INV041324,DST0007,2022-05-30
INV091441,DST0058,2022-08-07
INV061008,DST0028,2023-07-01
INV039404,DST0062,2023-05-14
INV085024,DST0051,2023-04-24
INV072132,DST0020,2024-12-19
INV031673,DST0031,2023-09-07
INV054320,DST0058,2024-06-07
INV059524,DST0074,2022-09-20
INV029739,DST0057,2024-03-17
INV058918,DST0001,2023-02-05
INV030278,DST0032,2022-07-04
INV047100,DST0070,2023-09-14
INV038156,DST0060,2024-07-23
INV050442,DST0006,2024-12-03
INV016656,DST0018,2024-09-25
INV049255,DST0009,2024-06-04
INV013770,DST0072,2024-07-07
INV057707,DST0049,2022-10-22
INV050912,DST0054,2023-04-27
INV026943,DST0060,2023-05-23
INV037824,DST0074,2023-04-04
INV002866,DST0041,2024-11-27
INV052595,DST0016,2023-02-24
INV051977,DST0066,2022-02-16
INV068805,DST0042,2022-10-23
INV092967,DST0064,2023-01-07
INV082592,DST0056,2023-10-14
INV068402,DST0003,2023-02-20
INV074251,DST0050,2023-01-13
INV093975,DST0078,2023-04-04
INV085168,DST0059,2024-08-28
INV013152,DST0017,2023-04-09
INV039802,DST0003,2023-12-27
INV012406,DST0017,2022-06-26
INV068123,DST0070,2023-03-02
INV021547,DST0030,2024-01-22
INV074050,DST0036,2023-02-13
INV091226,DST0075,2022-06-11
INV099326,DST0056,2022-05-09
INV076678,DST0010,2022-08-17
INV024660,DST0070,2023-03-29
INV001336,DST0056,2023-09-17
INV019578,DST0078,2023-02-02
INV089445,DST0033,2022-01-19
INV044224,DST0004,2023-10-04
INV093115,DST0001,2023-07-12
INV057065,DST0046,2022-10-10
INV063217,DST0044,2024-10-20
INV074737,DST0035,2022-02-23
INV090620,DST0020,2024-01-22
INV011377,DST0003,2022-04-02
INV056562,DST0077,2022-05-18
INV054212,DST0068,2023-05-21
INV062623,DST0040,2023-01-13
INV022261,DST0035,2023-09-04
INV068636,DST0077,2023-12-15
INV055194,DST0038,2022-05-24
INV024511,DST0026,2024-12-04
INV038224,DST0080,2022-02-12
INV097544,DST0002,2024-03-02
INV077071,DST0071,2022-05-13
INV082679,DST0078,2023-12-13
INV093491,DST0013,2023-05-10
INV024239,DST0034,2023-02-27
INV036905,DST0075,2022-04-16
INV085536,DST0017,2022-12-14
INV056425,DST0022,2022-04-03
INV064242,DST0006,2022-11-23
INV093042,DST0015,2024-06-21
INV029620,DST0027,2022-04-24
INV057110,DST0076,2024-01-03
INV079486,DST0026,2024-01-30
INV080034,DST0006,2024-02-01
INV091129,DST0076,2024-01-10
INV033705,DST0057,2022-09-23
INV059610,DST0073,2024-11-10
INV089106,DST0059,2024-04-23
INV013048,DST0002,2023-04-16
INV024427,DST0079,2023-01-12
INV061542,DST0005,2023-10-15
INV034255,DST0056,2024-02-03
INV005011,DST0007,2024-11-06
INV007623,DST0069,2022-07-07
INV017862,DST0068,2024-08-02
INV041933,DST0047,2023-05-19
INV037103,DST0075,2022-10-27
INV076005,DST0062,2022-07-14
INV024274,DST0062,2022-12-01
INV030369,DST0046,2024-06-05
INV010903,DST0007,2024-04-07
INV091622,DST0019,2023-02-13
INV013833,DST0023,2023-05-21
INV057587,DST0022,2023-09-12
INV080168,DST0007,2024-05-29
INV029984,DST0010,2023-01-12
INV032792,DST0016,2024-12-06
INV058920,DST0064,2023-06-17
INV033681,DST0028,2024-05-04
INV054583,DST0050,2024-01-31
INV009270,DST0037,2022-06-04
INV014924,DST0006,2022-08-04
INV002657,DST0008,2023-04-08
INV049162,DST0029,2024-10-28
INV091098,DST0038,2024-01-24
INV056579,DST0004,2024-12-17
INV092359,DST0079,2024-09-18
INV071190,DST0071,2023-12-16
INV030352,DST0026,2022-05-23
INV059998,DST0071,2023-02-26
INV044593,DST0038,2022-04-23
INV001897,DST0009,2023-08-15
INV095206,DST0043,2022-01-05
INV084091,DST0019,2023-12-14
INV057246,DST0044,2023-03-15
INV029851,DST0060,2022-06-18
INV082180,DST0040,2022-12-06
INV054765,DST0026,2022-07-27
INV081847,DST0070,2024-01-01
INV047727,DST0005,2024-12-14
INV096843,DST0059,2024-09-07
INV059650,DST0056,2024-06-11
INV015217,DST0053,2024-04-18
INV041927,DST0036,2023-09-18
INV026170,DST0007,2023-06-03
INV067161,DST0051,2024-04-25
INV044598,DST0078,2024-10-17
INV054422,DST0061,2022-03-03
INV098441,DST0011,2024-04-17
INV086372,DST0042,2023-01-30
INV063264,DST0055,2022-01-28
INV092736,DST0002,2022-11-29
INV068232,DST0014,2024-12-20
INV046708,DST0013,2022-12-15
INV094568,DST0015,2024-04-30
INV057988,DST0037,2023-08-09
INV044999,DST0030,2022-05-05
INV075528,DST0080,2024-06-05
INV003912,DST0025,2023-09-02
INV012168,DST0023,2022-02-14
INV079607,DST0078,2022-06-04
INV096028,DST0078,2022-02-14
INV084123,DST0072,2024-01-26
INV090942,DST0017,2022-03-17
INV014532,DST0023,2023-03-22
INV053402,DST0030,2024-03-14
INV061516,DST0061,2023-04-21
INV055181,DST0047,2023-08-24
INV076486,DST0043,2023-09-23
INV027763,DST0039,2022-03-12
INV090979,DST0053,2024-11-27
INV091420,DST0077,2022-09-21
INV021631,DST0077,2024-06-23
INV076069,DST0051,2024-08-26
INV069949,DST0060,2024-08-28
INV038358,DST0031,2023-04-01
INV054681,DST0014,2024-04-12
INV021798,DST0057,2023-01-24
INV001544,DST0033,2022-10-12
INV008272,DST0011,2024-09-03
INV074541,DST0076,2022-05-26
INV077767,DST0030,2024-05-01
INV044675,DST0080,2023-04-10
INV005260,DST0074,2022-12-18
INV057822,DST0062,2023-04-09
INV068613,DST0064,2022-12-09
INV021993,DST0005,2024-12-22
INV061390,DST0051,2023-08-21
INV015743,DST0015,2024-08-14
INV046387,DST0080,2022-10-11
INV061276,DST0077,2022-02-12
INV031233,DST0038,2023-07-26
INV026662,DST0080,2022-09-09
INV009560,DST0056,2024-07-18
INV060582,DST0057,2024-08-02
INV010748,DST0007,2024-08-17
INV037145,DST0048,2024-10-19
INV022122,DST0060,2023-12-08
INV028226,DST0030,2022-12-25
INV085583,DST0077,2022-11-16
INV006884,DST0064,2023-06-03
INV032718,DST0045,2023-05-24
INV030372,DST0008,2023-09-13
INV076834,DST0022,2023-01-08
INV097706,DST0047,2022-07-29
INV038594,DST0059,2023-07-16
INV005524,DST0073,2022-08-03
INV035392,DST0032,2022-12-20
INV011934,DST0068,2022-05-20
INV076799,DST0003,2023-02-15
INV043966,DST0033,2024-09-06
INV032155,DST0049,2022-05-26
INV054523,DST0030,2024-03-03
INV063002,DST0003,2023-03-21
INV049310,DST0027,2023-06-18
INV089202,DST0017,2024-04-21
INV069513,DST0016,2024-08-17
INV013693,DST0009,2024-06-28
INV014235,DST0007,2024-05-02
INV022530,DST0028,2023-10-31
INV043714,DST0033,2022-12-29
INV071381,DST0072,2024-02-29
INV084639,DST0043,2023-08-31
INV055029,DST0016,2023-04-16
INV063539,DST0076,2022-06-23
INV076847,DST0053,2023-11-05
INV084956,DST0033,2024-05-28
INV087351,DST0008,2024-06-09
INV088563,DST0064,2024-07-23
INV045563,DST0015,2024-01-16
INV006699,DST0067,2022-03-07
INV021366,DST0053,2023-04-14
INV009754,DST0019,2023-02-28
INV000891,DST0044,2023-06-02
INV051811,DST0071,2023-09-12
INV026228,DST0047,2023-07-17
INV090981,DST0009,2024-03-24
INV070516,DST0078,2024-04-12
INV013347,DST0032,2023-10-08
INV065571,DST0034,2024-03-26
INV038298,DST0057,2024-10-12
INV071925,DST0005,2024-06-16
INV010088,DST0017,2022-05-10
INV044664,DST0021,2024-11-06
INV014236,DST0023,2022-11-05
INV028943,DST0002,2022-11-16
