BranchID,ProductID,StockQuantity
B008,PRD0015,179
B009,PRD0352,186
B008,PRD0116,121
B006,PRD0842,189
B001,PRD0447,116
B010,PRD0205,111
B005,PRD0255,185
B001,PRD0170,0
B007,PRD0493,200
B008,PRD1237,258
B003,PRD1251,82
B002,PRD0706,121
B007,PRD1318,220
B002,PRD0009,237
B005,PRD1072,11
B003,PRD0079,140
B007,PRD0081,171
B002,PRD0331,240
B002,PRD1449,286
B005,PRD0940,188
B004,PRD0965,103
B009,PRD1196,97
B009,PRD0186,200
B010,PRD0780,118
B003,PRD1135,238
B005,PRD1445,215
B005,PRD0515,245
B001,PRD0709,123
B004,PRD0294,204
B009,PRD1155,95
B002,PRD1316,150
B007,PRD1093,290
B003,PRD1103,147
B003,PRD0547,233
B001,PRD0534,137
B001,PRD0219,266
B005,PRD0686,142
B005,PRD0415,26
B008,PRD0083,76
B008,PRD0748,283
B002,PRD0449,210
B005,PRD0534,47
B002,PRD0064,103
B008,PRD1455,299
B009,PRD0961,255
B004,PRD0478,114
B002,PRD0456,239
B006,PRD0429,261
B003,PRD0144,266
B003,PRD0358,134
B004,PRD1139,288
B007,PRD0260,272
B004,PRD0042,274
B009,PRD0758,78
B008,PRD0538,10
B001,PRD0057,135
B001,PRD1227,265
B001,PRD1354,202
B005,PRD1141,296
B010,PRD0488,211
B006,PRD0293,10
B008,PRD1214,238
B009,PRD1097,219
B003,PRD1383,125
B004,PRD0135,92
B006,PRD1274,225
B006,PRD0443,124
B010,PRD0985,104
B007,PRD0342,300
B002,PRD0958,291
B003,PRD1125,34
B003,PRD0402,213
B002,PRD1254,241
B008,PRD0249,289
B003,PRD0599,293
B009,PRD0641,0
B003,PRD0038,260
B002,PRD0296,194
B001,PRD1490,194
B006,PRD1438,178
B004,PRD1164,152
B007,PRD0935,10
B002,PRD0551,193
B001,PRD0874,101
B010,PRD0478,103
B001,PRD0440,3
B003,PRD1289,27
B006,PRD0545,19
B005,PRD1443,216
B009,PRD0970,84
B006,PRD0788,88
B010,PRD0866,123
B001,PRD0769,61
B004,PRD0288,176
B006,PRD1417,3
B003,PRD0821,248
B003,PRD1348,200
B009,PRD0415,242
B010,PRD0296,59
B008,PRD0235,260
B003,PRD0528,49
B009,PRD1392,34
B007,PRD0558,163
B004,PRD1260,162
B007,PRD1431,7
B005,PRD0233,176
B006,PRD1412,242
B010,PRD1377,148
B007,PRD0739,118
B006,PRD1474,191
B005,PRD0774,170
B002,PRD0934,84
B001,PRD1214,21
B009,PRD1063,281
B007,PRD1216,77
B001,PRD0433,226
B006,PRD0092,212
B002,PRD1235,17
B006,PRD0167,63
B010,PRD0739,156
B010,PRD1455,0
B007,PRD0745,129
B004,PRD0771,163
B010,PRD0173,188
B005,PRD0977,230
B003,PRD0591,148
B009,PRD0475,59
B001,PRD0365,23
B010,PRD0144,296
B007,PRD0244,258
B004,PRD0356,171
B006,PRD0679,110
B009,PRD1361,83
B002,PRD0964,155
B003,PRD0536,293
B006,PRD0575,133
B001,PRD1102,216
B010,PRD0880,205
B010,PRD0411,217
B002,PRD0093,200
B002,PRD1456,48
B002,PRD1277,73
B007,PRD1287,103
B002,PRD1078,269
B010,PRD1370,76
B004,PRD0927,179
B006,PRD1136,192
B002,PRD0602,37
B004,PRD1016,65
B005,PRD0888,111
B009,PRD0371,211
B002,PRD0841,21
B005,PRD1419,292
B008,PRD1390,294
B007,PRD0633,212
B005,PRD0864,149
B003,PRD0771,227
B009,PRD0149,272
B004,PRD0486,155
B006,PRD1131,186
B009,PRD1110,233
B010,PRD1311,268
B009,PRD0114,172
B007,PRD0462,213
B002,PRD0937,39
B009,PRD0986,162
B005,PRD0924,22
B003,PRD1473,142
B010,PRD0597,135
B006,PRD0678,6
B003,PRD0632,279
B006,PRD0778,129
B008,PRD0207,83
B002,PRD0177,66
B004,PRD0259,231
B001,PRD0453,142
B010,PRD0715,6
B006,PRD0663,254
B008,PRD0112,70
B007,PRD1335,69
B010,PRD0578,297
B006,PRD0476,73
B007,PRD0481,68
B005,PRD1191,44
B010,PRD0381,274
B003,PRD0621,41
B006,PRD0913,130
B008,PRD0122,259
B009,PRD1003,136
B008,PRD0937,95
B006,PRD1442,28
B005,PRD1359,82
B006,PRD0905,86
B002,PRD1434,215
B002,PRD1376,107
B001,PRD0041,176
B010,PRD0966,181
B004,PRD1103,265
B008,PRD0925,123
B008,PRD0185,115
B004,PRD0525,136
B002,PRD0398,241
B001,PRD0273,196
B004,PRD0711,95
B010,PRD0987,0
B006,PRD1370,224
B006,PRD0784,295
B003,PRD0071,193
B010,PRD0093,126
B001,PRD0104,27
B007,PRD0304,293
B002,PRD0311,48
B005,PRD0459,96
B008,PRD0042,148
B007,PRD0114,79
B001,PRD1404,286
B007,PRD1494,98
B002,PRD1402,97
B002,PRD1108,44
B005,PRD0395,20
B008,PRD1422,136
B008,PRD0725,65
B010,PRD1263,36
B002,PRD1403,90
B005,PRD0910,97
B007,PRD0033,174
B005,PRD0106,193
B004,PRD1196,108
B002,PRD0936,196
B009,PRD0627,287
B001,PRD1364,31
B009,PRD1488,135
B006,PRD0437,33
B001,PRD0619,193
B001,PRD0309,200
B001,PRD0377,154
B005,PRD0896,78
B002,PRD1079,3
B001,PRD0731,56
B003,PRD0035,198
B009,PRD0811,135
B007,PRD0032,61
B008,PRD0595,96
B009,PRD1169,147
B001,PRD0659,155
B003,PRD0516,10
B002,PRD0113,51
B009,PRD0279,286
B005,PRD1275,215
B007,PRD0383,140
B003,PRD0999,154
B007,PRD0612,72
B008,PRD0482,180
B010,PRD1462,138
B003,PRD0761,224
B005,PRD0043,184
B006,PRD0722,184
B004,PRD0859,113
B006,PRD0750,132
B008,PRD0630,283
B010,PRD0284,27
B003,PRD0172,216
B002,PRD1142,138
B006,PRD1300,40
B005,PRD1311,279
B004,PRD0645,58
B007,PRD0927,168
B002,PRD0351,87
B009,PRD0916,111
B009,PRD0899,147
B003,PRD0808,40
B002,PRD0061,51
B006,PRD0310,80
B001,PRD1108,7
B010,PRD0314,257
B003,PRD0878,91
B008,PRD1479,231
B009,PRD1246,172
B007,PRD1277,171
B006,PRD0206,257
B004,PRD0411,191
B005,PRD1016,151
B005,PRD1007,39
B005,PRD1260,274
B003,PRD0726,284
B008,PRD1227,180
B001,PRD0849,251
B007,PRD0786,123
B006,PRD0970,216
B010,PRD0952,18
B006,PRD0871,144
B007,PRD0202,224
B003,PRD0138,153
B003,PRD0917,65
B009,PRD0486,30
B003,PRD0951,155
B007,PRD0638,229
B005,PRD0860,0
B004,PRD0040,67
B008,PRD0534,167
B004,PRD1131,77
B007,PRD1182,235
B001,PRD1027,286
B008,PRD1309,268
B010,PRD0292,93
B002,PRD0267,267
B004,PRD0276,108
B006,PRD0973,116
B004,PRD0048,283
B009,PRD1267,136
B001,PRD1054,74
B003,PRD0233,257
B009,PRD0011,151
B002,PRD0907,83
B007,PRD1460,25
B001,PRD0393,217
B001,PRD0455,155
B001,PRD0591,283
B008,PRD1316,45
B008,PRD0529,25
B010,PRD1461,213
B007,PRD0273,124
B001,PRD0661,291
B009,PRD0825,220
B008,PRD0513,190
B003,PRD0396,55
B004,PRD1383,199
B005,PRD1147,279
B002,PRD0323,44
B001,PRD0294,95
B004,PRD0171,30
B008,PRD0616,33
B009,PRD1011,41
B006,PRD1443,209
B010,PRD0011,183
B001,PRD1398,144
B005,PRD0802,0
B003,PRD0389,134
B002,PRD0594,257
B004,PRD0003,35
B005,PRD0359,6
B002,PRD0629,36
B004,PRD1288,74
B004,PRD0362,136
B004,PRD1061,126
B005,PRD0081,188
B006,PRD0655,144
B004,PRD1351,241
B003,PRD1277,222
B007,PRD1142,32
B007,PRD0276,300
B009,PRD0973,114
B004,PRD1211,176
B007,PRD1437,6
B002,PRD0979,163
B004,PRD0739,109
B002,PRD0014,195
B010,PRD0052,185
B001,PRD1091,216
B005,PRD1004,199
B004,PRD0399,133
B004,PRD0860,42
B004,PRD1286,25
B010,PRD1277,228
B003,PRD0152,63
B006,PRD1311,152
B008,PRD0805,225
B010,PRD0380,46
B006,PRD0417,202
B004,PRD1387,97
B004,PRD1324,214
B001,PRD0151,86
B007,PRD0679,31
B007,PRD1417,299
B004,PRD0821,7
B008,PRD0425,107
B007,PRD0440,238
B006,PRD0266,110
B001,PRD0712,48
B002,PRD0303,217
B005,PRD1292,93
B005,PRD0750,259
B010,PRD0979,0
B007,PRD0866,300
B002,PRD0078,156
B006,PRD1459,155
B003,PRD0691,151
B002,PRD1088,299
B010,PRD1101,241
B006,PRD0087,105
B007,PRD0024,289
B005,PRD0021,243
B003,PRD0746,173
B007,PRD0039,271
B009,PRD1069,113
B005,PRD1461,248
B003,PRD1361,177
B005,PRD0612,161
B006,PRD1256,31
B009,PRD0781,294
B003,PRD1164,128
B007,PRD0543,238
B004,PRD1421,210
B003,PRD0367,212
B004,PRD0847,85
B004,PRD0619,108
B009,PRD1475,34
B008,PRD0883,110
B003,PRD0845,120
B006,PRD1039,113
B010,PRD1287,290
B002,PRD0339,158
B009,PRD1070,204
B001,PRD0617,160
B001,PRD0588,37
B004,PRD0756,1
B010,PRD1234,83
B005,PRD0635,202
B008,PRD0157,229
B004,PRD0044,140
B006,PRD1292,171
B008,PRD0821,250
B004,PRD0805,32
B005,PRD1362,279
B008,PRD0022,258
B008,PRD0381,95
B001,PRD1266,274
B007,PRD0022,111
B002,PRD0059,254
B001,PRD0728,188
B004,PRD0981,199
B001,PRD0238,88
B007,PRD0994,32
B008,PRD0813,270
B001,PRD1040,48
B008,PRD0257,6
B004,PRD0500,118
B009,PRD0563,52
B003,PRD0075,10
B010,PRD1047,136
B005,PRD0928,138
B004,PRD0209,243
B002,PRD0621,15
B006,PRD1066,172
B007,PRD0234,206
B002,PRD0609,273
B004,PRD1128,161
B002,PRD1461,236
B006,PRD0938,56
B001,PRD0652,199
B007,PRD0999,241
B003,PRD1231,144
B010,PRD0383,262
B008,PRD0768,126
B008,PRD0390,202
B007,PRD0809,35
B009,PRD0234,68
B010,PRD0123,86
B001,PRD0829,28
B007,PRD0498,222
B010,PRD0802,181
B009,PRD1148,268
B001,PRD0102,126
B008,PRD0671,192
B001,PRD0920,132
B005,PRD0663,290
B003,PRD0221,200
B003,PRD0440,142
B007,PRD0454,292
B010,PRD0575,201
B008,PRD1257,268
B007,PRD1233,95
B006,PRD0289,265
B002,PRD0367,244
B009,PRD0617,45
B003,PRD0995,55
B004,PRD1145,290
B009,PRD0522,276
B008,PRD1159,215
B004,PRD0342,25
B003,PRD0043,96
B004,PRD1465,125
B003,PRD1358,190
B004,PRD1064,136
B009,PRD0057,283
B009,PRD0183,279
B009,PRD1005,258
B007,PRD1406,198
B001,PRD0539,158
B002,PRD0224,67
B010,PRD0976,193
B008,PRD0738,166
B006,PRD0609,251
B008,PRD1110,135
B008,PRD0587,149
B007,PRD0006,31
B002,PRD1190,167
B004,PRD0371,234
B003,PRD0679,279
B007,PRD1367,228
B004,PRD0346,42
B009,PRD0474,223
B004,PRD0794,205
B001,PRD0528,25
B010,PRD0450,221
B010,PRD0492,109
B003,PRD0554,86
B001,PRD1389,17
B007,PRD0960,234
B006,PRD0823,47
B008,PRD0980,179
B002,PRD1385,185
B007,PRD0303,60
B010,PRD1159,200
B008,PRD0358,129
B001,PRD0564,38
B003,PRD1417,265
B002,PRD0527,50
B007,PRD1082,300
B004,PRD0662,246
B002,PRD0975,233
B004,PRD0827,184
B001,PRD1176,158
B006,PRD1345,300
B002,PRD0381,271
B007,PRD0147,239
B008,PRD0986,161
B009,PRD1417,204
B007,PRD1116,57
B004,PRD0647,31
B006,PRD1382,64
B003,PRD0833,148
B009,PRD0911,167
B002,PRD1143,200
B006,PRD0753,292
B001,PRD0552,7
B005,PRD1367,221
B009,PRD0742,95
B001,PRD0766,29
B007,PRD0841,215
B002,PRD1215,120
B008,PRD0453,200
B008,PRD1170,199
B010,PRD0654,254
B007,PRD0256,227
B010,PRD0210,235
B004,PRD0036,252
B007,PRD1265,118
B003,PRD0690,242
B005,PRD0249,101
B008,PRD0701,31
B007,PRD1027,91
B004,PRD0443,161
B004,PRD0173,282
B006,PRD1261,70
B002,PRD0592,80
B005,PRD0372,282
B009,PRD0953,111
B002,PRD1172,261
B004,PRD0996,126
B004,PRD0759,161
B010,PRD0691,15
B006,PRD0058,120
B002,PRD0452,9
B004,PRD1276,299
B009,PRD0503,184
B006,PRD1009,295
B007,PRD1240,252
B003,PRD1258,197
B003,PRD0277,116
B007,PRD0837,213
B008,PRD0827,142
B001,PRD1217,44
B008,PRD0280,68
B009,PRD1093,186
B005,PRD1227,116
B007,PRD1007,120
B009,PRD0044,214
B007,PRD0235,221
B002,PRD0843,80
B007,PRD1235,151
B002,PRD1274,259
B005,PRD1368,241
B006,PRD0829,201
B006,PRD0090,256
B010,PRD0849,144
B003,PRD0324,224
B010,PRD1174,192
B007,PRD0772,223
B009,PRD0282,285
B006,PRD0025,22
B006,PRD1163,246
B007,PRD0135,97
B002,PRD0665,8
B005,PRD0318,168
B003,PRD0972,9
B008,PRD0609,121
B007,PRD0768,115
B003,PRD0896,36
B008,PRD0418,195
B007,PRD0939,32
B006,PRD0286,282
B006,PRD0250,204
B005,PRD0541,0
B007,PRD0391,165
B001,PRD0154,132
B004,PRD0586,33
B008,PRD0447,207
B002,PRD1101,75
B001,PRD0084,134
B008,PRD0936,97
B008,PRD0902,86
B009,PRD0942,270
B002,PRD0439,3
B008,PRD0530,134
B010,PRD0603,122
B009,PRD0551,249
B009,PRD0115,256
B010,PRD0165,230
B008,PRD0948,182
B009,PRD0680,159
B004,PRD1067,183
B005,PRD0904,93
B002,PRD0031,213
B003,PRD0502,245
B006,PRD0477,11
B010,PRD0067,269
B005,PRD0348,246
B009,PRD1348,299
B008,PRD1022,99
B001,PRD0600,109
B003,PRD0798,268
B004,PRD1335,225
B007,PRD0204,246
B007,PRD0884,266
B003,PRD0760,30
B007,PRD0288,4
B005,PRD0798,206
B004,PRD1069,270
B007,PRD0776,257
B007,PRD1212,299
B010,PRD1458,245
B008,PRD0230,53
B006,PRD1499,289
B010,PRD1237,251
B009,PRD0753,87
B002,PRD0952,169
B008,PRD1075,213
B007,PRD0530,50
B002,PRD0972,153
B009,PRD1028,40
B008,PRD0854,295
B006,PRD0413,168
B009,PRD0477,182
B009,PRD0304,29
B004,PRD0651,50
B010,PRD0134,63
B001,PRD1163,17
B006,PRD1414,76
B003,PRD1134,185
B008,PRD0373,49
B009,PRD0177,2
B002,PRD1413,48
B003,PRD0441,44
B010,PRD1199,103
B008,PRD0581,293
B002,PRD1482,154
B007,PRD1470,281
B006,PRD0701,240
B001,PRD1228,247
B003,PRD0178,116
B008,PRD1070,118
B002,PRD0487,277
B004,PRD1433,139
B004,PRD0272,26
B003,PRD1048,19
B002,PRD1132,218
B002,PRD0316,45
B005,PRD0590,25
B008,PRD1038,197
B010,PRD1034,170
B008,PRD0872,45
B008,PRD1398,195
B010,PRD0960,300
B010,PRD1308,92
B009,PRD0512,1
B007,PRD1177,240
B005,PRD0754,177
B002,PRD0310,179
B004,PRD0673,57
B001,PRD1317,33
B007,PRD0471,67
B005,PRD0764,214
B005,PRD1059,81
B004,PRD0240,87
B005,PRD0555,202
B008,PRD1382,210
B008,PRD1044,25
B006,PRD0163,12
B001,PRD1057,231
B001,PRD1142,170
B002,PRD0583,37
B006,PRD1200,202
B005,PRD0885,245
B008,PRD0605,57
B003,PRD0229,268
B007,PRD0913,291
B007,PRD1450,159
B008,PRD0751,249
B004,PRD0190,30
B001,PRD0988,93
B007,PRD1409,129
B004,PRD0004,207
B002,PRD0322,153
B004,PRD1402,87
B003,PRD0120,138
B007,PRD1473,1
B009,PRD0807,50
B003,PRD0337,294
B005,PRD0463,182
B005,PRD0444,42
B007,PRD1147,79
B004,PRD1152,23
B010,PRD0365,286
B010,PRD0522,256
B005,PRD0647,269
B005,PRD0142,190
B008,PRD0915,46
B006,PRD0822,225
B008,PRD0320,149
B009,PRD1026,219
B009,PRD0524,85
B003,PRD0418,260
B010,PRD0443,201
B001,PRD0435,22
B008,PRD0279,228
B007,PRD0976,210
B004,PRD1156,72
B001,PRD0328,153
B010,PRD0142,169
B008,PRD0192,299
B007,PRD1291,131
B006,PRD0191,178
B002,PRD0800,114
B001,PRD1139,55
B002,PRD0795,150
B004,PRD0295,124
B008,PRD0454,236
B004,PRD1399,3
B008,PRD1307,265
B004,PRD0548,39
B006,PRD0307,248
B009,PRD0358,10
B003,PRD1461,97
B005,PRD0826,294
B009,PRD0055,218
B005,PRD0871,223
B010,PRD0310,76
B002,PRD1312,242
B001,PRD1046,257
B007,PRD0496,86
B003,PRD1233,135
B008,PRD0808,152
B001,PRD0410,24
B005,PRD1429,20
B001,PRD0443,4
B008,PRD0809,256
B006,PRD0643,178
B008,PRD0812,11
B007,PRD0056,241
B008,PRD0810,236
B008,PRD1223,258
B006,PRD1083,197
B007,PRD0435,64
B009,PRD0212,111
B006,PRD0992,36
B001,PRD0545,153
B008,PRD0035,265
B006,PRD0865,228
B006,PRD0234,235
B001,PRD0275,185
B001,PRD1250,218
B010,PRD1088,248
B006,PRD0359,114
B004,PRD0592,230
B007,PRD0998,75
B001,PRD0668,294
B007,PRD0747,95
B001,PRD0778,272
B010,PRD0730,161
B010,PRD0482,47
B001,PRD0411,196
B005,PRD0911,239
B006,PRD1423,209
B002,PRD0903,133
B002,PRD1052,246
B007,PRD1487,181
B006,PRD0968,28
B005,PRD0082,121
B006,PRD1432,53
B001,PRD0689,224
B005,PRD0380,218
B010,PRD0632,3
B003,PRD0584,153
B001,PRD0269,213
B010,PRD0746,97
B002,PRD0101,230
B007,PRD1047,234
B004,PRD0007,42
B002,PRD1030,234
B002,PRD0914,223
B008,PRD1184,263
B002,PRD0280,77
B004,PRD0539,286
B004,PRD0092,55
B010,PRD0713,223
B005,PRD0533,15
B008,PRD1067,98
B005,PRD0856,138
B008,PRD0386,204
B001,PRD0480,129
B003,PRD1332,102
B003,PRD0027,263
B004,PRD0015,164
B007,PRD1302,120
B007,PRD1341,221
B003,PRD1114,104
B009,PRD0150,286
B010,PRD0403,272
B002,PRD0775,107
B003,PRD0827,112
B005,PRD1049,232
B004,PRD1301,46
B001,PRD0601,202
B008,PRD0430,57
B005,PRD0879,175
B002,PRD0829,283
B003,PRD0084,200
B005,PRD1289,29
B009,PRD0406,209
B003,PRD0242,259
B006,PRD1074,122
B007,PRD0761,22
B006,PRD0312,9
B009,PRD1374,205
B002,PRD0383,184
B004,PRD0869,132
B005,PRD0022,240
B010,PRD0827,249
B007,PRD0400,174
B005,PRD1087,152
B001,PRD0368,54
B010,PRD1193,281
B006,PRD0539,89
B001,PRD0203,50
B003,PRD0721,224
B005,PRD1442,211
B008,PRD0798,271
B002,PRD1219,166
B004,PRD1318,74
B002,PRD0247,159
B001,PRD0676,69
B009,PRD0363,36
B007,PRD1424,86
B009,PRD0689,32
B009,PRD0614,191
B008,PRD1334,26
B007,PRD1242,56
B007,PRD0882,212
B010,PRD0106,180
B005,PRD0784,89
B002,PRD0274,50
B008,PRD0268,287
B003,PRD0588,156
B007,PRD1103,235
B009,PRD0709,56
B006,PRD0573,197
B008,PRD0728,297
B006,PRD1160,101
B010,PRD0050,288
B006,PRD0724,128
B003,PRD0567,85
B009,PRD0847,169
B001,PRD0759,289
B005,PRD0039,92
B006,PRD0331,157
B010,PRD0619,30
B010,PRD0765,279
B010,PRD0566,174
B001,PRD0467,94
B006,PRD0625,22
B006,PRD0279,53
B008,PRD0761,165
B001,PRD0530,89
B009,PRD0860,152
B009,PRD0314,267
B003,PRD0754,52
B010,PRD0369,105
B002,PRD0765,172
B002,PRD0423,50
B008,PRD1094,260
B007,PRD0778,216
B007,PRD0628,134
B004,PRD0318,155
B004,PRD1416,295
B007,PRD1076,2
B008,PRD1149,76
B010,PRD0460,237
B005,PRD1245,252
B003,PRD0563,229
B004,PRD1430,15
B009,PRD0560,39
B007,PRD1249,153
B003,PRD0425,103
B004,PRD0244,66
B009,PRD0368,56
B003,PRD1021,278
B007,PRD0028,266
B005,PRD0564,191
B005,PRD0308,36
B007,PRD1304,161
B001,PRD0125,107
B007,PRD0928,248
B009,PRD0162,104
B001,PRD0349,50
B009,PRD0776,70
B005,PRD1352,200
B003,PRD1440,161
B010,PRD0382,120
B005,PRD1379,284
B006,PRD0930,165
B001,PRD1124,181
B005,PRD0283,5
B008,PRD0368,100
B005,PRD0765,41
B009,PRD1094,273
B008,PRD0025,283
B007,PRD0526,89
B002,PRD1451,140
B005,PRD1214,242
B010,PRD0869,23
B001,PRD0132,222
B010,PRD0909,259
B009,PRD0505,294
B004,PRD1038,177
B008,PRD0500,209
B003,PRD1448,194
B009,PRD1104,253
B004,PRD0449,289
B005,PRD0892,267
B007,PRD0407,84
B003,PRD0820,28
B006,PRD1286,32
B003,PRD0088,202
B004,PRD0772,169
B008,PRD0252,100
B005,PRD0040,189
B008,PRD0145,293
B004,PRD1191,138
B005,PRD1083,68
B002,PRD1268,280
B006,PRD1049,162
B010,PRD1096,148
B004,PRD1273,207
B004,PRD1389,287
B010,PRD0648,139
B007,PRD1418,189
B008,PRD1343,67
B002,PRD1029,197
B005,PRD1085,38
B010,PRD1362,296
B007,PRD0414,94
B010,PRD1022,140
B005,PRD0561,168
B001,PRD0024,31
B007,PRD1079,16
B004,PRD0216,9
B004,PRD1208,165
B003,PRD0510,27
B010,PRD0180,211
B001,PRD0216,264
B010,PRD1121,132
B007,PRD1016,188
B006,PRD0501,118
B008,PRD1127,32
B004,PRD0221,22
B007,PRD0406,1
B002,PRD0483,17
B002,PRD1266,12
B007,PRD0639,236
B001,PRD0200,148
B004,PRD0877,198
B003,PRD0806,67
B010,PRD0234,38
B001,PRD0370,106
B003,PRD0086,225
B009,PRD0779,214
B008,PRD0371,158
B008,PRD0971,292
B001,PRD0134,168
B002,PRD1474,175
B005,PRD1026,127
B004,PRD1385,216
B001,PRD1477,217
B002,PRD0478,261
B006,PRD1190,183
B010,PRD1398,268
B007,PRD0341,108
B010,PRD1488,236
B001,PRD0451,261
B004,PRD1158,151
B010,PRD0807,34
B009,PRD1153,97
B010,PRD0006,217
B001,PRD1261,100
B009,PRD0342,225
B006,PRD0932,61
B005,PRD1131,165
B006,PRD0220,204
B008,PRD0158,104
B003,PRD0309,93
B003,PRD0508,213
B003,PRD0946,170
B010,PRD0003,165
B009,PRD0124,131
B005,PRD0242,179
B001,PRD1313,111
B003,PRD1173,298
B001,PRD0602,203
B007,PRD1106,55
B010,PRD0600,165
B005,PRD0867,279
B003,PRD0057,137
B004,PRD0690,23
B009,PRD1019,294
B002,PRD0585,104
B006,PRD1277,114
B005,PRD1029,139
B005,PRD0012,73
B009,PRD1143,206
B008,PRD1113,277
B006,PRD0366,250
B006,PRD1419,0
B007,PRD0369,267
B005,PRD0859,265
B005,PRD1181,15
B007,PRD0934,18
B008,PRD0750,149
B006,PRD1450,24
B006,PRD0535,62
B001,PRD1016,74
B005,PRD0704,173
B008,PRD0724,54
B008,PRD1385,160
B010,PRD0974,66
B002,PRD0686,242
B002,PRD1409,14
B004,PRD1475,124
B007,PRD1430,114
B002,PRD1318,174
B008,PRD1427,125
B008,PRD0884,12
B007,PRD1392,230
B005,PRD0922,280
B003,PRD1043,247
B002,PRD1445,54
B004,PRD1380,69
B001,PRD0484,225
B001,PRD1080,213
B009,PRD1365,48
B006,PRD0116,103
B006,PRD0355,274
B004,PRD1271,71
B003,PRD0454,58
B004,PRD0315,204
B004,PRD1190,163
B005,PRD0432,225
B005,PRD0532,264
B001,PRD1382,244
B009,PRD0892,299
B008,PRD1069,250
B003,PRD0700,289
B003,PRD1344,53
B004,PRD1221,245
B008,PRD0765,146
B008,PRD0190,204
B007,PRD0389,24
B003,PRD0576,231
B008,PRD0154,152
B001,PRD1268,97
B003,PRD1226,75
B002,PRD0074,214
B008,PRD0233,207
B001,PRD0384,152
B009,PRD1100,114
B009,PRD0788,14
B009,PRD0396,240
B008,PRD1053,9
B008,PRD0146,98
B001,PRD1149,296
B002,PRD1399,216
B001,PRD1239,234
B010,PRD0681,208
B009,PRD0443,215
B006,PRD0343,53
B006,PRD0995,167
B006,PRD0240,152
B006,PRD1247,184
B003,PRD0881,96
B005,PRD0089,242
B010,PRD0764,65
B002,PRD1261,271
B007,PRD0015,97
B005,PRD1393,183
B006,PRD1167,129
B002,PRD1306,291
B003,PRD0025,146
B004,PRD0347,262
B004,PRD0665,282
B009,PRD0075,50
B008,PRD1171,49
B008,PRD0156,141
B004,PRD0879,200
B008,PRD1093,37
B008,PRD0707,253
B002,PRD0170,58
B009,PRD1393,12
B004,PRD0325,179
B004,PRD1032,246
B002,PRD1225,92
B005,PRD0483,35
B002,PRD1443,246
B010,PRD1495,255
B001,PRD0471,11
B006,PRD1092,100
B009,PRD0910,64
B006,PRD1326,121
B007,PRD0325,187
B010,PRD0340,236
B001,PRD0586,182
B003,PRD1299,237
B008,PRD0875,27
B002,PRD0692,109
B009,PRD0817,278
B005,PRD1374,212
B004,PRD0348,190
B003,PRD1087,61
B001,PRD1106,65
B005,PRD0903,153
B003,PRD0193,23
B006,PRD0435,143
B001,PRD0350,233
B008,PRD1002,213
B004,PRD0955,187
B003,PRD0164,279
B005,PRD0968,231
B002,PRD0459,103
B004,PRD1162,137
B003,PRD0046,110
B006,PRD0903,123
B002,PRD0968,106
B005,PRD1017,70
B001,PRD0629,130
B009,PRD1262,285
B010,PRD0185,192
B003,PRD0738,27
B003,PRD0161,275
B008,PRD0234,270
B007,PRD0213,200
B007,PRD0773,38
B010,PRD1116,233
B008,PRD0224,178
B004,PRD0886,40
B002,PRD1406,219
B004,PRD1285,229
B002,PRD0763,93
B001,PRD0346,67
B010,PRD1490,63
B007,PRD0805,157
B007,PRD1136,158
B008,PRD1248,74
B003,PRD0220,299
B004,PRD0742,170
B001,PRD1067,83
B001,PRD0064,271
B006,PRD0554,16
B007,PRD0594,172
B001,PRD1301,106
B007,PRD0784,269
B010,PRD0257,117
B008,PRD0634,28
B010,PRD1008,49
B007,PRD1378,97
B007,PRD1337,270
B004,PRD1198,262
B002,PRD0611,138
B009,PRD0634,201
B002,PRD1061,35
B007,PRD0456,19
B001,PRD0986,178
B004,PRD0194,37
B006,PRD1317,191
B002,PRD0801,196
B005,PRD0713,24
B001,PRD0353,220
B001,PRD0265,186
B002,PRD0774,130
B010,PRD0393,245
B009,PRD0014,256
B003,PRD0825,217
B007,PRD0788,121
B007,PRD0002,171
B003,PRD0416,216
B006,PRD0596,179
B008,PRD1367,238
B009,PRD0366,88
B005,PRD1252,200
B009,PRD0376,119
B002,PRD0279,276
B009,PRD0639,153
B009,PRD0427,118
B005,PRD0947,291
B001,PRD1204,79
B007,PRD0706,101
B009,PRD0175,167
B007,PRD1370,172
B008,PRD0346,185
B001,PRD0905,54
B006,PRD0147,134
B007,PRD1309,3
B005,PRD0054,37
B005,PRD1189,286
B010,PRD0135,201
B004,PRD0382,80
B001,PRD0608,193
B003,PRD0362,193
B004,PRD0360,79
B003,PRD0537,80
B002,PRD0420,170
B010,PRD0883,215
B005,PRD1038,167
B001,PRD0412,36
B010,PRD1446,42
B004,PRD0321,142
B002,PRD0824,55
B007,PRD0468,238
B002,PRD1317,95
B005,PRD0290,25
B009,PRD0355,262
B004,PRD0616,293
B007,PRD0940,189
B002,PRD0930,167
B008,PRD1141,43
B001,PRD1435,133
B006,PRD0156,275
B006,PRD1484,236
B008,PRD1173,70
B005,PRD0062,73
B007,PRD0248,269
B004,PRD0076,96
B002,PRD0254,122
B003,PRD1362,72
B005,PRD1009,63
B004,PRD0770,169
B006,PRD0523,292
B007,PRD1423,129
B010,PRD0913,7
B008,PRD0216,46
B002,PRD0548,63
B005,PRD1204,211
B009,PRD0373,20
