CardID,RegistrationDate,LoyalPoint,LevelID,CustomerID
CARD09719,2023-09-15,9133,L3,CUS41840
CARD09720,2022-11-01,7875,L1,CUS26676
CARD09721,2021-05-05,4580,L3,CUS25621
CARD09722,2021-09-25,8347,L3,CUS54552
CARD09723,2023-01-22,5193,L2,CUS26297
CARD09724,2022-05-16,9833,L1,CUS53514
CARD09725,2024-12-15,1116,L3,CUS76229
CARD09726,2022-05-05,8438,L2,CUS76463
CARD09727,2022-05-24,3030,L1,CUS14151
CARD09728,2021-04-28,7245,L2,CUS63836
CARD09729,2021-01-03,6581,L2,CUS07384
CARD09730,2020-06-11,8361,L3,CUS02913
CARD09731,2024-10-12,2952,L2,CUS01581
CARD09732,2024-10-31,425,L2,CUS47042
CARD09733,2020-08-21,1544,L1,CUS60357
CARD09734,2022-02-20,5425,L3,CUS38915
CARD09735,2023-02-03,8357,L3,CUS02107
CARD09736,2023-07-26,8365,L3,CUS04419
CARD09737,2021-10-25,5823,L1,CUS34431
CARD09738,2021-05-07,5562,L1,CUS06120
CARD09739,2020-06-30,14,L2,CUS60612
CARD09740,2020-01-02,5643,L3,CUS43474
CARD09741,2024-02-22,4008,L1,CUS25200
CARD09742,2020-07-11,3184,L1,CUS02231
CARD09743,2023-05-03,8695,L1,CUS06914
CARD09744,2024-02-13,3486,L3,CUS79481
CARD09745,2022-03-16,2533,L1,CUS28408
CARD09746,2024-09-08,3034,L3,CUS65760
CARD09747,2021-09-14,5162,L3,CUS52389
CARD09748,2020-09-21,3566,L1,CUS62920
CARD09749,2021-05-22,2989,L1,CUS76209
CARD09750,2022-07-09,9534,L3,CUS20073
CARD09751,2020-08-12,8380,L1,CUS66422
CARD09752,2024-03-29,2726,L3,CUS40451
CARD09753,2024-01-20,7332,L2,CUS49451
CARD09754,2022-06-16,923,L1,CUS20436
CARD09755,2021-09-28,8975,L3,CUS24999
CARD09756,2021-05-13,8707,L1,CUS54169
CARD09757,2020-05-17,4732,L1,CUS59500
CARD09758,2020-03-20,4304,L1,CUS30103
CARD09759,2020-04-19,4366,L1,CUS46641
CARD09760,2020-07-04,3086,L3,CUS49831
CARD09761,2024-06-07,381,L1,CUS23620
CARD09762,2022-12-04,7758,L3,CUS10322
CARD09763,2023-11-24,8022,L2,CUS50277
CARD09764,2022-04-26,4674,L1,CUS00966
CARD09765,2024-01-16,2324,L1,CUS04138
CARD09766,2022-01-08,1126,L3,CUS72801
CARD09767,2021-03-06,5259,L3,CUS67536
CARD09768,2020-03-10,8675,L3,CUS78536
CARD09769,2022-08-30,8835,L2,CUS57513
CARD09770,2021-05-23,4377,L3,CUS00008
CARD09771,2023-12-21,2662,L2,CUS28665
CARD09772,2022-12-27,5073,L2,CUS11111
CARD09773,2024-04-28,2524,L1,CUS68039
CARD09774,2024-12-12,4653,L1,CUS19533
CARD09775,2022-11-09,1391,L3,CUS15769
CARD09776,2022-11-19,5330,L1,CUS63918
CARD09777,2022-05-06,7948,L2,CUS34317
CARD09778,2021-02-13,6401,L2,CUS28691
CARD09779,2021-12-24,3078,L3,CUS37758
CARD09780,2024-10-13,1346,L1,CUS06198
CARD09781,2020-11-03,2154,L3,CUS44181
CARD09782,2021-10-22,6610,L2,CUS22565
CARD09783,2023-06-17,3196,L1,CUS73854
CARD09784,2023-09-02,9508,L1,CUS12331
CARD09785,2024-06-17,4090,L3,CUS78979
CARD09786,2024-10-27,9415,L2,CUS44508
CARD09787,2020-08-27,6795,L1,CUS09723
CARD09788,2024-03-31,6339,L1,CUS79548
CARD09789,2023-04-14,5457,L1,CUS15446
CARD09790,2023-10-25,4605,L3,CUS05787
CARD09791,2020-09-24,2220,L1,CUS48264
CARD09792,2022-05-22,4410,L3,CUS41909
CARD09793,2021-03-31,2379,L2,CUS73624
CARD09794,2020-10-03,8702,L2,CUS60219
CARD09795,2021-03-06,1250,L3,CUS62606
CARD09796,2022-07-27,5330,L3,CUS00007
CARD09797,2024-05-04,1152,L1,CUS29155
CARD09798,2020-07-26,6095,L3,CUS21929
CARD09799,2023-05-31,9144,L3,CUS60980
CARD09800,2024-01-28,149,L2,CUS71583
CARD09801,2021-12-24,8783,L2,CUS68402
CARD09802,2023-09-15,4239,L2,CUS20211
CARD09803,2024-03-30,7281,L2,CUS50590
CARD09804,2021-06-29,224,L1,CUS70359
CARD09805,2023-11-04,3462,L1,CUS28181
CARD09806,2023-05-28,1873,L2,CUS13603
CARD09807,2022-02-27,372,L1,CUS08773
CARD09808,2021-01-01,7468,L2,CUS30552
CARD09809,2020-02-08,2792,L1,CUS33247
CARD09810,2020-09-23,8492,L3,CUS29286
CARD09811,2021-05-11,3553,L3,CUS29517
CARD09812,2020-10-04,7530,L2,CUS75366
CARD09813,2022-06-10,198,L1,CUS34452
CARD09814,2023-11-17,1649,L2,CUS53520
CARD09815,2021-08-14,1987,L2,CUS24081
CARD09816,2020-01-21,4883,L1,CUS47816
CARD09817,2022-01-15,6242,L3,CUS12290
CARD09818,2021-01-27,4892,L3,CUS14523
CARD09819,2023-09-24,7754,L3,CUS00152
CARD09820,2020-05-02,7815,L2,CUS05538
CARD09821,2021-11-14,1522,L3,CUS55709
CARD09822,2024-04-08,7753,L3,CUS47022
CARD09823,2022-10-16,9126,L2,CUS25115
CARD09824,2021-12-23,1861,L3,CUS62443
CARD09825,2024-02-04,3376,L2,CUS08376
CARD09826,2023-02-11,1785,L1,CUS51958
CARD09827,2020-09-27,7309,L2,CUS49070
CARD09828,2021-09-23,1666,L2,CUS47995
CARD09829,2022-07-03,2268,L1,CUS04789
CARD09830,2020-11-16,5115,L2,CUS24548
CARD09831,2023-02-01,9416,L3,CUS19205
CARD09832,2021-11-04,2584,L1,CUS29945
CARD09833,2022-01-18,8276,L2,CUS25313
CARD09834,2020-08-10,3818,L1,CUS67929
CARD09835,2022-08-09,2663,L1,CUS10189
CARD09836,2020-07-26,2353,L1,CUS66504
CARD09837,2020-03-20,4627,L1,CUS48018
CARD09838,2023-01-28,2751,L1,CUS55768
CARD09839,2021-07-03,3687,L2,CUS40826
CARD09840,2022-02-12,1598,L2,CUS62728
CARD09841,2021-08-08,538,L1,CUS69865
CARD09842,2021-01-12,7692,L1,CUS71240
CARD09843,2022-12-19,488,L1,CUS63319
CARD09844,2024-02-05,4480,L2,CUS55319
CARD09845,2020-09-03,6510,L1,CUS54648
CARD09846,2024-03-02,2241,L3,CUS15497
CARD09847,2022-02-13,202,L2,CUS48816
CARD09848,2024-12-01,3502,L2,CUS70531
CARD09849,2020-03-30,7494,L2,CUS60776
CARD09850,2020-09-15,4039,L1,CUS30681
CARD09851,2023-03-10,475,L2,CUS71427
CARD09852,2021-07-03,842,L1,CUS41754
CARD09853,2021-11-21,2835,L1,CUS50514
CARD09854,2020-05-15,5005,L3,CUS45547
CARD09855,2022-03-26,8306,L1,CUS58503
CARD09856,2024-06-25,7604,L1,CUS07672
CARD09857,2022-01-27,8138,L3,CUS04962
CARD09858,2021-11-28,7542,L2,CUS35413
CARD09859,2020-05-12,2973,L3,CUS14038
CARD09860,2021-06-25,1701,L1,CUS38820
CARD09861,2023-02-09,1989,L2,CUS64941
CARD09862,2021-04-08,1363,L3,CUS00183
CARD09863,2021-11-23,7872,L2,CUS17903
CARD09864,2023-10-18,1971,L2,CUS45843
CARD09865,2021-09-04,4383,L3,CUS27853
CARD09866,2023-12-18,8035,L1,CUS21341
CARD09867,2022-09-22,6198,L2,CUS20756
CARD09868,2023-10-17,6261,L2,CUS58877
CARD09869,2022-02-02,6044,L2,CUS43602
CARD09870,2023-08-24,631,L2,CUS08070
CARD09871,2020-01-29,3711,L1,CUS16053
CARD09872,2021-01-24,8903,L1,CUS62342
CARD09873,2021-07-13,4891,L3,CUS41348
CARD09874,2021-10-11,7535,L1,CUS68953
CARD09875,2021-12-02,1061,L3,CUS31348
CARD09876,2021-03-24,8137,L1,CUS26836
CARD09877,2021-11-26,8323,L1,CUS58334
CARD09878,2020-05-12,5744,L3,CUS65706
CARD09879,2021-10-04,5259,L1,CUS11819
CARD09880,2022-12-21,7243,L3,CUS46328
CARD09881,2023-12-18,3815,L2,CUS32603
CARD09882,2020-01-30,9931,L1,CUS64769
CARD09883,2023-06-17,3084,L2,CUS08368
CARD09884,2024-02-25,8745,L1,CUS68635
CARD09885,2021-10-08,1395,L2,CUS72366
CARD09886,2020-01-23,6349,L2,CUS26459
CARD09887,2024-07-15,7870,L2,CUS25791
CARD09888,2024-07-25,485,L2,CUS38597
CARD09889,2020-02-23,8,L1,CUS03735
CARD09890,2024-04-05,5709,L1,CUS55118
CARD09891,2022-07-07,9538,L1,CUS65299
CARD09892,2023-03-05,5310,L1,CUS14450
CARD09893,2022-03-11,5762,L1,CUS32937
CARD09894,2022-05-19,2571,L1,CUS66320
CARD09895,2022-02-24,6085,L2,CUS70490
CARD09896,2022-11-20,9979,L1,CUS02294
CARD09897,2024-11-01,6550,L2,CUS11122
CARD09898,2023-10-11,5075,L2,CUS21200
CARD09899,2023-12-05,9256,L1,CUS78084
CARD09900,2023-12-19,7838,L1,CUS75204
CARD09901,2022-01-23,7851,L2,CUS18343
CARD09902,2023-04-12,4335,L1,CUS02013
CARD09903,2021-04-23,7621,L2,CUS59309
CARD09904,2024-09-04,4616,L3,CUS61809
CARD09905,2022-06-09,6777,L2,CUS46172
CARD09906,2022-06-29,1806,L3,CUS69879
CARD09907,2022-04-21,6832,L3,CUS62198
CARD09908,2022-11-22,8127,L3,CUS76231
CARD09909,2021-08-03,4359,L3,CUS46366
CARD09910,2020-06-06,4863,L2,CUS54842
CARD09911,2024-05-06,6278,L1,CUS18362
CARD09912,2022-05-16,8293,L2,CUS57763
CARD09913,2020-05-06,5266,L3,CUS55811
CARD09914,2022-02-08,5744,L2,CUS00371
CARD09915,2021-09-27,775,L1,CUS27310
CARD09916,2020-04-30,3308,L2,CUS48560
CARD09917,2021-02-14,9885,L1,CUS66879
CARD09918,2020-09-27,2847,L1,CUS32500
CARD09919,2024-02-10,4142,L3,CUS34053
CARD09920,2022-01-03,1068,L2,CUS77957
CARD09921,2021-09-18,3453,L2,CUS57968
CARD09922,2024-06-26,2262,L1,CUS22730
CARD09923,2021-10-13,8546,L2,CUS10121
CARD09924,2024-11-07,1791,L1,CUS73060
CARD09925,2020-05-28,4824,L3,CUS01907
CARD09926,2020-04-28,7508,L1,CUS12699
CARD09927,2020-09-26,2787,L2,CUS62132
CARD09928,2022-09-15,9596,L3,CUS72635
CARD09929,2023-02-11,4760,L3,CUS71011
CARD09930,2023-07-01,4719,L3,CUS29318
CARD09931,2023-02-10,2774,L3,CUS36669
CARD09932,2024-06-20,3833,L3,CUS46688
CARD09933,2021-07-25,7899,L2,CUS33538
CARD09934,2021-04-17,7131,L3,CUS08086
CARD09935,2023-06-03,3403,L2,CUS26311
CARD09936,2022-01-22,2054,L1,CUS06044
CARD09937,2024-03-02,5436,L2,CUS24374
CARD09938,2021-07-16,4953,L3,CUS59703
CARD09939,2021-07-10,607,L3,CUS76426
CARD09940,2023-01-01,3682,L1,CUS14087
CARD09941,2020-03-20,9194,L3,CUS73257
CARD09942,2023-10-15,2682,L1,CUS07391
CARD09943,2021-12-09,1557,L2,CUS17662
CARD09944,2022-04-25,6634,L2,CUS28583
CARD09945,2024-03-31,4315,L2,CUS61608
CARD09946,2022-12-12,5365,L3,CUS34078
CARD09947,2024-04-16,2200,L3,CUS70819
CARD09948,2023-02-03,4183,L2,CUS71666
CARD09949,2024-07-20,8157,L2,CUS68531
CARD09950,2024-12-17,1534,L3,CUS38091
CARD09951,2022-09-04,3415,L2,CUS26501
CARD09952,2024-08-26,7480,L2,CUS55267
CARD09953,2021-05-25,2292,L3,CUS31165
CARD09954,2020-07-10,6506,L3,CUS00523
CARD09955,2023-03-11,908,L3,CUS41408
CARD09956,2020-07-25,2382,L2,CUS70290
CARD09957,2021-08-08,2759,L3,CUS21088
CARD09958,2022-09-05,6951,L3,CUS70278
CARD09959,2021-08-01,1614,L2,CUS05034
CARD09960,2021-06-01,4788,L1,CUS03458
CARD09961,2023-05-19,5509,L1,CUS20287
CARD09962,2021-01-02,1534,L2,CUS18647
CARD09963,2020-05-27,5744,L3,CUS75536
CARD09964,2020-12-07,1276,L3,CUS50792
CARD09965,2024-06-06,5228,L1,CUS77489
CARD09966,2022-10-15,8688,L2,CUS03876
CARD09967,2020-10-16,633,L1,CUS51393
CARD09968,2022-11-27,3458,L2,CUS25850
CARD09969,2021-06-12,5017,L2,CUS17725
CARD09970,2023-08-16,1348,L3,CUS10986
CARD09971,2023-02-21,6140,L3,CUS13218
CARD09972,2023-12-20,9991,L3,CUS54716
CARD09973,2022-09-11,8305,L2,CUS40272
CARD09974,2020-05-31,9365,L1,CUS08637
CARD09975,2022-06-30,7334,L1,CUS04160
CARD09976,2023-06-16,2569,L2,CUS73799
CARD09977,2021-07-15,4816,L3,CUS24592
CARD09978,2023-08-03,1232,L3,CUS76588
CARD09979,2021-10-13,9302,L1,CUS70293
CARD09980,2023-01-27,6405,L1,CUS57190
CARD09981,2022-02-20,7015,L2,CUS66798
CARD09982,2020-06-15,4087,L2,CUS39080
CARD09983,2021-04-22,7989,L1,CUS12497
CARD09984,2020-12-07,9414,L3,CUS35744
CARD09985,2023-02-06,9384,L1,CUS57442
CARD09986,2023-08-10,2052,L2,CUS57747
CARD09987,2022-09-02,7396,L3,CUS01296
CARD09988,2023-11-07,4230,L1,CUS71152
CARD09989,2023-06-11,282,L2,CUS61230
CARD09990,2020-06-24,3408,L1,CUS75409
CARD09991,2024-04-09,424,L2,CUS14756
CARD09992,2024-09-23,6638,L1,CUS18235
CARD09993,2021-08-18,4715,L3,CUS22563
CARD09994,2021-03-24,2953,L3,CUS58296
CARD09995,2023-06-06,8610,L2,CUS09711
CARD09996,2024-05-18,1951,L2,CUS50355
CARD09997,2020-03-12,5410,L2,CUS35013
CARD09998,2022-02-10,8660,L1,CUS26624
CARD09999,2020-04-21,3717,L1,CUS77756
CARD10000,2024-02-15,7974,L2,CUS71002
CARD10001,2021-03-29,9760,L3,CUS34556
CARD10002,2022-08-04,6784,L2,CUS00423
CARD10003,2022-08-27,138,L2,CUS64013
CARD10004,2022-09-06,1002,L2,CUS03754
CARD10005,2023-06-29,951,L1,CUS67970
CARD10006,2024-10-10,7799,L3,CUS52476
CARD10007,2021-07-24,4213,L2,CUS38603
CARD10008,2021-04-28,4510,L1,CUS38689
CARD10009,2020-07-11,4364,L1,CUS74784
CARD10010,2022-05-05,9138,L1,CUS64291
CARD10011,2021-04-17,1495,L2,CUS23164
CARD10012,2021-09-06,7405,L3,CUS17089
CARD10013,2024-03-21,7831,L2,CUS62094
CARD10014,2022-11-02,5957,L3,CUS22515
CARD10015,2024-08-17,7587,L1,CUS61965
CARD10016,2023-12-23,8484,L1,CUS48506
CARD10017,2020-02-22,8918,L2,CUS32846
CARD10018,2021-05-05,4141,L1,CUS48926
CARD10019,2021-10-13,9855,L3,CUS12943
CARD10020,2024-08-14,8997,L3,CUS04375
CARD10021,2023-03-29,5798,L3,CUS31132
CARD10022,2022-06-23,3287,L2,CUS71311
CARD10023,2021-01-23,2439,L1,CUS71618
CARD10024,2022-12-15,6981,L3,CUS59468
CARD10025,2023-03-24,8568,L2,CUS79785
CARD10026,2024-09-07,2154,L3,CUS50755
CARD10027,2023-08-14,9257,L3,CUS77100
CARD10028,2021-02-15,5084,L3,CUS74837
CARD10029,2022-05-31,8827,L1,CUS66865
CARD10030,2022-08-08,4448,L1,CUS38914
CARD10031,2022-04-21,8356,L2,CUS66831
CARD10032,2023-10-21,556,L1,CUS40906
CARD10033,2022-09-10,3914,L1,CUS58076
CARD10034,2024-11-29,2799,L3,CUS27505
CARD10035,2022-06-25,4362,L1,CUS79757
CARD10036,2020-12-19,936,L2,CUS74437
CARD10037,2024-01-19,53,L1,CUS28972
CARD10038,2024-06-12,3933,L2,CUS58377
CARD10039,2021-04-17,7622,L3,CUS62035
CARD10040,2021-02-16,9467,L1,CUS79300
CARD10041,2021-11-15,2810,L3,CUS48953
CARD10042,2021-07-21,2737,L3,CUS23925
CARD10043,2024-01-05,7970,L1,CUS07994
CARD10044,2021-06-30,4812,L1,CUS08782
CARD10045,2022-04-18,2350,L3,CUS59649
CARD10046,2022-03-23,8967,L3,CUS48387
CARD10047,2021-11-11,7959,L3,CUS12885
CARD10048,2023-01-29,1930,L3,CUS44181
CARD10049,2020-11-06,2535,L3,CUS22110
CARD10050,2022-11-15,1355,L3,CUS10566
CARD10051,2023-02-07,45,L3,CUS10816
CARD10052,2024-12-21,9175,L3,CUS37293
CARD10053,2021-08-21,9453,L2,CUS08383
CARD10054,2024-10-10,5887,L2,CUS51318
CARD10055,2023-07-23,4133,L1,CUS14207
CARD10056,2022-05-05,3607,L2,CUS29174
CARD10057,2024-04-20,8168,L3,CUS08011
CARD10058,2024-12-04,2732,L1,CUS42616
CARD10059,2021-01-04,8274,L1,CUS32280
CARD10060,2022-04-30,3761,L1,CUS68090
CARD10061,2020-08-02,4934,L1,CUS10528
CARD10062,2024-05-04,7237,L2,CUS66542
CARD10063,2021-02-03,8910,L3,CUS64686
CARD10064,2021-12-06,7149,L3,CUS56792
CARD10065,2023-11-28,5112,L3,CUS33787
CARD10066,2021-04-09,2981,L3,CUS28273
CARD10067,2021-08-12,4081,L3,CUS25991
CARD10068,2024-08-26,4636,L2,CUS65745
CARD10069,2023-04-15,9746,L3,CUS75793
CARD10070,2021-06-30,3363,L3,CUS12293
CARD10071,2024-10-12,4354,L2,CUS17772
CARD10072,2022-10-23,8908,L3,CUS40833
CARD10073,2023-07-29,3336,L2,CUS42382
CARD10074,2023-04-22,8907,L1,CUS60013
CARD10075,2021-03-02,348,L1,CUS62781
CARD10076,2023-08-30,491,L3,CUS40990
CARD10077,2020-03-10,8729,L3,CUS45775
CARD10078,2022-12-17,6656,L2,CUS55581
CARD10079,2021-05-02,4523,L1,CUS74121
CARD10080,2020-08-15,929,L2,CUS34739
CARD10081,2024-08-10,2546,L1,CUS08343
CARD10082,2022-09-12,1929,L3,CUS00609
CARD10083,2022-06-19,7793,L2,CUS22180
CARD10084,2020-05-22,3384,L2,CUS29452
CARD10085,2021-12-24,5243,L3,CUS11442
CARD10086,2020-05-25,479,L3,CUS00602
CARD10087,2022-06-07,9469,L3,CUS26960
CARD10088,2024-05-23,5226,L3,CUS79528
CARD10089,2022-06-04,1694,L3,CUS15218
CARD10090,2021-03-24,1849,L3,CUS18973
CARD10091,2022-07-13,8907,L2,CUS26419
CARD10092,2022-06-03,2512,L1,CUS45279
CARD10093,2020-12-03,1171,L1,CUS66543
CARD10094,2021-09-14,9261,L1,CUS39754
CARD10095,2020-03-04,8606,L1,CUS67047
CARD10096,2022-10-06,8663,L2,CUS02120
CARD10097,2023-02-07,4649,L3,CUS19973
CARD10098,2023-03-21,2786,L1,CUS51306
CARD10099,2021-07-29,1192,L2,CUS37281
CARD10100,2023-07-08,9374,L1,CUS34793
CARD10101,2021-09-02,7213,L3,CUS15644
CARD10102,2024-02-15,3614,L3,CUS03887
CARD10103,2023-10-19,7060,L1,CUS44530
CARD10104,2024-03-19,6628,L3,CUS53170
CARD10105,2020-03-09,5696,L3,CUS18346
CARD10106,2022-09-05,7123,L1,CUS29766
CARD10107,2021-11-05,5444,L2,CUS55467
CARD10108,2021-07-22,6455,L2,CUS43094
CARD10109,2022-06-28,1554,L1,CUS06499
CARD10110,2022-12-24,4326,L1,CUS73185
CARD10111,2020-07-15,234,L2,CUS13514
CARD10112,2023-11-03,5263,L3,CUS64360
CARD10113,2023-11-30,4633,L3,CUS26510
CARD10114,2024-06-28,6427,L1,CUS65744
CARD10115,2021-02-14,4395,L2,CUS05186
CARD10116,2020-01-21,9161,L3,CUS02877
CARD10117,2020-03-25,4415,L3,CUS10177
CARD10118,2020-06-18,3167,L1,CUS70273
CARD10119,2020-09-05,9983,L3,CUS22705
CARD10120,2024-12-10,635,L3,CUS63284
CARD10121,2024-01-02,1876,L2,CUS28160
CARD10122,2022-03-16,5105,L3,CUS12486
CARD10123,2021-11-25,5916,L3,CUS18321
CARD10124,2023-10-26,2899,L1,CUS47003
CARD10125,2021-01-24,7316,L3,CUS26172
CARD10126,2022-07-28,487,L3,CUS49553
CARD10127,2024-03-27,5757,L3,CUS33903
CARD10128,2021-10-06,2394,L2,CUS69870
CARD10129,2022-03-04,5762,L2,CUS57201
CARD10130,2020-08-13,7208,L1,CUS29811
CARD10131,2022-06-14,2835,L3,CUS60457
CARD10132,2023-06-14,4562,L1,CUS57787
CARD10133,2021-05-31,1784,L1,CUS72148
CARD10134,2021-05-21,4413,L3,CUS04248
CARD10135,2020-04-11,257,L1,CUS03267
CARD10136,2023-05-09,2755,L2,CUS46761
CARD10137,2024-04-28,3708,L2,CUS68099
CARD10138,2022-09-15,3953,L2,CUS67827
CARD10139,2024-04-14,6334,L3,CUS51285
CARD10140,2023-05-02,6070,L1,CUS73053
CARD10141,2023-10-18,5642,L2,CUS14883
CARD10142,2020-01-11,9155,L1,CUS38971
CARD10143,2023-06-11,4307,L1,CUS30289
CARD10144,2020-08-14,8637,L3,CUS21065
CARD10145,2024-02-22,9273,L1,CUS72386
CARD10146,2021-08-21,867,L3,CUS73413
CARD10147,2020-08-06,3609,L1,CUS37484
CARD10148,2023-07-21,607,L1,CUS68275
CARD10149,2022-04-18,92,L1,CUS10248
CARD10150,2023-06-12,2104,L2,CUS42518
CARD10151,2021-09-05,1196,L3,CUS54933
CARD10152,2022-09-09,9855,L1,CUS08760
CARD10153,2021-05-07,3652,L3,CUS24626
CARD10154,2020-09-26,4507,L1,CUS50604
CARD10155,2023-08-08,8113,L2,CUS59389
CARD10156,2022-02-13,7255,L1,CUS66449
CARD10157,2020-10-05,2484,L3,CUS66625
CARD10158,2020-06-25,647,L1,CUS42393
CARD10159,2020-04-05,3463,L2,CUS16268
CARD10160,2023-08-31,7584,L1,CUS02235
CARD10161,2024-01-31,4874,L3,CUS74623
CARD10162,2021-05-31,8749,L2,CUS11350
CARD10163,2020-10-31,5936,L3,CUS18702
CARD10164,2021-09-17,3454,L2,CUS32424
CARD10165,2024-11-16,919,L2,CUS39389
CARD10166,2021-12-26,6680,L3,CUS42333
CARD10167,2024-02-12,8679,L1,CUS47840
CARD10168,2022-02-06,2519,L3,CUS61921
CARD10169,2021-09-07,4561,L2,CUS38674
CARD10170,2024-07-03,7621,L1,CUS26399
CARD10171,2020-11-14,6930,L3,CUS73146
CARD10172,2023-09-03,8066,L1,CUS68757
CARD10173,2022-02-15,1944,L3,CUS19640
CARD10174,2024-02-16,5634,L1,CUS36507
CARD10175,2021-09-02,1526,L3,CUS03250
CARD10176,2021-09-07,8937,L2,CUS63053
CARD10177,2022-02-16,8970,L1,CUS39522
CARD10178,2024-04-25,8106,L2,CUS46462
CARD10179,2023-03-09,7413,L3,CUS69055
CARD10180,2022-03-07,3232,L1,CUS45348
CARD10181,2022-09-18,5584,L2,CUS75732
CARD10182,2024-12-19,5338,L2,CUS53079
CARD10183,2022-11-27,9038,L3,CUS71792
CARD10184,2021-10-29,9606,L1,CUS75660
CARD10185,2022-12-12,2919,L3,CUS25503
CARD10186,2024-11-03,1714,L1,CUS64242
CARD10187,2022-10-30,373,L3,CUS73751
CARD10188,2023-07-10,5657,L1,CUS08233
CARD10189,2024-07-18,2794,L2,CUS55736
CARD10190,2022-05-15,5645,L1,CUS61177
CARD10191,2021-12-02,7356,L2,CUS39697
CARD10192,2022-09-20,5976,L3,CUS65033
CARD10193,2020-10-22,9261,L1,CUS19308
CARD10194,2023-03-04,9036,L2,CUS74751
CARD10195,2023-12-01,2199,L3,CUS66444
CARD10196,2022-09-03,2449,L1,CUS18451
CARD10197,2020-04-30,1497,L1,CUS56711
CARD10198,2022-04-22,2017,L1,CUS01204
CARD10199,2021-04-17,2871,L2,CUS15250
CARD10200,2020-05-07,8922,L3,CUS33339
CARD10201,2020-02-21,3131,L2,CUS47873
CARD10202,2022-01-16,5402,L3,CUS79839
CARD10203,2020-04-08,9364,L1,CUS32002
CARD10204,2022-11-02,2076,L1,CUS02758
CARD10205,2020-05-18,4066,L3,CUS79192
CARD10206,2023-02-20,1687,L3,CUS52204
CARD10207,2021-07-14,3646,L2,CUS09793
CARD10208,2024-01-24,3920,L3,CUS12304
CARD10209,2021-12-09,7896,L1,CUS67411
CARD10210,2020-01-09,2466,L3,CUS79950
CARD10211,2023-02-24,4158,L3,CUS26058
CARD10212,2021-06-30,5510,L1,CUS51496
CARD10213,2023-03-22,2336,L1,CUS70786
CARD10214,2021-03-16,4353,L2,CUS59673
CARD10215,2024-06-20,7630,L2,CUS35245
CARD10216,2021-09-22,3691,L1,CUS38726
CARD10217,2020-04-05,8926,L2,CUS44749
CARD10218,2024-07-03,3385,L1,CUS54526
CARD10219,2024-05-23,9404,L1,CUS01472
CARD10220,2023-09-11,3233,L1,CUS64337
CARD10221,2024-02-14,3343,L2,CUS53805
CARD10222,2022-06-27,9876,L2,CUS74225
CARD10223,2024-09-21,3186,L2,CUS33333
CARD10224,2023-05-13,6272,L2,CUS72113
CARD10225,2022-05-31,9631,L3,CUS05671
CARD10226,2022-08-27,8975,L3,CUS10868
CARD10227,2022-04-25,8903,L1,CUS35127
CARD10228,2024-10-20,8402,L3,CUS27398
CARD10229,2021-08-27,9181,L2,CUS37376
CARD10230,2021-01-16,5450,L1,CUS19339
CARD10231,2021-11-02,103,L1,CUS60089
CARD10232,2021-11-04,1922,L2,CUS41968
CARD10233,2021-10-19,8785,L2,CUS71178
CARD10234,2020-12-14,4328,L1,CUS36448
CARD10235,2023-09-25,3406,L2,CUS59002
CARD10236,2024-07-09,9580,L2,CUS51119
CARD10237,2024-09-06,2304,L1,CUS36672
CARD10238,2024-07-20,4853,L3,CUS71390
CARD10239,2020-05-16,8385,L1,CUS71498
CARD10240,2024-06-04,4442,L3,CUS48579
CARD10241,2023-01-27,1838,L2,CUS45564
CARD10242,2023-02-15,8084,L3,CUS64860
CARD10243,2024-03-07,1508,L2,CUS48277
CARD10244,2020-06-14,4045,L1,CUS35597
CARD10245,2020-10-15,4541,L1,CUS52960
CARD10246,2020-07-16,1907,L1,CUS25239
CARD10247,2024-07-17,8272,L1,CUS64395
CARD10248,2023-07-29,8994,L3,CUS25255
CARD10249,2020-03-03,1006,L1,CUS46768
CARD10250,2023-06-27,5922,L2,CUS46290
CARD10251,2024-08-26,4991,L1,CUS24709
CARD10252,2024-10-19,9007,L1,CUS13419
CARD10253,2023-07-30,4740,L2,CUS70617
CARD10254,2021-09-28,661,L3,CUS57182
CARD10255,2020-02-18,8634,L3,CUS32634
CARD10256,2023-01-31,6854,L2,CUS76745
CARD10257,2020-04-08,9160,L1,CUS08188
CARD10258,2021-02-08,7310,L3,CUS73175
CARD10259,2022-11-19,3261,L2,CUS15494
CARD10260,2020-08-05,2204,L2,CUS11858
CARD10261,2023-11-15,6552,L2,CUS64622
CARD10262,2023-06-22,9457,L1,CUS68453
CARD10263,2021-02-01,7116,L1,CUS05561
CARD10264,2024-06-08,518,L3,CUS48305
CARD10265,2024-06-05,7913,L2,CUS13518
CARD10266,2024-03-15,5803,L3,CUS53412
CARD10267,2024-03-28,1240,L2,CUS22471
CARD10268,2020-07-10,7414,L3,CUS12189
CARD10269,2023-11-01,471,L1,CUS31002
CARD10270,2021-04-28,2090,L2,CUS25669
CARD10271,2021-10-13,146,L2,CUS47286
CARD10272,2021-05-20,844,L1,CUS66614
CARD10273,2024-02-10,3472,L3,CUS39999
CARD10274,2021-08-27,7921,L1,CUS71469
CARD10275,2024-06-15,8491,L2,CUS58011
CARD10276,2024-08-28,3112,L3,CUS15868
CARD10277,2021-10-26,9411,L1,CUS56640
CARD10278,2021-05-31,1569,L2,CUS41618
