MonitorID,SurgeryID,NurseID,CheckTime,Status,Note
MON015391,SRV0010,E0217,2024-09-10 21:37:47,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015392,SRV0186,E0197,2022-09-13 13:49:58,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015393,SRV0105,E0184,2024-08-14 06:24:48,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015394,SRV0043,E0145,2024-04-27 08:50:34,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015395,SRV0086,E0211,2022-01-23 09:44:07,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015396,SRV0105,E0176,2021-08-08 22:21:18,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015397,SRV0175,E0233,2021-01-10 15:13:08,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015398,SRV0086,E0248,2024-05-10 04:34:07,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015399,SRV0054,E0195,2022-04-20 07:45:37,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015400,SRV0183,E0124,2021-06-02 15:22:43,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015401,SRV0086,E0264,2021-09-29 08:37:54,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015402,SRV0080,E0263,2022-01-30 16:02:45,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015403,SRV0129,E0132,2022-11-14 19:10:17,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015404,SRV0102,E0263,2022-01-11 03:17:59,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015405,SRV0043,E0163,2021-11-15 08:06:40,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015406,SRV0129,E0259,2023-06-21 01:41:37,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015407,SRV0105,E0236,2022-01-03 16:02:27,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015408,SRV0199,E0260,2021-02-26 07:18:23,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015409,SRV0152,E0203,2021-07-10 06:08:31,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015410,SRV0080,E0259,2022-02-27 18:21:07,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015411,SRV0086,E0170,2022-08-02 18:36:57,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015412,SRV0025,E0194,2022-10-20 10:16:28,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015413,SRV0021,E0182,2024-02-09 06:33:21,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015414,SRV0043,E0213,2022-01-17 10:13:39,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015415,SRV0141,E0247,2023-09-18 00:22:20,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015416,SRV0085,E0161,2023-03-05 23:00:48,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015417,SRV0095,E0203,2024-03-29 06:54:32,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015418,SRV0188,E0214,2024-12-09 13:35:16,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015419,SRV0056,E0132,2023-03-08 19:11:27,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015420,SRV0132,E0168,2021-04-08 14:46:42,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015421,SRV0150,E0174,2023-05-30 11:52:05,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015422,SRV0141,E0241,2023-07-28 05:49:05,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015423,SRV0067,E0177,2024-08-09 18:40:31,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015424,SRV0141,E0192,2023-09-03 18:21:42,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015425,SRV0085,E0150,2023-12-11 10:12:22,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015426,SRV0058,E0176,2024-10-25 17:44:44,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015427,SRV0177,E0227,2022-12-22 13:03:09,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015428,SRV0132,E0144,2024-10-02 22:51:53,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015429,SRV0043,E0206,2021-10-18 12:05:49,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015430,SRV0147,E0211,2022-06-13 10:23:04,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015431,SRV0102,E0267,2021-07-04 00:47:08,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015432,SRV0186,E0232,2021-04-09 16:15:21,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015433,SRV0132,E0155,2022-09-25 02:31:22,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015434,SRV0177,E0219,2024-04-24 17:48:05,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015435,SRV0141,E0235,2023-09-07 04:31:51,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015436,SRV0067,E0159,2024-01-24 08:52:58,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015437,SRV0102,E0190,2024-02-01 10:15:18,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015438,SRV0191,E0149,2022-08-21 06:03:56,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015439,SRV0080,E0219,2023-07-15 22:01:08,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015440,SRV0028,E0246,2022-05-16 14:01:22,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015441,SRV0043,E0121,2022-07-09 18:31:29,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015442,SRV0012,E0184,2021-10-18 21:14:24,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015443,SRV0029,E0225,2021-04-20 18:29:40,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015444,SRV0028,E0174,2021-04-18 12:24:03,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015445,SRV0012,E0148,2022-09-23 08:59:45,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015446,SRV0095,E0224,2021-02-20 18:44:09,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015447,SRV0026,E0252,2021-02-28 14:25:18,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015448,SRV0056,E0169,2022-11-13 15:42:33,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015449,SRV0036,E0144,2021-06-18 23:46:25,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015450,SRV0058,E0203,2024-08-09 00:22:06,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015451,SRV0029,E0270,2022-04-24 22:08:59,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015452,SRV0102,E0163,2023-01-22 22:45:48,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015453,SRV0012,E0217,2021-06-25 18:28:25,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015454,SRV0132,E0161,2022-08-28 16:14:01,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015455,SRV0054,E0206,2023-06-24 01:02:05,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015456,SRV0116,E0121,2022-01-29 21:09:22,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015457,SRV0105,E0204,2021-01-06 19:26:47,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015458,SRV0115,E0225,2023-11-22 14:35:28,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015459,SRV0086,E0209,2024-12-04 00:00:44,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015460,SRV0191,E0173,2023-04-04 05:09:19,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015461,SRV0086,E0203,2023-09-08 00:33:48,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015462,SRV0102,E0194,2022-02-12 18:51:31,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015463,SRV0149,E0168,2024-07-02 00:41:03,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015464,SRV0028,E0190,2022-10-21 14:57:07,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015465,SRV0010,E0254,2024-08-15 01:45:02,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015466,SRV0115,E0187,2022-02-14 20:04:54,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015467,SRV0199,E0191,2021-03-14 10:17:05,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015468,SRV0186,E0138,2023-02-17 08:16:58,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015469,SRV0009,E0123,2022-11-29 20:13:47,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015470,SRV0107,E0261,2023-12-27 22:59:10,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015471,SRV0175,E0165,2021-07-26 11:48:25,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015472,SRV0054,E0197,2021-12-27 03:55:16,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015473,SRV0198,E0159,2024-08-15 19:24:54,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015474,SRV0023,E0152,2023-10-05 05:50:19,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015475,SRV0147,E0230,2024-10-27 07:05:51,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015476,SRV0086,E0218,2021-04-15 07:38:27,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015477,SRV0149,E0207,2022-05-12 00:44:30,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015478,SRV0115,E0171,2021-04-21 21:51:36,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015479,SRV0102,E0224,2024-08-31 02:53:27,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015480,SRV0060,E0128,2021-02-22 05:03:41,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015481,SRV0009,E0157,2022-07-13 04:07:25,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015482,SRV0009,E0205,2024-09-09 09:20:53,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015483,SRV0023,E0247,2021-09-05 04:10:56,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015484,SRV0029,E0224,2021-09-09 18:10:09,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015485,SRV0036,E0158,2024-05-29 05:18:57,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015486,SRV0086,E0141,2024-11-30 08:55:43,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015487,SRV0054,E0136,2023-07-04 00:10:36,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015488,SRV0132,E0209,2022-09-09 21:05:02,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015489,SRV0188,E0179,2021-10-01 20:08:21,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015490,SRV0056,E0227,2021-11-13 07:42:49,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015491,SRV0056,E0174,2024-06-04 07:16:09,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015492,SRV0191,E0265,2022-03-28 23:20:59,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015493,SRV0152,E0140,2021-07-15 18:02:33,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015494,SRV0028,E0134,2022-09-06 06:33:31,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015495,SRV0058,E0148,2024-07-27 17:27:48,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015496,SRV0191,E0246,2023-04-14 14:36:40,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015497,SRV0181,E0261,2024-08-11 20:17:56,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015498,SRV0085,E0237,2021-08-11 03:23:35,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015499,SRV0177,E0208,2023-10-11 08:41:26,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015500,SRV0150,E0247,2024-02-20 14:36:52,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015501,SRV0107,E0205,2024-02-28 13:01:10,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015502,SRV0086,E0270,2022-07-16 03:32:56,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015503,SRV0116,E0167,2024-10-30 06:42:45,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015504,SRV0186,E0198,2023-03-23 06:16:11,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015505,SRV0183,E0227,2024-02-11 13:12:01,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015506,SRV0155,E0164,2024-12-20 16:43:12,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015507,SRV0188,E0240,2021-06-09 11:49:22,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015508,SRV0053,E0264,2023-04-22 06:23:34,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015509,SRV0175,E0151,2024-07-10 09:43:26,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015510,SRV0067,E0226,2023-09-27 15:33:03,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015511,SRV0043,E0268,2021-01-24 11:30:15,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015512,SRV0020,E0255,2021-12-29 08:15:41,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015513,SRV0092,E0139,2022-11-11 02:26:17,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015514,SRV0149,E0231,2021-08-28 05:09:40,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015515,SRV0086,E0229,2021-11-12 22:53:59,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015516,SRV0026,E0266,2023-04-01 22:41:16,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015517,SRV0085,E0242,2023-01-24 22:13:04,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015518,SRV0028,E0224,2023-09-06 07:41:19,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015519,SRV0115,E0155,2021-04-12 13:31:55,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015520,SRV0102,E0217,2023-04-30 01:21:20,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015521,SRV0177,E0244,2021-10-27 21:06:20,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015522,SRV0107,E0183,2021-12-02 15:35:33,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015523,SRV0095,E0211,2023-01-08 19:37:10,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015524,SRV0012,E0230,2022-05-05 04:28:39,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015525,SRV0155,E0228,2023-06-02 20:28:05,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015526,SRV0183,E0237,2024-01-21 22:31:55,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015527,SRV0147,E0233,2021-05-18 02:10:34,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015528,SRV0058,E0155,2022-03-18 09:57:31,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015529,SRV0149,E0152,2022-02-04 10:45:57,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015530,SRV0067,E0124,2023-11-30 02:29:47,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015531,SRV0080,E0208,2022-12-20 09:50:27,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015532,SRV0186,E0193,2022-05-17 23:36:09,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015533,SRV0150,E0216,2023-05-09 16:41:26,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015534,SRV0147,E0249,2023-12-23 15:53:29,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015535,SRV0067,E0199,2023-11-11 05:09:26,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015536,SRV0177,E0125,2023-11-22 12:51:36,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015537,SRV0028,E0226,2021-01-09 00:17:43,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015538,SRV0028,E0123,2021-08-20 06:03:57,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015539,SRV0039,E0146,2021-10-02 18:30:23,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015540,SRV0009,E0143,2023-07-29 14:30:06,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015541,SRV0085,E0171,2024-10-20 15:30:38,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015542,SRV0183,E0127,2023-01-29 23:45:20,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015543,SRV0149,E0233,2024-01-27 17:09:33,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015544,SRV0095,E0211,2024-01-26 02:38:43,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015545,SRV0009,E0177,2024-07-15 06:47:20,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015546,SRV0009,E0234,2023-09-18 19:35:47,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015547,SRV0199,E0141,2021-11-21 12:00:21,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015548,SRV0165,E0192,2023-07-05 19:50:09,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015549,SRV0132,E0127,2021-01-07 11:51:52,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015550,SRV0152,E0248,2021-09-14 07:08:12,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015551,SRV0095,E0265,2021-08-31 10:13:10,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015552,SRV0067,E0135,2021-03-11 02:30:42,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015553,SRV0054,E0251,2024-10-06 22:17:33,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015554,SRV0175,E0195,2024-01-01 00:20:29,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015555,SRV0183,E0173,2022-06-29 06:13:26,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015556,SRV0010,E0200,2021-10-03 03:18:37,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015557,SRV0116,E0172,2023-08-13 03:33:01,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015558,SRV0199,E0241,2024-11-25 05:38:24,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015559,SRV0181,E0255,2021-11-02 06:29:36,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015560,SRV0026,E0181,2024-04-24 01:51:28,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015561,SRV0199,E0178,2021-12-18 22:59:08,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015562,SRV0150,E0265,2024-03-18 19:36:54,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015563,SRV0150,E0216,2023-03-14 14:50:26,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015564,SRV0092,E0241,2023-10-10 04:16:41,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015565,SRV0115,E0169,2023-07-24 04:44:15,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015566,SRV0183,E0237,2022-03-11 12:42:19,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015567,SRV0012,E0180,2024-04-15 08:57:38,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015568,SRV0053,E0203,2024-09-30 12:20:45,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015569,SRV0080,E0166,2022-02-01 08:40:57,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015570,SRV0054,E0200,2022-08-25 03:41:55,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015571,SRV0188,E0194,2022-04-28 17:47:42,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015572,SRV0181,E0177,2022-03-16 12:25:16,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015573,SRV0186,E0179,2024-12-08 02:43:49,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015574,SRV0198,E0175,2024-07-01 18:27:11,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015575,SRV0183,E0165,2022-05-22 18:40:41,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015576,SRV0199,E0172,2023-12-13 05:01:22,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015577,SRV0186,E0197,2024-09-21 02:52:18,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015578,SRV0021,E0189,2022-10-26 12:34:54,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015579,SRV0150,E0196,2024-12-11 22:58:46,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015580,SRV0029,E0267,2024-01-08 22:30:04,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015581,SRV0107,E0137,2021-10-05 12:12:59,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015582,SRV0183,E0256,2023-11-17 11:50:45,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015583,SRV0028,E0235,2021-07-01 10:30:34,Ổn,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015584,SRV0175,E0269,2022-10-23 17:11:05,Hơi mệt,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015585,SRV0054,E0214,2023-10-23 22:37:37,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015586,SRV0177,E0122,2021-11-09 13:44:42,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015587,SRV0102,E0136,2023-04-01 19:17:26,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
MON015588,SRV0012,E0258,2024-03-01 03:21:55,Cần theo dõi thêm,"Kiểm tra dấu hiệu sinh tồn, tình trạng vết mổ."
