CardID,RegistrationDate,LoyalPoint,LevelID,CustomerID
CARD01771,2024-03-27,714,L3,CUS62419
CARD01772,2023-03-28,6316,L1,CUS60887
CARD01773,2021-06-17,7752,L1,CUS79122
CARD01774,2022-02-20,1056,L3,CUS21365
CARD01775,2024-05-17,6592,L3,CUS28949
CARD01776,2024-11-22,2678,L1,CUS17493
CARD01777,2020-08-19,7364,L3,CUS03825
CARD01778,2024-06-23,3497,L3,CUS62293
CARD01779,2022-08-04,2991,L2,CUS09246
CARD01780,2022-06-12,3914,L3,CUS79809
CARD01781,2023-03-17,2882,L3,CUS49602
CARD01782,2022-03-20,3092,L3,CUS10104
CARD01783,2024-07-18,6766,L2,CUS75067
CARD01784,2020-09-07,5840,L2,CUS26899
CARD01785,2024-11-07,9121,L3,CUS67738
CARD01786,2020-07-14,8218,L3,CUS06766
CARD01787,2023-12-16,8679,L1,CUS54419
CARD01788,2020-03-04,8840,L3,CUS70674
CARD01789,2020-05-27,6249,L3,CUS13192
CARD01790,2023-03-01,6020,L3,CUS74947
CARD01791,2021-02-28,9693,L1,CUS17447
CARD01792,2021-12-23,3935,L3,CUS60848
CARD01793,2022-07-13,8707,L2,CUS45559
CARD01794,2020-05-04,2926,L3,CUS18234
CARD01795,2024-03-17,8094,L2,CUS33947
CARD01796,2021-01-31,6140,L3,CUS42006
CARD01797,2022-02-01,8664,L1,CUS73151
CARD01798,2021-11-30,7368,L3,CUS06254
CARD01799,2020-05-15,2537,L2,CUS22564
CARD01800,2020-08-11,3086,L1,CUS23873
CARD01801,2021-06-24,7645,L1,CUS05661
CARD01802,2022-12-15,4824,L2,CUS78045
CARD01803,2020-08-29,2988,L3,CUS24194
CARD01804,2021-04-24,7565,L3,CUS77315
CARD01805,2021-08-11,1263,L3,CUS49030
CARD01806,2024-12-31,1022,L3,CUS43757
CARD01807,2020-02-24,5299,L3,CUS41722
CARD01808,2021-01-04,4946,L1,CUS73494
CARD01809,2021-07-21,8214,L1,CUS20520
CARD01810,2020-04-16,2531,L2,CUS09914
CARD01811,2021-03-11,8280,L3,CUS06495
CARD01812,2020-02-19,1968,L2,CUS38155
CARD01813,2021-08-08,5946,L1,CUS64257
CARD01814,2022-10-06,6587,L1,CUS43688
CARD01815,2021-01-15,2914,L3,CUS76675
CARD01816,2023-08-22,8987,L3,CUS02447
CARD01817,2020-11-29,4194,L3,CUS38158
CARD01818,2024-06-19,9686,L3,CUS31778
CARD01819,2022-01-10,544,L1,CUS22964
CARD01820,2024-02-17,2820,L1,CUS49304
CARD01821,2020-08-26,7460,L3,CUS68125
CARD01822,2021-05-02,3333,L2,CUS67054
CARD01823,2023-12-31,5032,L1,CUS03333
CARD01824,2023-01-03,4444,L2,CUS66249
CARD01825,2020-09-19,8877,L2,CUS07608
CARD01826,2024-08-30,6301,L2,CUS08442
CARD01827,2022-07-30,1427,L2,CUS37425
CARD01828,2024-05-08,1051,L1,CUS55788
CARD01829,2020-12-01,6999,L2,CUS40516
CARD01830,2024-02-02,8223,L1,CUS00693
CARD01831,2022-11-04,5910,L2,CUS39699
CARD01832,2024-07-26,8773,L1,CUS71577
CARD01833,2020-04-05,8038,L3,CUS35338
CARD01834,2021-02-02,5361,L2,CUS56886
CARD01835,2021-11-27,1092,L2,CUS33489
CARD01836,2022-09-01,8723,L2,CUS24292
CARD01837,2023-02-15,9325,L3,CUS70523
CARD01838,2021-06-06,13,L1,CUS33396
CARD01839,2022-01-17,8972,L3,CUS33865
CARD01840,2024-04-22,393,L2,CUS43789
CARD01841,2021-07-06,3081,L1,CUS63916
CARD01842,2020-01-30,8975,L2,CUS56684
CARD01843,2024-10-22,5332,L3,CUS34283
CARD01844,2024-03-02,6624,L1,CUS19565
CARD01845,2024-11-09,5831,L2,CUS18063
CARD01846,2021-12-17,9066,L2,CUS13830
CARD01847,2022-10-21,8782,L1,CUS40861
CARD01848,2021-09-19,6562,L2,CUS52376
CARD01849,2022-04-03,3402,L2,CUS39204
CARD01850,2020-04-10,6589,L1,CUS03979
CARD01851,2021-03-06,9523,L2,CUS53176
CARD01852,2021-04-02,5294,L3,CUS28505
CARD01853,2022-12-13,389,L3,CUS19426
CARD01854,2021-09-11,841,L1,CUS36058
CARD01855,2020-07-29,6673,L2,CUS15863
CARD01856,2020-09-06,9482,L1,CUS04724
CARD01857,2023-02-15,7775,L2,CUS37213
CARD01858,2020-10-05,3861,L2,CUS65850
CARD01859,2021-09-03,1757,L1,CUS09359
CARD01860,2024-04-01,7974,L1,CUS62981
CARD01861,2023-10-05,1008,L1,CUS66122
CARD01862,2023-12-19,6406,L2,CUS51182
CARD01863,2020-12-10,8371,L2,CUS24016
CARD01864,2021-06-24,8204,L1,CUS55923
CARD01865,2022-05-24,198,L3,CUS22937
CARD01866,2020-02-21,7156,L1,CUS20650
CARD01867,2023-09-27,8371,L2,CUS35635
CARD01868,2021-12-22,9866,L3,CUS64029
CARD01869,2022-12-14,4933,L1,CUS37864
CARD01870,2020-06-16,1912,L3,CUS25718
CARD01871,2022-10-23,9522,L3,CUS44501
CARD01872,2024-08-25,5442,L2,CUS79360
CARD01873,2023-04-23,2487,L3,CUS76396
CARD01874,2021-03-18,6672,L1,CUS09923
CARD01875,2022-12-18,5462,L2,CUS76123
CARD01876,2024-06-06,465,L1,CUS58484
CARD01877,2022-02-19,5324,L1,CUS75670
CARD01878,2022-05-24,7904,L1,CUS27053
CARD01879,2022-05-04,2534,L3,CUS21654
CARD01880,2021-07-26,904,L2,CUS22486
CARD01881,2024-09-25,3451,L1,CUS46243
CARD01882,2023-11-05,7706,L1,CUS10754
CARD01883,2020-12-04,2190,L1,CUS65725
CARD01884,2021-12-30,1625,L2,CUS29955
CARD01885,2024-07-13,4329,L2,CUS05225
CARD01886,2023-11-14,7249,L2,CUS09335
CARD01887,2024-10-08,7157,L2,CUS47440
CARD01888,2023-06-08,4324,L2,CUS44143
CARD01889,2024-01-04,4395,L1,CUS53932
CARD01890,2023-01-05,4551,L3,CUS33501
CARD01891,2023-08-26,9468,L2,CUS79182
CARD01892,2024-08-14,870,L3,CUS58982
CARD01893,2022-10-31,2252,L1,CUS70707
CARD01894,2020-03-30,4019,L1,CUS03357
CARD01895,2021-12-07,203,L1,CUS46235
CARD01896,2020-04-20,8834,L3,CUS27678
CARD01897,2021-11-15,1854,L3,CUS06943
CARD01898,2023-08-16,6483,L1,CUS12651
CARD01899,2024-10-23,3815,L2,CUS26756
CARD01900,2020-12-31,6139,L1,CUS55007
CARD01901,2020-05-06,4479,L2,CUS24726
CARD01902,2023-03-08,6262,L2,CUS36172
CARD01903,2023-09-16,1574,L3,CUS40350
CARD01904,2022-02-16,57,L3,CUS11963
CARD01905,2023-11-08,3919,L2,CUS47701
CARD01906,2020-01-23,8052,L1,CUS15296
CARD01907,2020-07-23,2382,L1,CUS27933
CARD01908,2024-11-22,2427,L1,CUS67050
CARD01909,2023-12-28,5489,L2,CUS08262
CARD01910,2023-01-09,419,L2,CUS47502
CARD01911,2022-10-07,1597,L1,CUS19540
CARD01912,2020-06-20,6707,L1,CUS62217
CARD01913,2021-01-03,8297,L2,CUS48849
CARD01914,2023-08-25,8947,L3,CUS70351
CARD01915,2024-04-29,1194,L2,CUS41594
CARD01916,2023-03-08,442,L3,CUS24969
CARD01917,2020-02-16,2081,L3,CUS64497
CARD01918,2024-05-01,7965,L1,CUS48442
CARD01919,2022-09-27,2274,L1,CUS05702
CARD01920,2022-02-07,5215,L2,CUS34225
CARD01921,2022-05-13,810,L2,CUS57318
CARD01922,2024-09-26,6083,L2,CUS04546
CARD01923,2022-10-15,6255,L2,CUS36144
CARD01924,2022-03-04,4604,L1,CUS00565
CARD01925,2022-11-12,9068,L3,CUS64584
CARD01926,2024-06-06,1993,L3,CUS48985
CARD01927,2020-10-17,9080,L3,CUS64802
CARD01928,2023-07-02,866,L1,CUS66086
CARD01929,2021-01-20,372,L1,CUS03118
CARD01930,2024-10-29,8357,L1,CUS28481
CARD01931,2023-01-15,5391,L2,CUS54832
CARD01932,2020-10-01,3043,L2,CUS03025
CARD01933,2021-08-17,5777,L3,CUS55908
CARD01934,2020-11-17,1443,L1,CUS31696
CARD01935,2021-01-01,4958,L1,CUS12042
CARD01936,2023-08-01,8420,L1,CUS50279
CARD01937,2020-06-16,6330,L3,CUS32042
CARD01938,2024-12-09,2260,L2,CUS68768
CARD01939,2021-04-27,816,L3,CUS56975
CARD01940,2021-01-18,3099,L3,CUS79380
CARD01941,2024-02-28,6363,L2,CUS02294
CARD01942,2023-05-26,7754,L3,CUS06500
CARD01943,2023-01-05,378,L2,CUS42882
CARD01944,2022-06-24,3889,L3,CUS35849
CARD01945,2024-05-26,6753,L1,CUS16187
CARD01946,2022-02-19,7602,L1,CUS35804
CARD01947,2022-09-28,9581,L3,CUS15677
CARD01948,2020-06-16,4467,L2,CUS05020
CARD01949,2024-11-30,1118,L3,CUS06897
CARD01950,2023-05-14,4626,L2,CUS30970
CARD01951,2021-03-11,6779,L2,CUS65769
CARD01952,2023-11-21,1390,L2,CUS00895
CARD01953,2024-09-03,3207,L3,CUS02032
CARD01954,2023-06-03,4901,L3,CUS79168
CARD01955,2020-03-10,9849,L2,CUS55269
CARD01956,2024-10-04,5886,L1,CUS67564
CARD01957,2021-07-28,255,L3,CUS41300
CARD01958,2021-11-04,7098,L2,CUS46207
CARD01959,2022-11-01,1756,L1,CUS74886
CARD01960,2020-04-13,507,L2,CUS32885
CARD01961,2021-01-15,5874,L3,CUS06434
CARD01962,2020-11-26,19,L2,CUS76191
CARD01963,2022-10-30,9862,L2,CUS60743
CARD01964,2021-04-11,1820,L1,CUS46132
CARD01965,2021-11-26,813,L2,CUS63296
CARD01966,2023-04-25,5144,L1,CUS02158
CARD01967,2020-02-09,9552,L2,CUS34079
CARD01968,2022-07-25,2153,L3,CUS09146
CARD01969,2021-07-25,3797,L3,CUS60440
CARD01970,2021-09-10,3849,L1,CUS06823
CARD01971,2020-07-06,6798,L1,CUS47089
CARD01972,2022-01-04,3522,L2,CUS31896
CARD01973,2020-09-22,9230,L1,CUS70179
CARD01974,2021-02-28,7054,L2,CUS18971
CARD01975,2022-11-30,7889,L2,CUS20214
CARD01976,2023-08-07,5659,L1,CUS38508
CARD01977,2022-05-03,8608,L1,CUS10360
CARD01978,2021-01-07,379,L3,CUS33847
CARD01979,2024-01-13,8304,L3,CUS68658
CARD01980,2023-02-10,6103,L2,CUS21925
CARD01981,2024-06-15,2143,L2,CUS57072
CARD01982,2021-07-18,6758,L1,CUS27138
CARD01983,2021-06-23,9993,L1,CUS15826
CARD01984,2024-11-19,2783,L2,CUS33677
CARD01985,2022-10-21,7213,L2,CUS19097
CARD01986,2021-09-01,3078,L3,CUS28060
CARD01987,2022-09-15,3517,L2,CUS65242
CARD01988,2024-12-19,140,L2,CUS17817
CARD01989,2021-09-25,1775,L2,CUS76143
CARD01990,2020-10-08,7148,L1,CUS75210
CARD01991,2024-12-11,8161,L2,CUS05805
CARD01992,2022-01-10,6686,L2,CUS69583
CARD01993,2021-12-17,5461,L3,CUS25667
CARD01994,2022-02-08,1757,L1,CUS77215
CARD01995,2020-04-18,1141,L3,CUS48598
CARD01996,2021-08-01,282,L3,CUS25663
CARD01997,2024-06-13,9285,L1,CUS05482
CARD01998,2020-06-24,4146,L2,CUS21901
CARD01999,2024-03-30,1411,L1,CUS35451
CARD02000,2023-12-10,2174,L1,CUS17511
CARD02001,2022-10-08,1582,L3,CUS51372
CARD02002,2022-08-10,3316,L2,CUS60658
CARD02003,2022-07-08,3826,L2,CUS44941
CARD02004,2022-11-28,5926,L1,CUS46610
CARD02005,2022-04-01,8645,L2,CUS18213
CARD02006,2020-05-12,7535,L3,CUS56319
CARD02007,2024-09-04,3496,L3,CUS38532
CARD02008,2021-03-12,9292,L1,CUS33079
CARD02009,2020-07-13,1297,L1,CUS58439
CARD02010,2020-02-22,4355,L1,CUS08563
CARD02011,2021-12-26,4603,L3,CUS25894
CARD02012,2022-11-03,8724,L2,CUS39777
CARD02013,2024-05-14,6120,L2,CUS12343
CARD02014,2021-08-20,5300,L1,CUS12863
CARD02015,2023-06-12,7994,L3,CUS46992
CARD02016,2020-08-14,9529,L2,CUS17398
CARD02017,2022-02-24,5146,L2,CUS73050
CARD02018,2021-05-06,8997,L3,CUS31206
CARD02019,2024-01-18,5854,L3,CUS48990
CARD02020,2020-08-14,8961,L3,CUS51194
CARD02021,2020-09-11,1532,L2,CUS62088
CARD02022,2022-12-04,7922,L2,CUS43609
CARD02023,2022-12-12,9050,L3,CUS22286
CARD02024,2020-06-06,7617,L2,CUS27491
CARD02025,2024-10-13,293,L2,CUS33100
CARD02026,2020-05-08,2675,L1,CUS62969
CARD02027,2024-02-13,3971,L2,CUS22554
CARD02028,2020-06-15,6388,L2,CUS07252
CARD02029,2024-02-10,5690,L3,CUS60123
CARD02030,2020-09-13,9310,L2,CUS15579
CARD02031,2024-10-08,6994,L2,CUS28174
CARD02032,2022-12-03,781,L1,CUS06815
CARD02033,2020-09-26,5043,L1,CUS73170
CARD02034,2024-03-14,4415,L3,CUS31570
CARD02035,2022-04-27,7995,L3,CUS14062
CARD02036,2020-11-09,9501,L1,CUS52920
CARD02037,2020-06-28,6403,L2,CUS10177
CARD02038,2024-11-09,2687,L1,CUS23778
CARD02039,2020-05-14,6857,L2,CUS24896
CARD02040,2020-10-16,8949,L3,CUS40237
CARD02041,2021-11-22,8711,L1,CUS54824
CARD02042,2024-11-18,6081,L3,CUS30066
CARD02043,2023-11-28,7848,L3,CUS18602
CARD02044,2024-07-21,4589,L1,CUS73827
CARD02045,2023-05-28,9155,L2,CUS45490
CARD02046,2024-09-17,2129,L3,CUS04940
CARD02047,2022-09-25,1543,L3,CUS74020
CARD02048,2021-03-05,2301,L3,CUS47196
CARD02049,2022-11-19,1683,L2,CUS65669
CARD02050,2023-02-22,2770,L1,CUS72525
CARD02051,2023-04-23,9714,L2,CUS77893
CARD02052,2024-09-12,5047,L1,CUS10961
CARD02053,2024-05-20,7688,L2,CUS62336
CARD02054,2021-05-29,6339,L2,CUS62606
CARD02055,2023-06-17,9481,L3,CUS28214
CARD02056,2021-05-01,4799,L2,CUS56132
CARD02057,2024-09-20,8098,L1,CUS49990
CARD02058,2023-09-04,3977,L2,CUS27964
CARD02059,2022-07-26,7614,L2,CUS12545
CARD02060,2022-12-21,5259,L3,CUS01042
CARD02061,2021-10-11,6052,L2,CUS32773
CARD02062,2022-08-30,4635,L2,CUS76879
CARD02063,2024-08-14,8716,L2,CUS65952
CARD02064,2022-09-01,1106,L1,CUS76975
CARD02065,2023-05-22,8637,L3,CUS42392
CARD02066,2023-05-14,5783,L3,CUS14616
CARD02067,2021-01-28,1892,L2,CUS25316
CARD02068,2022-12-05,5671,L2,CUS55831
CARD02069,2024-03-19,3736,L2,CUS33772
CARD02070,2022-05-01,1161,L3,CUS51366
CARD02071,2022-10-23,7684,L1,CUS79807
CARD02072,2022-11-18,4310,L3,CUS51481
CARD02073,2024-09-29,8436,L2,CUS32293
CARD02074,2022-08-23,1477,L2,CUS75223
CARD02075,2023-10-04,985,L1,CUS45486
CARD02076,2021-01-29,6638,L1,CUS67448
CARD02077,2023-07-30,679,L2,CUS79807
CARD02078,2023-12-03,2167,L1,CUS46934
CARD02079,2024-05-21,7793,L1,CUS10376
CARD02080,2024-05-22,9037,L3,CUS69304
CARD02081,2022-10-08,4448,L1,CUS38690
CARD02082,2023-11-11,9588,L1,CUS77556
CARD02083,2023-06-16,7221,L1,CUS15399
CARD02084,2021-06-25,1235,L3,CUS79346
CARD02085,2022-10-09,6499,L3,CUS03612
CARD02086,2023-07-15,2566,L2,CUS19553
CARD02087,2020-07-21,5317,L2,CUS17836
CARD02088,2024-07-16,4429,L2,CUS52299
CARD02089,2023-08-28,8815,L1,CUS06516
CARD02090,2021-09-30,7243,L2,CUS74364
CARD02091,2024-08-09,7625,L2,CUS06344
CARD02092,2024-12-22,5446,L2,CUS16918
CARD02093,2020-08-14,5372,L2,CUS77452
CARD02094,2020-03-10,711,L1,CUS54120
CARD02095,2020-05-17,9924,L1,CUS63268
CARD02096,2024-08-22,6020,L1,CUS19259
CARD02097,2020-05-10,7550,L3,CUS01672
CARD02098,2020-04-22,9828,L3,CUS09711
CARD02099,2020-11-20,6712,L2,CUS62333
CARD02100,2023-06-10,2956,L2,CUS18893
CARD02101,2021-08-31,6179,L1,CUS04747
CARD02102,2024-04-11,6174,L3,CUS53388
CARD02103,2024-09-24,7217,L3,CUS46003
CARD02104,2020-04-03,9119,L2,CUS37752
CARD02105,2022-06-06,1293,L2,CUS47620
CARD02106,2021-10-21,5896,L2,CUS41730
CARD02107,2024-01-13,9730,L2,CUS29350
CARD02108,2024-02-25,8491,L1,CUS61316
CARD02109,2021-06-07,3149,L1,CUS29865
CARD02110,2021-11-18,1352,L1,CUS12503
CARD02111,2023-10-31,8776,L3,CUS52145
CARD02112,2021-07-13,6281,L2,CUS36857
CARD02113,2024-02-03,4210,L2,CUS44724
CARD02114,2022-01-31,2618,L2,CUS72692
CARD02115,2024-08-04,9653,L3,CUS25836
CARD02116,2022-06-17,7439,L3,CUS41838
CARD02117,2021-03-27,8233,L3,CUS15209
CARD02118,2024-07-18,8826,L1,CUS47808
CARD02119,2021-11-18,3549,L1,CUS29304
CARD02120,2021-01-14,6268,L3,CUS40483
CARD02121,2020-01-03,2821,L3,CUS06747
CARD02122,2020-09-22,7519,L3,CUS02733
CARD02123,2023-12-05,9637,L2,CUS17551
CARD02124,2022-05-23,7399,L1,CUS71367
CARD02125,2023-11-01,2318,L2,CUS45675
CARD02126,2021-06-13,6717,L3,CUS66186
CARD02127,2024-08-18,241,L1,CUS26641
CARD02128,2020-08-24,1556,L3,CUS48479
CARD02129,2023-06-01,6272,L1,CUS08007
CARD02130,2023-09-17,7115,L2,CUS38885
CARD02131,2023-11-02,3067,L1,CUS16294
CARD02132,2020-08-17,4766,L2,CUS72388
CARD02133,2022-05-31,9674,L2,CUS55007
CARD02134,2021-03-27,8664,L2,CUS21252
CARD02135,2021-03-30,4464,L1,CUS79444
CARD02136,2024-10-12,4359,L3,CUS24291
CARD02137,2024-04-28,7944,L3,CUS03451
CARD02138,2022-12-16,7431,L1,CUS44721
CARD02139,2021-04-17,8760,L1,CUS46971
CARD02140,2023-07-29,1071,L2,CUS40380
CARD02141,2020-01-15,3143,L2,CUS53284
CARD02142,2023-04-09,7759,L1,CUS70022
CARD02143,2023-08-12,159,L3,CUS22813
CARD02144,2024-11-15,7002,L2,CUS28705
CARD02145,2023-03-28,9186,L2,CUS21354
CARD02146,2023-04-19,4688,L3,CUS47924
CARD02147,2020-05-28,3972,L3,CUS48298
CARD02148,2020-07-09,1298,L1,CUS54900
CARD02149,2023-10-09,4003,L2,CUS76277
CARD02150,2022-05-07,7574,L2,CUS04159
CARD02151,2022-09-02,6796,L3,CUS04433
CARD02152,2020-04-08,9522,L3,CUS41257
CARD02153,2021-12-14,1996,L3,CUS04842
CARD02154,2023-08-07,141,L2,CUS15159
CARD02155,2020-10-19,3229,L3,CUS17032
CARD02156,2022-08-09,7343,L2,CUS02289
CARD02157,2020-11-12,3886,L2,CUS64307
CARD02158,2020-06-04,7536,L3,CUS13170
CARD02159,2021-10-17,1968,L2,CUS71852
CARD02160,2024-06-29,8660,L1,CUS51965
CARD02161,2021-03-12,5490,L1,CUS58067
CARD02162,2023-01-03,6142,L2,CUS35362
CARD02163,2024-09-19,7813,L1,CUS17152
CARD02164,2021-10-20,4335,L3,CUS42515
CARD02165,2023-08-09,3940,L2,CUS26734
CARD02166,2020-03-19,4323,L1,CUS16496
CARD02167,2020-07-18,1965,L3,CUS34840
CARD02168,2021-05-19,3563,L1,CUS12011
CARD02169,2024-06-21,4276,L3,CUS29109
CARD02170,2021-03-05,4410,L3,CUS00791
CARD02171,2020-09-29,8017,L3,CUS20684
CARD02172,2022-10-03,5131,L1,CUS04071
CARD02173,2021-05-04,3394,L1,CUS15995
CARD02174,2023-05-13,1555,L3,CUS60273
CARD02175,2024-12-15,1988,L1,CUS23857
CARD02176,2024-09-26,1085,L2,CUS18518
CARD02177,2023-12-27,9315,L1,CUS36714
CARD02178,2021-10-22,9693,L2,CUS42595
CARD02179,2021-01-04,8670,L2,CUS43666
CARD02180,2020-07-13,6829,L1,CUS02636
CARD02181,2022-07-07,3117,L1,CUS78616
CARD02182,2021-01-03,2690,L2,CUS68366
CARD02183,2020-03-14,7097,L3,CUS78894
CARD02184,2021-05-11,7990,L3,CUS71340
CARD02185,2020-08-16,1130,L3,CUS74413
CARD02186,2024-04-21,3822,L1,CUS46048
CARD02187,2020-05-19,6556,L2,CUS44109
CARD02188,2024-02-23,7416,L1,CUS74506
CARD02189,2021-05-15,4147,L3,CUS31004
CARD02190,2023-01-17,1368,L3,CUS67378
CARD02191,2020-04-10,9469,L3,CUS63630
CARD02192,2023-07-08,1778,L1,CUS53633
CARD02193,2020-12-20,3262,L1,CUS22472
CARD02194,2021-02-13,5961,L2,CUS48809
CARD02195,2020-08-03,2583,L1,CUS01673
CARD02196,2024-05-19,5982,L1,CUS20862
CARD02197,2024-04-15,9749,L1,CUS69600
CARD02198,2020-08-13,2864,L2,CUS52444
CARD02199,2022-01-20,9523,L3,CUS36020
CARD02200,2020-04-09,290,L1,CUS41015
CARD02201,2022-10-28,7981,L1,CUS45893
CARD02202,2022-03-27,1984,L2,CUS59785
CARD02203,2022-12-28,7045,L2,CUS20836
CARD02204,2023-12-14,2190,L1,CUS38378
CARD02205,2022-05-28,4860,L1,CUS36163
CARD02206,2022-10-07,1719,L3,CUS20550
CARD02207,2023-08-11,634,L1,CUS19245
CARD02208,2022-04-10,2330,L2,CUS19371
CARD02209,2020-04-22,6393,L2,CUS09900
CARD02210,2021-06-22,5279,L1,CUS59513
CARD02211,2022-11-29,1140,L2,CUS73982
CARD02212,2023-12-18,1993,L2,CUS38231
CARD02213,2022-05-25,2171,L2,CUS26317
CARD02214,2023-06-22,916,L3,CUS41836
CARD02215,2024-03-22,4295,L2,CUS25728
CARD02216,2022-02-26,2776,L2,CUS40800
CARD02217,2022-09-29,5164,L3,CUS24696
CARD02218,2024-12-11,4342,L1,CUS00757
CARD02219,2024-02-12,5261,L1,CUS07914
CARD02220,2022-12-02,9170,L2,CUS44690
CARD02221,2021-12-08,4105,L3,CUS39051
CARD02222,2021-01-25,1558,L3,CUS64846
CARD02223,2021-01-12,2733,L2,CUS52041
CARD02224,2022-10-31,7467,L1,CUS56123
CARD02225,2020-05-21,4677,L3,CUS53040
CARD02226,2020-08-05,3946,L3,CUS72522
CARD02227,2022-11-17,3138,L3,CUS04666
CARD02228,2023-12-28,2468,L3,CUS61046
CARD02229,2022-03-20,6733,L3,CUS74677
CARD02230,2023-11-29,108,L1,CUS26384
CARD02231,2022-03-14,6437,L1,CUS62776
CARD02232,2024-01-09,3058,L2,CUS76278
CARD02233,2020-05-12,594,L2,CUS40212
CARD02234,2021-04-14,4398,L3,CUS09365
CARD02235,2024-12-04,2739,L1,CUS33531
CARD02236,2024-05-11,6711,L1,CUS73673
CARD02237,2024-09-17,564,L1,CUS45829
CARD02238,2024-10-26,1582,L3,CUS39983
CARD02239,2021-08-13,6856,L3,CUS51664
CARD02240,2021-02-10,4054,L3,CUS27221
CARD02241,2020-10-29,9666,L2,CUS40650
CARD02242,2021-11-03,8803,L3,CUS74852
CARD02243,2021-11-27,2039,L2,CUS61562
CARD02244,2020-03-20,7937,L3,CUS66788
CARD02245,2023-08-05,3182,L3,CUS72075
CARD02246,2023-06-24,8285,L1,CUS53392
CARD02247,2022-02-02,212,L3,CUS50692
CARD02248,2024-12-24,2267,L1,CUS01519
CARD02249,2021-03-13,8135,L1,CUS02312
CARD02250,2023-02-11,5991,L3,CUS45345
CARD02251,2022-10-15,5246,L1,CUS37557
CARD02252,2024-05-07,3095,L3,CUS76339
CARD02253,2023-03-05,5065,L3,CUS74042
CARD02254,2021-02-11,5230,L3,CUS14270
CARD02255,2021-02-27,5826,L2,CUS24319
CARD02256,2021-04-11,7755,L2,CUS30183
CARD02257,2023-05-28,5861,L3,CUS06605
CARD02258,2023-01-15,1961,L2,CUS65529
CARD02259,2024-11-28,5403,L2,CUS02907
CARD02260,2020-08-26,1776,L1,CUS55223
CARD02261,2024-09-29,4900,L3,CUS50412
CARD02262,2022-08-06,3342,L1,CUS67855
CARD02263,2022-12-07,2276,L1,CUS66559
CARD02264,2024-12-14,4872,L3,CUS55222
CARD02265,2022-12-23,2105,L1,CUS11984
CARD02266,2023-08-10,3798,L1,CUS39472
CARD02267,2020-06-19,1924,L1,CUS02630
CARD02268,2022-11-21,11,L2,CUS43698
CARD02269,2021-10-22,5794,L1,CUS16697
CARD02270,2022-01-18,4987,L2,CUS34112
CARD02271,2021-03-01,7934,L1,CUS64037
CARD02272,2022-11-23,56,L1,CUS46236
CARD02273,2020-05-08,9355,L3,CUS11033
CARD02274,2022-06-01,9103,L1,CUS00981
CARD02275,2023-05-29,4778,L1,CUS34698
CARD02276,2024-04-11,658,L2,CUS32731
CARD02277,2022-09-20,9021,L3,CUS40641
CARD02278,2024-03-20,3319,L2,CUS31266
CARD02279,2023-10-09,4047,L2,CUS11477
CARD02280,2024-10-12,6647,L3,CUS24289
CARD02281,2023-05-17,9212,L3,CUS51444
CARD02282,2022-06-06,3943,L3,CUS60175
CARD02283,2022-12-16,7360,L3,CUS28924
CARD02284,2020-08-13,4650,L2,CUS27335
CARD02285,2023-05-28,6476,L1,CUS51340
CARD02286,2022-05-30,4211,L3,CUS68513
CARD02287,2024-05-14,5583,L1,CUS59524
CARD02288,2020-01-19,118,L2,CUS72594
CARD02289,2024-04-02,5502,L1,CUS32792
CARD02290,2023-10-31,7999,L3,CUS49382
CARD02291,2023-02-12,9936,L1,CUS75284
CARD02292,2024-01-05,7160,L2,CUS23601
CARD02293,2020-07-15,9133,L3,CUS02251
CARD02294,2022-06-25,6912,L2,CUS32112
CARD02295,2022-04-20,6939,L3,CUS42727
CARD02296,2022-02-06,7931,L1,CUS75763
CARD02297,2023-05-03,3618,L2,CUS67824
CARD02298,2021-08-25,6205,L2,CUS70346
CARD02299,2021-12-29,9658,L3,CUS24640
CARD02300,2022-12-16,7677,L2,CUS27261
CARD02301,2021-09-16,3678,L1,CUS03768
CARD02302,2020-12-01,7998,L2,CUS44873
CARD02303,2022-12-06,7771,L1,CUS66907
CARD02304,2020-10-19,4287,L3,CUS09993
CARD02305,2020-02-09,2090,L1,CUS01013
CARD02306,2024-01-14,6640,L2,CUS41232
CARD02307,2024-08-26,3057,L3,CUS26185
CARD02308,2020-03-08,2508,L1,CUS60736
CARD02309,2024-07-23,7490,L2,CUS28657
CARD02310,2020-07-08,3221,L1,CUS60668
CARD02311,2024-11-02,9740,L2,CUS75658
CARD02312,2023-11-17,3242,L2,CUS54270
CARD02313,2022-03-16,8119,L3,CUS47116
CARD02314,2024-11-17,9569,L2,CUS39592
CARD02315,2021-08-02,3976,L2,CUS53619
CARD02316,2020-07-06,8307,L2,CUS42313
CARD02317,2023-05-01,9525,L3,CUS76421
CARD02318,2022-05-30,3352,L1,CUS41516
CARD02319,2022-07-16,5609,L3,CUS71130
CARD02320,2021-07-18,5515,L1,CUS09582
CARD02321,2021-07-29,3550,L1,CUS19969
CARD02322,2021-11-26,1305,L2,CUS47334
CARD02323,2024-10-02,5853,L1,CUS61366
CARD02324,2021-07-29,7119,L2,CUS74434
CARD02325,2021-03-22,8972,L1,CUS11413
CARD02326,2020-09-09,7744,L3,CUS53445
CARD02327,2024-12-10,9788,L1,CUS20795
CARD02328,2022-07-08,2423,L3,CUS74277
CARD02329,2021-01-02,3441,L3,CUS33021
CARD02330,2022-10-23,5987,L1,CUS42682
