InvoiceID,DiscountID,AppliedDate
INV010978,DST0066,2024-04-28
INV051014,DST0017,2023-12-24
INV039783,DST0013,2023-07-31
INV116060,DST0006,2023-06-04
INV036120,DST0078,2023-04-20
INV007250,DST0017,2022-05-20
INV026120,DST0058,2022-03-06
INV088837,DST0032,2022-10-14
INV093147,DST0038,2024-12-14
INV048895,DST0037,2024-01-03
INV055059,DST0072,2022-07-22
INV070033,DST0072,2022-05-16
INV086358,DST0010,2024-02-01
INV034042,DST0023,2022-11-29
INV129586,DST0014,2023-06-18
INV085246,DST0055,2022-01-04
INV007365,DST0018,2023-12-03
INV075974,DST0057,2023-03-29
INV138084,DST0058,2024-10-09
INV061014,DST0019,2024-02-04
INV006002,DST0011,2024-02-02
INV094812,DST0080,2024-01-22
INV003116,DST0032,2022-04-18
INV063485,DST0074,2022-01-13
INV077119,DST0033,2022-10-07
INV098262,DST0056,2022-12-24
INV134764,DST0055,2023-08-11
INV147643,DST0075,2022-09-30
INV069587,DST0036,2024-05-26
INV020386,DST0060,2022-05-05
INV079254,DST0045,2023-08-31
INV018832,DST0050,2024-10-12
INV145677,DST0034,2024-06-05
INV103080,DST0043,2023-02-21
INV008097,DST0034,2023-08-18
INV021237,DST0037,2023-06-01
INV077321,DST0045,2024-12-01
INV000594,DST0073,2022-10-19
INV016004,DST0009,2024-03-03
INV033465,DST0010,2022-12-20
INV007607,DST0033,2024-06-01
INV079995,DST0022,2024-04-02
INV133004,DST0075,2022-12-15
INV022181,DST0012,2024-06-03
INV053868,DST0078,2023-08-25
INV027987,DST0073,2022-12-22
INV040768,DST0055,2022-09-04
INV072216,DST0064,2024-06-01
INV021825,DST0070,2022-03-09
INV042685,DST0036,2024-04-29
INV099052,DST0049,2024-06-03
INV135656,DST0046,2023-07-02
INV000285,DST0049,2023-06-08
INV006730,DST0076,2023-08-19
INV025809,DST0038,2024-04-08
INV135157,DST0011,2024-04-17
INV037753,DST0054,2022-06-28
INV095189,DST0011,2024-02-11
INV115578,DST0017,2022-02-02
INV100108,DST0010,2023-11-29
INV074255,DST0067,2024-01-12
INV120977,DST0074,2022-02-09
INV070710,DST0003,2023-04-01
INV013006,DST0064,2024-08-09
INV038738,DST0075,2023-08-25
INV060240,DST0043,2022-08-06
INV149688,DST0037,2022-07-01
INV083125,DST0067,2022-03-29
INV038986,DST0035,2023-03-24
INV003361,DST0017,2024-10-19
INV099234,DST0059,2022-06-15
INV089603,DST0065,2024-08-18
INV109665,DST0039,2024-08-03
INV034766,DST0046,2024-12-15
INV035456,DST0080,2022-08-23
INV043715,DST0070,2024-08-30
INV120763,DST0001,2024-12-31
INV026612,DST0042,2022-11-05
INV052404,DST0030,2024-05-31
INV095131,DST0013,2023-04-04
INV006619,DST0076,2022-10-22
INV104317,DST0075,2023-06-13
INV003728,DST0016,2024-09-10
INV087449,DST0052,2022-04-01
INV038625,DST0037,2023-09-24
INV026525,DST0074,2023-04-05
INV046735,DST0008,2023-01-13
INV058380,DST0066,2022-05-25
INV080389,DST0044,2023-06-19
INV148658,DST0024,2023-10-08
INV045135,DST0074,2024-01-09
INV095874,DST0024,2023-08-26
INV013482,DST0055,2022-10-27
INV081275,DST0077,2023-07-26
INV077460,DST0008,2023-08-16
INV120491,DST0080,2022-07-31
INV019845,DST0065,2022-08-25
INV045300,DST0023,2023-02-12
INV147553,DST0008,2023-11-11
INV031227,DST0043,2022-10-18
INV022867,DST0005,2022-10-16
INV021861,DST0040,2023-04-29
INV050240,DST0001,2023-07-18
INV007938,DST0052,2024-11-29
INV095744,DST0058,2022-08-27
INV095505,DST0025,2023-07-10
INV095557,DST0019,2023-04-12
INV106329,DST0007,2022-04-17
INV029975,DST0044,2023-04-18
INV017693,DST0005,2024-05-11
INV098601,DST0003,2024-03-08
INV123770,DST0014,2023-01-15
INV027696,DST0009,2022-12-16
INV126476,DST0038,2024-04-08
INV019221,DST0043,2023-06-19
INV082406,DST0051,2023-10-29
INV113201,DST0010,2022-12-24
INV032066,DST0054,2024-10-27
INV024021,DST0029,2023-09-21
INV037631,DST0069,2023-12-14
INV030723,DST0079,2022-05-17
INV149725,DST0071,2023-12-17
INV139741,DST0061,2022-03-03
INV098175,DST0010,2022-07-25
INV141741,DST0001,2023-03-08
INV061885,DST0009,2022-01-31
INV097826,DST0031,2024-04-06
INV088417,DST0029,2024-05-17
INV059241,DST0039,2023-02-18
INV129115,DST0071,2023-01-28
INV133828,DST0069,2024-04-21
INV138059,DST0007,2022-08-17
INV100333,DST0047,2022-08-15
INV116054,DST0003,2024-04-07
INV142674,DST0055,2023-01-29
INV102169,DST0031,2023-07-14
INV136327,DST0008,2022-12-31
INV013429,DST0038,2022-01-25
INV010454,DST0032,2023-03-23
INV072240,DST0036,2024-03-04
INV127110,DST0014,2024-01-28
INV112458,DST0024,2024-10-10
INV132378,DST0073,2022-12-26
INV043206,DST0077,2024-09-03
INV002878,DST0066,2023-10-18
INV081762,DST0042,2022-12-18
INV020447,DST0072,2022-07-11
INV017779,DST0005,2023-09-12
INV146235,DST0005,2023-10-24
INV041219,DST0039,2024-05-05
INV044783,DST0048,2023-02-25
INV031903,DST0074,2024-12-28
INV139350,DST0075,2022-12-08
INV133857,DST0062,2023-05-29
INV136171,DST0019,2024-10-11
INV050757,DST0078,2022-04-24
INV039981,DST0004,2023-04-24
INV140256,DST0067,2022-10-06
INV087653,DST0073,2022-12-24
INV000583,DST0060,2023-12-03
INV123888,DST0033,2022-08-21
INV032116,DST0035,2022-02-15
INV026001,DST0036,2023-01-11
INV031067,DST0010,2023-10-22
INV097975,DST0012,2023-05-30
INV045973,DST0064,2023-12-22
INV038917,DST0017,2023-05-16
INV126654,DST0018,2023-07-18
INV109389,DST0050,2023-08-14
INV031915,DST0060,2024-03-22
INV074284,DST0039,2022-10-13
INV107464,DST0031,2024-11-06
INV051762,DST0042,2022-08-14
INV132074,DST0057,2023-01-16
INV136824,DST0060,2022-07-22
INV130076,DST0017,2024-05-06
INV113261,DST0075,2024-10-02
INV148749,DST0020,2023-06-03
INV057123,DST0066,2022-11-04
INV075608,DST0077,2024-06-09
INV032394,DST0058,2024-09-30
INV098585,DST0041,2024-07-11
INV013018,DST0057,2023-06-13
INV002497,DST0047,2024-08-04
INV035033,DST0066,2022-04-02
INV056039,DST0029,2022-12-29
INV126267,DST0024,2022-12-01
INV117690,DST0069,2022-05-18
INV143383,DST0033,2023-05-22
INV088990,DST0066,2024-01-19
INV079601,DST0043,2024-10-23
INV042261,DST0009,2023-03-28
INV080827,DST0024,2023-09-22
INV120025,DST0065,2024-04-14
INV091731,DST0054,2022-08-30
INV023211,DST0067,2023-04-26
INV054572,DST0080,2022-08-08
INV094802,DST0046,2023-06-12
INV008320,DST0067,2024-07-25
INV137079,DST0046,2023-04-09
INV000316,DST0024,2024-10-18
INV120139,DST0071,2023-09-17
INV062449,DST0041,2023-05-28
INV068775,DST0025,2023-12-11
INV136335,DST0029,2023-05-30
INV101019,DST0068,2023-03-15
INV024766,DST0066,2023-12-10
INV140974,DST0026,2022-09-13
INV082627,DST0005,2024-06-23
INV131124,DST0010,2022-01-19
INV114856,DST0071,2023-08-02
INV000612,DST0020,2024-06-05
INV072934,DST0022,2023-01-25
INV092581,DST0018,2022-08-12
INV089603,DST0077,2022-12-31
INV008215,DST0033,2023-03-03
INV116301,DST0078,2023-10-17
INV014667,DST0015,2023-10-30
INV048083,DST0029,2024-07-11
INV044888,DST0021,2022-06-26
INV045108,DST0003,2023-01-12
INV021108,DST0029,2023-05-20
INV136760,DST0074,2024-06-01
INV055696,DST0034,2022-06-12
INV136315,DST0037,2023-11-03
INV146944,DST0057,2022-07-27
INV101719,DST0003,2022-08-16
INV082203,DST0022,2022-12-03
INV054705,DST0002,2024-05-02
INV148696,DST0023,2023-07-11
INV117386,DST0019,2024-07-28
INV146460,DST0051,2022-04-15
INV132916,DST0011,2023-09-19
INV098126,DST0001,2022-07-06
INV047037,DST0065,2023-04-08
INV047064,DST0030,2023-07-26
INV050722,DST0006,2023-09-30
INV111814,DST0046,2022-11-11
INV035343,DST0061,2023-07-07
INV050745,DST0017,2022-12-17
INV110096,DST0031,2022-05-29
INV005552,DST0078,2024-06-02
INV136747,DST0059,2023-01-21
INV011720,DST0075,2022-08-19
INV126603,DST0075,2024-06-15
INV082604,DST0044,2023-10-19
INV118226,DST0025,2022-06-09
INV088992,DST0065,2022-07-30
INV051468,DST0038,2023-12-25
INV083108,DST0005,2023-09-19
INV042369,DST0071,2024-02-12
INV094080,DST0076,2024-02-16
INV017494,DST0047,2024-07-26
INV026980,DST0003,2023-11-10
INV087500,DST0038,2024-07-30
INV034832,DST0013,2022-11-03
INV029339,DST0049,2022-10-12
INV089939,DST0008,2024-09-01
INV080762,DST0026,2023-11-20
INV096538,DST0049,2022-04-07
INV107345,DST0030,2022-01-20
INV010826,DST0030,2023-03-20
INV047040,DST0045,2023-09-02
INV007341,DST0073,2023-11-17
INV090401,DST0079,2024-09-19
INV002475,DST0063,2024-02-25
INV085381,DST0009,2022-09-17
INV024522,DST0068,2023-07-28
INV015159,DST0079,2022-01-25
INV131529,DST0040,2022-03-17
INV090915,DST0045,2022-11-25
INV023267,DST0034,2024-05-06
INV083124,DST0063,2022-06-22
INV149329,DST0062,2022-12-18
INV110300,DST0057,2024-12-25
INV102414,DST0074,2022-07-22
INV134797,DST0039,2022-02-19
INV050793,DST0009,2022-01-11
INV062299,DST0021,2023-08-23
INV032118,DST0022,2024-01-19
INV100321,DST0029,2023-12-22
INV017009,DST0080,2023-02-28
INV109208,DST0074,2024-04-06
INV050912,DST0027,2022-04-26
INV053412,DST0064,2022-10-17
INV067773,DST0070,2022-04-01
INV050149,DST0043,2023-10-21
INV046852,DST0062,2023-07-23
INV007156,DST0004,2022-09-14
INV014147,DST0029,2022-09-18
INV103803,DST0012,2024-07-03
INV100087,DST0032,2023-03-07
INV033131,DST0001,2023-11-25
INV118452,DST0053,2023-04-13
INV005394,DST0078,2023-02-19
INV001331,DST0017,2024-05-08
INV143372,DST0008,2024-05-14
INV147489,DST0072,2023-06-12
INV102120,DST0040,2024-09-11
INV033468,DST0013,2024-07-24
INV017517,DST0007,2023-09-15
INV007895,DST0046,2022-09-04
INV047258,DST0054,2024-11-03
INV121780,DST0069,2022-12-24
INV145648,DST0075,2022-01-30
INV144507,DST0070,2024-12-14
INV114813,DST0030,2024-07-06
INV102646,DST0040,2024-12-10
INV035451,DST0055,2022-03-17
INV055178,DST0042,2022-04-23
INV078586,DST0004,2023-12-04
INV033727,DST0057,2023-07-08
INV140328,DST0012,2023-06-28
INV018174,DST0053,2022-11-02
INV108402,DST0064,2023-10-16
INV069478,DST0048,2024-07-20
INV015080,DST0006,2022-03-13
INV057976,DST0019,2022-11-19
INV052944,DST0056,2024-10-19
INV027458,DST0027,2022-06-24
INV034595,DST0034,2023-11-16
INV129221,DST0010,2023-09-23
INV061961,DST0002,2022-07-29
INV068946,DST0064,2023-02-13
INV093030,DST0001,2022-07-13
INV026125,DST0012,2023-12-07
INV119307,DST0034,2023-12-31
INV057838,DST0016,2024-02-29
INV144322,DST0004,2024-11-01
INV006546,DST0076,2023-06-11
INV022782,DST0073,2023-02-26
INV037516,DST0071,2024-01-04
INV130626,DST0059,2022-01-12
INV020248,DST0039,2022-12-14
INV000690,DST0040,2024-01-24
INV027433,DST0058,2023-05-21
INV100697,DST0036,2022-09-04
INV058923,DST0065,2024-05-13
INV027020,DST0077,2022-02-08
INV036408,DST0018,2024-04-20
INV121955,DST0021,2024-06-21
INV051809,DST0057,2023-03-10
INV035415,DST0065,2022-05-29
INV123226,DST0057,2023-07-24
INV028943,DST0040,2022-10-30
INV043895,DST0055,2022-05-20
INV103428,DST0016,2023-10-15
INV087507,DST0032,2023-01-01
INV007523,DST0063,2022-09-01
INV028352,DST0037,2023-02-11
INV101042,DST0009,2024-06-07
INV110742,DST0075,2023-04-08
INV008978,DST0013,2023-03-17
INV039814,DST0070,2023-05-26
INV082169,DST0034,2022-01-03
INV063893,DST0016,2024-12-16
INV123090,DST0070,2024-03-15
INV049655,DST0065,2024-01-09
INV023621,DST0055,2023-02-19
INV049988,DST0031,2024-12-29
INV125180,DST0049,2023-05-23
INV061563,DST0038,2023-09-15
INV001291,DST0039,2023-08-06
INV014238,DST0056,2023-10-22
INV034476,DST0061,2023-06-29
INV057573,DST0030,2023-02-21
INV138263,DST0018,2022-07-02
INV031742,DST0071,2022-02-28
INV136589,DST0066,2022-10-21
INV023933,DST0018,2024-05-04
INV027041,DST0069,2022-08-02
INV074199,DST0037,2024-09-20
INV076267,DST0080,2024-12-08
INV036280,DST0009,2024-04-25
INV138620,DST0002,2023-11-04
INV101302,DST0010,2023-04-13
INV008255,DST0055,2022-11-25
INV082647,DST0009,2022-03-31
INV008315,DST0049,2022-11-20
INV097479,DST0051,2022-10-24
INV034791,DST0053,2023-02-12
INV092174,DST0057,2023-09-19
INV114016,DST0076,2024-10-23
INV047149,DST0008,2024-09-15
INV113795,DST0025,2022-12-20
INV068320,DST0055,2024-08-04
INV131704,DST0062,2022-06-11
INV102537,DST0060,2022-11-03
INV038569,DST0066,2024-01-26
INV113777,DST0002,2022-05-02
INV047085,DST0019,2024-08-07
INV136527,DST0064,2023-06-26
INV104172,DST0064,2024-07-21
INV122497,DST0064,2024-04-14
INV010469,DST0079,2023-11-30
INV062991,DST0001,2024-12-13
INV078715,DST0003,2024-11-09
INV121957,DST0078,2022-06-18
INV095207,DST0003,2023-01-29
INV142913,DST0026,2023-01-23
INV123213,DST0046,2024-09-27
INV043878,DST0033,2023-11-10
INV123526,DST0009,2022-08-04
INV081233,DST0032,2024-06-03
INV127804,DST0072,2024-02-21
INV068578,DST0003,2023-12-22
INV091774,DST0016,2023-03-31
INV032054,DST0001,2024-06-03
INV129263,DST0036,2022-07-01
INV090815,DST0077,2023-09-03
INV018390,DST0036,2023-12-27
INV010709,DST0043,2024-01-23
INV013983,DST0078,2024-08-14
INV122781,DST0014,2024-09-29
INV124671,DST0066,2024-12-11
INV129682,DST0057,2022-01-29
INV083203,DST0069,2024-08-24
INV069034,DST0031,2023-11-30
INV085317,DST0050,2022-06-13
INV127452,DST0064,2023-10-02
INV097413,DST0033,2022-06-21
INV133252,DST0058,2023-03-08
INV070848,DST0064,2024-10-19
INV008453,DST0018,2022-03-08
INV132768,DST0053,2023-05-01
INV147161,DST0016,2024-02-17
INV145349,DST0046,2023-10-01
INV069939,DST0054,2022-03-17
INV077831,DST0063,2023-03-01
INV015301,DST0016,2022-04-20
INV100850,DST0041,2024-05-22
INV077469,DST0022,2024-10-23
INV015824,DST0076,2023-07-01
INV059377,DST0061,2023-01-10
INV089065,DST0076,2024-12-25
INV146074,DST0040,2022-11-10
INV047206,DST0063,2022-06-26
INV112080,DST0007,2023-01-31
INV115355,DST0077,2024-02-09
INV149772,DST0064,2023-06-06
INV009650,DST0042,2023-11-23
INV136465,DST0010,2022-12-14
INV053162,DST0057,2022-02-16
INV096910,DST0051,2024-11-27
INV068433,DST0040,2023-03-14
INV055650,DST0039,2024-05-22
INV134605,DST0018,2024-09-18
INV065046,DST0003,2024-07-11
INV051430,DST0073,2022-06-17
INV011128,DST0055,2023-10-16
INV115233,DST0022,2022-07-16
INV011184,DST0052,2024-04-15
INV098436,DST0020,2024-10-30
INV036529,DST0018,2022-04-08
INV034002,DST0071,2023-01-25
INV067238,DST0026,2023-06-03
INV028806,DST0035,2022-03-07
INV013407,DST0053,2023-05-12
INV080911,DST0062,2022-10-29
INV053807,DST0071,2023-04-16
INV131899,DST0050,2022-09-19
INV063461,DST0005,2024-10-26
INV052931,DST0073,2024-02-06
INV111624,DST0047,2023-06-06
INV013270,DST0024,2022-05-07
INV018357,DST0040,2023-05-01
INV101938,DST0065,2022-06-06
INV104118,DST0021,2022-08-13
INV024630,DST0012,2024-08-22
INV039789,DST0024,2022-04-19
INV048494,DST0021,2024-01-14
INV043250,DST0023,2022-11-09
INV026508,DST0079,2024-03-28
INV032185,DST0002,2024-02-28
INV031931,DST0020,2024-07-16
INV125115,DST0016,2022-10-17
INV139958,DST0056,2022-01-24
INV120145,DST0001,2023-04-06
INV085237,DST0057,2022-05-26
INV066798,DST0060,2023-11-19
INV134250,DST0066,2024-05-08
INV032743,DST0003,2023-01-07
INV005866,DST0065,2022-01-25
INV112085,DST0015,2024-10-15
INV036846,DST0035,2024-05-01
INV011452,DST0054,2022-05-22
INV098633,DST0018,2023-06-29
INV140131,DST0020,2024-05-11
INV144981,DST0014,2023-04-18
INV032837,DST0080,2024-07-15
INV108452,DST0008,2023-04-08
INV087312,DST0071,2023-05-10
INV109133,DST0003,2024-06-05
INV011061,DST0028,2024-06-03
INV086188,DST0031,2023-04-02
INV030646,DST0028,2024-06-28
INV028318,DST0031,2024-07-07
INV066337,DST0051,2023-07-25
INV117084,DST0073,2023-08-09
INV125831,DST0018,2022-03-02
INV048627,DST0007,2024-02-19
INV073271,DST0025,2023-02-26
INV001852,DST0062,2024-01-08
INV119744,DST0034,2022-10-10
INV082781,DST0049,2023-02-01
INV043543,DST0036,2022-03-15
INV097556,DST0075,2022-03-17
INV059065,DST0025,2022-04-05
INV107746,DST0059,2022-07-13
INV144535,DST0067,2023-07-09
INV074713,DST0035,2024-04-15
INV055827,DST0044,2022-09-03
INV072127,DST0050,2023-02-27
INV038935,DST0072,2022-02-07
INV149429,DST0034,2022-08-29
INV139350,DST0005,2024-02-13
INV028479,DST0025,2023-06-30
INV031572,DST0070,2024-10-23
INV117885,DST0064,2024-10-26
INV054817,DST0019,2023-04-05
INV001276,DST0079,2022-05-24
INV112661,DST0074,2023-01-29
INV004988,DST0041,2023-04-20
INV019451,DST0007,2024-03-25
INV063094,DST0028,2024-12-05
INV004184,DST0026,2022-05-05
INV083762,DST0069,2023-07-13
INV092668,DST0005,2024-11-27
INV091546,DST0045,2023-04-14
INV053906,DST0022,2022-07-28
INV072922,DST0034,2022-07-05
INV059468,DST0055,2024-05-26
INV133447,DST0065,2022-03-09
INV142145,DST0050,2024-11-15
INV013930,DST0029,2022-09-27
INV016407,DST0017,2024-04-01
INV058791,DST0060,2023-07-17
INV059116,DST0034,2023-11-15
INV100484,DST0002,2022-04-30
INV125226,DST0037,2024-08-18
INV120386,DST0064,2022-04-30
INV124868,DST0048,2024-09-01
INV123689,DST0006,2024-12-25
INV040736,DST0076,2022-12-06
INV127716,DST0014,2024-07-24
INV128898,DST0018,2023-06-15
INV098529,DST0012,2023-01-09
INV064230,DST0051,2022-05-23
INV146312,DST0049,2023-09-14
INV124586,DST0044,2023-05-05
INV050977,DST0056,2022-03-08
INV077011,DST0067,2024-01-07
INV102632,DST0055,2024-01-20
INV053391,DST0079,2024-12-26
INV087633,DST0025,2022-05-15
INV105868,DST0009,2023-10-07
INV121181,DST0019,2022-02-09
INV059120,DST0017,2022-05-23
INV016813,DST0025,2024-02-15
INV051055,DST0032,2022-02-15
INV079887,DST0055,2024-01-28
INV131070,DST0058,2024-07-28
INV129705,DST0024,2023-04-18
INV015124,DST0077,2022-06-03
INV028313,DST0033,2023-04-13
INV003704,DST0065,2023-05-06
INV126485,DST0039,2023-12-22
INV071222,DST0031,2023-06-24
INV123932,DST0035,2024-10-08
INV050649,DST0079,2023-05-02
INV145665,DST0032,2023-04-18
INV029961,DST0054,2023-09-02
INV107171,DST0021,2022-11-09
INV024214,DST0016,2024-12-30
INV016965,DST0021,2023-06-21
INV018513,DST0030,2024-03-10
INV117642,DST0049,2023-01-07
INV078005,DST0066,2022-12-15
INV032974,DST0024,2022-08-29
INV136260,DST0039,2022-05-07
INV139107,DST0025,2022-05-12
INV061733,DST0002,2024-04-26
INV032272,DST0017,2024-04-19
INV000548,DST0048,2023-06-10
INV138891,DST0018,2022-05-14
INV102908,DST0064,2024-04-10
INV046936,DST0016,2024-04-01
INV025562,DST0018,2023-06-01
INV058629,DST0046,2022-09-03
INV031315,DST0029,2022-03-15
INV019814,DST0037,2023-03-06
INV093471,DST0003,2023-05-28
INV069767,DST0076,2023-05-13
INV130409,DST0046,2024-08-31
INV009573,DST0031,2022-06-24
INV034325,DST0066,2024-02-15
INV078664,DST0040,2024-07-20
INV029947,DST0057,2024-07-31
INV107050,DST0042,2023-03-08
INV123570,DST0013,2022-02-03
INV065666,DST0028,2024-11-27
INV107621,DST0034,2024-01-19
INV137777,DST0070,2024-03-03
INV134930,DST0052,2022-11-06
INV093031,DST0055,2023-06-19
INV057109,DST0069,2023-09-30
INV055061,DST0057,2022-02-09
INV042535,DST0077,2024-02-09
INV013793,DST0026,2023-03-05
INV052468,DST0066,2022-09-27
INV019589,DST0034,2022-08-29
INV081473,DST0065,2024-12-23
INV135211,DST0041,2024-06-22
INV136977,DST0043,2023-03-09
INV034443,DST0077,2023-02-02
INV002194,DST0036,2023-05-29
INV051234,DST0049,2022-04-22
INV029475,DST0044,2024-01-21
INV119506,DST0013,2023-11-15
INV119427,DST0052,2023-11-01
INV069073,DST0040,2022-07-10
INV078639,DST0003,2022-09-20
INV048627,DST0070,2024-03-23
INV082458,DST0052,2022-04-17
INV133822,DST0045,2024-12-26
INV129507,DST0026,2022-11-15
INV006210,DST0061,2022-07-08
INV035317,DST0019,2024-12-20
INV029170,DST0007,2023-05-11
INV081680,DST0046,2023-03-01
INV053910,DST0040,2023-09-13
INV136874,DST0032,2023-07-23
INV113594,DST0015,2022-10-16
INV046711,DST0072,2024-03-04
INV058134,DST0023,2023-09-09
INV081361,DST0076,2023-03-16
INV065929,DST0064,2022-04-07
INV096488,DST0009,2023-02-17
INV121578,DST0005,2023-03-27
INV110423,DST0040,2023-10-06
INV111676,DST0057,2024-09-18
INV140274,DST0001,2023-01-19
INV068132,DST0017,2022-03-08
INV050925,DST0022,2023-03-20
INV141819,DST0056,2024-08-20
INV000538,DST0044,2023-08-10
INV020210,DST0078,2023-09-10
INV033606,DST0068,2024-10-23
INV053515,DST0010,2022-12-10
INV000881,DST0068,2023-05-26
INV034497,DST0071,2023-04-13
INV120710,DST0054,2023-05-02
INV102957,DST0004,2024-04-01
INV105688,DST0034,2024-06-01
INV080515,DST0077,2024-10-06
INV033017,DST0031,2024-06-12
INV122673,DST0058,2024-11-14
INV075209,DST0068,2024-11-08
INV027082,DST0025,2022-08-20
INV079588,DST0064,2024-07-10
INV064286,DST0051,2023-04-23
INV116154,DST0042,2024-12-12
INV112074,DST0020,2023-10-18
INV145825,DST0024,2023-01-22
INV039253,DST0066,2023-12-10
INV002263,DST0009,2022-08-08
INV107201,DST0001,2023-04-09
INV098438,DST0009,2023-03-10
INV000554,DST0057,2022-05-03
INV120805,DST0058,2022-09-05
INV009571,DST0041,2024-11-14
INV106375,DST0025,2024-12-01
INV104334,DST0044,2022-09-29
INV099047,DST0052,2022-09-20
INV067845,DST0031,2023-08-01
INV046502,DST0042,2023-07-04
INV042433,DST0055,2023-11-07
INV140437,DST0008,2023-12-19
INV007080,DST0043,2024-10-11
INV066817,DST0041,2024-08-14
INV101413,DST0036,2023-04-06
INV049809,DST0043,2022-04-11
INV110603,DST0048,2023-12-03
INV048155,DST0006,2022-02-21
INV146297,DST0028,2022-01-11
INV061528,DST0034,2023-09-04
INV139866,DST0031,2024-05-05
INV002930,DST0053,2023-07-23
INV111887,DST0020,2024-11-09
INV119758,DST0077,2023-04-09
INV092475,DST0026,2022-02-19
INV135031,DST0059,2023-05-04
INV141403,DST0048,2024-05-13
INV086475,DST0064,2022-02-15
INV138198,DST0016,2023-12-24
INV135550,DST0062,2023-01-02
INV028604,DST0013,2022-08-26
INV120788,DST0016,2022-05-03
INV012076,DST0008,2023-03-23
INV063391,DST0016,2022-11-27
INV006030,DST0012,2023-04-14
INV115407,DST0074,2023-11-03
INV014498,DST0023,2024-10-10
INV088985,DST0043,2022-04-13
INV122682,DST0040,2024-12-10
INV003203,DST0051,2023-12-09
INV125125,DST0014,2024-03-21
INV058615,DST0054,2023-11-06
INV057023,DST0066,2022-04-25
INV097908,DST0027,2023-03-30
INV064869,DST0057,2023-08-13
INV070679,DST0070,2022-12-27
INV052656,DST0056,2024-02-19
INV121841,DST0014,2022-06-13
INV004937,DST0047,2023-06-02
INV035298,DST0006,2023-07-20
INV048053,DST0039,2022-11-01
INV065874,DST0033,2022-03-08
INV047374,DST0029,2024-07-26
INV044969,DST0006,2023-11-26
INV015692,DST0023,2024-04-05
INV081521,DST0074,2022-02-19
INV014288,DST0063,2024-12-22
INV078232,DST0001,2022-11-13
INV116492,DST0023,2022-02-27
INV138878,DST0074,2024-08-30
INV102302,DST0009,2022-02-22
INV106420,DST0071,2024-10-26
INV063699,DST0012,2024-03-20
INV133987,DST0079,2023-05-09
INV135792,DST0051,2024-08-16
INV134065,DST0060,2023-01-29
INV008348,DST0005,2024-05-27
INV084577,DST0068,2023-08-12
INV105108,DST0036,2023-04-22
INV101133,DST0046,2024-07-14
INV018916,DST0079,2023-04-12
INV071007,DST0061,2023-04-07
INV043820,DST0056,2024-03-26
INV144267,DST0012,2023-04-04
INV107745,DST0059,2022-07-17
INV074543,DST0067,2024-02-06
INV016150,DST0059,2022-12-27
INV141964,DST0069,2023-06-04
INV056542,DST0055,2022-02-28
INV073296,DST0066,2024-08-16
INV097169,DST0045,2024-08-29
INV099600,DST0055,2023-02-22
INV051539,DST0003,2023-09-12
INV143292,DST0042,2024-06-04
INV038357,DST0056,2023-12-16
INV145024,DST0078,2022-03-21
INV054404,DST0014,2022-11-06
INV084837,DST0037,2023-09-16
INV016385,DST0009,2022-05-31
INV040425,DST0038,2022-11-29
INV073994,DST0002,2022-03-08
INV060548,DST0068,2024-05-18
INV113033,DST0050,2024-06-04
INV141919,DST0054,2023-11-06
INV031310,DST0036,2022-12-20
INV089758,DST0017,2024-06-28
INV053221,DST0074,2023-05-14
INV035308,DST0039,2022-03-19
INV069660,DST0034,2023-06-03
INV013999,DST0025,2022-04-11
INV080083,DST0007,2022-03-19
INV046360,DST0053,2023-06-30
INV088575,DST0009,2024-07-15
INV135071,DST0042,2024-09-04
INV025448,DST0049,2024-08-24
INV062654,DST0061,2022-05-08
INV039035,DST0039,2024-06-16
INV015629,DST0033,2024-09-07
INV041144,DST0059,2024-12-07
INV025428,DST0074,2023-04-25
INV111448,DST0044,2022-10-24
INV115714,DST0048,2022-08-22
INV041732,DST0034,2022-02-26
INV018411,DST0031,2024-07-29
INV084442,DST0029,2024-03-13
INV129697,DST0051,2023-01-23
INV135294,DST0052,2023-09-25
INV102015,DST0015,2024-12-30
INV112425,DST0027,2024-11-22
INV074022,DST0052,2022-04-18
INV051210,DST0065,2024-08-09
INV024642,DST0050,2024-09-11
INV082253,DST0046,2024-04-05
INV116618,DST0027,2024-09-30
INV144109,DST0003,2022-09-09
INV021705,DST0075,2024-03-18
INV025762,DST0061,2022-05-23
INV139856,DST0032,2022-08-29
INV044739,DST0029,2022-04-05
INV015776,DST0050,2022-05-02
INV012521,DST0061,2023-03-13
INV100513,DST0076,2024-03-10
INV093433,DST0008,2022-01-16
INV147554,DST0005,2023-08-07
INV018854,DST0050,2024-10-13
INV085769,DST0023,2024-07-24
INV097730,DST0069,2023-04-28
INV021513,DST0048,2024-02-18
INV075585,DST0076,2023-06-18
INV123997,DST0034,2023-02-01
INV036326,DST0079,2024-06-14
INV058624,DST0001,2022-01-03
INV147190,DST0051,2024-04-02
INV061497,DST0040,2023-04-08
INV058323,DST0047,2024-06-03
INV121534,DST0016,2022-07-06
INV060376,DST0058,2022-02-12
INV137826,DST0047,2022-11-15
INV031502,DST0027,2024-04-10
INV010558,DST0074,2022-10-26
INV115380,DST0058,2022-11-04
INV082241,DST0069,2024-10-02
INV081557,DST0071,2024-10-31
INV055144,DST0005,2023-07-30
INV037658,DST0037,2023-09-29
INV096247,DST0042,2023-04-23
