BranchID,ProductID,StockQuantity
B003,PRD1115,116
B004,PRD0278,180
B003,PRD0822,288
B007,PRD0666,136
B010,PRD0226,163
B010,PRD0445,130
B008,PRD0450,63
B002,PRD0014,210
B004,PRD1237,215
B003,PRD0453,147
B005,PRD1370,225
B008,PRD1468,32
B001,PRD0765,23
B001,PRD1186,103
B001,PRD1178,250
B003,PRD1015,190
B010,PRD0595,25
B009,PRD0477,13
B006,PRD1019,180
B009,PRD0556,229
B002,PRD0758,189
B007,PRD0163,58
B005,PRD0756,121
B003,PRD0556,86
B007,PRD0414,113
B008,PRD0829,16
B003,PRD0170,60
B004,PRD1450,116
B002,PRD0795,289
B004,PRD1357,219
B002,PRD1483,243
B010,PRD0349,130
B007,PRD0958,117
B009,PRD0947,143
B001,PRD1469,156
B003,PRD0366,21
B002,PRD1042,241
B003,PRD1462,96
B010,PRD0749,15
B003,PRD0921,142
B004,PRD0690,172
B003,PRD0500,11
B002,PRD0338,181
B004,PRD0374,13
B009,PRD1085,3
B001,PRD0915,159
B004,PRD0908,80
B003,PRD0003,160
B009,PRD1081,14
B002,PRD1282,233
B006,PRD0814,285
B009,PRD1056,77
B010,PRD0084,212
B010,PRD1077,96
B005,PRD1196,84
B003,PRD0920,171
B006,PRD0268,199
B009,PRD0576,92
B007,PRD1122,134
B004,PRD0877,39
B002,PRD0237,233
B001,PRD0516,271
B003,PRD0829,206
B005,PRD1456,190
B006,PRD0612,10
B007,PRD0770,284
B003,PRD1442,76
B010,PRD0758,236
B009,PRD0129,1
B009,PRD1324,284
B008,PRD1029,179
B002,PRD0105,247
B006,PRD0064,113
B007,PRD1140,89
B003,PRD0511,275
B002,PRD0247,240
B004,PRD0492,121
B006,PRD1136,150
B003,PRD1211,211
B010,PRD0027,132
B008,PRD0306,161
B001,PRD0807,95
B010,PRD1236,144
B001,PRD1376,298
B002,PRD1160,86
B007,PRD0618,266
B003,PRD0451,28
B001,PRD1329,60
B007,PRD0403,122
B002,PRD0619,207
B002,PRD0566,221
B006,PRD0661,265
B004,PRD0535,81
B004,PRD1054,73
B005,PRD0434,133
B007,PRD0486,125
B010,PRD0801,193
B005,PRD1230,54
B003,PRD0804,155
B010,PRD0268,32
B010,PRD1445,136
B008,PRD1483,180
B002,PRD1227,47
B006,PRD0339,249
B001,PRD0185,269
B008,PRD1199,9
B003,PRD0461,199
B003,PRD1252,44
B007,PRD1217,290
B005,PRD0577,95
B008,PRD1103,219
B004,PRD0071,82
B004,PRD0965,98
B006,PRD0828,15
B009,PRD0271,268
B002,PRD1321,260
B004,PRD0324,24
B004,PRD1097,296
B008,PRD1412,122
B008,PRD0040,300
B002,PRD1295,187
B008,PRD0308,183
B002,PRD0891,241
B002,PRD0910,110
B006,PRD0332,78
B008,PRD1059,240
B005,PRD0987,114
B008,PRD0702,89
B009,PRD1118,284
B010,PRD0457,131
B003,PRD1060,129
B006,PRD0842,185
B010,PRD0411,254
B010,PRD1010,12
B006,PRD1375,168
B009,PRD0871,280
B005,PRD1465,87
B010,PRD0119,99
B006,PRD0223,31
B010,PRD1152,254
B007,PRD1325,254
B010,PRD0383,57
B004,PRD0432,23
B006,PRD0790,67
B005,PRD0614,73
B004,PRD0700,17
B008,PRD1135,9
B007,PRD0306,124
B006,PRD1167,230
B010,PRD0140,224
B005,PRD1050,131
B003,PRD0341,300
B008,PRD0278,35
B010,PRD1084,90
B006,PRD1404,235
B009,PRD1351,25
B001,PRD0240,299
B003,PRD0839,214
B006,PRD1324,112
B007,PRD0794,111
B009,PRD0949,83
B007,PRD0986,271
B006,PRD0281,140
B008,PRD0921,265
B001,PRD0755,204
B005,PRD0713,284
B010,PRD0502,75
B006,PRD0545,172
B008,PRD0736,206
B002,PRD0315,143
B009,PRD1009,138
B001,PRD0993,29
B008,PRD1072,246
B005,PRD0371,81
B009,PRD1106,204
B010,PRD1416,208
B004,PRD1265,37
B002,PRD0887,55
B005,PRD1392,171
B002,PRD1331,141
B001,PRD1480,193
B010,PRD0651,58
B005,PRD0685,251
B006,PRD0104,193
B010,PRD1389,298
B010,PRD0575,187
B005,PRD0505,41
B006,PRD0875,5
B009,PRD0243,82
B002,PRD1117,48
B003,PRD1293,147
B008,PRD0021,263
B002,PRD1084,89
B008,PRD1216,110
B009,PRD0217,22
B005,PRD0920,2
B003,PRD0632,175
B001,PRD0785,191
B003,PRD0922,132
B006,PRD0244,176
B004,PRD1373,36
B002,PRD1431,31
B005,PRD0866,83
B004,PRD1283,257
B002,PRD0357,71
B003,PRD0701,13
B010,PRD1022,243
B007,PRD1495,231
B001,PRD1134,279
B009,PRD0955,219
B004,PRD0027,222
B001,PRD1476,68
B003,PRD0859,124
B004,PRD0462,167
B010,PRD0379,83
B003,PRD0261,82
B002,PRD1289,202
B004,PRD1162,122
B001,PRD0599,80
B005,PRD0402,33
B010,PRD0599,250
B004,PRD1010,116
B008,PRD0276,131
B004,PRD0622,176
B003,PRD0285,246
B003,PRD0159,215
B008,PRD1206,64
B003,PRD1057,128
B001,PRD0178,246
B008,PRD1286,182
B009,PRD1215,143
B007,PRD1213,11
B006,PRD1406,2
B003,PRD0916,105
B001,PRD0531,224
B010,PRD0031,156
B010,PRD0472,140
B007,PRD0718,131
B002,PRD0654,297
B003,PRD0410,246
B002,PRD0643,75
B001,PRD0031,261
B003,PRD0749,122
B002,PRD0924,218
B003,PRD0310,163
B007,PRD1456,157
B004,PRD0063,39
B003,PRD0195,30
B003,PRD0133,122
B004,PRD0221,222
B009,PRD0204,178
B003,PRD1203,282
B006,PRD1238,57
B002,PRD1093,24
B003,PRD0304,56
B006,PRD0403,114
B010,PRD0085,170
B002,PRD1480,228
B002,PRD0526,186
B002,PRD1023,128
B005,PRD0973,245
B001,PRD1143,295
B005,PRD0197,249
B007,PRD0565,36
B002,PRD0852,119
B008,PRD1500,154
B005,PRD1115,261
B005,PRD0175,90
B005,PRD0110,192
B008,PRD0415,273
B002,PRD0857,127
B005,PRD1223,158
B005,PRD1017,17
B002,PRD0296,72
B003,PRD0063,125
B007,PRD1381,125
B006,PRD0506,244
B009,PRD1390,103
B010,PRD0621,277
B008,PRD1122,184
B005,PRD1262,10
B004,PRD0951,286
B007,PRD0452,71
B006,PRD0337,274
B008,PRD0449,238
B003,PRD0538,214
B004,PRD0620,6
B001,PRD1355,256
B008,PRD0757,215
B006,PRD0414,249
B003,PRD0905,23
B004,PRD1315,40
B010,PRD0593,206
B005,PRD0861,51
B005,PRD0136,42
B004,PRD0748,294
B001,PRD0868,182
B004,PRD0145,49
B006,PRD1470,203
B004,PRD0932,135
B002,PRD1370,79
B010,PRD0020,263
B006,PRD1430,70
B010,PRD0033,109
B009,PRD0293,170
B003,PRD0218,177
B001,PRD0781,20
B009,PRD0399,20
B008,PRD0592,259
B002,PRD1376,198
B008,PRD0517,264
B009,PRD0403,289
B009,PRD0601,116
B003,PRD0912,228
B008,PRD0671,207
B001,PRD1390,139
B003,PRD0102,177
B002,PRD0468,235
B007,PRD1032,38
B010,PRD0017,119
B010,PRD0711,196
B002,PRD0388,133
B005,PRD0512,179
B010,PRD1130,2
B003,PRD0211,178
B002,PRD0104,233
B005,PRD1186,287
B002,PRD1003,24
B004,PRD0687,175
B003,PRD0877,202
B003,PRD0585,218
B008,PRD1318,277
B008,PRD0246,219
B001,PRD0676,264
B006,PRD1180,213
B003,PRD0374,270
B002,PRD1102,180
B006,PRD0486,145
B005,PRD1241,130
B003,PRD0741,0
B009,PRD0709,226
B002,PRD1209,34
B010,PRD1051,120
B007,PRD0144,69
B004,PRD1106,93
B001,PRD0843,254
B009,PRD0770,197
B005,PRD0785,263
B001,PRD1029,96
B010,PRD0237,45
B006,PRD1486,177
B010,PRD1400,34
B005,PRD0106,229
B003,PRD0216,150
B001,PRD1176,230
B009,PRD1498,284
B009,PRD0747,234
B008,PRD0188,126
B008,PRD0960,120
B005,PRD0344,26
B002,PRD1168,14
B002,PRD1362,148
B004,PRD0849,251
B010,PRD0002,227
B007,PRD1396,127
B003,PRD0796,133
B006,PRD0166,11
B001,PRD1323,197
B001,PRD0118,216
B007,PRD0384,81
B006,PRD0889,229
B004,PRD0068,200
B003,PRD1323,189
B003,PRD0205,17
B003,PRD1157,242
B007,PRD0270,19
B004,PRD1354,236
B004,PRD1075,200
B010,PRD0446,145
B002,PRD1402,280
B002,PRD0667,120
B007,PRD0934,43
B005,PRD1096,221
B007,PRD0725,264
B005,PRD0872,16
B003,PRD0788,300
B007,PRD1011,234
B008,PRD0684,50
B010,PRD0897,207
B005,PRD1289,151
B001,PRD1317,238
B009,PRD0450,293
B007,PRD0729,166
B002,PRD0614,82
B006,PRD1105,212
B008,PRD0232,276
B001,PRD1155,209
B006,PRD0217,212
B007,PRD0610,37
B007,PRD0316,99
B005,PRD0254,127
B002,PRD0950,83
B008,PRD0220,218
B003,PRD0792,146
B006,PRD1043,228
B001,PRD0907,25
B010,PRD0794,233
B001,PRD0975,43
B007,PRD0992,147
B005,PRD1191,186
B003,PRD0901,25
B009,PRD0843,108
B001,PRD0402,232
B002,PRD0818,224
B002,PRD0529,5
B006,PRD0016,165
B005,PRD0500,109
B009,PRD0334,195
B002,PRD1309,234
B009,PRD0984,80
B004,PRD0516,227
B010,PRD0755,99
B006,PRD0236,195
B009,PRD0221,61
B003,PRD0450,103
B007,PRD0225,259
B010,PRD0766,157
B009,PRD0527,248
B004,PRD0755,153
B009,PRD0139,218
B001,PRD0335,44
B008,PRD0265,294
B007,PRD1466,288
B002,PRD1490,20
B004,PRD1407,181
B005,PRD1427,183
B008,PRD1497,38
B004,PRD1420,77
B008,PRD1012,107
B002,PRD0884,1
B004,PRD1043,169
B008,PRD1273,163
B009,PRD1112,199
B008,PRD0339,291
B002,PRD0773,69
B010,PRD1489,102
B001,PRD0407,164
B003,PRD1410,36
B009,PRD0803,170
B003,PRD0561,59
B009,PRD0203,221
B004,PRD1419,219
B002,PRD0936,166
B001,PRD1263,196
B001,PRD0751,137
B003,PRD1397,264
B008,PRD1052,120
B006,PRD0297,91
B002,PRD0363,40
B003,PRD0878,238
B005,PRD0169,236
B003,PRD0289,140
B010,PRD0619,58
B007,PRD1100,47
B004,PRD0201,233
B004,PRD1135,0
B007,PRD1272,242
B004,PRD1344,145
B008,PRD0238,15
B004,PRD1470,247
B010,PRD0478,216
B009,PRD1160,158
B009,PRD0826,291
B008,PRD1484,52
B007,PRD0784,36
B002,PRD0707,109
B001,PRD0808,287
B007,PRD0502,208
B006,PRD0181,285
B008,PRD0765,66
B008,PRD0228,208
B010,PRD1251,10
B005,PRD0594,5
B005,PRD0940,258
B004,PRD0801,69
B001,PRD0144,47
B006,PRD1169,132
B010,PRD0404,216
B003,PRD0273,7
B004,PRD0670,86
B006,PRD0826,248
B010,PRD0137,160
B004,PRD0041,50
B008,PRD0465,245
B006,PRD0478,102
B010,PRD0806,146
B003,PRD0667,244
B004,PRD0895,62
B006,PRD0164,45
B003,PRD0783,129
B002,PRD1078,88
B003,PRD0136,285
B001,PRD1201,92
B007,PRD1155,107
B009,PRD1238,177
B005,PRD1199,7
B008,PRD0148,162
B008,PRD0154,132
B002,PRD0204,251
B006,PRD0767,264
B002,PRD0200,80
B004,PRD0787,139
B009,PRD1396,120
B007,PRD0219,174
B006,PRD1357,34
B009,PRD0603,245
B003,PRD0507,297
B007,PRD0405,53
B006,PRD0034,15
B003,PRD1074,45
B006,PRD1134,65
B010,PRD0930,209
B002,PRD1399,139
B004,PRD0924,240
B005,PRD0747,186
B006,PRD0314,25
B010,PRD0006,143
B010,PRD0898,73
B003,PRD0404,61
B003,PRD1407,68
B002,PRD0768,18
B008,PRD0338,91
B005,PRD1078,109
B007,PRD0352,84
B009,PRD0889,214
B005,PRD0532,55
B007,PRD0122,226
B007,PRD0796,50
B003,PRD0305,230
B007,PRD0190,251
B003,PRD1382,36
B009,PRD1315,142
B010,PRD0353,103
B005,PRD1309,238
B001,PRD0590,71
B010,PRD0176,138
B005,PRD0387,268
B008,PRD0689,127
B001,PRD0255,13
B003,PRD0898,217
B004,PRD0897,109
B010,PRD1302,262
B007,PRD0355,126
B008,PRD1046,198
B008,PRD1155,98
B003,PRD0475,210
B005,PRD0424,235
B006,PRD1462,173
B007,PRD0858,219
B006,PRD0778,236
B006,PRD0382,30
B010,PRD0206,117
B008,PRD0581,293
B010,PRD0014,220
B010,PRD1129,143
B009,PRD0001,248
B007,PRD1333,23
B007,PRD0978,23
B006,PRD0189,280
B009,PRD0694,266
B007,PRD1040,38
B006,PRD1182,39
B001,PRD1437,33
B002,PRD1316,59
B005,PRD0013,23
B010,PRD1081,94
B008,PRD0454,98
B005,PRD0776,10
B005,PRD0548,254
B006,PRD0482,125
B006,PRD0933,135
B004,PRD0995,133
B008,PRD0484,128
B001,PRD0140,238
B001,PRD1073,18
B009,PRD1299,241
B001,PRD0720,155
B007,PRD1424,41
B001,PRD0872,60
B001,PRD1173,118
B005,PRD0096,143
B010,PRD0856,182
B009,PRD0112,85
B007,PRD1385,204
B002,PRD0274,217
B006,PRD0420,96
B001,PRD0947,36
B003,PRD1009,194
B004,PRD1112,26
B006,PRD1236,176
B001,PRD0006,164
B006,PRD1345,207
B005,PRD0498,51
B004,PRD0487,157
B008,PRD0156,86
B007,PRD0461,202
B002,PRD0741,253
B010,PRD1192,198
B001,PRD0737,32
B002,PRD0990,217
B003,PRD0307,122
B010,PRD0555,275
B004,PRD0337,283
B009,PRD1389,162
B005,PRD0985,253
B010,PRD1142,56
B007,PRD0569,122
B004,PRD0137,191
B009,PRD0895,21
B005,PRD0278,144
B007,PRD1491,121
B007,PRD0898,228
B001,PRD0671,8
B009,PRD1268,49
B002,PRD0895,275
B003,PRD0791,65
B002,PRD0048,42
B003,PRD0715,41
B005,PRD1095,97
B006,PRD0282,54
B002,PRD1232,262
B001,PRD0332,141
B009,PRD1228,244
B008,PRD0770,135
B001,PRD0344,86
B009,PRD0903,247
B005,PRD1144,237
B003,PRD0522,154
B008,PRD0062,125
B008,PRD1458,132
B003,PRD1078,189
B009,PRD0616,119
B004,PRD1422,106
B008,PRD1008,121
B009,PRD0087,185
B010,PRD0612,26
B004,PRD0881,180
B009,PRD1141,1
B009,PRD1137,218
B001,PRD1009,100
B008,PRD0391,110
B007,PRD0205,81
B009,PRD1378,31
B002,PRD0790,198
B009,PRD0378,147
B010,PRD0975,115
B004,PRD1340,185
B007,PRD0918,63
B005,PRD1168,48
B009,PRD0619,132
B002,PRD1087,201
B004,PRD0357,272
B004,PRD0913,14
B010,PRD0028,56
B010,PRD1206,7
B003,PRD0011,86
B008,PRD0935,256
B003,PRD1111,238
B007,PRD1310,125
B003,PRD1155,293
B008,PRD1372,298
B002,PRD0550,55
B008,PRD1150,168
B002,PRD0833,126
B007,PRD0762,35
B010,PRD1269,286
B006,PRD1339,150
B001,PRD1021,79
B009,PRD0711,140
B006,PRD0380,190
B009,PRD0118,132
B007,PRD0090,237
B004,PRD1372,222
B006,PRD0257,248
B009,PRD0836,168
B003,PRD0869,189
B004,PRD0852,237
B009,PRD0404,152
B002,PRD1416,213
B001,PRD1189,74
B005,PRD0442,214
B010,PRD1258,251
B008,PRD1351,100
B001,PRD1284,84
B004,PRD1314,221
B005,PRD1442,177
B007,PRD1373,90
B006,PRD1400,144
B004,PRD0788,193
B004,PRD0030,172
B004,PRD1167,57
B002,PRD1001,31
B001,PRD1180,49
B007,PRD1215,152
B002,PRD0908,176
B009,PRD0462,226
B001,PRD1212,123
B003,PRD0673,197
B010,PRD1009,204
B006,PRD0919,160
B007,PRD0531,164
B004,PRD0883,260
B006,PRD0952,42
B006,PRD1377,299
B005,PRD0626,35
B004,PRD0778,219
B004,PRD0312,193
B006,PRD0522,42
B010,PRD1490,137
B009,PRD0536,13
B009,PRD0124,100
B005,PRD1260,18
B010,PRD0810,35
B007,PRD0719,164
B001,PRD0108,230
B006,PRD1245,70
B007,PRD0281,180
B009,PRD0614,221
B005,PRD0794,34
B006,PRD0674,82
B002,PRD0599,137
B010,PRD0485,293
B010,PRD0507,176
B007,PRD1340,15
B005,PRD0835,199
B010,PRD0415,21
B003,PRD1443,275
B007,PRD1323,191
B010,PRD1423,149
B008,PRD0564,17
B002,PRD1101,20
B002,PRD1151,254
B009,PRD0400,288
B004,PRD1013,134
B005,PRD0146,94
B008,PRD1116,2
B001,PRD0878,190
B002,PRD1206,205
B008,PRD0811,259
B008,PRD0700,78
B006,PRD0419,210
B003,PRD1472,83
B004,PRD1476,205
B001,PRD0953,262
B010,PRD0653,159
B006,PRD0212,156
B009,PRD0154,14
B004,PRD0530,233
B006,PRD0395,109
B002,PRD0261,271
B005,PRD0948,29
B002,PRD1378,200
B004,PRD0972,261
B001,PRD0142,296
B001,PRD1041,221
B001,PRD0952,271
B010,PRD0952,233
B009,PRD1453,249
B007,PRD1146,156
B001,PRD0024,154
B003,PRD0416,95
B003,PRD0870,183
B009,PRD0027,133
B004,PRD0176,215
B008,PRD1157,244
B001,PRD0596,94
B001,PRD1471,112
B009,PRD1385,247
B003,PRD0879,155
B005,PRD0186,153
B008,PRD1245,70
B005,PRD0193,42
B002,PRD0461,298
B007,PRD0290,234
B004,PRD1036,87
B010,PRD1246,189
B002,PRD0637,204
B010,PRD1366,164
B004,PRD0911,194
B006,PRD0213,191
B002,PRD1354,186
B007,PRD1030,56
B001,PRD0866,228
B003,PRD1214,222
B006,PRD1242,268
B004,PRD0424,107
B007,PRD0342,291
B008,PRD0487,16
B009,PRD0421,247
B004,PRD0399,120
B010,PRD0949,193
B007,PRD1309,176
B006,PRD1356,191
B010,PRD0900,0
B005,PRD0777,268
B003,PRD0597,300
B007,PRD1165,227
B006,PRD1278,29
B005,PRD1404,145
B008,PRD1481,73
B001,PRD0896,12
B007,PRD1216,75
B009,PRD0183,256
B005,PRD0693,165
B008,PRD1338,271
B002,PRD0387,87
B006,PRD0648,174
B010,PRD0337,230
B010,PRD1042,31
B010,PRD1014,71
B005,PRD0986,221
B009,PRD0761,263
B010,PRD1391,285
B004,PRD1120,166
B003,PRD0485,287
B003,PRD0384,178
B002,PRD1368,196
B010,PRD1228,287
B009,PRD1365,230
B008,PRD1141,248
B007,PRD0093,262
B008,PRD1251,249
B003,PRD0889,178
B010,PRD0519,282
B006,PRD0938,24
B008,PRD0144,43
B004,PRD1095,285
B005,PRD1209,246
B007,PRD1339,49
B004,PRD0057,85
B003,PRD0484,171
B006,PRD0388,223
B010,PRD0030,112
B003,PRD1230,253
B001,PRD0690,223
B005,PRD0369,293
B005,PRD1287,113
B010,PRD1112,41
B007,PRD0910,57
B003,PRD1469,28
B004,PRD0645,285
B005,PRD0811,226
B003,PRD0984,164
B009,PRD1108,300
B008,PRD1231,42
B010,PRD1131,99
B009,PRD0572,94
B005,PRD1314,217
B004,PRD1410,164
B004,PRD1286,55
B004,PRD0966,278
B002,PRD1153,118
B001,PRD0527,85
B007,PRD1230,112
B003,PRD0053,216
B010,PRD0359,174
B001,PRD1285,25
B007,PRD0698,124
B007,PRD0757,274
B010,PRD1319,298
B004,PRD0062,294
B009,PRD0338,163
B002,PRD0037,19
B008,PRD1240,167
B006,PRD0763,262
B001,PRD0937,89
B010,PRD1193,274
B009,PRD0817,31
B001,PRD1244,230
B010,PRD1121,44
B002,PRD0469,246
B002,PRD0909,96
B004,PRD1310,31
B008,PRD1439,298
B003,PRD0954,52
B006,PRD1166,194
B002,PRD0847,279
B001,PRD1225,11
B007,PRD1440,223
B001,PRD0373,14
B009,PRD0621,201
B009,PRD1246,94
B007,PRD0240,57
B004,PRD0005,300
B005,PRD1347,65
B007,PRD1366,16
B010,PRD1496,118
B008,PRD0955,182
B005,PRD1400,146
B001,PRD1498,114
B002,PRD1442,256
B010,PRD1465,196
B010,PRD0972,152
B010,PRD0064,136
B007,PRD0721,35
B008,PRD0030,268
B009,PRD0278,245
B009,PRD1295,245
B001,PRD1102,299
B007,PRD0096,1
B004,PRD0243,148
B008,PRD1202,254
B004,PRD0400,212
B008,PRD0532,132
B008,PRD1317,277
B009,PRD0106,195
B008,PRD0003,100
B003,PRD0010,154
B006,PRD1488,210
B006,PRD0385,140
B002,PRD1044,187
B002,PRD0577,55
B010,PRD1333,36
B002,PRD0265,288
B002,PRD0375,298
B002,PRD0806,205
B007,PRD1266,232
B005,PRD0033,224
B002,PRD0488,283
B008,PRD1344,296
B009,PRD0637,32
B006,PRD1230,127
B001,PRD0651,84
B007,PRD1351,88
B003,PRD1303,52
B003,PRD1210,247
B008,PRD0271,233
B006,PRD0345,187
B009,PRD0840,56
B003,PRD0665,15
B006,PRD0642,46
B009,PRD0436,231
B010,PRD0632,60
B009,PRD0853,278
B009,PRD0371,185
B007,PRD0658,27
B001,PRD0395,30
B007,PRD0754,298
B008,PRD0836,8
B006,PRD1227,258
B004,PRD0569,68
B004,PRD1118,14
B001,PRD0831,159
B007,PRD0158,24
B002,PRD0494,172
B004,PRD0659,10
B003,PRD0934,33
B002,PRD1291,128
B010,PRD0186,281
B003,PRD0745,125
B004,PRD0120,72
B007,PRD0313,249
B005,PRD0159,251
B002,PRD0045,118
B009,PRD0703,46
B003,PRD1247,180
B008,PRD0294,143
B003,PRD1079,127
B008,PRD0149,167
B001,PRD0669,265
B004,PRD0448,215
B004,PRD0475,233
B008,PRD0369,45
B006,PRD0137,287
B002,PRD1392,18
B007,PRD0656,227
B009,PRD0922,274
B008,PRD0263,50
B009,PRD0315,79
B004,PRD1080,66
B002,PRD1353,270
B007,PRD1120,42
B006,PRD1139,37
B006,PRD0987,154
B007,PRD0089,279
B001,PRD1213,177
B008,PRD0965,120
B002,PRD0501,204
B003,PRD0243,166
B004,PRD0781,38
B010,PRD0068,137
B004,PRD0888,167
B008,PRD0756,93
B006,PRD1465,269
B003,PRD0319,5
B009,PRD0900,152
B003,PRD0160,260
B008,PRD0229,204
B003,PRD0505,160
B009,PRD1047,135
B006,PRD0692,250
B003,PRD1474,95
B004,PRD0950,27
B005,PRD0574,230
B008,PRD0579,59
B010,PRD0135,72
B002,PRD0139,148
B003,PRD0780,16
B004,PRD1228,273
B001,PRD0437,137
B010,PRD1153,67
B004,PRD0868,90
B002,PRD1208,2
B002,PRD1303,130
B008,PRD1487,216
B004,PRD1300,97
B006,PRD0890,136
B005,PRD0718,251
B002,PRD1159,275
B001,PRD1245,32
B006,PRD0561,200
B001,PRD1319,33
B003,PRD0976,11
B005,PRD1048,7
B007,PRD1116,221
B004,PRD0443,46
B008,PRD0780,166
B008,PRD0785,56
B004,PRD1275,69
B006,PRD0381,220
B005,PRD0768,154
B001,PRD0193,242
B003,PRD1220,62
B005,PRD0567,133
B006,PRD1141,277
B005,PRD1118,167
B001,PRD1404,211
B006,PRD0066,141
B007,PRD0179,107
B006,PRD0908,24
B003,PRD0294,218
B010,PRD0217,72
B006,PRD1389,228
B003,PRD0611,105
B002,PRD1429,23
B009,PRD0277,92
B004,PRD0238,165
B001,PRD0173,292
B009,PRD1193,66
B004,PRD0394,5
B010,PRD1337,37
B007,PRD0620,137
B009,PRD1445,108
B001,PRD1351,282
B004,PRD0835,283
B009,PRD0980,250
B010,PRD0892,120
B004,PRD1260,81
B004,PRD1247,300
B003,PRD1384,193
B009,PRD0961,131
B009,PRD1067,100
B006,PRD1075,118
B007,PRD0562,195
B007,PRD1073,125
B006,PRD0324,16
B007,PRD1279,107
B003,PRD0595,158
B009,PRD0535,63
B005,PRD0292,223
B008,PRD0704,111
B009,PRD0198,150
B008,PRD1241,133
B003,PRD0937,52
B009,PRD0327,184
B002,PRD0489,207
B008,PRD1265,297
B007,PRD0571,167
B010,PRD1107,38
B007,PRD1261,158
B009,PRD0412,67
B001,PRD0743,241
B005,PRD0932,276
B003,PRD0580,100
B008,PRD1053,295
B003,PRD1358,249
B010,PRD0518,280
B002,PRD1161,246
B009,PRD0390,227
B006,PRD0924,111
B004,PRD0925,271
B002,PRD1493,199
B007,PRD1388,108
B010,PRD1045,150
B009,PRD1173,268
B003,PRD0089,165
B010,PRD0666,255
B002,PRD0824,163
B008,PRD0195,136
B005,PRD0680,144
B010,PRD0726,104
B001,PRD1333,233
B005,PRD0622,275
B001,PRD1380,69
B007,PRD1461,205
B005,PRD1483,143
B006,PRD0459,122
B010,PRD0931,2
B005,PRD0135,22
B006,PRD1173,35
B009,PRD0305,193
B006,PRD0723,222
B003,PRD0467,42
B002,PRD0964,21
B002,PRD0574,131
B010,PRD1341,86
B004,PRD1418,173
B002,PRD0064,278
B005,PRD0263,129
B003,PRD1135,120
B004,PRD0156,283
B007,PRD0563,5
B004,PRD0086,23
B010,PRD0336,50
B010,PRD0101,62
B008,PRD0184,104
B008,PRD1067,35
B004,PRD0455,299
B008,PRD0608,134
B005,PRD1320,199
B008,PRD0893,145
B003,PRD0842,230
B002,PRD0535,32
B007,PRD1133,47
B008,PRD0774,274
B002,PRD0403,269
B001,PRD1391,249
B009,PRD0725,184
B005,PRD0653,3
B002,PRD1019,123
B001,PRD0759,183
B010,PRD0177,17
B003,PRD0752,214
B007,PRD0695,211
B001,PRD1251,120
B003,PRD0172,175
B001,PRD0895,151
B009,PRD1457,63
B004,PRD1399,244
B001,PRD1334,137
B008,PRD1431,171
B007,PRD0293,140
B010,PRD1390,249
B007,PRD0363,104
B005,PRD0857,181
B005,PRD1130,94
B003,PRD0430,28
B005,PRD1300,233
B002,PRD0931,27
B001,PRD0433,141
B006,PRD1342,129
B005,PRD0447,232
B001,PRD0819,64
B006,PRD1185,35
B007,PRD0302,19
B004,PRD0345,270
B004,PRD1051,118
B009,PRD0628,225
B004,PRD0559,76
B007,PRD0605,113
B004,PRD0407,44
B002,PRD0039,192
B002,PRD1096,158
B007,PRD0078,140
B007,PRD1459,70
B010,PRD1493,18
B009,PRD0857,66
B005,PRD1261,202
B003,PRD1171,106
B005,PRD0953,122
B001,PRD0879,223
B004,PRD1023,183
B005,PRD0936,90
B008,PRD0580,103
B007,PRD0207,292
B002,PRD1302,112
B009,PRD1446,240
B007,PRD1083,106
B005,PRD1061,237
B009,PRD0276,17
B002,PRD0393,232
B001,PRD0880,271
B010,PRD0375,116
B003,PRD0187,187
B001,PRD0618,110
B004,PRD0060,164
B003,PRD0729,196
B001,PRD0387,124
B007,PRD1124,54
B002,PRD0663,163
B006,PRD0259,132
B002,PRD0391,95
B001,PRD0228,297
B010,PRD1126,236
B008,PRD0027,17
B007,PRD0912,265
B003,PRD1486,277
B004,PRD0293,140
B005,PRD0769,187
B002,PRD0414,224
B010,PRD0473,199
B002,PRD1485,110
B004,PRD0662,3
B007,PRD1278,45
B006,PRD1065,210
B010,PRD0976,133
B010,PRD0822,205
B004,PRD0128,176
B009,PRD0594,75
B010,PRD0629,125
B001,PRD1087,295
B003,PRD0149,182
B005,PRD0511,190
B010,PRD0742,204
B007,PRD0141,154
B007,PRD1225,149
B007,PRD0064,69
B010,PRD0679,131
B005,PRD1323,228
B005,PRD0158,274
B005,PRD0117,226
B008,PRD1084,106
B008,PRD0530,127
B005,PRD0370,179
B007,PRD1320,50
B003,PRD0661,275
B006,PRD1172,275
B010,PRD0082,110
B002,PRD1123,260
B002,PRD1081,281
B007,PRD0114,84
B008,PRD0867,129
B009,PRD0193,42
B004,PRD0310,46
B006,PRD1360,166
B004,PRD1102,123
B006,PRD0230,49
B002,PRD0166,116
B009,PRD1402,199
B004,PRD0470,74
B001,PRD0278,90
B008,PRD1370,35
B008,PRD0179,130
B007,PRD0623,69
B007,PRD0011,145
B009,PRD0684,143
B002,PRD1193,164
B005,PRD0875,152
B010,PRD1091,90
B008,PRD1416,135
B005,PRD1233,298
B004,PRD0663,49
B006,PRD0762,95
B010,PRD1138,216
B003,PRD0798,144
B008,PRD1337,260
B003,PRD0516,252
B001,PRD1465,263
B010,PRD0328,130
B002,PRD1420,265
B002,PRD1387,80
