OrderID,ProductID,Quantity,TemporaryPrice
ORD047699,PRD0446,10,594001
ORD036874,PRD0989,6,516340
ORD128453,PRD0032,1,984750
ORD101434,PRD1353,10,537865
ORD031413,PRD1041,6,27148
ORD006353,PRD1166,10,536433
ORD060506,PRD0146,5,372987
ORD014125,PRD0828,3,340586
ORD041704,PRD1329,10,679993
ORD133038,PRD0546,4,748135
ORD043119,PRD0815,2,888599
ORD086954,PRD0245,5,993635
ORD097903,PRD1009,4,659159
ORD146619,PRD1415,6,931834
ORD074649,PRD0857,2,582704
ORD115485,PRD0070,6,947490
ORD057359,PRD1473,5,931124
ORD079636,PRD0861,8,103721
ORD039534,PRD0872,4,540925
ORD006190,PRD1076,6,21756
ORD029522,PRD1232,10,749041
ORD061093,PRD1384,4,64270
ORD072128,PRD0069,4,601627
ORD140148,PRD0414,3,97827
ORD054271,PRD0964,9,891806
ORD035810,PRD0809,6,492730
ORD001237,PRD1114,2,207925
ORD074117,PRD0105,6,952162
ORD117895,PRD1017,4,673004
ORD069339,PRD0514,1,35385
ORD084102,PRD0018,1,49148
ORD027363,PRD1086,3,974298
ORD120890,PRD0252,9,252114
ORD033656,PRD1463,2,811006
ORD049011,PRD0069,5,815428
ORD121348,PRD0531,5,36976
ORD042909,PRD0302,8,515263
ORD094851,PRD0604,1,163844
ORD144014,PRD0881,7,542650
ORD131199,PRD1051,8,859992
ORD042906,PRD1074,7,646169
ORD065681,PRD1287,5,298883
ORD062972,PRD1475,3,833219
ORD124184,PRD0229,3,993260
ORD108042,PRD0003,4,428694
ORD100218,PRD0234,6,761168
ORD062336,PRD1203,9,808102
ORD055014,PRD1021,6,275923
ORD079078,PRD0400,4,252969
ORD109679,PRD0533,1,62897
ORD140686,PRD1429,5,295489
ORD100943,PRD1022,8,237800
ORD144685,PRD0594,5,264345
ORD013576,PRD0275,8,112881
ORD041210,PRD1077,5,515478
ORD088114,PRD0547,10,693759
ORD112318,PRD1394,3,915575
ORD102000,PRD1036,7,648546
ORD012166,PRD0880,4,194546
ORD059994,PRD0940,8,903663
ORD090618,PRD0106,4,768748
ORD010318,PRD0464,2,665141
ORD122034,PRD1282,2,942503
ORD137681,PRD1131,6,727892
ORD055113,PRD0442,3,354925
ORD128185,PRD0487,1,669713
ORD026975,PRD0916,7,669592
ORD096554,PRD0381,3,24763
ORD100037,PRD1253,2,561592
ORD137912,PRD1153,9,28878
ORD132066,PRD0946,6,314181
ORD029055,PRD0247,4,502743
ORD069138,PRD0859,9,446218
ORD125317,PRD0743,3,109935
ORD031486,PRD0895,10,503927
ORD056990,PRD1431,7,51796
ORD131655,PRD0604,10,506450
ORD076536,PRD0777,6,272337
ORD008803,PRD1015,6,893565
ORD102962,PRD0715,3,546416
ORD054853,PRD1473,1,601448
ORD108423,PRD0219,8,903316
ORD047140,PRD0098,5,640956
ORD097992,PRD0415,4,909209
ORD125786,PRD0488,6,725042
ORD028417,PRD0852,4,888565
ORD100178,PRD0477,10,949548
ORD080109,PRD0612,1,84753
ORD119826,PRD1422,7,271972
ORD047775,PRD0222,10,643926
ORD112526,PRD0016,3,155543
ORD009630,PRD0927,2,145550
ORD094349,PRD0525,2,62886
ORD133134,PRD0557,7,827903
ORD092084,PRD0827,8,59196
ORD022127,PRD0164,5,671311
ORD070639,PRD0233,5,672703
ORD078846,PRD0696,5,214715
ORD140786,PRD0503,5,494601
ORD021523,PRD0024,9,30963
ORD101840,PRD0936,4,564332
ORD023984,PRD1120,9,190159
ORD147287,PRD0668,8,64005
ORD097234,PRD0199,4,519089
ORD029525,PRD0002,3,853368
ORD147858,PRD0458,2,796256
ORD116059,PRD1483,8,854664
ORD140539,PRD0160,2,186140
ORD130560,PRD0888,5,710261
ORD050515,PRD1221,6,712922
ORD146367,PRD0278,5,108794
ORD143590,PRD1069,3,729516
ORD098681,PRD0383,3,380887
ORD090557,PRD0589,4,685250
ORD040701,PRD1319,1,265713
ORD043833,PRD1233,3,311787
ORD126301,PRD0608,6,299144
ORD125312,PRD1151,10,660839
ORD046604,PRD0914,8,812692
ORD036194,PRD1353,3,377262
ORD103381,PRD1307,7,45885
ORD045467,PRD0538,4,720859
ORD118266,PRD0870,1,410746
ORD110335,PRD0259,10,859515
ORD018029,PRD0179,2,850620
ORD128743,PRD0274,1,60389
ORD148257,PRD0652,3,766502
ORD104330,PRD0273,1,776131
ORD128623,PRD1029,9,958729
ORD048610,PRD0783,7,156802
ORD005859,PRD0609,8,155982
ORD113029,PRD1287,8,385436
ORD149688,PRD0079,7,726210
ORD148373,PRD1341,2,926297
ORD018640,PRD0111,9,692944
ORD113668,PRD0184,8,506859
ORD083859,PRD1323,3,68836
ORD107707,PRD0569,9,891391
ORD048430,PRD0677,6,850898
ORD096923,PRD0013,3,541008
ORD086829,PRD1313,10,167783
ORD105551,PRD1375,5,588991
ORD069117,PRD1245,8,682118
ORD003211,PRD1454,7,225983
ORD117406,PRD0315,9,915970
ORD037397,PRD0221,5,166136
ORD011441,PRD0821,5,781320
ORD139304,PRD0991,1,303740
ORD067843,PRD0660,8,360408
ORD046722,PRD0921,4,799821
ORD123673,PRD0641,1,81541
ORD077198,PRD1317,8,452430
ORD067496,PRD1441,8,130813
ORD086881,PRD0074,3,909715
ORD047697,PRD1435,7,193098
ORD065357,PRD0767,5,118660
ORD107873,PRD0264,1,531252
ORD048671,PRD0001,7,971280
ORD000298,PRD0436,1,243507
ORD107850,PRD0354,9,678482
ORD071230,PRD0225,4,691645
ORD068660,PRD0037,2,745395
ORD135299,PRD0573,6,170607
ORD147256,PRD0517,6,458955
ORD006022,PRD1166,9,731659
ORD105879,PRD0630,9,907409
ORD068617,PRD1380,9,701424
ORD129861,PRD0227,8,189430
ORD014538,PRD0999,10,414494
ORD086622,PRD0375,6,507206
ORD001557,PRD0249,9,101700
ORD058916,PRD1169,4,234586
ORD144351,PRD0614,6,311211
ORD084892,PRD1488,7,489319
ORD023585,PRD0380,1,495147
ORD019288,PRD0702,1,798732
ORD120637,PRD0374,1,375656
ORD119771,PRD0156,4,827269
ORD015694,PRD0340,6,279042
ORD104432,PRD0714,8,935709
ORD025382,PRD0416,6,682745
ORD109495,PRD1387,8,781603
ORD066493,PRD0622,8,258984
ORD139424,PRD0755,7,271813
ORD111702,PRD0248,3,868521
ORD059825,PRD0858,8,160239
ORD038664,PRD0555,3,735686
ORD123074,PRD1103,4,180438
ORD095662,PRD0401,1,471650
ORD054393,PRD1079,6,845117
ORD140883,PRD1165,5,95830
ORD001409,PRD0534,9,507542
ORD014500,PRD0326,9,801273
ORD043200,PRD0170,5,111937
ORD008391,PRD1441,3,785447
ORD055715,PRD0497,7,474385
ORD060689,PRD0661,9,327561
ORD044514,PRD1301,2,701002
ORD007751,PRD1296,2,958866
ORD125777,PRD0183,8,736088
ORD114638,PRD1165,2,709576
ORD032968,PRD0466,5,785302
ORD110337,PRD0047,6,316309
ORD079604,PRD0779,8,684042
ORD136461,PRD1340,7,382603
ORD128528,PRD0406,8,901483
ORD027112,PRD0202,4,269333
ORD099726,PRD0872,3,947062
ORD149039,PRD1145,7,317141
ORD104602,PRD1161,10,891133
ORD020519,PRD0734,2,829936
ORD044138,PRD0271,8,959860
ORD106357,PRD1101,7,562457
ORD050662,PRD0212,10,860349
ORD119319,PRD0728,3,62401
ORD003465,PRD1143,4,523300
ORD102518,PRD1214,6,247502
ORD098096,PRD0445,8,165309
ORD116653,PRD0638,3,156462
ORD013430,PRD0838,5,942699
ORD108740,PRD0782,7,445045
ORD070780,PRD0855,6,249821
ORD053800,PRD1152,2,328053
ORD136707,PRD0072,2,666378
ORD089784,PRD1458,8,349099
ORD029043,PRD0313,10,58836
ORD075178,PRD0422,10,656414
ORD084330,PRD0479,5,744019
ORD034988,PRD1369,9,664433
ORD080816,PRD1487,3,433188
ORD099684,PRD1097,4,729497
ORD097882,PRD1232,10,978760
ORD133622,PRD1217,9,310492
ORD054912,PRD0402,9,126338
ORD047069,PRD1173,5,294015
ORD019848,PRD0985,9,113760
ORD098973,PRD0188,10,706759
ORD055619,PRD0932,3,409756
ORD145811,PRD0226,1,244031
ORD058798,PRD0539,2,284960
ORD024051,PRD1367,7,579701
ORD097418,PRD0044,5,889026
ORD038854,PRD0016,5,685067
ORD027194,PRD1052,4,252830
ORD115223,PRD0409,6,858305
ORD073080,PRD0584,5,355238
ORD004668,PRD0879,10,473308
ORD106081,PRD0024,10,727003
ORD024405,PRD1159,10,107398
ORD149954,PRD0941,9,444220
ORD102313,PRD0719,10,33091
ORD132506,PRD1087,1,686034
ORD009923,PRD0930,9,380242
ORD023425,PRD0457,5,876490
ORD078239,PRD0925,3,540704
ORD054877,PRD1233,6,835264
ORD102705,PRD1148,8,63351
ORD011634,PRD0477,3,304356
ORD105376,PRD1226,9,916401
ORD022555,PRD0799,4,980475
ORD075225,PRD0062,7,201163
ORD144403,PRD0228,5,196972
ORD027851,PRD0611,3,817197
ORD047299,PRD0904,10,946424
ORD076987,PRD1066,3,421758
ORD108294,PRD0687,1,592690
ORD018774,PRD0992,6,248051
ORD123182,PRD0111,8,931487
ORD139877,PRD0265,7,665451
ORD126683,PRD1026,9,697198
ORD122932,PRD1166,10,474395
ORD144221,PRD0168,2,296101
ORD078067,PRD0680,8,773495
ORD086906,PRD0867,7,48222
ORD078234,PRD0913,5,631901
ORD117918,PRD0583,8,629709
ORD125290,PRD1083,3,499786
ORD147156,PRD1127,10,259861
ORD140345,PRD0176,10,178657
ORD003782,PRD0016,5,203906
ORD040310,PRD0926,2,519628
ORD146398,PRD0761,8,635934
ORD073801,PRD0554,4,127459
ORD122215,PRD0265,7,258700
ORD119754,PRD0312,1,106457
ORD053386,PRD1419,7,608784
ORD131257,PRD1457,5,70221
ORD088034,PRD0401,10,896850
ORD115874,PRD0409,7,425792
ORD091213,PRD1111,3,759680
ORD033214,PRD0152,6,28745
ORD055487,PRD0106,9,849701
ORD033640,PRD1068,2,592161
ORD110798,PRD0012,2,905157
ORD123122,PRD0770,2,458547
ORD103519,PRD0958,5,408099
ORD039739,PRD0526,3,623207
ORD076097,PRD0509,4,391401
ORD064801,PRD0834,3,823943
ORD001736,PRD1466,5,395744
ORD031805,PRD1197,1,852642
ORD097127,PRD0207,6,134542
ORD006516,PRD0971,3,965413
ORD038110,PRD0844,1,205615
ORD042579,PRD0520,7,500516
ORD114318,PRD0302,6,620606
ORD149441,PRD1155,2,952926
ORD129372,PRD0456,6,128675
ORD032069,PRD0993,4,949299
ORD142544,PRD0864,9,579806
ORD074980,PRD1409,3,266166
ORD062048,PRD0968,4,880321
ORD097097,PRD0115,9,361482
ORD108070,PRD0959,2,509578
ORD122941,PRD1219,4,347654
ORD000598,PRD0389,7,352883
ORD024757,PRD0328,7,650775
ORD101488,PRD0398,3,330623
ORD104023,PRD0426,4,658482
ORD019809,PRD1287,5,731518
ORD142024,PRD0436,5,39636
ORD063412,PRD1073,8,288423
ORD005667,PRD1047,1,690238
ORD083727,PRD0145,10,621944
ORD144075,PRD0233,2,981865
ORD102444,PRD0796,2,607908
ORD074048,PRD0204,4,201499
ORD130943,PRD0578,8,323108
ORD111539,PRD1149,2,810079
ORD010210,PRD0028,2,917797
ORD143630,PRD0250,10,961520
ORD142972,PRD0830,8,804022
ORD043522,PRD0069,4,42983
ORD137332,PRD0382,8,126000
ORD132070,PRD0719,10,77655
ORD101246,PRD0818,3,106009
ORD113630,PRD1192,2,788266
ORD084955,PRD0564,5,632745
ORD022200,PRD0186,4,510839
ORD107804,PRD0878,1,806551
ORD056150,PRD1066,3,704413
ORD011019,PRD0328,8,229620
ORD026079,PRD0802,10,699911
ORD102085,PRD1349,2,589784
ORD001350,PRD1494,10,758763
ORD101172,PRD0571,1,262132
ORD145183,PRD1111,8,60205
ORD114462,PRD0224,7,109582
ORD067069,PRD0211,5,331320
ORD044577,PRD0535,6,152752
ORD054278,PRD0419,2,146204
ORD093032,PRD0494,5,421349
ORD123051,PRD0662,9,304698
ORD127318,PRD1096,7,613749
ORD109322,PRD0809,7,958996
ORD059131,PRD0216,6,875329
ORD056120,PRD0403,4,612882
ORD098949,PRD0071,1,737882
ORD099171,PRD0455,9,123271
ORD004913,PRD0315,7,652151
ORD067788,PRD1223,4,45539
ORD054710,PRD0569,1,113614
ORD050571,PRD0108,1,976178
ORD146874,PRD1333,7,557623
ORD059478,PRD1028,9,700992
ORD053681,PRD1013,9,532770
ORD023545,PRD0313,8,813523
ORD055891,PRD0659,3,443713
ORD018430,PRD0170,5,134022
ORD141294,PRD1241,7,869140
ORD077866,PRD1153,1,427805
ORD108729,PRD0938,4,621096
ORD122146,PRD0283,5,230015
ORD057109,PRD0743,6,477647
ORD085435,PRD0710,6,712769
ORD069727,PRD0344,7,282148
ORD106421,PRD0447,8,86843
ORD028585,PRD1327,10,517566
ORD142296,PRD0939,1,639273
ORD065778,PRD0109,6,949194
ORD042374,PRD1453,1,732644
ORD078106,PRD0584,3,129900
ORD087491,PRD0145,2,136733
ORD075694,PRD1474,8,735323
ORD060297,PRD0835,10,734030
ORD145568,PRD0908,4,510058
ORD074003,PRD0839,1,296350
ORD090198,PRD0338,2,662113
ORD137120,PRD0129,2,288871
ORD132111,PRD0695,5,248713
ORD004187,PRD0002,7,721232
ORD119981,PRD1498,8,869414
ORD035655,PRD0674,1,240852
ORD070849,PRD0038,3,917991
ORD108785,PRD1343,10,331617
ORD006462,PRD0068,2,478718
ORD046322,PRD1330,1,376072
ORD060952,PRD0690,6,834751
ORD113616,PRD0712,3,165909
ORD062715,PRD0379,4,764074
ORD142138,PRD0619,3,573420
ORD127321,PRD0010,6,359399
ORD134479,PRD0975,6,822456
ORD075685,PRD0116,8,902708
ORD019889,PRD1248,9,699625
ORD107805,PRD0109,4,916644
ORD010887,PRD0081,7,591945
ORD038056,PRD1455,1,171778
ORD074122,PRD1092,2,848174
ORD026315,PRD0486,10,852349
ORD050925,PRD0144,1,364710
ORD029487,PRD1047,6,729471
ORD003904,PRD0603,1,425135
ORD118107,PRD0175,4,788361
ORD094872,PRD0607,1,575241
ORD043281,PRD0995,9,674802
ORD016731,PRD0483,4,172960
ORD011972,PRD0728,4,828632
ORD037790,PRD1300,1,205325
ORD060855,PRD1472,8,320352
ORD122481,PRD1328,4,818894
ORD031210,PRD0261,10,169036
ORD029134,PRD1498,3,871537
ORD014836,PRD0732,1,611948
ORD061839,PRD0018,9,329098
ORD092769,PRD1192,4,104569
ORD067942,PRD1417,8,511592
ORD119548,PRD1383,1,276700
ORD131708,PRD0356,10,633048
ORD016840,PRD0578,5,789145
ORD123235,PRD0009,5,661390
ORD047935,PRD0164,4,785094
ORD079890,PRD0203,1,83405
ORD023483,PRD0785,3,977621
ORD062914,PRD1366,8,827900
ORD129207,PRD0533,3,671722
ORD138172,PRD0604,7,59142
ORD120055,PRD1421,3,79489
ORD052415,PRD1162,5,419804
ORD134728,PRD1170,1,158544
ORD033432,PRD0960,4,995051
ORD090772,PRD0281,4,372524
ORD021515,PRD0203,9,976781
ORD001125,PRD1323,5,566757
ORD011797,PRD0444,8,335423
ORD139762,PRD0710,2,874889
ORD038984,PRD0798,5,51279
ORD063105,PRD0446,5,217609
ORD012055,PRD1172,9,464254
ORD074581,PRD1146,8,303958
ORD019637,PRD0109,5,985798
ORD126871,PRD0314,5,827204
ORD004189,PRD0287,9,350927
ORD093574,PRD0375,1,857300
ORD149690,PRD0468,2,163627
ORD054430,PRD1294,8,933722
ORD131356,PRD1307,7,853464
ORD087674,PRD0382,5,418623
ORD011384,PRD0122,10,915720
ORD090923,PRD1023,5,549669
ORD102263,PRD1126,2,199181
ORD014860,PRD1393,3,472110
ORD061810,PRD0948,5,755491
ORD015348,PRD1050,2,241358
ORD000748,PRD0826,9,125865
ORD005273,PRD0724,3,89832
ORD099906,PRD1051,10,194596
ORD143414,PRD0087,6,29832
ORD087262,PRD0886,1,771720
ORD113702,PRD0780,1,676144
ORD048693,PRD1367,4,757584
ORD104910,PRD0609,6,342586
ORD084635,PRD0332,1,659004
ORD114417,PRD0007,2,221887
ORD122957,PRD1277,4,729784
ORD129875,PRD0477,5,888524
ORD001013,PRD0905,8,602379
ORD130366,PRD1185,7,939200
ORD149265,PRD0914,8,570991
ORD008027,PRD0762,10,859748
ORD115715,PRD0446,5,354351
ORD028896,PRD1400,3,449451
ORD112214,PRD1281,2,455339
ORD116081,PRD1165,3,603464
ORD095446,PRD0742,2,98278
ORD130333,PRD0598,5,581372
ORD004914,PRD1202,2,416817
ORD117422,PRD0777,5,764315
ORD136558,PRD0060,3,924870
ORD066313,PRD0234,8,77148
ORD016987,PRD0515,9,75457
ORD015192,PRD1458,8,926874
ORD042050,PRD0482,9,180630
ORD143176,PRD1087,8,664511
ORD049223,PRD1287,8,23223
ORD111209,PRD0842,7,284450
ORD023762,PRD0502,3,403039
ORD059543,PRD0801,1,866928
ORD032253,PRD0289,3,881439
ORD143620,PRD0614,3,320246
ORD030773,PRD0653,3,488937
ORD116185,PRD1431,5,472071
ORD131791,PRD0101,5,978955
ORD012121,PRD0673,10,571281
ORD131399,PRD0177,6,877441
ORD028484,PRD0243,1,289999
ORD079929,PRD1340,1,533995
ORD074679,PRD0836,10,428832
ORD033678,PRD0473,9,955198
ORD040327,PRD0693,8,966409
ORD076604,PRD0037,10,384373
ORD129547,PRD0395,8,162672
ORD041849,PRD0424,1,369661
ORD083170,PRD0968,2,569450
ORD026722,PRD1201,5,335399
ORD037039,PRD1305,1,304946
ORD105517,PRD0839,6,323785
ORD007401,PRD1010,1,712839
ORD065792,PRD0563,10,936760
ORD056597,PRD1045,3,443062
ORD051747,PRD0279,1,65982
ORD008944,PRD0781,9,166792
ORD051002,PRD0890,1,713539
ORD131602,PRD1453,3,815062
ORD097654,PRD0706,8,446845
ORD123674,PRD0088,9,76064
ORD003605,PRD0537,6,180289
ORD127793,PRD0145,2,963359
ORD014904,PRD0404,10,58987
ORD024799,PRD1142,9,434163
ORD044263,PRD1329,5,66264
ORD008600,PRD0045,4,679569
ORD137335,PRD0939,9,907230
ORD066491,PRD0767,5,458823
ORD118227,PRD0388,4,889742
ORD125403,PRD1335,3,845396
ORD009639,PRD0551,4,675726
ORD054928,PRD0880,4,733247
ORD002840,PRD0936,3,354072
ORD049354,PRD0011,3,487728
ORD027234,PRD0159,7,996149
ORD139073,PRD1269,7,649275
ORD040139,PRD0305,7,282821
ORD068582,PRD1471,10,898872
ORD061090,PRD1223,2,289840
ORD005966,PRD1119,2,921698
ORD071007,PRD1469,1,917870
ORD092596,PRD0921,5,947750
ORD087768,PRD0323,5,169155
ORD141111,PRD0765,7,852942
ORD023426,PRD0477,9,896665
ORD032746,PRD1328,5,764210
ORD071176,PRD1378,8,754017
ORD138389,PRD1284,4,439547
ORD041083,PRD0481,10,218906
ORD022938,PRD0150,3,493838
ORD110614,PRD1382,10,982067
ORD087371,PRD0078,7,909692
ORD094147,PRD0531,1,918326
ORD129172,PRD0913,2,517295
ORD081905,PRD1364,4,119028
ORD113208,PRD0698,6,42618
ORD126069,PRD1410,7,820931
ORD077839,PRD0299,4,415599
ORD040378,PRD1380,5,53419
ORD140203,PRD0514,5,796925
ORD092778,PRD1466,10,260929
ORD074304,PRD1442,4,95444
ORD014152,PRD0787,8,880180
ORD053134,PRD1395,1,368752
ORD083243,PRD0186,4,761968
ORD040787,PRD0727,10,209573
ORD039669,PRD0371,3,56002
ORD117026,PRD0919,8,996225
ORD136842,PRD1035,4,891757
ORD090588,PRD1147,1,50651
ORD147762,PRD0444,8,260494
ORD148608,PRD1405,6,470461
ORD050513,PRD0842,10,79086
ORD046010,PRD0381,3,835153
ORD089671,PRD0079,9,200599
ORD052298,PRD1123,1,529936
ORD115038,PRD0221,9,604026
ORD115399,PRD1331,8,93057
ORD025802,PRD0934,3,169723
ORD127067,PRD0618,7,473528
ORD097242,PRD0761,2,394651
ORD137239,PRD0074,4,837666
ORD049200,PRD0364,4,431602
ORD121581,PRD1001,5,609952
ORD027103,PRD0460,1,603684
ORD053092,PRD0300,8,522424
ORD043712,PRD0873,4,922301
ORD119422,PRD0396,10,24900
ORD055596,PRD0638,2,68585
ORD052263,PRD0068,10,38661
ORD125798,PRD1109,7,531243
ORD034728,PRD1281,8,306960
ORD028504,PRD0110,5,97926
ORD104773,PRD0864,1,574621
ORD129646,PRD0936,6,749665
ORD050088,PRD0654,3,134231
ORD031755,PRD0998,4,41978
ORD122489,PRD1078,6,343323
ORD049867,PRD0465,2,142070
ORD026625,PRD0339,7,703043
ORD090285,PRD0419,10,572317
ORD030249,PRD1475,2,869810
ORD073530,PRD0766,7,789811
ORD140281,PRD0714,4,581858
ORD070376,PRD0029,10,155274
ORD108900,PRD0448,8,278253
ORD019192,PRD1239,10,724814
ORD031249,PRD0604,4,505680
ORD073018,PRD1213,9,973647
ORD119606,PRD0905,5,707542
ORD049100,PRD0484,4,954611
ORD068323,PRD0019,10,416512
ORD036759,PRD0465,7,163306
ORD040485,PRD1093,10,998587
ORD018686,PRD0046,3,627160
ORD098477,PRD1211,10,793620
ORD090065,PRD0167,9,698886
ORD101872,PRD0440,4,463648
ORD118862,PRD0497,4,254150
ORD123649,PRD1385,5,109622
ORD004523,PRD0790,10,20469
ORD060926,PRD0813,6,615311
ORD135589,PRD0826,7,516296
ORD132147,PRD0012,10,628167
ORD121320,PRD1040,1,718586
ORD109777,PRD1315,2,370696
ORD062148,PRD1152,4,561826
ORD067735,PRD0710,6,379009
ORD020330,PRD0673,3,266022
ORD028443,PRD0322,8,932695
ORD117832,PRD1291,9,246401
ORD110032,PRD0164,5,535356
ORD126052,PRD0799,6,784937
ORD073449,PRD0056,10,515798
ORD058601,PRD0030,1,967413
ORD050472,PRD1081,3,876480
ORD121715,PRD0175,5,99573
ORD013701,PRD0749,6,705687
ORD084236,PRD0496,9,107093
ORD081159,PRD0151,4,798717
ORD086526,PRD0523,1,941272
ORD039391,PRD0103,5,286952
ORD010238,PRD0326,9,120047
ORD008599,PRD0682,2,542847
ORD069626,PRD0894,1,236708
ORD101426,PRD0108,7,379159
ORD140731,PRD0608,9,829095
ORD132645,PRD1058,3,343513
ORD023448,PRD0707,2,286010
ORD112862,PRD0752,9,734469
ORD046752,PRD0837,4,309336
ORD056642,PRD0543,7,979122
ORD149328,PRD0373,7,792196
ORD019076,PRD1478,7,453154
ORD042683,PRD1419,8,413371
ORD030761,PRD0366,4,372954
ORD012360,PRD0930,8,470000
ORD055762,PRD1391,8,365193
ORD032450,PRD0429,7,109153
ORD102407,PRD1201,9,549618
ORD124750,PRD0752,7,652628
ORD026414,PRD1125,7,514370
ORD009601,PRD0419,9,673595
ORD027897,PRD0155,10,868494
ORD047003,PRD0283,7,950061
ORD114364,PRD0901,5,428739
ORD035764,PRD1254,8,199374
ORD034616,PRD0696,3,809593
ORD060033,PRD1088,10,929564
ORD011491,PRD0996,9,358992
ORD076356,PRD0856,5,511448
ORD004979,PRD0819,1,139635
ORD099111,PRD0875,8,719971
ORD092302,PRD1026,3,772006
ORD072991,PRD0729,8,296675
ORD127427,PRD0291,1,850692
ORD012020,PRD1067,7,907232
ORD091447,PRD0712,4,559008
ORD003467,PRD1401,10,580505
ORD037468,PRD0137,6,27137
ORD070359,PRD1262,10,289659
ORD111011,PRD0308,7,617258
ORD126084,PRD1240,6,848535
ORD021324,PRD0880,9,869943
ORD061289,PRD0983,10,539927
ORD105490,PRD1407,4,812196
ORD011624,PRD0239,9,613829
ORD004057,PRD0410,5,49448
ORD113549,PRD1324,3,817512
ORD105406,PRD1492,1,431562
ORD107072,PRD0931,8,661382
ORD075716,PRD0916,2,695600
ORD104627,PRD1382,9,501879
ORD108087,PRD0914,8,858673
ORD072236,PRD1036,10,313491
ORD017427,PRD1255,2,85151
ORD044100,PRD0958,3,725738
ORD122618,PRD1278,6,509281
ORD004691,PRD0115,3,868653
ORD041092,PRD0114,1,834429
ORD077887,PRD0824,2,126592
ORD104551,PRD0870,8,179762
ORD044537,PRD0397,10,152491
ORD002119,PRD1432,6,108602
ORD080115,PRD0169,8,287186
ORD029732,PRD1136,1,470372
ORD001329,PRD0193,9,983759
ORD040897,PRD1218,1,717548
ORD023506,PRD0950,10,83794
ORD122367,PRD0161,8,615169
ORD003514,PRD0366,1,176937
ORD144961,PRD1160,1,420180
ORD014717,PRD0829,5,89720
ORD096665,PRD0520,10,434205
ORD109670,PRD0644,9,984462
ORD024055,PRD0947,8,61816
ORD121560,PRD0572,4,303405
ORD028348,PRD1123,5,90650
ORD021711,PRD0969,6,374155
ORD026516,PRD0716,8,762616
ORD009454,PRD0186,2,568015
ORD135320,PRD0270,5,575189
ORD121038,PRD0469,5,393948
ORD094893,PRD0607,10,241717
ORD123346,PRD0587,6,631986
ORD062039,PRD0083,4,645706
ORD003508,PRD1373,3,502823
ORD067323,PRD0194,4,97926
ORD020291,PRD0229,9,92387
ORD127521,PRD0652,4,28434
ORD059315,PRD0547,5,748639
ORD142122,PRD1283,10,952940
ORD002559,PRD1403,8,386270
ORD077048,PRD0188,8,548116
ORD096535,PRD0501,8,50049
ORD020823,PRD0230,10,751585
ORD135756,PRD0303,8,90259
ORD074088,PRD0490,7,539773
ORD094086,PRD0020,8,763138
ORD019184,PRD0114,1,52880
ORD103989,PRD1210,9,512990
ORD119393,PRD0083,2,578425
ORD149395,PRD0703,10,107048
ORD149689,PRD0544,10,968046
ORD053857,PRD1096,7,952069
ORD029073,PRD0608,6,443751
ORD009566,PRD0185,3,415647
ORD123471,PRD0622,8,767644
ORD018559,PRD0841,2,463431
ORD109784,PRD0985,8,931164
ORD045695,PRD0650,1,828677
ORD139649,PRD1171,7,164385
ORD024220,PRD0223,2,299593
ORD139246,PRD1386,3,161253
ORD091802,PRD1003,8,953897
ORD048328,PRD0857,1,784346
ORD055129,PRD1021,3,566547
ORD036046,PRD1165,2,581589
ORD128221,PRD1289,6,511193
ORD112515,PRD1289,9,246070
ORD017611,PRD1369,9,327808
ORD107923,PRD0094,2,577264
ORD051735,PRD0341,3,136083
ORD082750,PRD0401,5,642889
ORD098696,PRD1497,6,539293
ORD090850,PRD1242,7,333690
ORD124484,PRD0613,10,215429
ORD033729,PRD1269,8,487584
ORD135052,PRD0963,4,277515
ORD143099,PRD1084,10,891920
ORD120199,PRD1249,10,325598
ORD075962,PRD0450,5,306568
ORD148268,PRD0990,4,533991
ORD025282,PRD1116,7,676602
ORD120463,PRD0756,1,801805
ORD047527,PRD0498,8,621280
ORD044360,PRD1183,3,722968
ORD056438,PRD0610,7,614804
ORD032895,PRD0094,6,735245
ORD074110,PRD0252,10,706443
ORD071429,PRD0256,8,324870
ORD035815,PRD0722,8,351109
ORD138016,PRD0986,3,778673
ORD047867,PRD0543,5,329109
ORD112175,PRD1075,3,673433
ORD094289,PRD1255,8,969081
ORD065441,PRD0653,1,479234
ORD049504,PRD0969,6,323733
ORD012950,PRD0636,8,485231
ORD054864,PRD0063,2,925605
ORD089682,PRD0213,6,510055
ORD032818,PRD0563,4,942085
ORD132715,PRD0874,4,295740
ORD139554,PRD0983,4,778203
ORD066919,PRD0209,3,482558
ORD113285,PRD1348,4,150556
ORD086585,PRD0361,10,825646
ORD048373,PRD1250,2,98643
ORD020541,PRD1013,3,909391
ORD147767,PRD0442,2,140217
ORD008929,PRD0949,4,317023
ORD058674,PRD0690,8,438673
ORD096665,PRD0665,9,70109
ORD035862,PRD0051,2,943429
ORD003151,PRD0916,6,747820
ORD125352,PRD0376,3,906101
ORD127838,PRD0292,3,297195
ORD141254,PRD1014,3,478525
ORD018368,PRD0619,10,303673
ORD015501,PRD0663,10,250621
ORD096651,PRD0241,9,443472
ORD051578,PRD0575,7,317658
ORD147614,PRD0944,4,483693
ORD024424,PRD0873,7,690007
ORD129635,PRD1005,8,122575
ORD149101,PRD0048,4,446772
