CardID,RegistrationDate,LoyalPoint,LevelID,CustomerID
CARD11789,2022-03-02,6420,L2,CUS41891
CARD11790,2024-03-10,9647,L1,CUS38046
CARD11791,2020-01-19,177,L2,CUS67032
CARD11792,2023-11-18,8065,L2,CUS64006
CARD11793,2021-12-30,5923,L3,CUS00213
CARD11794,2024-06-25,2966,L3,CUS29713
CARD11795,2024-07-10,8699,L2,CUS23362
CARD11796,2024-05-06,7478,L1,CUS05442
CARD11797,2024-04-28,170,L2,CUS12202
CARD11798,2024-03-29,4809,L3,CUS25478
CARD11799,2020-05-27,6589,L3,CUS63626
CARD11800,2023-11-12,6494,L3,CUS03330
CARD11801,2022-07-21,503,L3,CUS24060
CARD11802,2020-04-05,8473,L2,CUS63768
CARD11803,2021-03-23,9356,L3,CUS38776
CARD11804,2021-05-23,2713,L3,CUS41204
CARD11805,2020-02-21,5294,L2,CUS35341
CARD11806,2021-12-02,3286,L2,CUS76202
CARD11807,2021-08-18,4947,L3,CUS72486
CARD11808,2023-01-30,6977,L3,CUS16178
CARD11809,2021-07-04,1534,L3,CUS46250
CARD11810,2020-04-07,6269,L3,CUS62886
CARD11811,2024-07-26,4076,L3,CUS09998
CARD11812,2021-07-13,9053,L2,CUS26275
CARD11813,2022-04-13,5752,L2,CUS08832
CARD11814,2024-10-06,4970,L1,CUS59908
CARD11815,2024-08-02,2145,L2,CUS19144
CARD11816,2023-11-22,4673,L1,CUS14798
CARD11817,2024-01-20,5445,L2,CUS75458
CARD11818,2023-02-28,3812,L1,CUS30503
CARD11819,2023-12-28,8589,L1,CUS42925
CARD11820,2020-01-30,7685,L2,CUS57788
CARD11821,2021-06-29,399,L1,CUS43334
CARD11822,2024-10-18,2482,L3,CUS06271
CARD11823,2022-09-25,5764,L1,CUS06221
CARD11824,2023-12-13,9005,L2,CUS64215
CARD11825,2022-04-13,7779,L3,CUS57945
CARD11826,2021-07-26,757,L1,CUS38493
CARD11827,2023-12-22,5130,L3,CUS15564
CARD11828,2023-04-30,7683,L2,CUS68645
CARD11829,2023-06-04,4056,L1,CUS46509
CARD11830,2023-01-24,6114,L3,CUS58042
CARD11831,2024-02-18,5006,L2,CUS57324
CARD11832,2023-06-03,4603,L1,CUS15875
CARD11833,2022-08-25,5479,L1,CUS45105
CARD11834,2023-04-07,7,L2,CUS38161
CARD11835,2024-06-17,466,L1,CUS25018
CARD11836,2022-07-13,1003,L2,CUS46284
CARD11837,2021-12-19,3971,L3,CUS50668
CARD11838,2022-05-08,7943,L1,CUS46466
CARD11839,2020-07-10,8267,L3,CUS12416
CARD11840,2024-12-09,8054,L3,CUS17347
CARD11841,2021-01-16,9133,L3,CUS55331
CARD11842,2024-01-09,8800,L3,CUS51042
CARD11843,2020-04-15,3195,L2,CUS47607
CARD11844,2023-11-19,5404,L2,CUS47203
CARD11845,2021-09-29,2278,L3,CUS18415
CARD11846,2024-12-20,9642,L1,CUS61367
CARD11847,2022-11-25,7611,L3,CUS56008
CARD11848,2020-12-02,198,L2,CUS56035
CARD11849,2020-04-17,1156,L1,CUS50792
CARD11850,2021-03-31,2169,L1,CUS57960
CARD11851,2020-03-20,2873,L1,CUS38494
CARD11852,2023-03-25,3990,L2,CUS09751
CARD11853,2023-07-23,9676,L3,CUS78049
CARD11854,2024-01-24,6009,L1,CUS53150
CARD11855,2020-04-23,5829,L1,CUS29510
CARD11856,2023-01-23,6804,L2,CUS25655
CARD11857,2023-04-05,9685,L1,CUS22036
CARD11858,2020-08-03,3807,L2,CUS36110
CARD11859,2022-12-19,1121,L2,CUS16590
CARD11860,2024-07-22,6373,L3,CUS34696
CARD11861,2024-06-12,5628,L3,CUS32080
CARD11862,2020-11-18,1959,L3,CUS70526
CARD11863,2020-04-06,2,L2,CUS14986
CARD11864,2020-07-23,3886,L3,CUS47760
CARD11865,2022-06-19,4147,L1,CUS48131
CARD11866,2024-10-23,157,L2,CUS23407
CARD11867,2021-09-03,2369,L1,CUS13420
CARD11868,2020-03-31,4500,L2,CUS74260
CARD11869,2022-05-04,9409,L1,CUS33469
CARD11870,2023-08-25,5487,L3,CUS59585
CARD11871,2022-01-12,6711,L1,CUS13759
CARD11872,2023-04-21,8247,L3,CUS10196
CARD11873,2024-10-24,289,L3,CUS04418
CARD11874,2020-05-03,5023,L1,CUS65710
CARD11875,2021-09-06,6549,L2,CUS68660
CARD11876,2021-07-24,2784,L2,CUS42467
CARD11877,2022-12-29,8065,L3,CUS24569
CARD11878,2020-03-29,8447,L3,CUS72562
CARD11879,2023-12-19,6908,L2,CUS05122
CARD11880,2023-07-04,8417,L2,CUS67089
CARD11881,2020-01-20,9870,L2,CUS59596
CARD11882,2022-03-14,1124,L2,CUS17925
CARD11883,2020-01-05,1763,L3,CUS09695
CARD11884,2021-01-14,6963,L1,CUS13292
CARD11885,2023-07-03,5852,L3,CUS75890
CARD11886,2020-06-23,2790,L1,CUS13640
CARD11887,2020-12-04,1010,L3,CUS66220
CARD11888,2024-12-07,6823,L2,CUS21604
CARD11889,2023-06-23,8867,L3,CUS58051
CARD11890,2021-02-15,3980,L2,CUS75080
CARD11891,2024-04-11,1698,L1,CUS01590
CARD11892,2022-04-22,1057,L1,CUS72282
CARD11893,2022-02-06,5806,L1,CUS02271
CARD11894,2021-01-01,9910,L1,CUS16564
CARD11895,2024-06-21,7761,L3,CUS37329
CARD11896,2022-01-28,4299,L2,CUS24325
CARD11897,2020-03-25,3911,L1,CUS74877
CARD11898,2021-05-09,7250,L2,CUS59641
CARD11899,2024-11-20,8979,L1,CUS56784
CARD11900,2024-11-04,9089,L3,CUS18263
CARD11901,2022-04-24,6543,L2,CUS66645
CARD11902,2020-10-13,8381,L2,CUS38449
CARD11903,2022-10-05,155,L2,CUS77025
CARD11904,2023-09-27,2023,L2,CUS21637
CARD11905,2021-01-09,4813,L2,CUS70039
CARD11906,2024-01-26,4915,L2,CUS43116
CARD11907,2021-07-27,9111,L1,CUS69663
CARD11908,2021-01-26,4780,L1,CUS67273
CARD11909,2021-08-15,8185,L3,CUS33393
CARD11910,2024-12-21,6890,L3,CUS10874
CARD11911,2023-01-03,4449,L2,CUS51548
CARD11912,2023-07-30,67,L3,CUS53084
CARD11913,2021-06-05,4034,L2,CUS50674
CARD11914,2021-11-05,3958,L3,CUS00142
CARD11915,2021-09-11,9918,L2,CUS04967
CARD11916,2022-03-24,7299,L1,CUS07356
CARD11917,2022-10-25,6306,L1,CUS21883
CARD11918,2021-11-14,4125,L1,CUS61413
CARD11919,2021-12-09,5309,L3,CUS13035
CARD11920,2021-11-08,8862,L1,CUS44385
CARD11921,2024-12-07,8983,L1,CUS56700
CARD11922,2022-02-05,4750,L1,CUS04457
CARD11923,2022-07-16,6460,L2,CUS28024
CARD11924,2020-10-21,3406,L3,CUS68235
CARD11925,2024-10-23,4669,L2,CUS33300
CARD11926,2021-04-18,611,L2,CUS50699
CARD11927,2020-01-01,1415,L1,CUS19620
CARD11928,2024-11-21,671,L1,CUS61467
CARD11929,2022-01-26,6875,L3,CUS63145
CARD11930,2021-05-07,1167,L3,CUS70259
CARD11931,2023-09-20,8078,L2,CUS62082
CARD11932,2023-08-11,1692,L3,CUS58651
CARD11933,2022-03-07,8000,L3,CUS75478
CARD11934,2024-05-05,5889,L2,CUS13470
CARD11935,2023-08-07,74,L3,CUS64253
CARD11936,2022-07-14,5628,L3,CUS51148
CARD11937,2024-08-04,6954,L1,CUS31449
CARD11938,2021-07-10,1183,L1,CUS37724
CARD11939,2022-11-07,4536,L2,CUS54512
CARD11940,2021-09-06,6555,L1,CUS39775
CARD11941,2024-02-20,2050,L3,CUS34382
CARD11942,2021-04-07,863,L2,CUS20109
CARD11943,2021-03-27,3922,L2,CUS14120
CARD11944,2023-04-03,9438,L3,CUS64982
CARD11945,2024-09-06,1439,L1,CUS56412
CARD11946,2020-02-22,2782,L3,CUS26744
CARD11947,2020-02-10,8335,L3,CUS61930
CARD11948,2022-05-02,8389,L2,CUS10073
CARD11949,2020-10-10,4790,L2,CUS11523
CARD11950,2024-02-20,4579,L3,CUS11453
CARD11951,2023-12-01,2346,L2,CUS20176
CARD11952,2021-11-14,6159,L1,CUS22699
CARD11953,2020-05-19,8778,L1,CUS54422
CARD11954,2024-01-05,7227,L2,CUS43986
CARD11955,2020-04-06,9945,L1,CUS47258
CARD11956,2022-12-02,353,L3,CUS39590
CARD11957,2021-08-09,4340,L1,CUS40023
CARD11958,2024-07-27,1015,L2,CUS11785
CARD11959,2024-07-09,8216,L1,CUS72647
CARD11960,2024-06-30,9680,L3,CUS08137
CARD11961,2023-09-16,7140,L1,CUS40870
CARD11962,2023-09-04,1877,L2,CUS64188
CARD11963,2021-07-13,9251,L1,CUS04730
CARD11964,2022-05-04,8900,L3,CUS21136
CARD11965,2023-07-15,6248,L3,CUS29534
CARD11966,2022-10-07,3381,L1,CUS36555
CARD11967,2020-04-25,4321,L2,CUS01586
CARD11968,2024-02-17,8605,L2,CUS70290
CARD11969,2021-03-04,8059,L2,CUS70439
CARD11970,2020-02-26,4242,L2,CUS57312
CARD11971,2021-04-25,6714,L2,CUS29701
CARD11972,2020-03-31,8042,L1,CUS00658
CARD11973,2022-05-16,9026,L3,CUS59548
CARD11974,2020-05-25,8231,L3,CUS22626
CARD11975,2020-06-18,9683,L1,CUS73252
CARD11976,2020-01-15,4199,L1,CUS10836
CARD11977,2023-08-07,7733,L3,CUS71866
CARD11978,2020-03-29,6917,L3,CUS06565
CARD11979,2021-06-08,137,L2,CUS35594
CARD11980,2020-04-09,5493,L3,CUS69895
CARD11981,2022-01-21,1490,L3,CUS08279
CARD11982,2021-07-21,9657,L2,CUS78162
CARD11983,2020-08-23,1141,L1,CUS57278
CARD11984,2022-05-05,1935,L3,CUS37304
CARD11985,2020-03-25,2686,L2,CUS63809
CARD11986,2024-05-15,3794,L3,CUS58357
CARD11987,2023-07-01,6323,L3,CUS14535
CARD11988,2020-09-03,9162,L2,CUS07048
CARD11989,2024-07-07,6348,L3,CUS33744
CARD11990,2021-03-18,84,L3,CUS72357
CARD11991,2021-11-21,1990,L3,CUS11717
CARD11992,2024-09-28,7843,L1,CUS45100
CARD11993,2021-06-02,209,L3,CUS51984
CARD11994,2023-10-05,9591,L1,CUS60169
CARD11995,2022-11-16,7034,L3,CUS71068
CARD11996,2022-03-17,3966,L1,CUS71402
CARD11997,2024-04-05,6343,L3,CUS70877
CARD11998,2020-10-12,4659,L1,CUS23640
CARD11999,2023-10-30,9755,L1,CUS50814
CARD12000,2024-07-09,2603,L2,CUS67131
CARD12001,2022-09-15,2339,L3,CUS67076
CARD12002,2022-03-30,2699,L2,CUS46601
CARD12003,2020-08-31,7581,L1,CUS68738
CARD12004,2023-05-06,4706,L3,CUS16508
CARD12005,2024-10-24,7631,L3,CUS35397
CARD12006,2021-09-23,7963,L3,CUS35481
CARD12007,2023-02-26,3598,L3,CUS54231
CARD12008,2020-03-01,2133,L1,CUS67124
CARD12009,2021-04-22,4057,L3,CUS26293
CARD12010,2023-07-23,3702,L2,CUS75816
CARD12011,2021-12-02,5577,L1,CUS70358
CARD12012,2020-11-22,7235,L3,CUS09301
CARD12013,2022-11-30,4150,L1,CUS01822
CARD12014,2023-08-20,8389,L2,CUS02458
CARD12015,2020-12-21,9034,L3,CUS16766
CARD12016,2023-07-17,6056,L2,CUS48963
CARD12017,2020-11-22,3207,L1,CUS44600
CARD12018,2024-05-08,6546,L3,CUS01599
CARD12019,2024-09-09,5050,L3,CUS22360
CARD12020,2022-01-07,7955,L1,CUS15685
CARD12021,2024-12-15,5088,L2,CUS65869
CARD12022,2023-11-19,2572,L2,CUS24272
CARD12023,2023-10-23,5513,L1,CUS19599
CARD12024,2024-10-08,7191,L2,CUS24232
CARD12025,2022-07-31,1012,L2,CUS17530
CARD12026,2022-02-19,9044,L1,CUS31775
CARD12027,2022-03-27,3519,L3,CUS43756
CARD12028,2023-08-15,801,L3,CUS58864
CARD12029,2022-01-05,4435,L3,CUS20195
CARD12030,2020-01-18,6485,L2,CUS11820
CARD12031,2022-10-11,4675,L1,CUS19872
CARD12032,2023-11-26,3175,L2,CUS34994
CARD12033,2023-02-09,3967,L2,CUS34091
CARD12034,2023-09-15,7772,L2,CUS15201
CARD12035,2023-05-02,4665,L2,CUS27557
CARD12036,2023-04-02,7559,L3,CUS60737
CARD12037,2021-11-13,5276,L1,CUS61294
CARD12038,2022-12-19,8832,L1,CUS30082
CARD12039,2021-06-25,1340,L3,CUS77523
CARD12040,2024-02-29,6259,L3,CUS41941
CARD12041,2020-06-24,2726,L2,CUS62242
CARD12042,2020-04-04,3530,L1,CUS74589
CARD12043,2024-02-08,4677,L3,CUS72612
CARD12044,2022-12-31,3444,L2,CUS50342
CARD12045,2022-07-26,1565,L3,CUS42629
CARD12046,2024-06-04,7117,L1,CUS05165
CARD12047,2021-03-24,6088,L1,CUS32914
CARD12048,2024-07-21,428,L3,CUS79136
CARD12049,2022-12-06,6843,L3,CUS42358
CARD12050,2022-11-08,4793,L1,CUS66883
CARD12051,2022-07-27,5673,L2,CUS76775
CARD12052,2020-11-24,4651,L2,CUS63455
CARD12053,2023-02-01,9550,L3,CUS70113
CARD12054,2022-01-29,4453,L2,CUS55244
CARD12055,2021-01-16,266,L3,CUS21432
CARD12056,2023-03-18,6581,L3,CUS36341
CARD12057,2021-12-10,5480,L1,CUS19507
CARD12058,2024-04-22,865,L3,CUS44632
CARD12059,2021-01-02,4168,L2,CUS18464
CARD12060,2020-11-04,9607,L3,CUS26788
CARD12061,2020-04-20,112,L1,CUS11911
CARD12062,2023-01-10,875,L3,CUS01542
CARD12063,2021-11-04,8897,L1,CUS66959
CARD12064,2021-01-14,4294,L3,CUS00560
CARD12065,2022-05-12,2045,L3,CUS25210
CARD12066,2021-04-11,8932,L1,CUS52274
CARD12067,2022-03-19,6756,L2,CUS69067
CARD12068,2020-07-12,5386,L3,CUS61490
CARD12069,2024-03-29,5390,L2,CUS79431
CARD12070,2020-03-26,7234,L2,CUS28123
CARD12071,2024-09-28,8399,L3,CUS22134
CARD12072,2022-10-17,2140,L2,CUS45969
CARD12073,2020-10-24,690,L1,CUS43606
CARD12074,2020-05-21,272,L2,CUS00049
CARD12075,2022-07-04,9414,L3,CUS12915
CARD12076,2022-03-18,9050,L1,CUS39301
CARD12077,2022-04-08,2972,L3,CUS27453
CARD12078,2021-06-12,3250,L3,CUS20433
CARD12079,2024-04-28,1039,L2,CUS64932
CARD12080,2024-11-18,4997,L2,CUS16049
CARD12081,2023-05-31,6494,L3,CUS11984
CARD12082,2024-10-29,6493,L3,CUS47246
CARD12083,2021-08-18,1186,L2,CUS23539
CARD12084,2021-02-21,4711,L2,CUS59040
CARD12085,2024-05-06,8480,L3,CUS64867
CARD12086,2023-06-07,2603,L1,CUS53130
CARD12087,2021-06-23,7375,L1,CUS47069
CARD12088,2023-02-13,732,L3,CUS22949
CARD12089,2022-06-13,2606,L2,CUS73361
CARD12090,2022-10-03,499,L3,CUS66621
CARD12091,2021-05-19,1213,L1,CUS73199
CARD12092,2022-11-19,7505,L3,CUS23931
CARD12093,2023-07-22,3259,L3,CUS68875
CARD12094,2024-07-04,4137,L2,CUS19125
CARD12095,2021-02-23,522,L2,CUS68532
CARD12096,2020-12-16,2967,L2,CUS07400
CARD12097,2024-12-20,3758,L1,CUS09880
CARD12098,2024-09-11,364,L1,CUS50779
CARD12099,2020-08-29,9762,L2,CUS32762
CARD12100,2022-05-01,5630,L1,CUS45221
CARD12101,2020-06-27,1075,L3,CUS39923
CARD12102,2021-02-04,5446,L2,CUS71228
CARD12103,2021-04-13,9078,L3,CUS28843
CARD12104,2020-11-21,1072,L3,CUS79893
CARD12105,2022-12-23,5713,L1,CUS14088
CARD12106,2020-06-07,8622,L2,CUS48247
CARD12107,2024-04-04,1957,L2,CUS42891
CARD12108,2024-04-28,7893,L2,CUS21193
CARD12109,2023-11-19,3404,L1,CUS22830
CARD12110,2022-10-16,8657,L3,CUS68484
CARD12111,2020-07-05,7742,L2,CUS52439
CARD12112,2024-04-17,8502,L3,CUS35241
CARD12113,2021-01-20,7370,L2,CUS23911
CARD12114,2024-07-05,8089,L2,CUS10020
CARD12115,2021-04-03,2064,L1,CUS12813
CARD12116,2023-01-04,3063,L2,CUS58555
CARD12117,2022-01-30,9826,L1,CUS23439
CARD12118,2023-05-20,5742,L3,CUS01369
CARD12119,2021-01-23,995,L1,CUS42626
CARD12120,2021-06-22,2532,L3,CUS77504
CARD12121,2022-09-03,4623,L3,CUS24113
CARD12122,2023-03-10,1667,L1,CUS55333
CARD12123,2024-04-19,3289,L3,CUS72921
CARD12124,2021-03-05,5229,L3,CUS18120
CARD12125,2021-09-03,2521,L3,CUS45278
CARD12126,2024-04-09,8284,L3,CUS22130
CARD12127,2024-12-12,2654,L2,CUS23922
CARD12128,2022-12-18,2601,L3,CUS08293
CARD12129,2023-02-27,5143,L3,CUS49804
CARD12130,2024-01-07,7481,L1,CUS43532
CARD12131,2021-09-26,1530,L2,CUS14230
CARD12132,2023-05-18,570,L1,CUS68805
CARD12133,2023-08-22,9489,L2,CUS64389
CARD12134,2024-07-29,5776,L1,CUS42134
CARD12135,2021-07-01,3714,L2,CUS44563
CARD12136,2020-10-13,7965,L1,CUS39087
CARD12137,2021-01-20,7472,L2,CUS75608
CARD12138,2024-12-07,8747,L3,CUS70549
CARD12139,2020-03-20,4229,L3,CUS39282
CARD12140,2022-05-24,6161,L2,CUS19641
CARD12141,2024-10-04,1018,L2,CUS30343
CARD12142,2023-10-10,1926,L1,CUS03632
CARD12143,2020-06-29,6691,L1,CUS16417
CARD12144,2023-09-17,4258,L3,CUS00841
CARD12145,2024-05-05,3745,L2,CUS42496
CARD12146,2024-05-20,6771,L2,CUS68905
CARD12147,2022-02-10,2667,L3,CUS75952
CARD12148,2022-10-19,8838,L3,CUS40022
CARD12149,2022-02-13,8297,L3,CUS69887
CARD12150,2022-08-31,4410,L2,CUS79738
CARD12151,2024-10-16,3875,L3,CUS69820
CARD12152,2023-04-09,7377,L3,CUS29219
CARD12153,2024-06-16,3853,L3,CUS24002
CARD12154,2023-03-30,2469,L3,CUS44215
CARD12155,2023-08-19,875,L1,CUS31536
CARD12156,2024-04-23,4414,L2,CUS77961
CARD12157,2022-07-18,1648,L2,CUS60897
CARD12158,2024-06-19,5731,L3,CUS09561
CARD12159,2020-12-02,7691,L3,CUS41196
CARD12160,2022-12-29,1348,L3,CUS75330
CARD12161,2020-09-06,2835,L2,CUS34492
CARD12162,2022-08-25,6839,L3,CUS17886
CARD12163,2020-11-24,7302,L1,CUS40690
CARD12164,2024-01-10,651,L2,CUS06217
CARD12165,2024-02-25,1625,L1,CUS16666
CARD12166,2020-05-02,2084,L3,CUS50376
CARD12167,2022-07-24,4080,L1,CUS74384
CARD12168,2020-02-06,4020,L3,CUS76334
CARD12169,2021-02-24,7929,L3,CUS43704
CARD12170,2022-08-26,4288,L2,CUS68008
CARD12171,2023-08-26,1400,L3,CUS26146
CARD12172,2023-03-06,5815,L2,CUS64301
CARD12173,2024-06-06,8859,L2,CUS18401
CARD12174,2021-04-15,7418,L3,CUS20883
CARD12175,2024-05-02,5419,L3,CUS12631
CARD12176,2022-11-09,7688,L2,CUS48854
CARD12177,2022-10-15,5195,L3,CUS48962
CARD12178,2023-11-25,1386,L1,CUS47890
CARD12179,2021-05-11,7804,L1,CUS13347
CARD12180,2020-09-06,2125,L1,CUS27175
CARD12181,2023-01-19,6225,L1,CUS12561
CARD12182,2023-07-21,6137,L3,CUS19809
CARD12183,2021-11-05,5039,L2,CUS57596
CARD12184,2020-09-05,5172,L1,CUS67773
CARD12185,2024-04-03,6481,L3,CUS74519
CARD12186,2024-10-19,8073,L1,CUS72230
CARD12187,2023-07-06,4510,L2,CUS55108
CARD12188,2022-03-07,8267,L2,CUS21902
CARD12189,2023-06-24,9470,L2,CUS02147
CARD12190,2024-03-21,8046,L3,CUS67193
CARD12191,2020-04-14,7076,L1,CUS31244
CARD12192,2023-10-19,5673,L2,CUS34546
CARD12193,2023-12-23,5775,L1,CUS77716
CARD12194,2021-11-28,2723,L3,CUS48234
CARD12195,2024-07-22,1453,L3,CUS16868
CARD12196,2020-09-06,7907,L3,CUS42058
CARD12197,2023-09-26,9460,L3,CUS46614
CARD12198,2024-02-17,9944,L2,CUS79726
CARD12199,2023-04-20,617,L1,CUS64392
CARD12200,2020-01-14,7256,L3,CUS15748
CARD12201,2024-03-23,1062,L2,CUS48109
CARD12202,2024-07-05,6308,L3,CUS36388
CARD12203,2022-09-30,3538,L2,CUS12989
CARD12204,2022-07-15,8162,L3,CUS16118
CARD12205,2021-01-01,7939,L2,CUS66982
CARD12206,2023-12-02,5703,L2,CUS49693
CARD12207,2023-02-01,8272,L1,CUS11249
CARD12208,2022-06-16,9084,L3,CUS79449
CARD12209,2024-03-19,2499,L2,CUS27823
CARD12210,2024-03-31,3519,L3,CUS33963
CARD12211,2021-02-13,6296,L1,CUS45916
CARD12212,2020-01-17,2171,L3,CUS41632
CARD12213,2021-04-21,6789,L3,CUS45640
CARD12214,2021-11-16,2305,L3,CUS27139
CARD12215,2022-07-02,9898,L3,CUS71051
CARD12216,2021-08-04,5955,L3,CUS06735
CARD12217,2024-07-28,6094,L1,CUS33935
CARD12218,2023-08-04,7416,L1,CUS53307
CARD12219,2023-05-25,6309,L1,CUS30649
CARD12220,2022-02-14,6158,L3,CUS11098
CARD12221,2022-08-16,4505,L3,CUS02266
CARD12222,2023-10-04,2210,L2,CUS43902
CARD12223,2022-04-08,9457,L2,CUS73610
CARD12224,2024-12-08,7107,L3,CUS67650
CARD12225,2021-10-09,6373,L1,CUS28252
CARD12226,2020-05-27,4682,L1,CUS70443
CARD12227,2023-01-24,7799,L1,CUS19188
CARD12228,2024-10-13,2804,L3,CUS00100
CARD12229,2022-01-12,783,L2,CUS64540
CARD12230,2020-10-23,5399,L3,CUS78858
CARD12231,2023-10-21,6082,L2,CUS09340
CARD12232,2021-04-11,6490,L2,CUS01363
CARD12233,2024-02-01,2089,L3,CUS46326
CARD12234,2023-09-08,932,L2,CUS16277
CARD12235,2021-03-29,2226,L2,CUS08458
CARD12236,2022-04-08,7101,L1,CUS13947
CARD12237,2022-04-17,486,L3,CUS25005
CARD12238,2021-02-27,1356,L3,CUS12593
CARD12239,2023-02-12,216,L1,CUS03212
CARD12240,2021-04-26,1755,L1,CUS61877
CARD12241,2020-08-05,5227,L2,CUS21860
CARD12242,2022-07-19,2583,L3,CUS38122
CARD12243,2022-02-17,6476,L2,CUS05175
CARD12244,2021-03-21,9063,L2,CUS65421
CARD12245,2021-02-09,1544,L1,CUS20290
CARD12246,2020-10-21,9707,L2,CUS13206
CARD12247,2021-04-06,1169,L1,CUS40208
CARD12248,2020-11-03,3678,L2,CUS55208
CARD12249,2022-03-31,1583,L1,CUS35137
CARD12250,2021-05-11,4636,L3,CUS29821
CARD12251,2021-02-24,4371,L2,CUS12788
CARD12252,2021-10-18,8546,L2,CUS44828
CARD12253,2020-01-10,8942,L3,CUS31843
CARD12254,2022-01-22,7959,L2,CUS37543
CARD12255,2022-12-17,9667,L2,CUS49071
CARD12256,2020-03-19,3517,L1,CUS69176
CARD12257,2022-08-14,421,L3,CUS01749
CARD12258,2023-07-17,7556,L3,CUS36768
CARD12259,2020-02-19,2979,L3,CUS69503
CARD12260,2022-09-30,6973,L1,CUS62666
CARD12261,2023-12-04,8159,L3,CUS15459
CARD12262,2021-02-13,4935,L1,CUS47924
CARD12263,2022-12-06,4025,L1,CUS21229
CARD12264,2022-03-16,9454,L1,CUS23791
CARD12265,2023-01-20,2149,L2,CUS14665
CARD12266,2020-04-23,6557,L3,CUS35391
CARD12267,2020-12-09,312,L1,CUS38163
CARD12268,2023-06-17,7994,L3,CUS23803
CARD12269,2022-10-27,1951,L3,CUS75583
CARD12270,2024-09-07,8358,L1,CUS33878
CARD12271,2020-06-14,5811,L3,CUS28515
CARD12272,2024-12-16,2521,L2,CUS58547
CARD12273,2023-11-10,5869,L3,CUS51185
CARD12274,2024-07-18,1315,L1,CUS66609
CARD12275,2022-11-29,8608,L2,CUS18840
CARD12276,2021-04-21,283,L2,CUS44435
CARD12277,2020-04-08,6512,L2,CUS73615
CARD12278,2023-11-12,1637,L3,CUS69246
CARD12279,2022-10-23,7929,L2,CUS15264
CARD12280,2024-05-08,719,L3,CUS10075
CARD12281,2020-08-31,7515,L2,CUS60146
CARD12282,2020-11-22,7224,L2,CUS71207
CARD12283,2020-05-27,5566,L2,CUS50504
CARD12284,2021-11-10,5463,L2,CUS40216
CARD12285,2024-02-01,7770,L3,CUS20425
CARD12286,2020-03-05,4145,L1,CUS03474
CARD12287,2021-06-04,2071,L2,CUS39266
CARD12288,2024-08-28,8340,L3,CUS75253
CARD12289,2022-11-17,9004,L1,CUS03766
CARD12290,2022-02-28,3883,L1,CUS25938
CARD12291,2023-07-04,7240,L3,CUS00810
CARD12292,2021-09-08,2106,L1,CUS64605
CARD12293,2023-08-18,7798,L2,CUS63035
CARD12294,2021-11-10,1232,L2,CUS76705
CARD12295,2020-05-04,3774,L1,CUS71480
CARD12296,2023-08-07,9418,L3,CUS71818
CARD12297,2023-12-21,196,L1,CUS15227
CARD12298,2022-11-13,5153,L1,CUS02128
CARD12299,2022-07-10,1191,L1,CUS47509
CARD12300,2020-07-20,2800,L2,CUS30607
CARD12301,2021-07-17,9208,L1,CUS42853
CARD12302,2023-04-02,8794,L1,CUS72119
CARD12303,2023-05-31,4378,L2,CUS69219
CARD12304,2021-12-11,4862,L2,CUS23555
CARD12305,2024-12-12,2986,L3,CUS39410
CARD12306,2024-05-04,872,L3,CUS32940
CARD12307,2024-06-10,7954,L1,CUS06942
CARD12308,2021-12-14,9922,L1,CUS61845
CARD12309,2020-12-14,3709,L3,CUS48593
CARD12310,2024-12-25,3430,L2,CUS12612
CARD12311,2024-07-23,621,L1,CUS07895
CARD12312,2022-11-27,138,L1,CUS26694
CARD12313,2021-06-18,5014,L2,CUS47826
CARD12314,2024-08-27,3144,L2,CUS69979
CARD12315,2022-02-02,6747,L1,CUS04331
CARD12316,2021-07-04,8726,L3,CUS79637
CARD12317,2023-05-11,7332,L3,CUS09192
CARD12318,2021-08-20,8777,L1,CUS40845
CARD12319,2021-07-30,8340,L2,CUS45450
CARD12320,2021-10-26,4150,L3,CUS09964
CARD12321,2024-04-15,8822,L3,CUS27408
CARD12322,2022-08-14,7339,L2,CUS31415
CARD12323,2021-09-17,3002,L3,CUS36126
CARD12324,2020-10-20,7853,L2,CUS18354
CARD12325,2021-02-12,8695,L3,CUS05533
CARD12326,2020-11-15,5294,L1,CUS38928
CARD12327,2024-01-24,3899,L1,CUS54524
CARD12328,2024-04-30,4722,L1,CUS02274
CARD12329,2020-01-24,5041,L2,CUS23682
CARD12330,2023-12-02,9292,L3,CUS27491
CARD12331,2020-09-29,7220,L2,CUS00944
CARD12332,2024-03-12,6872,L1,CUS58123
CARD12333,2021-09-14,7267,L2,CUS76865
CARD12334,2024-08-28,653,L3,CUS77605
CARD12335,2021-01-31,5872,L1,CUS53403
CARD12336,2023-09-11,1325,L2,CUS68537
CARD12337,2022-03-02,6847,L3,CUS07010
CARD12338,2020-10-05,3140,L3,CUS53075
CARD12339,2022-07-14,9792,L1,CUS17446
CARD12340,2021-05-09,1971,L3,CUS67010
CARD12341,2022-05-16,3912,L1,CUS38389
CARD12342,2024-12-13,8070,L3,CUS57798
CARD12343,2021-12-12,6662,L3,CUS51919
CARD12344,2023-11-04,8726,L3,CUS78678
CARD12345,2023-06-29,324,L1,CUS36484
CARD12346,2020-12-05,5218,L3,CUS02717
CARD12347,2021-04-27,8919,L3,CUS14728
CARD12348,2020-06-07,3564,L1,CUS67623
