BranchID,ProductID,StockQuantity
B005,PRD1256,140
B006,PRD0358,165
B010,PRD1195,37
B009,PRD0851,106
B009,PRD0676,127
B002,PRD0726,130
B002,PRD1284,239
B007,PRD1186,155
B004,PRD1092,286
B009,PRD0658,228
B004,PRD0503,132
B008,PRD0531,137
B009,PRD0352,148
B008,PRD1305,139
B004,PRD0781,24
B009,PRD0201,167
B010,PRD0791,243
B009,PRD0846,84
B006,PRD0845,252
B009,PRD1474,237
B001,PRD1465,233
B008,PRD1191,152
B005,PRD0054,86
B005,PRD0060,243
B001,PRD0106,80
B008,PRD1457,221
B007,PRD0628,276
B009,PRD0981,274
B009,PRD0270,201
B005,PRD0846,197
B002,PRD0042,172
B010,PRD0015,279
B005,PRD1279,117
B007,PRD0395,227
B007,PRD1049,65
B008,PRD0356,206
B009,PRD1001,245
B008,PRD0566,298
B006,PRD0528,53
B003,PRD0807,260
B010,PRD0914,43
B003,PRD0644,216
B001,PRD1267,228
B008,PRD0031,148
B010,PRD0254,27
B003,PRD1223,3
B010,PRD1310,83
B001,PRD0180,251
B010,PRD0139,15
B001,PRD1086,175
B005,PRD1274,77
B009,PRD1222,157
B009,PRD1396,197
B009,PRD1411,289
B009,PRD0992,20
B010,PRD1313,11
B003,PRD1346,92
B009,PRD0039,170
B004,PRD1213,119
B005,PRD0259,180
B005,PRD0903,291
B001,PRD1345,249
B006,PRD0728,187
B005,PRD0626,60
B004,PRD1072,213
B004,PRD0082,162
B002,PRD0365,114
B003,PRD1014,118
B004,PRD1009,279
B006,PRD0719,213
B009,PRD0188,298
B010,PRD1089,249
B009,PRD0834,152
B002,PRD1267,199
B010,PRD0426,142
B010,PRD0263,2
B005,PRD0640,183
B010,PRD1246,50
B007,PRD0384,234
B002,PRD0395,180
B001,PRD0434,65
B006,PRD0798,256
B001,PRD1144,56
B005,PRD1261,100
B007,PRD0291,205
B010,PRD1319,43
B006,PRD0924,9
B010,PRD1266,201
B007,PRD0272,165
B010,PRD0410,88
B006,PRD0985,51
B009,PRD0986,283
B005,PRD0959,153
B008,PRD1454,59
B002,PRD0644,244
B006,PRD1391,287
B003,PRD0643,81
B001,PRD0769,237
B009,PRD1483,165
B001,PRD0625,268
B007,PRD0934,248
B009,PRD0549,252
B006,PRD0407,103
B006,PRD0008,139
B009,PRD1264,268
B004,PRD0141,166
B005,PRD0642,15
B006,PRD1448,154
B009,PRD0467,86
B008,PRD1228,79
B008,PRD0779,261
B003,PRD1190,10
B005,PRD0599,270
B001,PRD0043,68
B003,PRD0283,120
B003,PRD0157,182
B008,PRD0900,161
B001,PRD0556,194
B009,PRD1277,75
B002,PRD1193,297
B010,PRD0214,260
B005,PRD1006,75
B005,PRD0277,42
B003,PRD1095,155
B006,PRD1145,260
B007,PRD0649,247
B003,PRD1008,29
B006,PRD0138,4
B010,PRD0616,30
B002,PRD1055,169
B002,PRD1352,180
B005,PRD1444,223
B007,PRD0365,92
B007,PRD1182,294
B003,PRD1088,3
B009,PRD1418,131
B001,PRD1214,294
B009,PRD1273,170
B008,PRD1105,164
B008,PRD1033,45
B002,PRD0618,11
B003,PRD1055,108
B006,PRD0633,261
B004,PRD1267,141
B006,PRD0219,227
B007,PRD0864,291
B002,PRD1370,166
B002,PRD1183,198
B010,PRD1190,45
B009,PRD0106,252
B006,PRD0441,167
B004,PRD1025,26
B008,PRD0685,197
B005,PRD1322,72
B003,PRD1146,143
B009,PRD1184,2
B010,PRD0969,117
B003,PRD0876,41
B004,PRD0850,6
B009,PRD1123,31
B010,PRD0227,217
B004,PRD0127,244
B005,PRD0675,188
B003,PRD0071,225
B008,PRD1192,40
B004,PRD0757,249
B006,PRD0224,224
B005,PRD0952,239
B010,PRD0333,214
B008,PRD0891,59
B001,PRD1019,293
B002,PRD1360,78
B005,PRD0178,187
B008,PRD0580,115
B010,PRD1447,136
B003,PRD0466,49
B007,PRD0602,220
B008,PRD0374,129
B005,PRD1301,35
B008,PRD0038,272
B005,PRD0543,293
B002,PRD1058,55
B006,PRD0500,52
B007,PRD0049,165
B010,PRD0618,51
B005,PRD1102,95
B002,PRD0531,235
B002,PRD0567,112
B009,PRD0172,41
B007,PRD0917,259
B010,PRD0107,155
B008,PRD1477,120
B001,PRD0723,128
B006,PRD0070,150
B006,PRD0150,166
B005,PRD1239,294
B005,PRD0695,267
B005,PRD1242,210
B010,PRD0984,107
B007,PRD1472,38
B009,PRD1361,248
B010,PRD0848,208
B005,PRD0569,289
B009,PRD0932,152
B008,PRD0450,128
B008,PRD0793,44
B009,PRD0449,131
B003,PRD0900,148
B004,PRD0903,228
B003,PRD0449,265
B001,PRD0703,6
B005,PRD0306,195
B008,PRD1384,182
B002,PRD0993,285
B008,PRD0856,201
B010,PRD0421,208
B007,PRD0754,146
B007,PRD0207,163
B006,PRD0980,193
B001,PRD0355,76
B009,PRD1459,274
B009,PRD1404,282
B004,PRD1222,241
B009,PRD0844,169
B005,PRD0337,182
B004,PRD1349,157
B010,PRD0768,215
B002,PRD0790,253
B004,PRD0081,299
B010,PRD0920,24
B008,PRD0369,62
B002,PRD1313,247
B001,PRD0979,176
B001,PRD0768,114
B009,PRD0078,244
B001,PRD0347,241
B003,PRD0151,161
B010,PRD0901,268
B009,PRD1127,283
B009,PRD1034,150
B007,PRD0464,201
B001,PRD0440,234
B004,PRD0856,173
B003,PRD0229,296
B006,PRD0259,91
B004,PRD1341,98
B005,PRD1467,55
B007,PRD0150,271
B001,PRD0480,152
B007,PRD0208,253
B004,PRD0336,62
B007,PRD0190,20
B006,PRD0681,232
B009,PRD0010,9
B010,PRD1058,20
B003,PRD0310,221
B004,PRD1206,289
B010,PRD1016,195
B005,PRD0335,46
B008,PRD0290,188
B010,PRD0136,168
B009,PRD0670,238
B006,PRD0938,97
B008,PRD1024,226
B003,PRD1070,43
B004,PRD1290,111
B004,PRD1240,241
B009,PRD1198,61
B004,PRD0689,294
B007,PRD0977,175
B005,PRD0206,183
B002,PRD1187,250
B005,PRD0472,18
B007,PRD1422,62
B007,PRD0331,40
B004,PRD1362,27
B010,PRD1224,62
B007,PRD0339,1
B004,PRD1239,109
B005,PRD1028,151
B008,PRD1367,99
B001,PRD0003,294
B005,PRD0179,40
B001,PRD0525,33
B007,PRD1173,278
B008,PRD0138,51
B005,PRD0344,183
B004,PRD0629,180
B004,PRD1296,104
B008,PRD1167,17
B009,PRD0160,164
B004,PRD0617,55
B002,PRD0613,179
B009,PRD0885,242
B005,PRD0375,292
B001,PRD0411,174
B004,PRD1044,41
B009,PRD1133,228
B001,PRD0992,247
B001,PRD1324,28
B010,PRD0014,0
B007,PRD0665,122
B008,PRD1038,264
B010,PRD0720,121
B008,PRD0063,65
B001,PRD0357,159
B004,PRD1127,4
B006,PRD0734,151
B006,PRD0693,119
B002,PRD0806,207
B005,PRD1368,136
B003,PRD0598,220
B003,PRD0170,20
B006,PRD0563,152
B007,PRD0452,53
B005,PRD0224,142
B002,PRD1006,172
B009,PRD0255,273
B009,PRD0819,15
B008,PRD0120,130
B010,PRD0470,195
B003,PRD1287,48
B002,PRD1446,168
B001,PRD0013,53
B009,PRD0612,145
B010,PRD0401,4
B010,PRD0780,74
B008,PRD1443,9
B010,PRD0001,146
B009,PRD0336,201
B003,PRD0914,157
B003,PRD1395,103
B006,PRD0553,175
B007,PRD0911,26
B009,PRD1463,14
B010,PRD1038,10
B010,PRD1284,27
B009,PRD0878,225
B003,PRD0230,69
B010,PRD0016,207
B006,PRD1282,41
B007,PRD0603,282
B005,PRD1481,131
B008,PRD0075,193
B007,PRD0817,250
B002,PRD0998,80
B010,PRD1258,100
B004,PRD1398,123
B008,PRD0697,285
B009,PRD1217,272
B004,PRD1104,284
B004,PRD1190,253
B007,PRD0820,89
B006,PRD0314,268
B002,PRD0324,94
B008,PRD1288,96
B008,PRD1127,232
B003,PRD0652,122
B007,PRD1486,236
B002,PRD1444,183
B001,PRD0377,14
B002,PRD0518,46
B002,PRD0342,15
B006,PRD1094,105
B009,PRD1059,283
B005,PRD1125,185
B006,PRD0436,29
B003,PRD0054,226
B010,PRD1200,166
B007,PRD0077,124
B009,PRD1168,140
B009,PRD0934,193
B004,PRD0947,99
B007,PRD0996,176
B005,PRD0248,27
B010,PRD1329,200
B004,PRD0234,274
B008,PRD0592,227
B010,PRD1231,61
B008,PRD0219,117
B003,PRD1424,2
B002,PRD1317,198
B001,PRD0693,84
B002,PRD0101,249
B004,PRD0112,218
B008,PRD1182,54
B006,PRD1422,51
B010,PRD0777,102
B007,PRD0759,238
B003,PRD0041,283
B003,PRD0831,195
B006,PRD1131,218
B006,PRD0189,63
B007,PRD0445,118
B006,PRD0211,165
B010,PRD0583,65
B008,PRD1216,35
B001,PRD1402,64
B006,PRD1069,230
B005,PRD0484,187
B007,PRD0266,272
B007,PRD1002,261
B009,PRD0418,121
B010,PRD1114,240
B003,PRD0963,157
B001,PRD0765,188
B007,PRD1217,72
B002,PRD1165,257
B008,PRD1293,208
B001,PRD0011,115
B001,PRD0962,202
B003,PRD0555,251
B010,PRD1028,225
B006,PRD0660,150
B001,PRD1316,255
B010,PRD0092,138
B005,PRD0949,66
B004,PRD0716,254
B007,PRD0152,77
B010,PRD0120,292
B007,PRD0819,5
B007,PRD0534,288
B003,PRD0685,226
B007,PRD0916,154
B001,PRD0017,22
B005,PRD0998,229
B001,PRD0634,268
B010,PRD0827,190
B009,PRD1436,77
B009,PRD0847,148
B008,PRD0470,243
B006,PRD0761,254
B004,PRD0499,163
B003,PRD0620,47
B009,PRD0151,215
B006,PRD0529,233
B005,PRD1230,286
B008,PRD0638,204
B002,PRD1379,47
B003,PRD0309,292
B002,PRD0183,232
B001,PRD1155,145
B006,PRD0751,122
B006,PRD1309,292
B010,PRD0562,26
B004,PRD0006,167
B003,PRD0441,249
B009,PRD0207,79
B005,PRD0980,8
B005,PRD0083,159
B004,PRD0864,64
B004,PRD0548,215
B009,PRD0304,9
B008,PRD0770,145
B002,PRD0062,143
B007,PRD1104,88
B005,PRD0459,1
B006,PRD0371,60
B004,PRD0989,164
B008,PRD0313,200
B009,PRD1409,259
B006,PRD1060,92
B004,PRD1479,161
B002,PRD0705,57
B006,PRD0668,103
B002,PRD1171,227
B002,PRD1126,178
B003,PRD1110,282
B003,PRD0742,70
B004,PRD1165,150
B010,PRD0256,0
B006,PRD0588,140
B007,PRD0750,289
B001,PRD1139,298
B001,PRD0758,42
B006,PRD1459,195
B005,PRD0641,204
B004,PRD0955,42
B009,PRD0977,280
B002,PRD1455,92
B003,PRD1096,246
B002,PRD0107,222
B008,PRD0171,74
B006,PRD1269,36
B002,PRD0415,83
B001,PRD0070,267
B004,PRD0859,110
B010,PRD0829,66
B006,PRD1150,28
B005,PRD0753,201
B007,PRD1253,284
B009,PRD0758,215
B008,PRD1433,66
B002,PRD0913,210
B002,PRD1296,9
B004,PRD0008,263
B006,PRD0037,20
B007,PRD0060,23
B005,PRD0728,247
B002,PRD1005,224
B005,PRD0236,286
B001,PRD0988,178
B003,PRD0975,103
B002,PRD0809,169
B004,PRD0294,245
B005,PRD0336,248
B010,PRD0923,262
B008,PRD1114,7
B009,PRD1106,281
B005,PRD1377,230
B010,PRD0377,222
B006,PRD0965,207
B009,PRD0562,263
B003,PRD0827,219
B004,PRD1212,260
B003,PRD1135,141
B007,PRD0678,194
B004,PRD0287,105
B007,PRD0662,24
B009,PRD0601,244
B005,PRD0043,227
B008,PRD1308,255
B002,PRD0858,139
B001,PRD0713,257
B002,PRD0329,43
B007,PRD0988,178
B009,PRD0825,183
B010,PRD0746,286
B002,PRD1120,45
B004,PRD0218,154
B008,PRD1499,81
B001,PRD0776,94
B009,PRD0944,72
B003,PRD1136,100
B001,PRD1198,153
B010,PRD0166,115
B008,PRD0357,192
B004,PRD1019,72
B006,PRD0543,172
B002,PRD0850,243
B003,PRD0462,21
B007,PRD0425,92
B001,PRD1183,295
B004,PRD0766,70
B010,PRD1052,11
B006,PRD1161,213
B003,PRD0213,282
B006,PRD0880,45
B007,PRD0335,79
B003,PRD1280,164
B002,PRD0444,147
B004,PRD0790,256
B004,PRD1441,41
B008,PRD0086,55
B004,PRD1187,91
B001,PRD0200,171
B001,PRD0552,128
B004,PRD0065,77
B010,PRD0787,237
B002,PRD1491,200
B003,PRD0138,294
B008,PRD1362,25
B002,PRD0739,130
B005,PRD0394,256
B004,PRD1487,237
B001,PRD0257,227
B002,PRD1167,274
B009,PRD1350,78
B008,PRD0863,148
B009,PRD0075,298
B005,PRD0035,261
B002,PRD1060,1
B008,PRD1071,63
B009,PRD0879,128
B001,PRD0004,166
B009,PRD0949,261
B006,PRD0183,172
B004,PRD0314,172
B010,PRD0348,242
B002,PRD0945,88
B008,PRD0321,297
B003,PRD1119,263
B009,PRD1186,70
B001,PRD0037,204
B001,PRD0927,165
B010,PRD0225,203
B003,PRD1106,203
B004,PRD0964,19
B006,PRD1362,120
B008,PRD0188,158
B009,PRD1130,251
B008,PRD0235,105
B006,PRD0694,252
B005,PRD0870,216
B002,PRD0231,294
B006,PRD1170,226
B004,PRD0971,128
B010,PRD0978,184
B010,PRD0544,96
B010,PRD0906,82
B008,PRD0676,148
B002,PRD0836,84
B003,PRD1374,153
B005,PRD0416,276
B008,PRD1372,250
B005,PRD0274,227
B008,PRD0786,126
B006,PRD0742,182
B005,PRD1496,171
B003,PRD1191,117
B003,PRD0771,3
B004,PRD1091,86
B003,PRD0937,116
B003,PRD0146,187
B004,PRD0966,112
B004,PRD1393,199
B005,PRD0075,178
B006,PRD1497,51
B002,PRD0272,107
B001,PRD0299,173
B002,PRD0443,191
B009,PRD1057,203
B004,PRD0516,187
B002,PRD0781,10
B007,PRD1385,113
B004,PRD0422,103
B007,PRD0562,112
B004,PRD0072,165
B010,PRD0781,210
B001,PRD1294,100
B008,PRD0539,77
B001,PRD0683,263
B006,PRD1122,140
B007,PRD1160,266
B007,PRD0079,138
B001,PRD1360,246
B009,PRD0873,282
B008,PRD0253,258
B009,PRD0488,277
B006,PRD1136,129
B005,PRD1313,137
B010,PRD0844,96
B004,PRD0865,50
B008,PRD0914,154
B001,PRD0108,65
B005,PRD0069,58
B007,PRD0693,95
B008,PRD0883,66
B003,PRD0067,11
B002,PRD0540,24
B007,PRD1033,169
B010,PRD0322,1
B005,PRD0989,114
B002,PRD1079,264
B002,PRD0086,223
B007,PRD0312,33
B010,PRD1210,128
B003,PRD1225,280
B002,PRD0507,53
B008,PRD1482,232
B009,PRD0451,160
B010,PRD1332,90
B006,PRD0720,175
B006,PRD1413,188
B007,PRD1380,268
B010,PRD0859,184
B007,PRD0424,255
B006,PRD0120,120
B004,PRD0329,107
B006,PRD0873,18
B008,PRD0239,162
B006,PRD0428,248
B010,PRD1486,224
B009,PRD1305,299
B005,PRD1419,136
B002,PRD0899,144
B004,PRD1100,198
B008,PRD0208,138
B005,PRD0289,172
B010,PRD1365,245
B004,PRD1302,1
B006,PRD0779,59
B006,PRD0412,140
B001,PRD0965,283
B006,PRD1178,134
B010,PRD0925,147
B004,PRD0956,16
B003,PRD0453,198
B005,PRD0191,61
B007,PRD0747,267
B006,PRD1015,253
B009,PRD1401,205
B003,PRD0622,99
B006,PRD0853,255
B002,PRD0554,228
B008,PRD0388,93
B005,PRD1416,195
B002,PRD1022,108
B002,PRD1401,29
B004,PRD0007,32
B002,PRD1159,262
B007,PRD1149,199
B001,PRD1103,76
B008,PRD1464,180
B007,PRD0784,6
B007,PRD1292,219
B007,PRD0441,139
B001,PRD0575,8
B007,PRD0500,139
B004,PRD1338,227
B004,PRD1261,102
B008,PRD0930,215
B008,PRD0875,54
B006,PRD1318,30
B007,PRD1341,24
B010,PRD1165,165
B001,PRD0909,211
B006,PRD0956,132
B003,PRD0164,256
B003,PRD0810,7
B004,PRD1225,208
B006,PRD0413,76
B005,PRD0080,29
B005,PRD1086,2
B005,PRD0510,59
B004,PRD0392,176
B008,PRD0817,224
B005,PRD0429,297
B001,PRD0825,183
B006,PRD0861,150
B005,PRD0494,64
B003,PRD0440,87
B005,PRD0933,127
B001,PRD0893,101
B005,PRD0756,142
B006,PRD0973,258
B005,PRD0541,244
B007,PRD1273,299
B001,PRD0157,61
B002,PRD0239,269
B002,PRD0656,272
B003,PRD0461,194
B005,PRD0600,117
B001,PRD0833,74
B007,PRD0451,186
B006,PRD0145,76
B008,PRD1065,260
B001,PRD1492,110
B006,PRD1455,114
B007,PRD1256,238
B009,PRD0518,234
B004,PRD0095,123
B008,PRD0758,73
B002,PRD1255,190
B001,PRD0188,296
B003,PRD1404,18
B004,PRD0013,22
B009,PRD0168,195
B008,PRD1432,287
B005,PRD0048,0
B009,PRD0125,254
B001,PRD0938,58
B007,PRD1147,79
B001,PRD1014,276
B009,PRD0210,64
B008,PRD0543,205
B008,PRD0504,255
B001,PRD1312,250
B008,PRD0262,213
B009,PRD0353,34
B007,PRD0054,118
B001,PRD1464,25
B001,PRD1355,88
B003,PRD1108,107
B008,PRD0227,293
B005,PRD1486,155
B002,PRD0163,259
B010,PRD1037,88
B002,PRD0949,197
B006,PRD0989,131
B003,PRD0913,149
B005,PRD1287,201
B003,PRD1208,185
B007,PRD0730,297
B008,PRD0255,217
B003,PRD0379,234
B004,PRD0403,97
B003,PRD1357,40
B004,PRD0879,139
B007,PRD0107,119
B009,PRD0398,249
B002,PRD0096,158
B008,PRD0874,103
B002,PRD0417,151
B009,PRD1484,125
B004,PRD0868,163
B008,PRD1084,8
B004,PRD0958,135
B005,PRD1053,197
B007,PRD0653,113
B005,PRD1398,272
B007,PRD0256,259
B003,PRD0893,103
B006,PRD1486,155
B005,PRD0032,263
B005,PRD0829,6
B009,PRD0370,241
B010,PRD0084,201
B002,PRD0468,184
B001,PRD0998,62
B010,PRD0013,263
B007,PRD1274,65
B010,PRD0950,64
B006,PRD1054,162
B004,PRD0858,94
B006,PRD1079,55
B005,PRD0997,80
B004,PRD1049,53
B008,PRD1046,148
B006,PRD0311,196
B008,PRD0361,243
B003,PRD0868,221
B003,PRD0862,85
B001,PRD0541,250
B008,PRD0051,138
B001,PRD1419,35
B002,PRD0638,131
B010,PRD1076,283
B006,PRD0144,73
B008,PRD0285,291
B006,PRD0978,116
B009,PRD0159,293
B001,PRD1138,202
B004,PRD1493,210
B006,PRD1332,105
B010,PRD0897,122
B001,PRD1102,231
B009,PRD0506,108
B001,PRD0061,183
B004,PRD1273,62
B009,PRD0647,110
B001,PRD0781,192
B005,PRD1107,214
B004,PRD0204,190
B001,PRD0564,228
B008,PRD0327,60
B009,PRD1187,239
B003,PRD0376,115
B001,PRD0287,32
B003,PRD0031,90
B006,PRD0960,249
B008,PRD0934,9
B005,PRD0645,98
B010,PRD0614,235
B004,PRD0928,225
B003,PRD0863,290
B007,PRD0927,57
B010,PRD1419,152
B002,PRD0168,243
B004,PRD1218,21
B001,PRD0402,136
B005,PRD1353,173
B001,PRD1041,115
B001,PRD0168,74
B006,PRD0967,225
B009,PRD1340,188
B005,PRD0781,48
B006,PRD0562,214
B008,PRD0707,61
B007,PRD0257,271
B002,PRD0627,207
B007,PRD0191,294
B005,PRD0322,3
B007,PRD0031,122
B007,PRD0414,169
B009,PRD0147,206
B008,PRD1283,45
B007,PRD0376,197
B010,PRD1277,230
B007,PRD0475,161
B006,PRD0246,244
B008,PRD0799,292
B005,PRD1245,150
B008,PRD1140,183
B010,PRD0170,79
B001,PRD0120,30
B008,PRD0957,198
B009,PRD0679,288
B009,PRD0662,193
B005,PRD1453,149
B008,PRD1050,9
B004,PRD1101,56
B008,PRD0570,23
B003,PRD1020,61
B008,PRD0056,64
B009,PRD0928,197
B003,PRD1245,72
B006,PRD0737,188
B002,PRD1202,72
B006,PRD0950,82
B008,PRD0577,74
B006,PRD0752,95
B003,PRD0152,48
B008,PRD1159,102
B007,PRD0588,61
B008,PRD1076,145
B003,PRD0380,219
B007,PRD0587,10
B010,PRD0533,87
B008,PRD0511,113
B009,PRD0235,261
B007,PRD0229,257
B003,PRD0245,187
B001,PRD0278,213
B008,PRD0352,145
B007,PRD1345,70
B005,PRD1234,45
B004,PRD0760,291
B006,PRD1114,145
B003,PRD1002,17
B005,PRD0737,259
B010,PRD0253,19
B001,PRD1157,218
B002,PRD0665,263
B003,PRD1273,218
B008,PRD0852,264
B008,PRD1190,250
B005,PRD0070,288
B007,PRD0985,172
B009,PRD0100,169
B010,PRD0030,275
B004,PRD1386,203
B007,PRD0767,211
B010,PRD0306,176
B005,PRD1127,216
B008,PRD0405,114
B001,PRD1061,220
B003,PRD1428,145
B003,PRD1174,188
B010,PRD0878,136
B004,PRD0030,148
B001,PRD0502,113
B010,PRD0555,184
B002,PRD1357,52
B005,PRD0990,233
B009,PRD0710,89
B010,PRD0959,10
B002,PRD0600,233
B006,PRD0990,289
B003,PRD1291,212
B003,PRD1347,23
B009,PRD0140,184
B002,PRD0006,169
B010,PRD0740,113
B009,PRD1308,147
B009,PRD0994,209
B010,PRD1112,95
B003,PRD0520,77
B003,PRD0634,236
B006,PRD1167,132
B010,PRD0058,175
B008,PRD1169,2
B008,PRD0915,36
B009,PRD0402,83
B003,PRD0657,139
B007,PRD0342,28
B005,PRD0557,16
B004,PRD1432,22
B008,PRD0183,169
B003,PRD0867,110
B008,PRD0983,29
B002,PRD0634,291
B002,PRD0670,259
B004,PRD0736,111
B009,PRD0427,197
B003,PRD0278,137
B005,PRD0095,254
B004,PRD0970,2
B007,PRD1264,151
B004,PRD1123,206
B004,PRD1201,110
B007,PRD1057,134
B004,PRD1181,12
B005,PRD1231,79
B004,PRD1090,157
B010,PRD0706,5
B010,PRD0206,120
B005,PRD1349,169
B003,PRD0263,137
B009,PRD0025,41
B005,PRD1162,166
B010,PRD0499,203
B002,PRD1326,170
B002,PRD0986,80
B007,PRD1318,89
B007,PRD1118,142
B004,PRD0890,259
B005,PRD1158,249
B006,PRD0372,63
B001,PRD1415,69
B001,PRD1441,137
B002,PRD0646,83
B003,PRD1251,204
B008,PRD0980,117
B006,PRD1410,211
B006,PRD1313,132
B009,PRD1365,49
B005,PRD0298,259
B006,PRD1233,142
B006,PRD0073,61
B005,PRD0479,16
B005,PRD0002,223
B009,PRD0068,293
B005,PRD0261,140
B010,PRD0633,198
B001,PRD0241,158
B004,PRD1402,247
B010,PRD1285,27
B009,PRD1460,228
B007,PRD1077,181
B010,PRD0577,263
B002,PRD0150,278
B003,PRD1470,83
B005,PRD0485,97
B002,PRD0366,228
B004,PRD1084,3
B006,PRD0109,235
B005,PRD0735,29
B004,PRD1412,2
B001,PRD0843,120
B009,PRD0993,90
B009,PRD0564,34
B006,PRD0353,49
B009,PRD0572,172
B007,PRD0689,161
B007,PRD0576,162
B001,PRD0128,53
B006,PRD1081,240
B005,PRD0410,212
B008,PRD0595,248
B001,PRD0205,35
B007,PRD1277,153
B002,PRD0733,195
B004,PRD0604,292
B004,PRD1442,109
B004,PRD0130,121
B001,PRD0314,216
B010,PRD0094,59
B010,PRD0938,296
B006,PRD0879,127
B001,PRD0046,35
B002,PRD0260,79
B008,PRD1030,113
B008,PRD0628,30
B003,PRD0940,230
B006,PRD0874,42
B010,PRD0298,60
B002,PRD0081,286
B005,PRD0748,69
B001,PRD0945,128
B001,PRD0790,272
B001,PRD0612,59
B010,PRD0448,145
B007,PRD0571,24
B002,PRD1241,275
B001,PRD1282,185
B002,PRD0673,92
B009,PRD1258,45
B005,PRD0448,120
B002,PRD0935,79
B008,PRD0639,256
B005,PRD1494,176
B010,PRD0783,149
B010,PRD0627,249
B003,PRD0961,100
B010,PRD0916,208
B010,PRD0158,188
B002,PRD1262,221
B001,PRD1111,56
B009,PRD0473,57
B010,PRD0972,279
B010,PRD0684,77
B001,PRD0760,149
B003,PRD0396,151
B009,PRD0867,118
B004,PRD1419,285
B010,PRD0806,202
B008,PRD0099,298
B005,PRD1210,175
B005,PRD0791,251
B002,PRD0617,18
B009,PRD1207,46
B001,PRD0088,55
B005,PRD0238,254
B002,PRD0953,286
B003,PRD0388,31
B001,PRD0948,85
B003,PRD0386,11
B009,PRD1084,91
B001,PRD0294,87
B003,PRD0011,243
B006,PRD0205,36
B005,PRD0117,35
B002,PRD0094,100
B010,PRD1197,290
B009,PRD0724,12
B002,PRD0232,55
B005,PRD0955,120
B009,PRD0435,180
B009,PRD0976,246
B005,PRD0871,265
B001,PRD1133,107
B001,PRD0995,58
B003,PRD0122,3
B010,PRD0510,81
B010,PRD1275,238
B006,PRD0847,247
B007,PRD0110,77
B003,PRD0030,53
B004,PRD1467,285
B004,PRD1357,182
B002,PRD0291,77
B003,PRD0667,86
B007,PRD1323,3
B007,PRD1319,232
B003,PRD0102,85
B005,PRD1254,204
B009,PRD0704,69
B004,PRD0244,64
B010,PRD1438,191
B002,PRD0740,295
B007,PRD0074,75
B008,PRD1139,68
B007,PRD0267,181
B002,PRD1143,170
B002,PRD0758,242
B006,PRD0865,285
B003,PRD1025,26
B009,PRD1054,118
B003,PRD0519,217
B003,PRD0817,255
B005,PRD1149,54
B007,PRD1042,163
B005,PRD0909,124
B003,PRD1306,103
B009,PRD0346,298
B010,PRD1429,215
B001,PRD0918,151
B009,PRD0736,279
B004,PRD1168,252
B004,PRD0279,262
B009,PRD0795,70
B001,PRD0551,1
B001,PRD0514,164
B004,PRD1399,282
B002,PRD1051,49
B001,PRD0967,214
B006,PRD0373,195
B002,PRD0226,148
B004,PRD0139,145
B005,PRD0215,30
B001,PRD0822,78
B009,PRD1402,57
B010,PRD1084,222
B008,PRD1375,241
B004,PRD1113,261
B004,PRD1377,148
B008,PRD0342,228
B003,PRD0501,226
B004,PRD0666,25
B007,PRD1094,67
B006,PRD1104,235
B001,PRD1428,32
B006,PRD1065,39
B007,PRD0073,42
B005,PRD1202,179
B007,PRD0919,28
B010,PRD0049,85
B001,PRD0659,4
B002,PRD0693,195
B008,PRD1412,6
B007,PRD1193,2
B009,PRD0087,199
B005,PRD0334,254
B001,PRD0559,220
B008,PRD0935,128
B007,PRD0438,269
B005,PRD0357,192
B002,PRD1003,258
B007,PRD0591,251
B002,PRD0161,290
B007,PRD0822,8
B008,PRD0039,80
B002,PRD1349,191
B005,PRD1213,229
B010,PRD0187,28
B010,PRD0873,46
B003,PRD1074,240
B002,PRD1100,47
B006,PRD0715,166
B004,PRD0319,31
B002,PRD0073,42
B008,PRD0354,90
B009,PRD0099,196
B002,PRD0285,33
B009,PRD0074,123
B008,PRD1263,88
B002,PRD0652,122
B007,PRD0116,35
B008,PRD0402,145
B009,PRD1347,240
B004,PRD0931,24
B003,PRD1204,29
B009,PRD0165,119
B003,PRD0628,209
B007,PRD0066,13
B004,PRD0089,274
B004,PRD0101,89
B007,PRD0780,263
B005,PRD0525,50
B006,PRD0996,56
B003,PRD0631,68
B006,PRD0587,139
B006,PRD0631,295
B002,PRD0794,172
B006,PRD0306,85
B010,PRD1025,291
B001,PRD0798,56
B008,PRD0687,63
B009,PRD0419,286
B003,PRD0556,213
B001,PRD0569,48
B002,PRD0910,149
B003,PRD0892,265
B005,PRD1291,57
B007,PRD1476,230
B007,PRD0389,232
B004,PRD0923,199
B002,PRD0941,284
B005,PRD0499,181
B003,PRD0328,32
B005,PRD1424,193
B005,PRD1138,71
B007,PRD0138,72
B001,PRD1125,247
B002,PRD0160,158
B003,PRD0120,25
B001,PRD0941,168
B004,PRD1298,231
B006,PRD1208,81
B007,PRD1041,189
B001,PRD0242,169
B002,PRD0886,140
B004,PRD0706,254
B005,PRD1284,66
B007,PRD1163,269
B003,PRD1216,268
B004,PRD0695,207
B001,PRD0969,297
B005,PRD1408,238
B007,PRD0755,275
B002,PRD0610,65
B010,PRD0282,15
B009,PRD0969,139
B010,PRD0885,255
B008,PRD0764,44
B004,PRD0772,157
B005,PRD0760,238
B001,PRD0628,224
B007,PRD0485,229
B001,PRD1020,110
