BranchID,EmployeeID,StartDate,EndDate
B003,E0210,2020-11-16,2021-08-01
B003,E0157,2023-07-07,2024-06-12
B004,E0036,2021-05-02,2022-03-14
B008,E0055,2021-09-22,2022-07-13
B002,E0329,2022-07-21,2023-02-14
B004,E0295,2023-10-18,2024-05-04
B007,E0069,2023-05-09,2024-04-19
B007,E0444,2020-05-04,2021-01-15
B005,E0483,2020-08-03,2021-04-18
B003,E0386,2021-07-21,2022-07-20
B006,E0443,2021-03-17,2021-08-31
B007,E0123,2021-06-24,2022-06-24
B003,E0206,2020-02-12,2021-02-03
B001,E0101,2023-12-04,2024-02-12
B007,E0141,2023-04-06,2023-12-02
B007,E0310,2020-06-08,2020-11-20
B001,E0467,2023-03-20,2023-10-16
B007,E0372,2020-12-05,2021-04-06
B001,E0233,2023-06-30,2023-11-18
B004,E0066,2023-06-06,2024-03-02
B003,E0324,2023-10-01,2024-01-18
B010,E0206,2022-05-16,2022-10-11
B009,E0163,2021-11-05,2022-01-21
B004,E0305,2022-12-28,2023-04-06
B004,E0035,2023-04-28,2023-12-02
B009,E0289,2021-12-13,2022-03-21
B003,E0401,2023-08-17,2024-05-27
B010,E0471,2020-07-26,2021-02-03
B008,E0186,2023-12-16,2024-04-15
B003,E0260,2021-07-11,2022-01-25
B004,E0495,2020-04-26,2020-05-26
B006,E0136,2022-10-31,2023-04-02
B007,E0021,2023-09-09,2023-10-29
B004,E0155,2021-03-15,2021-12-20
B008,E0155,2023-04-24,2023-08-05
B010,E0144,2023-08-29,2024-02-17
B004,E0352,2021-08-25,2021-10-06
B004,E0025,2022-08-25,2022-11-20
B007,E0124,2023-10-18,2024-06-22
B006,E0252,2021-07-15,2022-07-13
B001,E0061,2020-01-07,2020-04-22
B001,E0398,2021-07-08,2021-08-13
B001,E0370,2021-06-30,2021-10-28
B008,E0117,2020-06-19,2021-06-02
B007,E0408,2021-09-23,2022-09-19
B007,E0415,2021-11-22,2022-02-02
B006,E0172,2021-04-13,2022-02-07
B009,E0117,2022-08-02,2023-07-03
B005,E0002,2023-10-30,2023-12-16
B004,E0311,2023-01-02,2023-11-07
B001,E0350,2023-09-14,2023-11-18
B010,E0304,2020-01-21,2020-05-01
B007,E0295,2023-03-02,2024-01-04
B006,E0224,2021-10-27,2022-03-03
B005,E0138,2022-09-15,2023-08-30
B010,E0299,2023-07-29,2024-02-04
B001,E0354,2020-07-03,2020-10-21
B001,E0074,2020-09-02,2021-05-25
B001,E0413,2020-10-05,2021-05-21
B004,E0208,2020-10-03,2020-12-30
B007,E0026,2022-08-01,2023-05-16
B007,E0094,2022-10-26,2023-07-19
B010,E0050,2022-06-12,2022-09-15
B003,E0415,2023-09-05,2024-06-13
B007,E0437,2020-02-05,2020-11-11
B006,E0256,2021-08-07,2022-04-02
B001,E0300,2023-10-28,2024-06-02
B008,E0232,2023-02-17,2023-05-16
B001,E0014,2022-11-30,2023-10-22
B007,E0354,2021-06-03,2021-11-27
B003,E0345,2022-11-02,2023-09-05
B007,E0190,2023-02-10,2023-09-02
B007,E0361,2021-09-22,2022-01-27
B005,E0119,2020-03-07,2020-10-06
B009,E0065,2021-06-05,2021-09-09
B001,E0315,2020-04-12,2020-06-23
B006,E0426,2022-11-11,2023-01-10
B005,E0173,2020-06-26,2021-01-10
B009,E0059,2022-08-03,2023-04-27
B005,E0074,2021-08-03,2022-05-04
B004,E0042,2021-04-24,2021-10-17
B008,E0476,2023-03-02,2024-02-09
B003,E0118,2022-09-11,2023-04-26
B004,E0325,2023-10-03,2024-08-15
B001,E0356,2021-11-22,2022-01-28
B004,E0231,2023-03-05,2023-06-28
B008,E0200,2022-01-15,2022-10-18
B005,E0385,2023-01-26,2023-03-03
B002,E0477,2020-06-27,2020-08-04
B005,E0442,2020-04-19,2020-06-16
B004,E0480,2021-05-15,2021-08-23
B007,E0442,2020-04-17,2020-08-22
B009,E0302,2023-07-11,2024-02-10
B001,E0383,2020-06-06,2020-10-12
B002,E0431,2021-04-15,2021-11-04
B005,E0406,2021-08-25,2022-08-09
B005,E0341,2023-09-02,2024-06-12
B009,E0081,2020-01-25,2021-01-24
B006,E0006,2020-03-17,2020-10-06
B004,E0289,2023-12-10,2024-12-09
B001,E0466,2020-08-09,2021-02-01
B001,E0241,2023-11-29,2024-09-23
B008,E0375,2021-12-28,2022-09-28
B002,E0167,2022-12-14,2023-11-24
B008,E0315,2022-04-28,2022-06-01
B005,E0135,2022-07-12,2023-03-30
B002,E0312,2022-11-20,2023-02-19
B005,E0359,2023-12-20,2024-03-27
B006,E0387,2023-05-30,2024-02-13
B008,E0219,2023-11-14,2024-03-04
B001,E0456,2023-05-24,2023-09-30
B009,E0208,2020-05-08,2020-07-31
B007,E0483,2023-07-23,2023-09-12
B007,E0388,2021-04-27,2022-04-05
B002,E0097,2023-12-08,2024-10-25
B005,E0052,2023-09-25,2024-03-05
B005,E0071,2020-04-12,2020-05-12
B007,E0351,2021-06-02,2022-01-22
B005,E0130,2022-05-27,2022-09-28
B007,E0333,2022-07-07,2023-02-13
B007,E0189,2023-02-09,2023-04-01
B007,E0104,2020-03-27,2020-10-05
B009,E0199,2022-03-02,2022-09-06
B004,E0095,2020-11-20,2021-09-09
B008,E0122,2021-08-27,2022-05-03
B002,E0374,2021-10-04,2022-06-28
B005,E0055,2022-04-11,2022-11-04
B004,E0218,2023-06-02,2023-12-17
B007,E0248,2021-01-25,2021-06-22
B001,E0452,2022-10-26,2023-03-15
B010,E0088,2023-01-16,2023-03-26
B009,E0014,2021-03-20,2022-03-15
B003,E0205,2022-10-12,2023-05-09
B001,E0400,2022-01-28,2022-06-21
B005,E0308,2020-11-24,2021-06-15
B006,E0410,2023-11-17,2024-08-21
B003,E0284,2020-03-01,2020-04-13
B004,E0318,2021-08-08,2022-01-05
B006,E0324,2020-01-03,2020-10-19
B001,E0211,2022-11-29,2023-01-09
B007,E0420,2023-07-19,2024-06-12
B010,E0118,2020-06-03,2020-12-16
B005,E0098,2020-05-23,2020-07-29
B007,E0406,2022-01-31,2022-04-04
B008,E0294,2020-02-05,2020-09-28
B005,E0086,2023-11-20,2024-03-16
B008,E0153,2023-01-05,2023-05-17
B005,E0019,2020-10-24,2021-03-12
B005,E0047,2023-10-18,2024-07-23
B002,E0256,2021-11-18,2021-12-20
B002,E0359,2021-01-05,2021-06-18
B001,E0131,2023-09-20,2024-07-21
B003,E0223,2021-08-28,2022-07-24
B002,E0461,2022-08-01,2022-10-11
B007,E0416,2020-04-26,2020-09-02
B010,E0482,2020-05-26,2020-07-31
B003,E0228,2020-11-27,2021-10-26
B009,E0153,2023-10-31,2024-05-13
B004,E0490,2022-11-17,2022-12-19
B006,E0042,2023-06-13,2024-04-05
B001,E0198,2023-08-27,2024-07-18
B005,E0292,2020-10-22,2021-05-16
B010,E0240,2023-03-21,2023-08-06
B009,E0295,2022-01-17,2022-05-08
B004,E0266,2023-01-16,2023-12-16
B002,E0435,2022-04-07,2023-03-23
B006,E0116,2023-04-23,2023-06-22
B009,E0306,2023-10-13,2024-06-23
B010,E0346,2022-06-11,2023-01-22
B003,E0048,2021-12-13,2022-04-23
B001,E0168,2020-06-02,2021-03-06
B001,E0018,2022-09-04,2023-01-19
B006,E0416,2023-04-19,2023-11-22
B006,E0406,2021-09-03,2022-02-15
B004,E0399,2023-03-22,2023-10-19
B004,E0445,2020-11-23,2021-09-10
B009,E0185,2022-05-16,2022-10-20
B004,E0242,2021-06-30,2021-10-25
B005,E0101,2022-06-21,2022-12-01
B004,E0451,2022-03-08,2022-04-21
B005,E0326,2020-10-08,2021-06-06
B010,E0044,2023-03-02,2024-01-12
B002,E0084,2022-09-27,2023-03-05
B007,E0458,2021-08-10,2022-04-11
B008,E0087,2020-03-06,2020-09-27
B006,E0364,2022-07-22,2022-12-25
B004,E0157,2022-01-21,2022-09-14
B006,E0269,2021-04-10,2022-02-05
B004,E0115,2023-04-30,2023-07-19
B002,E0474,2023-04-09,2023-07-22
B005,E0430,2021-09-30,2022-08-10
B003,E0249,2021-07-25,2021-11-08
B010,E0374,2021-09-22,2021-10-27
B001,E0417,2021-08-04,2022-01-02
B003,E0103,2023-10-14,2024-03-25
B003,E0422,2023-09-02,2024-01-14
B004,E0358,2020-10-23,2021-08-30
B001,E0229,2020-06-19,2021-04-16
B001,E0063,2020-12-22,2021-09-26
B008,E0041,2022-05-31,2023-04-22
B007,E0184,2023-01-09,2023-02-12
B005,E0328,2022-09-29,2022-12-24
B006,E0074,2020-12-15,2021-05-15
B004,E0112,2021-09-11,2022-02-14
B008,E0136,2021-07-31,2021-09-27
B001,E0081,2022-05-11,2023-03-18
B007,E0086,2020-12-18,2021-10-24
B009,E0131,2021-06-04,2022-06-02
B004,E0232,2023-02-19,2023-03-24
B003,E0364,2020-02-15,2020-11-22
B010,E0365,2022-03-29,2022-09-21
B009,E0497,2020-06-30,2020-09-13
B006,E0129,2020-11-06,2021-07-31
B006,E0065,2023-09-27,2024-03-09
B001,E0303,2022-11-24,2023-05-17
B007,E0206,2022-03-07,2023-01-29
B002,E0028,2020-08-27,2021-05-27
B006,E0238,2022-01-16,2022-10-26
B007,E0059,2021-12-04,2022-07-02
B010,E0256,2020-10-16,2020-11-25
B004,E0028,2022-05-31,2022-08-28
B005,E0322,2020-01-11,2020-08-27
B001,E0291,2022-12-02,2023-05-29
B009,E0425,2023-06-07,2023-12-27
B008,E0316,2021-08-27,2022-02-14
B004,E0427,2022-11-26,2023-05-01
B003,E0162,2023-04-15,2024-02-08
B001,E0293,2023-07-02,2024-02-17
B006,E0347,2020-11-07,2021-05-27
B003,E0001,2023-08-21,2024-01-21
B010,E0291,2022-12-29,2023-09-01
B010,E0343,2023-09-10,2024-05-06
B008,E0093,2023-08-26,2023-12-28
B009,E0269,2023-08-24,2023-11-18
B002,E0360,2022-12-17,2023-09-19
B006,E0273,2021-03-26,2021-08-09
B009,E0330,2022-11-23,2023-05-09
B006,E0363,2020-09-30,2021-05-08
B001,E0426,2022-01-17,2022-10-18
B003,E0309,2020-06-04,2021-05-11
B002,E0058,2022-01-31,2022-08-18
B001,E0465,2023-03-16,2023-07-06
B003,E0190,2020-05-31,2020-07-23
B010,E0121,2023-04-24,2024-02-11
B001,E0137,2020-10-13,2021-04-11
B005,E0248,2021-05-17,2022-05-06
B002,E0189,2020-11-18,2021-01-06
B006,E0233,2020-12-13,2021-11-19
B008,E0465,2020-09-18,2021-07-31
B009,E0360,2022-04-04,2023-02-09
B003,E0075,2020-03-17,2020-10-21
B001,E0475,2021-05-16,2022-05-06
B006,E0027,2021-07-27,2021-12-13
B002,E0386,2020-03-17,2020-10-13
B003,E0498,2020-07-23,2021-07-22
B001,E0202,2022-03-04,2022-09-02
B008,E0367,2022-11-20,2023-05-08
B003,E0037,2022-02-14,2022-06-26
B007,E0182,2020-10-20,2021-05-07
B006,E0439,2021-03-11,2022-01-05
B002,E0401,2023-12-10,2024-10-03
B005,E0176,2023-12-21,2024-05-05
B007,E0077,2023-02-16,2023-04-02
B007,E0030,2020-11-28,2021-09-27
B007,E0090,2020-10-23,2021-04-17
B005,E0025,2023-12-19,2024-05-15
B008,E0072,2020-02-22,2020-11-19
B005,E0388,2023-08-25,2024-04-21
B009,E0146,2020-02-27,2020-10-17
B001,E0305,2020-12-27,2021-07-25
B008,E0044,2022-06-05,2022-09-19
B009,E0183,2023-04-11,2023-08-19
B002,E0113,2023-06-30,2023-08-03
B003,E0207,2023-11-17,2024-07-06
B005,E0044,2020-08-12,2021-04-11
B005,E0150,2021-09-22,2021-11-10
B001,E0365,2020-10-19,2021-10-04
B006,E0420,2022-05-25,2023-02-09
B001,E0060,2020-01-01,2020-10-01
B005,E0393,2021-02-15,2021-05-06
B001,E0005,2020-10-07,2021-09-07
B006,E0225,2021-08-04,2022-03-10
B002,E0169,2020-08-12,2021-03-30
B004,E0450,2021-02-10,2021-06-30
B005,E0284,2020-12-25,2021-05-12
B004,E0386,2021-11-09,2021-12-11
B001,E0153,2020-09-04,2021-08-14
B006,E0171,2021-03-25,2021-09-01
B007,E0468,2022-02-11,2022-12-09
B004,E0178,2020-05-21,2020-06-26
B004,E0182,2021-04-12,2021-05-18
B010,E0031,2022-08-13,2023-02-26
B005,E0397,2021-06-18,2021-11-29
B008,E0342,2021-06-27,2021-12-24
B004,E0088,2023-04-21,2023-08-07
B007,E0251,2021-05-07,2022-02-08
B002,E0397,2023-01-03,2023-08-19
B008,E0273,2023-11-10,2024-08-18
B002,E0283,2020-10-25,2021-07-22
B002,E0458,2023-03-21,2023-07-12
B010,E0333,2021-09-29,2022-06-21
B006,E0383,2023-01-15,2023-04-29
B005,E0255,2023-09-18,2024-07-07
B009,E0299,2022-03-25,2023-03-07
B002,E0480,2021-07-12,2022-01-19
B007,E0197,2021-08-27,2022-08-11
B004,E0133,2023-02-04,2023-10-27
B008,E0341,2020-11-22,2021-04-20
B010,E0047,2021-05-09,2021-10-15
B008,E0049,2021-09-22,2022-02-13
B002,E0380,2020-06-22,2020-08-01
B007,E0287,2020-05-29,2021-04-15
B005,E0008,2022-11-11,2023-07-30
B009,E0393,2022-11-04,2023-04-07
B006,E0235,2022-06-03,2022-10-17
B010,E0294,2021-07-03,2021-08-25
B010,E0267,2020-04-30,2020-06-13
B007,E0064,2020-07-02,2021-06-10
B005,E0029,2021-10-30,2022-04-01
B009,E0162,2022-11-04,2023-01-04
B005,E0262,2023-02-03,2023-04-18
B006,E0484,2020-06-29,2021-04-12
B008,E0442,2020-11-24,2021-07-26
B006,E0447,2020-05-28,2021-03-04
B009,E0008,2021-05-30,2021-09-04
B001,E0309,2023-10-05,2024-01-16
B004,E0277,2023-05-01,2023-10-23
B004,E0324,2023-10-07,2024-04-20
B009,E0474,2021-08-05,2021-11-29
B010,E0312,2021-02-13,2021-10-16
B005,E0217,2023-08-09,2023-12-07
B007,E0320,2020-04-14,2020-07-11
B006,E0346,2021-11-15,2022-01-08
B002,E0400,2021-12-20,2022-10-28
B005,E0329,2020-02-27,2020-07-10
B001,E0431,2021-01-18,2022-01-01
B009,E0488,2021-12-17,2022-08-18
B005,E0264,2023-07-19,2024-03-20
B008,E0163,2023-11-01,2024-01-12
B003,E0418,2023-04-20,2024-04-12
B003,E0330,2020-04-12,2020-10-29
B009,E0197,2022-10-14,2023-09-18
B002,E0418,2023-06-15,2024-01-20
B006,E0268,2023-01-02,2023-03-16
B004,E0298,2022-01-18,2022-06-03
B001,E0446,2020-06-03,2020-07-07
B002,E0138,2021-06-16,2021-09-14
B009,E0452,2020-11-29,2021-05-20
B003,E0492,2023-09-24,2024-03-17
B004,E0037,2022-06-17,2022-11-19
B010,E0081,2020-04-04,2020-05-09
B006,E0151,2020-05-05,2020-07-20
B007,E0214,2022-03-04,2022-08-16
B001,E0043,2023-11-16,2024-06-27
B009,E0348,2022-03-08,2022-07-01
B006,E0001,2021-01-16,2021-08-27
B010,E0399,2022-09-21,2023-09-12
B008,E0231,2022-06-10,2023-05-13
B009,E0429,2021-01-11,2021-12-29
B007,E0200,2022-07-24,2022-11-23
B002,E0375,2023-11-01,2024-05-08
B010,E0086,2022-09-26,2023-07-06
B001,E0460,2021-10-24,2022-03-22
B008,E0217,2022-03-30,2022-06-25
B002,E0110,2021-03-24,2022-02-08
B004,E0290,2021-04-10,2022-01-31
B004,E0307,2023-09-03,2023-12-22
B008,E0058,2023-12-23,2024-02-13
B010,E0028,2022-11-28,2023-03-27
B004,E0465,2023-09-03,2023-11-09
B005,E0274,2023-02-15,2023-08-21
B002,E0035,2022-03-20,2022-07-06
B008,E0075,2020-12-22,2021-10-26
B008,E0097,2023-01-20,2023-09-18
B006,E0385,2022-09-20,2023-07-13
B008,E0190,2021-06-27,2021-10-25
B009,E0331,2022-09-15,2023-02-28
B006,E0473,2023-04-29,2023-11-17
B001,E0080,2023-06-02,2023-09-28
B004,E0235,2022-07-27,2022-09-10
B007,E0367,2020-07-09,2021-01-23
B007,E0210,2022-05-03,2022-07-02
B006,E0483,2020-02-21,2020-06-18
B007,E0234,2020-04-04,2020-12-10
B005,E0413,2020-08-14,2021-05-20
B001,E0262,2021-01-31,2021-10-17
B009,E0454,2020-09-16,2021-04-30
B003,E0111,2020-09-25,2021-01-15
B005,E0046,2020-03-21,2020-05-13
B001,E0410,2022-07-20,2023-05-01
B009,E0222,2023-10-13,2024-07-18
B007,E0110,2021-06-12,2022-04-29
B009,E0176,2023-08-08,2023-10-29
B003,E0182,2021-09-10,2021-11-01
B007,E0454,2022-05-23,2023-05-13
B006,E0007,2020-06-04,2021-05-16
B004,E0260,2020-11-26,2021-11-01
B008,E0191,2021-01-16,2021-07-13
B001,E0179,2022-07-12,2023-06-12
B002,E0383,2020-10-04,2020-12-01
B009,E0181,2022-03-19,2022-12-13
B006,E0236,2020-11-02,2020-12-21
B001,E0490,2021-08-04,2022-06-14
B008,E0292,2020-03-25,2020-08-06
B001,E0239,2020-05-13,2020-07-17
B010,E0029,2021-08-08,2022-02-08
B003,E0031,2023-04-12,2023-07-16
B009,E0403,2020-12-07,2021-06-22
B005,E0109,2021-05-02,2022-01-13
B003,E0403,2021-09-18,2021-11-27
B009,E0030,2023-01-03,2023-02-21
B003,E0370,2022-05-13,2022-09-01
B005,E0386,2020-06-09,2020-08-29
B010,E0080,2021-09-07,2022-08-15
B003,E0092,2020-06-10,2021-05-28
B001,E0162,2022-07-08,2023-01-18
B006,E0298,2022-09-09,2023-03-26
B001,E0377,2023-06-02,2024-01-06
B005,E0399,2021-09-28,2021-11-10
B006,E0145,2023-09-13,2024-02-18
B004,E0283,2021-01-22,2021-10-15
B007,E0008,2020-05-17,2020-12-22
B008,E0274,2021-05-06,2022-01-23
B004,E0304,2022-09-10,2023-05-27
B009,E0372,2022-05-06,2022-09-16
B008,E0112,2020-03-07,2020-12-19
B002,E0481,2021-04-24,2022-03-16
B002,E0242,2020-06-24,2021-06-19
B010,E0061,2023-09-11,2024-04-17
B002,E0195,2023-12-01,2024-02-05
B006,E0239,2023-01-22,2023-10-03
B006,E0069,2020-08-16,2021-07-01
B002,E0311,2020-01-16,2020-10-10
B008,E0022,2021-05-25,2022-01-20
B006,E0203,2022-03-26,2022-10-30
B003,E0322,2020-07-01,2020-10-14
B002,E0472,2023-08-22,2023-12-17
B008,E0390,2020-12-06,2021-05-27
B005,E0125,2021-03-25,2021-06-30
B005,E0107,2022-10-09,2022-12-02
B008,E0483,2022-12-03,2023-08-22
B004,E0496,2021-04-28,2022-03-01
B009,E0290,2022-08-22,2023-04-11
B004,E0076,2021-10-27,2022-03-18
B007,E0043,2021-02-04,2021-11-17
B004,E0350,2021-10-01,2022-09-16
B002,E0207,2022-08-24,2022-12-17
B004,E0225,2023-10-29,2024-03-01
B003,E0290,2020-11-05,2021-03-29
B005,E0455,2021-08-14,2021-10-02
B008,E0327,2022-02-12,2022-03-20
B010,E0287,2022-03-03,2022-05-06
B002,E0037,2020-11-30,2021-09-18
B001,E0488,2022-07-21,2022-08-22
B004,E0064,2023-09-12,2024-04-27
B006,E0316,2020-11-01,2021-10-23
B008,E0185,2021-09-13,2021-10-28
B006,E0038,2021-03-22,2021-07-21
B001,E0272,2021-10-28,2022-02-07
B001,E0232,2023-08-08,2023-12-07
B010,E0456,2022-05-17,2023-04-03
B007,E0305,2022-07-08,2022-09-15
B010,E0223,2021-04-24,2022-02-01
B004,E0388,2022-06-21,2023-05-23
B009,E0268,2023-12-12,2024-04-02
B002,E0492,2021-05-29,2022-05-29
B005,E0464,2020-08-08,2021-05-08
B005,E0493,2021-08-22,2022-02-12
B009,E0214,2023-12-14,2024-08-18
B002,E0269,2021-10-12,2022-10-04
B009,E0308,2020-03-06,2020-06-27
B001,E0213,2022-04-23,2022-11-25
B006,E0110,2022-08-14,2022-10-07
B003,E0367,2021-07-04,2021-10-12
B007,E0291,2023-05-23,2024-04-09
B004,E0436,2022-04-15,2022-12-10
B008,E0325,2021-07-08,2022-02-21
B010,E0221,2023-06-06,2023-11-03
B005,E0161,2022-05-05,2022-07-16
B001,E0108,2023-05-18,2024-04-07
B002,E0087,2020-05-24,2020-09-22
B004,E0313,2020-08-12,2021-05-19
B009,E0228,2022-10-09,2023-02-10
B003,E0202,2022-10-26,2023-03-15
B009,E0039,2022-05-18,2022-10-03
B002,E0346,2023-05-09,2024-04-12
B008,E0362,2022-07-15,2023-06-15
B005,E0181,2023-01-26,2023-05-14
B007,E0150,2020-01-08,2020-03-12
B009,E0280,2021-02-15,2021-05-05
B001,E0274,2023-09-04,2023-11-30
B008,E0265,2022-04-19,2023-01-09
B004,E0141,2022-07-19,2023-06-22
B001,E0002,2023-09-23,2024-06-09
B003,E0068,2023-07-03,2023-12-25
B005,E0147,2020-10-16,2021-01-13
B005,E0251,2020-10-12,2021-04-27
B009,E0259,2020-02-05,2020-10-08
B007,E0193,2022-11-30,2023-05-23
B006,E0020,2022-09-22,2023-06-02
B008,E0193,2023-04-04,2023-07-30
B008,E0369,2021-10-02,2022-01-24
B010,E0127,2023-04-06,2024-03-22
B008,E0047,2020-10-07,2021-02-24
B005,E0439,2023-11-30,2024-01-30
B001,E0205,2020-08-12,2021-03-17
B009,E0180,2022-12-18,2023-10-15
B006,E0477,2020-03-19,2020-06-15
B005,E0478,2020-02-23,2021-01-16
B003,E0310,2021-02-28,2021-11-09
B007,E0188,2021-03-19,2021-06-18
B005,E0428,2020-03-24,2020-07-14
B008,E0391,2020-07-26,2021-06-09
B010,E0035,2022-07-15,2023-01-26
B008,E0398,2022-02-07,2023-01-05
B006,E0491,2023-01-12,2023-02-11
B009,E0445,2022-08-22,2023-02-21
B008,E0036,2023-12-23,2024-10-12
B005,E0088,2022-12-29,2023-05-02
B008,E0318,2021-07-06,2021-12-30
B006,E0366,2020-11-29,2021-11-02
B008,E0496,2022-02-03,2022-05-08
B004,E0463,2021-05-09,2022-04-11
B003,E0151,2023-10-31,2024-06-12
B007,E0316,2023-06-17,2023-08-17
B003,E0004,2022-10-28,2023-10-03
B006,E0054,2022-12-14,2023-08-23
B002,E0130,2022-03-28,2023-01-21
B004,E0433,2021-02-06,2021-08-25
B008,E0461,2020-02-11,2020-08-13
B007,E0467,2021-01-22,2021-10-04
B005,E0230,2022-10-28,2022-12-22
B003,E0486,2023-04-04,2023-05-16
B009,E0475,2023-09-18,2024-03-15
B005,E0449,2023-08-26,2024-07-16
B006,E0195,2022-01-18,2022-07-25
B002,E0026,2022-10-01,2023-04-16
B004,E0453,2020-11-16,2021-03-14
B001,E0158,2021-05-21,2022-03-05
B009,E0377,2023-02-15,2023-07-06
B004,E0354,2023-10-26,2023-12-14
B003,E0211,2022-08-03,2023-02-27
B006,E0479,2020-03-12,2021-02-20
B008,E0131,2020-01-26,2020-08-29
B009,E0080,2023-12-29,2024-02-27
B006,E0399,2020-11-17,2021-02-28
B009,E0422,2021-02-05,2021-10-12
B009,E0479,2021-12-13,2022-10-21
B007,E0345,2022-04-24,2022-08-27
B004,E0347,2022-01-14,2022-06-23
B008,E0021,2023-01-14,2023-04-18
B002,E0086,2020-05-04,2020-06-29
B002,E0211,2023-09-13,2024-05-30
B001,E0299,2021-05-17,2022-03-27
B009,E0216,2022-06-09,2023-04-12
B002,E0468,2021-07-24,2022-02-17
B002,E0089,2023-01-25,2023-06-02
B007,E0102,2022-01-24,2022-11-12
B004,E0132,2021-01-25,2021-08-25
B002,E0137,2023-10-26,2024-09-10
B005,E0134,2020-09-02,2021-08-06
B002,E0282,2022-07-03,2022-11-27
B007,E0453,2021-09-28,2022-05-16
B006,E0342,2021-09-12,2022-08-15
B007,E0277,2020-05-08,2021-02-10
B002,E0288,2020-02-21,2021-02-20
B002,E0178,2021-02-04,2021-08-14
B003,E0458,2021-12-25,2022-11-20
B008,E0100,2023-04-17,2023-09-24
B004,E0046,2023-01-01,2023-08-14
B002,E0230,2022-06-26,2023-03-06
B005,E0337,2022-02-10,2022-06-19
B008,E0114,2021-10-14,2022-09-14
B001,E0227,2021-03-31,2022-03-06
B010,E0263,2021-10-18,2021-12-14
B009,E0374,2022-09-16,2022-11-11
B006,E0202,2020-09-05,2021-02-02
B006,E0291,2023-07-05,2024-01-06
B007,E0045,2021-10-21,2021-12-01
B005,E0343,2022-10-20,2023-05-20
B003,E0453,2021-03-16,2022-02-24
B006,E0139,2022-06-27,2023-05-20
B003,E0461,2023-12-24,2024-10-07
B001,E0071,2021-06-25,2022-01-05
B006,E0220,2023-07-03,2024-02-05
B002,E0422,2020-08-03,2020-10-20
B001,E0448,2020-11-18,2021-02-09
B005,E0489,2020-12-04,2021-06-04
B004,E0196,2020-06-20,2021-03-16
B005,E0342,2020-04-16,2020-12-02
B008,E0423,2023-12-17,2024-04-21
B003,E0387,2022-02-12,2022-09-01
B005,E0372,2020-09-14,2021-07-29
B002,E0355,2021-09-19,2022-05-25
B001,E0333,2021-02-23,2021-09-25
B001,E0195,2022-10-07,2023-07-12
B004,E0261,2022-06-17,2022-12-12
B003,E0382,2022-01-29,2022-05-07
B006,E0243,2021-06-15,2021-07-26
B009,E0201,2020-03-13,2020-06-29
B009,E0411,2022-01-16,2022-10-31
B008,E0392,2022-06-21,2022-10-22
B003,E0392,2022-08-15,2022-12-30
B001,E0055,2023-07-02,2023-09-27
B001,E0046,2023-01-13,2023-03-24
B008,E0335,2022-05-28,2023-01-01
B004,E0253,2021-06-23,2022-04-26
B010,E0321,2022-01-26,2022-04-16
B004,E0497,2020-04-16,2021-01-26
B009,E0234,2022-04-29,2022-11-14
B006,E0228,2020-09-29,2021-05-05
B007,E0264,2021-09-22,2021-12-04
B010,E0397,2020-01-02,2020-03-27
B001,E0289,2023-08-20,2024-08-12
B006,E0146,2022-01-05,2022-02-11
B004,E0197,2020-01-15,2020-10-07
B004,E0123,2023-07-09,2023-09-27
B009,E0091,2023-03-13,2024-01-16
B008,E0229,2021-02-25,2021-11-09
B008,E0196,2020-01-29,2020-07-27
B003,E0200,2020-02-10,2020-03-31
B006,E0398,2023-09-05,2024-02-20
B008,E0115,2022-01-14,2022-08-22
B001,E0369,2020-08-17,2021-07-01
B003,E0203,2021-10-06,2022-05-15
B004,E0120,2022-07-06,2023-02-03
B010,E0478,2022-07-08,2022-12-10
B002,E0096,2022-06-05,2022-10-27
B010,E0073,2023-03-01,2023-04-25
B006,E0374,2020-08-17,2021-05-23
B004,E0017,2022-02-23,2023-02-23
B007,E0009,2020-07-08,2020-11-01
B002,E0120,2023-09-01,2024-02-20
B007,E0350,2022-08-22,2023-06-28
B010,E0435,2022-12-16,2023-11-15
B001,E0267,2021-07-22,2022-01-20
B009,E0359,2020-01-17,2020-06-18
B010,E0452,2020-04-20,2020-08-07
B001,E0393,2021-03-16,2021-08-07
B005,E0069,2022-06-17,2022-12-31
B010,E0278,2021-01-01,2021-06-22
B006,E0464,2023-12-06,2024-02-11
B009,E0220,2020-06-15,2021-05-26
B003,E0254,2021-12-09,2022-09-28
B005,E0175,2023-01-19,2023-09-27
B008,E0083,2023-11-06,2024-04-15
B009,E0079,2023-12-19,2024-04-11
B006,E0408,2022-07-12,2022-12-06
B002,E0112,2023-07-02,2024-06-30
B004,E0267,2020-08-04,2021-01-05
B003,E0158,2021-08-29,2022-06-10
B010,E0322,2020-09-19,2021-04-13
B008,E0210,2020-03-13,2020-07-30
B009,E0381,2023-09-17,2024-03-01
B005,E0188,2021-04-06,2021-07-15
B008,E0477,2021-07-18,2022-02-22
B007,E0095,2023-12-20,2024-12-13
B004,E0104,2020-09-25,2021-06-04
B006,E0355,2022-08-25,2023-05-28
B004,E0073,2022-10-13,2023-03-01
B010,E0337,2021-08-04,2022-05-03
B007,E0072,2021-09-11,2022-07-16
B004,E0346,2021-07-21,2021-11-09
B006,E0407,2021-10-28,2021-12-14
B008,E0147,2020-06-16,2021-05-11
