InvoiceID,DiscountID,AppliedDate
INV121970,DST0024,2024-11-05
INV046073,DST0007,2024-10-21
INV141849,DST0051,2022-02-05
INV026837,DST0078,2022-04-05
INV129149,DST0047,2023-01-28
INV129133,DST0045,2024-11-20
INV042187,DST0040,2023-08-28
INV099505,DST0079,2022-07-30
INV095415,DST0038,2024-01-06
INV091475,DST0076,2023-09-01
INV055063,DST0014,2022-11-11
INV098727,DST0026,2024-06-10
INV072485,DST0004,2023-06-15
INV123847,DST0042,2022-09-04
INV108555,DST0012,2023-03-12
INV140366,DST0069,2023-07-11
INV087579,DST0015,2023-02-14
INV092803,DST0010,2023-06-09
INV050321,DST0013,2024-05-28
INV083149,DST0030,2023-09-04
INV142610,DST0025,2022-10-28
INV085498,DST0042,2024-06-06
INV139332,DST0027,2024-10-13
INV069555,DST0048,2023-10-10
INV111333,DST0080,2022-12-26
INV006999,DST0022,2024-10-15
INV096506,DST0075,2024-10-16
INV033449,DST0067,2022-02-08
INV083518,DST0045,2023-02-03
INV128597,DST0016,2022-03-25
INV030109,DST0020,2022-12-26
INV113584,DST0001,2022-07-01
INV131576,DST0050,2023-06-21
INV051194,DST0021,2022-05-08
INV016672,DST0006,2022-04-12
INV095269,DST0073,2023-01-25
INV074503,DST0049,2023-02-10
INV074962,DST0007,2022-03-29
INV059442,DST0048,2024-11-13
INV012237,DST0028,2023-04-26
INV038508,DST0070,2022-11-08
INV134607,DST0059,2022-04-02
INV071826,DST0065,2023-12-22
INV078773,DST0074,2024-09-15
INV057731,DST0047,2024-09-13
INV114620,DST0079,2023-06-03
INV054979,DST0013,2023-08-12
INV086481,DST0007,2024-09-21
INV097975,DST0032,2024-06-14
INV052633,DST0010,2024-12-21
INV097026,DST0036,2022-01-17
INV012583,DST0053,2024-06-11
INV032453,DST0047,2022-02-23
INV108147,DST0036,2024-12-21
INV032116,DST0064,2022-09-06
INV037032,DST0002,2022-05-26
INV056368,DST0043,2023-10-18
INV127084,DST0033,2022-08-05
INV122645,DST0023,2022-09-19
INV076536,DST0075,2023-05-09
INV141964,DST0040,2022-03-12
INV147826,DST0031,2022-11-30
INV126541,DST0080,2022-09-30
INV004370,DST0034,2024-06-05
INV067627,DST0026,2023-02-24
INV083127,DST0041,2023-05-05
INV005835,DST0057,2024-07-28
INV060445,DST0049,2024-12-05
INV116213,DST0021,2024-04-05
INV079027,DST0073,2022-05-27
INV097569,DST0033,2023-02-09
INV113895,DST0063,2022-05-24
INV084763,DST0027,2023-06-29
INV146023,DST0064,2023-09-12
INV040505,DST0012,2022-05-24
INV104460,DST0066,2022-11-20
INV126312,DST0063,2023-12-03
INV033514,DST0067,2024-06-01
INV014971,DST0008,2024-06-07
INV135890,DST0001,2024-12-29
INV068622,DST0058,2024-03-06
INV089603,DST0056,2022-06-30
INV010031,DST0058,2023-11-05
INV098921,DST0077,2023-02-25
INV108822,DST0037,2024-11-01
INV057369,DST0064,2023-08-01
INV068298,DST0074,2024-05-30
INV057521,DST0062,2022-09-13
INV030371,DST0030,2023-01-12
INV082236,DST0070,2022-06-11
INV130447,DST0071,2024-09-18
INV136559,DST0010,2022-06-16
INV001090,DST0074,2024-09-10
INV020441,DST0041,2023-09-05
INV027359,DST0001,2022-07-12
INV031975,DST0071,2022-03-31
INV117849,DST0047,2022-10-18
INV090227,DST0011,2024-12-12
INV093760,DST0009,2023-04-04
INV026422,DST0078,2024-07-17
INV129138,DST0027,2023-03-26
INV081270,DST0034,2024-10-17
INV026981,DST0017,2022-06-09
INV073406,DST0063,2023-05-18
INV058335,DST0065,2023-03-11
INV060372,DST0044,2024-12-04
INV108350,DST0045,2022-05-20
INV013554,DST0030,2023-05-10
INV054670,DST0031,2022-05-22
INV059057,DST0014,2023-04-07
INV100872,DST0037,2024-11-18
INV059493,DST0060,2024-01-17
INV070474,DST0022,2023-02-23
INV093316,DST0008,2022-10-11
INV004928,DST0067,2024-09-13
INV075614,DST0001,2024-11-29
INV069420,DST0069,2024-06-20
INV124850,DST0066,2023-12-19
INV065879,DST0005,2024-03-05
INV047291,DST0026,2022-02-28
INV138250,DST0050,2023-09-11
INV017589,DST0052,2023-06-03
INV130378,DST0001,2022-09-08
INV084798,DST0019,2023-05-21
INV135226,DST0024,2024-12-30
INV044175,DST0044,2022-03-23
INV064770,DST0072,2024-10-25
INV085512,DST0067,2023-03-08
INV118375,DST0013,2022-08-06
INV093756,DST0013,2023-05-30
INV120098,DST0016,2022-04-22
INV094531,DST0037,2023-04-18
INV061275,DST0042,2024-03-11
INV041815,DST0026,2023-06-30
INV099159,DST0079,2023-08-28
INV121513,DST0022,2024-12-07
INV053718,DST0039,2024-08-03
INV113211,DST0072,2022-08-18
INV146907,DST0025,2023-01-26
INV096979,DST0071,2024-05-03
INV119704,DST0057,2022-01-05
INV075241,DST0035,2024-02-14
INV135970,DST0020,2024-07-13
INV086600,DST0023,2024-01-10
INV006642,DST0041,2023-02-05
INV090985,DST0038,2023-02-19
INV113999,DST0034,2022-04-27
INV133441,DST0075,2024-05-30
INV036343,DST0002,2022-01-26
INV033851,DST0080,2024-06-27
INV048688,DST0044,2023-06-14
INV118866,DST0034,2023-06-13
INV058348,DST0003,2023-01-10
INV030642,DST0018,2024-10-23
INV047897,DST0069,2023-10-11
INV068129,DST0011,2023-08-13
INV109278,DST0079,2024-09-16
INV093854,DST0043,2022-02-18
INV032440,DST0075,2022-04-10
INV116531,DST0006,2022-12-25
INV013963,DST0006,2024-12-24
INV015165,DST0034,2024-09-19
INV137786,DST0037,2022-05-28
INV070067,DST0073,2022-09-11
INV107705,DST0065,2024-12-03
INV034409,DST0019,2022-07-25
INV124105,DST0080,2023-11-09
INV081259,DST0047,2023-03-25
INV015965,DST0016,2023-11-08
INV045663,DST0041,2022-02-04
INV048952,DST0063,2024-11-17
INV098988,DST0063,2023-05-02
INV075115,DST0047,2022-07-18
INV005983,DST0046,2023-10-13
INV047779,DST0001,2024-07-13
INV120131,DST0056,2023-07-17
INV132987,DST0002,2024-03-12
INV023270,DST0038,2022-10-18
INV023742,DST0070,2022-03-09
INV113462,DST0074,2023-12-12
INV073863,DST0067,2022-12-12
INV084750,DST0050,2022-03-13
INV028302,DST0046,2022-04-13
INV142836,DST0028,2024-03-05
INV101825,DST0056,2024-03-26
INV060584,DST0070,2022-02-02
INV046639,DST0046,2022-01-16
INV030613,DST0075,2023-02-08
INV042773,DST0014,2024-05-05
INV110594,DST0049,2024-09-30
INV008609,DST0017,2024-08-11
INV082513,DST0015,2022-08-11
INV075592,DST0060,2023-03-26
INV019092,DST0061,2024-05-11
INV020671,DST0080,2024-09-10
INV088446,DST0079,2023-10-22
INV011975,DST0016,2024-07-25
INV027756,DST0048,2024-07-31
INV101941,DST0022,2024-02-06
INV043307,DST0055,2024-04-22
INV075540,DST0045,2023-04-16
INV112937,DST0037,2024-09-28
INV021497,DST0049,2023-06-29
INV028317,DST0078,2023-10-26
INV029172,DST0015,2024-10-09
INV088866,DST0067,2024-05-14
INV018217,DST0063,2022-02-24
INV043945,DST0078,2024-08-20
INV046774,DST0008,2022-01-13
INV069378,DST0038,2022-04-07
INV090014,DST0048,2022-10-10
INV068832,DST0079,2022-08-16
INV117091,DST0062,2024-10-26
INV076094,DST0032,2022-01-07
INV045944,DST0023,2024-03-02
INV077555,DST0028,2023-06-09
INV114660,DST0054,2024-11-01
INV000812,DST0015,2024-08-20
INV090284,DST0004,2023-06-10
INV114227,DST0014,2023-05-11
INV123926,DST0046,2022-08-29
INV110226,DST0058,2023-09-26
INV029694,DST0046,2023-11-13
INV102551,DST0019,2022-11-15
INV078240,DST0024,2022-04-04
INV121604,DST0063,2022-06-15
INV144954,DST0007,2024-10-12
INV066491,DST0003,2024-03-09
INV140668,DST0065,2024-10-17
INV090802,DST0052,2023-08-26
INV047918,DST0056,2023-12-23
INV088241,DST0030,2023-09-29
INV031225,DST0036,2024-07-08
INV058055,DST0030,2022-06-09
INV014742,DST0004,2022-10-17
INV118485,DST0077,2022-03-04
INV052813,DST0016,2024-01-20
INV034463,DST0060,2022-04-04
INV123237,DST0071,2023-06-24
INV149446,DST0020,2023-08-08
INV036798,DST0065,2022-02-05
INV045354,DST0062,2022-11-08
INV035554,DST0070,2023-08-04
INV059396,DST0075,2024-09-05
INV104755,DST0006,2022-03-24
INV059797,DST0076,2022-07-14
INV022256,DST0069,2023-03-23
INV021762,DST0078,2022-08-05
INV037004,DST0006,2023-12-30
INV073364,DST0067,2024-12-28
INV067412,DST0023,2023-01-22
INV107390,DST0066,2024-04-25
INV036445,DST0054,2024-12-26
INV023275,DST0002,2023-02-05
INV070993,DST0060,2023-11-26
INV070617,DST0025,2024-09-30
INV115335,DST0070,2024-11-10
INV127176,DST0037,2023-11-27
INV012906,DST0055,2023-03-06
INV051367,DST0008,2022-01-23
INV015563,DST0074,2022-11-16
INV109219,DST0037,2022-01-09
INV149669,DST0053,2024-12-14
INV005028,DST0041,2022-05-20
INV013820,DST0006,2022-01-22
INV085738,DST0043,2022-07-26
INV139324,DST0078,2024-11-13
INV013762,DST0019,2023-01-13
INV090110,DST0003,2024-08-04
INV077479,DST0028,2022-05-07
INV032916,DST0034,2023-08-18
INV097681,DST0077,2024-12-19
INV030623,DST0016,2024-01-18
INV083249,DST0079,2022-11-05
INV029382,DST0017,2024-10-07
INV033774,DST0080,2022-12-02
INV060673,DST0035,2024-11-01
INV096488,DST0078,2024-02-19
INV071192,DST0026,2022-03-21
INV058409,DST0025,2024-12-02
INV132005,DST0051,2024-01-26
INV104220,DST0020,2023-09-13
INV008742,DST0027,2022-02-19
INV055188,DST0065,2023-04-22
INV123937,DST0006,2022-07-07
INV090373,DST0015,2023-05-26
INV105995,DST0026,2024-01-18
INV034592,DST0006,2024-01-20
INV140367,DST0031,2022-07-24
INV101667,DST0024,2024-11-22
INV040141,DST0029,2024-05-11
INV039435,DST0031,2022-08-13
INV113792,DST0050,2023-10-12
INV058225,DST0061,2024-01-12
INV094967,DST0023,2024-09-13
INV125140,DST0030,2023-05-17
INV114100,DST0035,2023-11-11
INV088073,DST0067,2022-10-31
INV138448,DST0028,2023-03-20
INV123284,DST0039,2022-05-06
INV076886,DST0070,2022-09-05
INV003075,DST0063,2023-05-22
INV073528,DST0053,2022-09-20
INV039619,DST0029,2024-09-29
INV123280,DST0077,2023-01-13
INV090266,DST0021,2024-03-10
INV128837,DST0039,2023-08-26
INV109587,DST0004,2022-11-25
INV057166,DST0043,2023-04-28
INV046330,DST0054,2024-06-03
INV060377,DST0022,2024-08-21
INV050196,DST0072,2023-06-25
INV014450,DST0052,2022-11-26
INV069550,DST0012,2022-04-26
INV115573,DST0017,2024-07-23
INV107304,DST0006,2022-10-27
INV082708,DST0023,2022-03-10
INV065512,DST0013,2023-09-30
INV078651,DST0062,2024-03-04
INV107659,DST0069,2023-11-24
INV146041,DST0016,2023-11-11
INV132309,DST0026,2024-11-24
INV014076,DST0066,2023-12-20
INV058779,DST0008,2023-08-12
INV136656,DST0019,2022-03-17
INV000714,DST0057,2023-06-26
INV020642,DST0056,2023-01-02
INV067740,DST0047,2022-03-09
INV056599,DST0033,2023-12-08
INV108665,DST0042,2022-08-02
INV001059,DST0009,2023-05-15
INV008373,DST0027,2023-08-19
INV040027,DST0024,2024-07-20
INV086722,DST0053,2024-07-03
INV147676,DST0020,2023-04-06
INV083840,DST0055,2024-10-29
INV109895,DST0013,2024-02-06
INV136511,DST0059,2024-01-26
INV102821,DST0055,2022-04-07
INV060364,DST0062,2024-07-01
INV063281,DST0016,2024-05-18
INV093581,DST0077,2024-07-25
INV116072,DST0021,2024-02-01
INV105890,DST0054,2023-10-31
INV014614,DST0070,2022-03-04
INV036444,DST0004,2024-02-01
INV037885,DST0003,2023-06-10
INV134674,DST0076,2022-09-01
INV109628,DST0080,2024-06-16
INV014635,DST0059,2022-03-30
INV047736,DST0030,2023-02-01
INV033382,DST0032,2023-09-08
INV048512,DST0043,2024-07-23
INV062136,DST0066,2024-11-24
INV125676,DST0052,2024-01-22
INV034443,DST0063,2023-04-27
INV026102,DST0072,2024-07-08
INV016692,DST0067,2023-10-13
INV082646,DST0038,2022-08-12
INV116706,DST0076,2024-08-19
INV130979,DST0016,2023-08-25
INV084637,DST0029,2023-10-11
INV002498,DST0024,2023-07-28
INV106402,DST0030,2024-08-16
INV082296,DST0016,2023-01-24
INV023527,DST0059,2024-02-12
INV006169,DST0040,2024-03-06
INV065070,DST0072,2022-03-01
INV093318,DST0044,2024-06-24
INV096350,DST0002,2022-09-11
INV134102,DST0054,2022-02-24
INV032624,DST0072,2022-09-27
INV121756,DST0013,2024-10-09
INV009430,DST0062,2022-07-26
INV127154,DST0006,2022-07-03
INV010244,DST0071,2023-11-24
INV041161,DST0071,2022-07-09
INV090032,DST0003,2022-03-28
INV044907,DST0019,2024-11-22
INV025015,DST0003,2022-11-17
INV036473,DST0053,2024-05-01
INV059466,DST0012,2024-10-11
INV034105,DST0047,2023-03-01
INV082023,DST0039,2022-10-18
INV104838,DST0075,2023-09-24
INV075294,DST0014,2024-03-29
INV062948,DST0017,2024-03-06
INV090745,DST0001,2023-04-07
INV051432,DST0079,2024-06-24
INV005056,DST0039,2022-10-10
INV145657,DST0023,2023-09-17
INV010732,DST0024,2024-12-11
INV148059,DST0019,2022-10-08
INV051650,DST0034,2024-01-05
INV045193,DST0054,2023-12-22
INV139631,DST0038,2023-10-17
INV005981,DST0029,2024-08-03
INV034378,DST0052,2023-09-24
INV108753,DST0003,2024-01-23
INV053022,DST0075,2022-08-24
INV014033,DST0046,2024-01-15
INV029481,DST0075,2023-03-22
INV009284,DST0055,2024-10-26
INV050521,DST0006,2024-11-12
INV110678,DST0037,2023-09-22
INV018842,DST0009,2022-04-20
INV130136,DST0043,2022-04-01
INV079740,DST0079,2022-02-08
INV044813,DST0050,2024-12-01
INV048207,DST0032,2024-02-10
INV076324,DST0048,2022-02-24
INV030363,DST0007,2024-10-23
INV093621,DST0070,2022-11-05
INV041473,DST0043,2023-03-28
INV036467,DST0067,2022-10-16
INV048005,DST0065,2024-01-27
INV105767,DST0046,2024-06-05
INV019457,DST0009,2022-07-07
INV100774,DST0041,2024-05-18
INV134132,DST0035,2022-10-28
INV096197,DST0031,2023-10-01
INV030670,DST0011,2023-04-14
INV114862,DST0071,2024-09-14
INV092078,DST0060,2023-11-27
INV118169,DST0025,2024-05-05
INV021844,DST0029,2022-07-26
INV080760,DST0052,2024-06-11
INV090260,DST0071,2022-05-25
INV100054,DST0072,2022-12-14
INV007417,DST0079,2023-08-21
INV105005,DST0079,2023-11-28
INV066357,DST0021,2022-12-13
INV060053,DST0010,2022-05-14
INV009861,DST0042,2024-05-29
INV099950,DST0077,2023-11-01
INV065318,DST0039,2022-09-29
INV003449,DST0046,2022-11-03
INV114905,DST0047,2023-07-17
INV037571,DST0075,2022-09-12
INV089442,DST0031,2022-05-16
INV091748,DST0045,2024-08-07
INV098263,DST0007,2022-10-22
INV042728,DST0062,2022-05-09
INV117769,DST0058,2023-07-29
INV093057,DST0024,2022-11-19
INV046178,DST0030,2024-06-21
INV005486,DST0009,2022-02-24
INV058745,DST0059,2022-10-05
INV095260,DST0015,2024-09-23
INV109947,DST0040,2023-11-04
INV009837,DST0075,2022-08-19
INV041962,DST0076,2023-05-29
INV135225,DST0033,2024-07-01
INV011342,DST0076,2022-02-18
INV022512,DST0039,2022-12-13
INV079167,DST0058,2022-01-27
INV059987,DST0039,2024-04-20
INV119393,DST0039,2024-03-15
INV095143,DST0014,2023-07-13
INV010214,DST0054,2022-07-24
INV026592,DST0035,2022-04-15
INV126139,DST0037,2022-02-10
INV079840,DST0050,2024-11-17
INV018189,DST0005,2024-10-27
INV085750,DST0026,2022-04-03
INV039987,DST0039,2024-07-09
INV057144,DST0038,2023-09-24
INV125435,DST0036,2022-06-22
INV000118,DST0063,2023-09-02
INV059010,DST0072,2022-08-21
INV061888,DST0029,2022-05-06
INV044162,DST0074,2024-05-26
INV003710,DST0080,2022-11-30
INV040053,DST0058,2023-01-20
INV042664,DST0026,2022-10-30
INV017366,DST0020,2024-05-01
INV028857,DST0034,2023-07-12
INV003835,DST0063,2022-01-15
INV092138,DST0051,2024-11-28
INV119298,DST0072,2024-11-09
INV044943,DST0047,2024-07-15
INV014751,DST0031,2024-02-06
INV107689,DST0048,2022-01-16
INV057103,DST0030,2022-07-24
INV056957,DST0038,2022-09-12
INV094864,DST0007,2022-06-19
INV000289,DST0054,2023-05-08
INV102751,DST0060,2024-11-01
INV038047,DST0079,2022-11-27
INV023941,DST0045,2023-04-30
INV113191,DST0056,2024-05-03
INV021292,DST0001,2024-08-08
INV067692,DST0067,2022-02-14
INV034382,DST0005,2023-07-17
INV140578,DST0032,2024-07-20
INV020929,DST0003,2024-02-19
INV103851,DST0006,2023-11-16
INV027273,DST0021,2024-08-20
INV018762,DST0072,2023-07-21
INV102917,DST0036,2024-07-28
INV096474,DST0027,2024-08-22
INV052818,DST0072,2023-01-25
INV144909,DST0012,2024-03-11
INV099805,DST0030,2022-12-17
INV145273,DST0060,2023-09-26
INV110129,DST0037,2023-05-30
INV125733,DST0014,2024-11-27
INV001750,DST0045,2023-05-08
INV093435,DST0023,2023-03-05
INV037605,DST0052,2022-04-20
INV019073,DST0069,2023-01-19
INV028127,DST0038,2024-04-21
INV139781,DST0073,2022-10-03
INV141172,DST0037,2023-11-28
INV122247,DST0022,2023-07-01
INV119717,DST0005,2023-06-18
INV070256,DST0008,2022-08-07
INV136462,DST0040,2023-11-17
INV073039,DST0034,2023-02-19
INV013625,DST0057,2022-03-24
INV039162,DST0060,2024-01-18
INV145044,DST0016,2023-03-25
INV107720,DST0053,2023-10-17
INV081838,DST0014,2023-08-05
INV068348,DST0012,2022-08-11
INV008124,DST0026,2024-07-26
INV142889,DST0061,2024-10-17
INV056029,DST0030,2023-04-03
INV112454,DST0003,2022-08-04
INV058341,DST0060,2024-08-04
INV088884,DST0027,2024-11-13
INV039910,DST0009,2024-12-01
INV040231,DST0023,2023-06-21
INV049486,DST0072,2022-10-30
INV109479,DST0050,2022-09-17
INV139682,DST0031,2022-02-11
INV140411,DST0071,2024-01-28
INV040198,DST0057,2023-06-22
INV005449,DST0007,2022-02-26
INV069230,DST0002,2024-11-29
INV138109,DST0015,2022-04-01
INV103722,DST0034,2023-05-03
INV108457,DST0045,2022-10-20
INV005578,DST0059,2024-08-10
INV134484,DST0069,2024-05-29
INV044580,DST0032,2023-02-11
INV017169,DST0024,2024-01-27
INV115598,DST0041,2023-03-19
INV063593,DST0059,2023-07-28
INV050994,DST0040,2024-09-11
INV053486,DST0053,2022-12-08
INV087618,DST0002,2022-05-14
INV122525,DST0073,2022-10-08
INV143941,DST0009,2022-08-05
INV082108,DST0017,2023-02-06
INV109566,DST0014,2024-08-24
INV126671,DST0016,2022-12-04
INV076621,DST0074,2024-04-22
INV002629,DST0070,2023-10-03
INV000398,DST0018,2022-02-07
INV133238,DST0009,2022-10-23
INV099413,DST0005,2024-02-18
INV136750,DST0045,2023-10-11
INV091497,DST0026,2023-09-02
INV106531,DST0059,2022-02-13
INV018590,DST0035,2024-02-12
INV008004,DST0055,2023-02-10
INV061173,DST0026,2022-01-04
INV056270,DST0001,2022-11-09
INV013925,DST0030,2022-11-30
INV094848,DST0035,2022-03-21
INV080438,DST0055,2024-08-27
INV043297,DST0041,2024-02-27
INV045274,DST0079,2024-05-15
INV063270,DST0007,2024-02-08
INV031409,DST0030,2022-10-15
INV090362,DST0045,2022-01-15
INV047695,DST0052,2024-09-20
INV042693,DST0051,2023-02-19
INV124322,DST0075,2022-10-23
INV030532,DST0061,2022-08-23
INV133567,DST0058,2024-07-28
INV037870,DST0033,2022-07-17
INV136948,DST0009,2024-02-22
INV071421,DST0041,2023-01-28
INV082968,DST0053,2022-01-30
INV070581,DST0015,2023-12-08
INV083699,DST0061,2023-08-16
INV099707,DST0047,2023-04-20
INV097868,DST0048,2023-06-10
INV099065,DST0043,2022-06-26
INV119467,DST0022,2022-12-03
INV009903,DST0076,2022-03-29
INV138563,DST0067,2024-04-17
INV039625,DST0006,2023-03-09
INV115918,DST0042,2022-04-02
INV108913,DST0016,2022-03-11
INV092526,DST0011,2022-09-12
INV094481,DST0040,2022-11-17
INV113249,DST0079,2022-01-02
INV106840,DST0047,2023-06-03
INV058603,DST0042,2024-04-22
INV078482,DST0030,2024-02-10
INV083831,DST0055,2024-01-08
INV022028,DST0048,2023-08-26
INV124950,DST0058,2022-09-18
INV043139,DST0076,2022-11-23
INV038698,DST0037,2023-08-17
INV135515,DST0030,2022-08-25
INV046730,DST0027,2022-02-13
INV046610,DST0006,2022-05-24
INV137789,DST0074,2024-04-14
INV031203,DST0065,2023-04-15
INV045509,DST0043,2023-11-24
INV086800,DST0028,2022-11-29
INV018132,DST0061,2023-09-16
INV016198,DST0024,2022-10-20
INV068570,DST0074,2023-10-17
INV073589,DST0034,2022-09-23
INV022279,DST0008,2024-05-14
INV112582,DST0052,2023-02-15
INV111456,DST0014,2022-04-03
INV102904,DST0013,2022-07-12
INV146351,DST0038,2022-04-11
INV109695,DST0012,2022-10-23
INV106659,DST0026,2022-07-17
INV137902,DST0068,2022-11-01
INV124311,DST0061,2023-05-21
INV118615,DST0045,2024-12-03
INV082656,DST0071,2024-02-10
INV028670,DST0038,2022-05-29
INV084524,DST0027,2024-10-12
INV033326,DST0034,2024-06-06
INV056838,DST0070,2023-01-06
INV108305,DST0020,2022-12-24
INV027798,DST0053,2022-03-27
INV009185,DST0005,2023-02-20
INV069286,DST0074,2024-10-16
INV098610,DST0040,2024-04-30
INV079043,DST0054,2023-08-21
INV047487,DST0049,2024-06-28
INV142645,DST0010,2024-12-25
INV052582,DST0031,2023-09-16
INV090060,DST0071,2024-01-15
INV146913,DST0070,2024-07-24
INV149304,DST0068,2022-04-24
INV088359,DST0052,2023-04-07
INV109174,DST0069,2023-01-26
INV023633,DST0059,2022-06-08
INV056716,DST0018,2023-08-19
INV145403,DST0062,2023-10-11
INV073957,DST0058,2022-03-30
INV043232,DST0036,2023-08-20
INV069214,DST0041,2023-11-09
INV003459,DST0022,2023-09-24
INV143060,DST0075,2023-10-23
INV099482,DST0033,2024-07-11
INV026489,DST0021,2022-07-31
INV022600,DST0017,2023-05-27
INV033060,DST0058,2023-06-13
INV127977,DST0002,2023-03-29
INV072806,DST0078,2023-12-16
INV003505,DST0046,2023-10-25
INV130495,DST0059,2022-04-22
INV036008,DST0054,2022-10-07
INV073912,DST0075,2023-11-25
INV060839,DST0019,2024-10-18
INV103652,DST0031,2022-10-03
INV076473,DST0075,2022-06-27
INV048710,DST0069,2023-01-10
INV079441,DST0011,2023-04-10
INV093893,DST0058,2023-06-06
INV122093,DST0008,2024-11-04
INV147155,DST0063,2023-07-02
INV124045,DST0059,2023-01-19
INV088387,DST0079,2022-04-25
INV072490,DST0021,2023-10-08
INV115816,DST0022,2022-08-05
INV110161,DST0010,2023-03-07
INV005554,DST0003,2023-12-08
INV007210,DST0080,2024-08-23
INV093097,DST0031,2024-11-27
INV125696,DST0058,2023-05-09
INV115474,DST0012,2023-04-08
INV054800,DST0033,2023-06-29
INV019065,DST0025,2024-08-22
INV044425,DST0021,2022-03-25
INV034909,DST0050,2023-05-03
INV090910,DST0024,2024-09-13
INV000193,DST0044,2024-06-16
INV089311,DST0049,2023-01-01
INV009066,DST0049,2022-04-03
INV064720,DST0007,2022-04-14
INV014160,DST0056,2022-10-31
INV095985,DST0015,2023-04-20
INV025712,DST0020,2022-07-15
INV080320,DST0029,2023-01-20
INV040561,DST0015,2022-12-24
INV121929,DST0003,2023-08-19
INV102114,DST0008,2022-11-13
INV015220,DST0072,2023-01-09
INV046287,DST0040,2024-05-22
INV050520,DST0015,2023-01-27
INV021940,DST0070,2022-06-27
INV071779,DST0025,2022-03-23
INV016349,DST0067,2024-10-16
INV070130,DST0057,2023-12-26
INV033469,DST0073,2022-05-26
INV032248,DST0023,2023-07-07
INV116464,DST0025,2024-06-10
INV004213,DST0044,2023-06-26
INV013450,DST0049,2023-02-12
INV055652,DST0068,2024-03-25
INV027449,DST0059,2024-02-24
INV070111,DST0050,2024-12-06
INV080130,DST0072,2022-02-09
INV016095,DST0065,2023-06-28
INV092822,DST0028,2022-05-15
INV099119,DST0075,2022-05-01
INV079121,DST0049,2022-04-01
INV039433,DST0051,2022-03-09
INV048223,DST0039,2023-09-03
INV114606,DST0020,2022-05-18
INV138072,DST0001,2022-04-23
INV093484,DST0015,2022-12-11
INV004451,DST0050,2024-08-27
INV078980,DST0069,2024-03-21
INV069141,DST0050,2022-02-01
INV031447,DST0057,2023-08-18
INV049497,DST0067,2023-08-12
INV004225,DST0042,2023-09-16
INV040545,DST0004,2022-10-15
INV065922,DST0003,2022-08-16
INV014382,DST0013,2024-11-30
INV035589,DST0072,2023-09-07
INV110548,DST0052,2023-01-18
INV072046,DST0074,2023-01-10
INV127762,DST0039,2024-03-11
INV078305,DST0019,2024-04-27
INV137806,DST0059,2023-04-27
INV092273,DST0074,2023-07-09
INV040153,DST0048,2024-06-18
INV074832,DST0003,2024-01-09
INV098076,DST0046,2024-01-10
INV052627,DST0054,2023-03-31
INV098768,DST0047,2024-01-20
INV067705,DST0048,2024-08-28
INV118182,DST0040,2022-10-11
INV014285,DST0017,2022-06-21
INV110677,DST0016,2023-07-08
INV065130,DST0002,2024-01-14
INV020883,DST0033,2023-05-25
INV082436,DST0015,2024-06-08
INV118594,DST0043,2022-07-14
INV044906,DST0022,2024-09-29
INV066763,DST0070,2024-07-04
INV057342,DST0069,2024-06-17
INV075336,DST0019,2024-03-18
INV020910,DST0012,2022-03-02
INV026520,DST0043,2022-11-06
INV041029,DST0005,2022-01-29
INV040158,DST0065,2022-10-24
INV112341,DST0023,2024-09-14
INV118587,DST0058,2023-11-20
INV109197,DST0080,2023-11-18
INV083336,DST0013,2024-10-25
INV069791,DST0071,2023-02-12
INV052552,DST0048,2023-07-17
INV130006,DST0038,2023-08-30
INV128843,DST0010,2023-06-24
INV140624,DST0021,2023-12-27
INV145598,DST0039,2023-11-17
INV125845,DST0077,2023-12-24
INV013613,DST0054,2024-10-03
INV108460,DST0049,2024-02-25
INV063448,DST0045,2024-08-27
INV110593,DST0050,2024-08-09
INV009709,DST0044,2024-05-20
INV074121,DST0053,2024-08-31
INV106483,DST0013,2024-06-18
INV034469,DST0009,2023-09-07
INV043729,DST0058,2022-09-21
INV131771,DST0031,2022-05-01
INV036042,DST0060,2023-09-16
INV100326,DST0040,2024-07-08
INV032065,DST0054,2023-06-28
INV109993,DST0001,2023-03-05
INV005015,DST0017,2024-09-07
INV068276,DST0042,2023-05-14
INV144658,DST0020,2024-05-16
INV120799,DST0005,2024-10-23
INV146604,DST0063,2024-12-11
INV147515,DST0019,2023-01-11
INV002581,DST0012,2022-09-24
INV137063,DST0032,2022-10-03
INV055527,DST0043,2024-08-30
INV059617,DST0031,2022-02-17
INV145107,DST0066,2023-07-01
INV003966,DST0066,2022-10-25
INV042623,DST0015,2024-10-28
INV142757,DST0001,2023-08-28
INV017105,DST0015,2024-06-25
INV042598,DST0037,2022-06-15
INV106898,DST0007,2022-01-14
INV050282,DST0055,2022-09-14
INV054455,DST0003,2023-03-31
INV079868,DST0001,2023-08-14
INV145128,DST0057,2022-07-03
INV120196,DST0034,2022-04-13
INV109361,DST0055,2022-09-30
INV063737,DST0002,2023-10-23
INV149271,DST0070,2024-04-04
INV113110,DST0062,2023-05-28
INV097511,DST0019,2023-01-31
INV028374,DST0028,2024-03-08
INV068366,DST0072,2022-07-08
INV041313,DST0012,2022-03-18
INV037550,DST0024,2023-03-09
INV021780,DST0008,2024-07-08
INV078834,DST0009,2023-05-19
INV137626,DST0034,2023-04-24
INV145628,DST0064,2022-06-15
